scenario,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
full,2873,0.4622345979812043,0.2332942933896367,670.2545049084263,1.4702085888188157,15.058110009993868,44.511197252748666
exclude_best,2872,0.4620473537604457,0.23233309272803843,667.2606423149264,1.468108282301071,1425.4407955246731,0.4681082823010706
exclude_top3,2870,0.4616724738675958,0.2304106021893256,661.2784282833645,1.4639115355471237,1425.4407955246731,0.46391153554712355
exclude_top1pct,2844,0.45675105485232065,0.20520380866050114,583.5996318304652,1.4094169562585415,18.046429448062497,32.33878665638879
