hold_minutes,N,win_rate,AvgR,TotalR,PF,MaxDD,Return_over_DD
30,142,0.5352112676056338,0.1056319868454988,14.99974213206083,1.5177765443266338,6.493096543421272,2.3101061306809596
45,142,0.5774647887323944,0.13349997989660384,18.956997145317743,1.5224377847939536,7.41186036227991,2.5576570818566413
60,142,0.5422535211267606,0.10930009795050094,15.520613908971134,1.3616333157919607,6.822807951081305,2.274813247016775
90,142,0.4859154929577465,0.09721961666127485,13.805185565901029,1.2584268503712628,8.783020951788622,1.571803783877991
120,142,0.5,0.09649414354335861,13.702168383156923,1.2294390983015189,10.558480177392115,1.2977405983577157
180,142,0.4647887323943662,0.08715067846954214,12.375396342674984,1.175566590938661,16.914879675629546,0.7316278081779728
