target_r,N,win_rate,AvgR,TotalR,PF,MaxDD,Return_over_DD
1.0,142,0.5422535211267606,0.04035721397978391,5.7307243851293155,1.1335269901976153,7.136030318333015,0.8030689514318122
1.25,142,0.5422535211267606,0.07378416173487239,10.47735096635188,1.244124310603968,6.449822393962598,1.624440228952549
1.5,142,0.5422535211267606,0.09723379390914737,13.807198735098925,1.32171040975939,6.822807951081306,2.023682746765678
1.75,142,0.5422535211267606,0.10339874607132177,14.68262194212769,1.3421079403555254,6.822807951081306,2.151991093315287
2.0,142,0.5422535211267606,0.10930009795050094,15.520613908971134,1.3616333157919607,6.822807951081305,2.274813247016775
2.5,142,0.5422535211267606,0.10085304366094514,14.321132199854208,1.3336851592149173,6.822807951081305,2.099008546412997
3.0,142,0.5422535211267606,0.10763988444765671,15.284863591567252,1.356140287650046,6.822807951081305,2.240259978172894
