stop_atr,N,win_rate,AvgR,TotalR,PF,MaxDD,Return_over_DD
0.75,142,0.49295774647887325,0.1753026795986951,24.892980503014705,1.3906255403773526,11.572802380095984,2.1509898540934254
1.0,142,0.5211267605633803,0.19748252985775785,28.042519239801614,1.5297713597996565,9.247289712389557,3.032512240016675
1.25,142,0.5352112676056338,0.16309683937448533,23.159751191176916,1.4931865385176943,6.806688086903252,3.402499261827289
1.5,142,0.5422535211267606,0.10930009795050094,15.520613908971134,1.3616333157919607,6.822807951081305,2.274813247016775
1.75,142,0.5563380281690141,0.08303293695146256,11.790677047107684,1.311992339338529,4.356091664297573,2.706710040962591
2.0,142,0.5563380281690141,0.07414559262178613,10.52867415229363,1.3147248733498724,3.9286851062036856,2.679948600530002
