system,trade_id,capture_after_signal,capture_entire_move,favorable_spent_before_entry_atr,total_excursion_atr
A_Phase58_1M,T58-206710,0.922566371681416,0.922566371681416,0.41350210970464135,5.340084388185654
A_Phase58_1M,T58-085168,1.0,1.0,0.0,4.226415094339623
A_Phase58_1M,T58-060455,1.0,1.0,0.0,5.505188421627526
A_Phase58_1M,T58-039865,1.0,1.0,0.0,5.9111111111111105
A_Phase58_1M,T58-133823,0.8043478260869565,0.8043478260869565,0.7544910179640718,3.8562874251497004
A_Phase58_1M,T58-076333,1.0,1.0,0.0,10.5
A_Phase58_1M,T58-158322,1.0,1.0,0.0,0.60431654676259
A_Phase58_1M,T58-001712,0.9,0.9,0.08641975308641975,0.8641975308641976
A_Phase58_1M,T58-217258,1.0,1.0,0.0,1.0794016110471807
A_Phase58_1M,T58-201770,1.0,1.0,0.0,1.9564102564102563
A_Phase58_1M,T58-121136,1.0,1.0,0.0,2.4361948955916475
A_Phase58_1M,T58-094077,0.9123711340206186,0.9123711340206186,0.5162689804772234,5.891540130151843
A_Phase58_1M,T58-054946,1.0,1.0,0.0,3.230769230769231
A_Phase58_1M,T58-024204,1.0,1.0,0.0,6.533333333333333
A_Phase58_1M,T58-191882,0.7575757575757575,0.7575757575757575,0.2157996146435453,0.8901734104046243
A_Phase58_1M,T58-072172,0.9470588235294118,0.9470588235294118,0.6237623762376238,11.782178217821782
A_Phase58_1M,T58-056166,0.9771986970684039,0.9771986970684039,0.3288590604026846,14.422818791946309
A_Phase58_1M,T58-002539,1.0,1.0,0.0,8.034782608695654
A_Phase58_1M,T58-193421,0.9698275862068966,0.9698275862068966,0.0698005698005698,2.3133903133903133
A_Phase58_1M,T58-051038,1.0,1.0,0.0,0.9333333333333333
A_Phase58_1M,T58-158574,0.9,0.9,0.6754385964912281,6.754385964912281
A_Phase58_1M,T58-145186,1.0,1.0,0.0,17.333333333333332
A_Phase58_1M,T58-107283,1.0,1.0,0.0,7.425101214574899
A_Phase58_1M,T58-081033,0.625,0.625,0.9438202247191012,2.5168539325842696
A_Phase58_1M,T58-063596,1.0,1.0,0.0,0.6588235294117647
A_Phase58_1M,T58-062739,0.9910979228486648,0.9910979228486648,0.08502024291497975,9.550607287449393
A_Phase58_1M,T58-103769,1.0,1.0,0.0,1.0484581497797356
A_Phase58_1M,T58-060123,1.0,1.0,0.0,4.725738396624473
A_Phase58_1M,T58-007443,0.7777777777777778,0.7777777777777778,0.3835616438356164,1.726027397260274
A_Phase58_1M,T58-158112,0.5357142857142858,0.5357142857142858,0.5652173913043478,1.2173913043478262
A_Phase58_1M,T58-093765,0.9937888198757765,0.9937888198757765,0.08484848484848484,13.66060606060606
A_Phase58_1M,T58-148439,0.9690721649484536,0.9690721649484536,0.1,3.2333333333333334
A_Phase58_1M,T58-094276,1.0,1.0,0.0,8.429840142095914
A_Phase58_1M,T58-188899,0.5142857142857142,0.5142857142857142,0.49790794979079495,1.0251046025104602
A_Phase58_1M,T58-154503,0.7916666666666666,0.7916666666666666,0.6140350877192983,2.947368421052632
A_Phase58_1M,T58-200555,0.9,0.9,0.22105263157894736,2.210526315789474
A_Phase58_1M,T58-057659,1.0,1.0,0.0,6.0508474576271185
A_Phase58_1M,T58-017010,1.0,1.0,0.0,12.108108108108109
A_Phase58_1M,T58-005694,1.0,1.0,0.0,5.444444444444444
A_Phase58_1M,T58-121757,1.0,1.0,0.0,0.5823223570190641
A_Phase58_1M,T58-211701,1.0,1.0,0.0,1.7296037296037297
A_Phase58_1M,T58-107157,1.0,1.0,0.0,8.288557213930348
A_Phase58_1M,T58-221167,0.9166666666666666,0.9166666666666666,0.044525215810995,0.53430258973194
A_Phase58_1M,T58-194637,0.47826086956521746,0.47826086956521746,0.17740232312565998,0.34002111932418166
A_Phase58_1M,T58-212829,1.0,1.0,0.0,1.7696629213483148
A_Phase58_1M,T58-042747,1.0,1.0,0.0,2.180327868852459
A_Phase58_1M,T58-025678,1.0,1.0,0.0,0.9565217391304348
A_Phase58_1M,T58-118138,0.7297297297297297,0.7297297297297297,1.0071942446043165,3.726618705035971
A_Phase58_1M,T58-014222,0.5,0.5,0.2222222222222222,0.4444444444444444
A_Phase58_1M,T58-019881,1.0,1.0,0.0,17.972972972972972
A_Phase58_1M,T58-115490,1.0,1.0,0.0,19.087533156498676
A_Phase58_1M,T58-002114,1.0,1.0,0.0,7.777777777777777
A_Phase58_1M,T58-015515,1.0,1.0,0.0,7.488372093023256
A_Phase58_1M,T58-077410,1.0,1.0,0.0,0.15555555555555556
A_Phase58_1M,T58-086710,1.0,1.0,0.0,8.26713532513181
A_Phase58_1M,T58-028279,0.8620689655172413,0.8620689655172413,0.24137931034482757,1.7499999999999998
A_Phase58_1M,T58-014177,1.0,1.0,0.0,6.159999999999999
A_Phase58_1M,T58-155241,0.9393939393939394,0.9393939393939394,0.19858156028368795,3.276595744680851
A_Phase58_1M,T58-218195,0.7792207792207793,0.7792207792207793,1.9193548387096773,8.693548387096774
A_Phase58_1M,T58-194577,0.9166666666666666,0.9166666666666666,0.3605150214592275,4.32618025751073
A_Phase58_1M,T58-049938,0.8518518518518519,0.8518518518518519,1.12,7.5600000000000005
A_Phase58_1M,T58-006739,1.0,1.0,0.0,7.148936170212766
A_Phase58_1M,T58-199273,1.0,1.0,0.0,17.31578947368421
A_Phase58_1M,T58-114646,1.0,1.0,0.0,2.973947895791583
A_Phase58_1M,T58-135814,1.0,1.0,0.0,14.559999999999999
A_Phase58_1M,T58-160673,0.925,0.925,0.2641509433962264,3.522012578616352
A_Phase58_1M,T58-116521,1.0,1.0,0.0,2.6472081218274113
A_Phase58_1M,T58-022803,1.0,1.0,0.0,14.477272727272728
A_Phase58_1M,T58-086759,0.8699186991869918,0.8699186991869918,0.896,6.888
A_Phase58_1M,T58-068379,1.0,1.0,0.0,5.571428571428571
A_Phase58_1M,T58-206909,1.0,1.0,0.0,5.606481481481481
A_Phase58_1M,T58-214002,1.0,1.0,0.0,2.6215864759427827
A_Phase58_1M,T58-061546,0.8870967741935483,0.8870967741935483,0.525,4.65
A_Phase58_1M,T58-099006,0.8411214953271029,0.8411214953271029,0.5446224256292906,3.4279176201372996
A_Phase58_1M,T58-095243,1.0,1.0,0.0,2.5
A_Phase58_1M,T58-007825,0.9772727272727273,0.9772727272727273,0.2545454545454546,11.200000000000001
A_Phase58_1M,T58-119866,0.9514563106796117,0.9514563106796117,0.3684210526315789,7.589473684210526
A_Phase58_1M,T58-083557,0.8,0.8,0.5137614678899083,2.5688073394495414
A_Phase58_1M,T58-203526,0.7536231884057971,0.7536231884057971,0.8321678321678322,3.377622377622378
A_Phase58_1M,T58-088805,1.0,1.0,0.0,8.6
A_Phase58_1M,T58-215723,0.9692307692307692,0.9692307692307692,0.22134387351778653,7.193675889328063
A_Phase58_1M,T58-202206,0.8223684210526316,0.8223684210526316,0.4149286498353458,2.33589462129528
A_Phase58_1M,T58-125137,1.0,1.0,0.0,7.2727272727272725
A_Phase58_1M,T58-194063,1.0,1.0,0.0,5.8
A_Phase58_1M,T58-221086,0.9864253393665159,0.9864253393665159,0.07381370826010544,5.437609841827768
A_Phase58_1M,T58-081092,0.9393939393939394,0.9393939393939394,0.21212121212121213,3.5
A_Phase58_1M,T58-087586,1.0,1.0,0.0,3.255
A_Phase58_1M,T58-141524,0.9340659340659341,0.9340659340659341,0.11081794195250659,1.6807387862796832
A_Phase58_1M,T58-083931,0.8750000000000001,0.8750000000000001,0.1917808219178082,1.5342465753424657
A_Phase58_1M,T58-095360,1.0,1.0,0.0,2.8461538461538463
A_Phase58_1M,T58-192721,0.9014084507042254,0.9014084507042254,0.27840909090909094,2.8238636363636362
A_Phase58_1M,T58-061968,1.0,1.0,0.0,24.68307692307692
A_Phase58_1M,T58-103819,0.08333333333333323,0.08333333333333323,2.138888888888889,2.333333333333333
A_Phase58_1M,T58-041062,0.861111111111111,0.861111111111111,0.9722222222222221,6.999999999999999
A_Phase58_1M,T58-054409,1.0,1.0,0.0,2.2242990654205608
A_Phase58_1M,T58-029746,0.9434782608695652,0.9434782608695652,0.883495145631068,15.63106796116505
A_Phase58_1M,T58-150255,0.7435897435897437,0.7435897435897437,0.9722222222222221,3.7916666666666665
A_Phase58_1M,T58-196974,1.0,1.0,0.0,15.81294964028777
A_Phase58_1M,T58-072476,1.0,1.0,0.0,2.3409836065573773
A_Phase58_1M,T58-115305,0.9875,0.9875,0.041666666666666664,3.3333333333333335
A_Phase58_1M,T58-035155,0.8888888888888888,0.8888888888888888,0.37837837837837834,3.4054054054054053
A_Phase58_1M,T58-016687,0.9285714285714286,0.9285714285714286,0.3684210526315789,5.157894736842105
A_Phase58_1M,T58-002786,1.0,1.0,0.0,0.7924528301886793
A_Phase58_1M,T58-175416,0.9890710382513661,0.9890710382513661,0.11267605633802817,10.309859154929578
A_Phase58_1M,T58-053223,1.0,1.0,0.0,9.714285714285714
A_Phase58_1M,T58-038388,0.9358974358974359,0.9358974358974359,1.2280701754385965,19.157894736842106
A_Phase58_1M,T58-036047,1.0,1.0,0.0,5.980582524271845
A_Phase58_1M,T58-208299,0.9148936170212766,0.9148936170212766,0.8155339805825244,9.58252427184466
A_Phase58_1M,T58-083705,0.9658536585365853,0.9658536585365853,0.3223684210526316,9.44078947368421
A_Phase58_1M,T58-132906,0.962962962962963,0.962962962962963,0.20740740740740743,5.6000000000000005
A_Phase58_1M,T58-038502,1.0,1.0,0.0,6.837209302325581
A_Phase58_1M,T58-196716,0.8803418803418803,0.8803418803418803,0.5157894736842106,4.310526315789474
A_Phase58_1M,T58-196652,1.0,1.0,0.0,0.27450980392156865
A_Phase58_1M,T58-156839,0.75,0.75,0.5,2.0
A_Phase58_1M,T58-166080,0.9278846153846154,0.9278846153846154,0.23026315789473686,3.192982456140351
A_Phase58_1M,T58-002628,1.0,1.0,0.0,1.7647058823529411
A_Phase58_1M,T58-091287,0.611111111111111,0.611111111111111,0.784,2.016
A_Phase58_1M,T58-201904,1.0,1.0,0.0,9.05050505050505
A_Phase58_1M,T58-119506,0.8194444444444444,0.8194444444444444,0.36327345309381237,2.0119760479041915
A_Phase58_1M,T58-036512,0.9523809523809524,0.9523809523809524,1.473684210526316,30.947368421052634
A_Phase58_1M,T58-034879,1.0,1.0,0.0,4.2823529411764705
A_Phase58_1M,T58-149849,0.9880952380952381,0.9880952380952381,0.042682926829268296,3.5853658536585367
A_Phase58_1M,T58-168731,1.0,1.0,0.0,8.265060240963855
A_Phase58_1M,T58-217266,1.0,1.0,0.0,2.789855072463768
A_Phase58_1M,T58-109342,0.8977272727272727,0.8977272727272727,0.30288461538461536,2.9615384615384612
A_Phase58_1M,T58-129028,0.9390243902439024,0.9390243902439024,0.26217228464419473,4.299625468164794
A_Phase58_1M,T58-045190,1.0,1.0,0.0,0.8990825688073395
A_Phase58_1M,T58-022233,1.0,1.0,0.0,0.7636363636363637
A_Phase58_1M,T58-138213,0.9067164179104478,0.9067164179104478,0.6628787878787878,7.1060606060606055
A_Phase58_1M,T58-073221,0.29166666666666663,0.29166666666666663,0.5288888888888889,0.7466666666666666
A_Phase58_1M,T58-222630,1.0,1.0,0.0,3.5254237288135593
A_Phase58_1M,T58-059788,1.0,1.0,0.0,5.112943116240726
A_Phase58_1M,T58-058571,1.0,1.0,0.0,10.39111111111111
A_Phase58_1M,T58-143328,1.0,1.0,0.0,0.25688073394495414
A_Phase58_1M,T58-049723,1.0,1.0,0.0,9.024793388429753
A_Phase58_1M,T58-132099,0.9843750000000001,0.9843750000000001,0.3111111111111111,19.91111111111111
A_Phase58_1M,T58-123596,0.6551724137931034,0.6551724137931034,1.0144927536231882,2.942028985507246
A_Phase58_1M,T58-139992,1.0,1.0,0.0,2.2661870503597124
A_Phase58_1M,T58-058533,0.7941176470588235,0.7941176470588235,1.0,4.857142857142857
A_Phase58_1M,T58-191928,1.0,1.0,0.0,1.5066387141858841
A_Phase58_1M,T58-035599,0.8852459016393444,0.8852459016393444,0.6282051282051282,5.4743589743589745
A_Phase58_1M,T58-180837,1.0,1.0,0.0,1.5394190871369293
A_Phase58_1M,T58-074376,0.9949494949494949,0.9949494949494949,0.017369727047146403,3.439205955334988
A_Phase58_1M,T58-031474,1.0,1.0,0.0,1.2873563218390804
A_Phase58_1M,T58-046224,0.9516129032258064,0.9516129032258064,0.21538461538461537,4.4512820512820515
A_Phase58_1M,T58-029523,1.0,1.0,0.0,5.840490797546012
A_Phase58_1M,T58-130073,1.0,1.0,0.0,4.613636363636363
A_Phase58_1M,T58-141513,1.0,1.0,0.0,0.15317286652078774
A_Phase58_1M,T58-053402,1.0,1.0,0.0,6.0
A_Phase58_1M,T58-161475,0.9444444444444444,0.9444444444444444,0.13333333333333333,2.4
A_Phase58_1M,T58-196005,0.8620689655172413,0.8620689655172413,0.5137614678899083,3.7247706422018347
A_Phase58_1M,T58-120238,0.47727272727272724,0.47727272727272724,0.6264591439688716,1.198443579766537
A_Phase58_1M,T58-170965,1.0,1.0,0.0,2.6884057971014492
A_Phase58_1M,T58-033930,1.0,1.0,0.0,2.3013698630136985
A_Phase58_1M,T58-106825,0.6290322580645161,0.6290322580645161,1.4081632653061225,3.795918367346939
A_Phase58_1M,T58-186548,1.0,1.0,0.0,3.8689458689458687
A_Phase58_1M,T58-090935,0.7966804979253113,0.7966804979253113,1.0014598540145985,4.925547445255474
A_Phase58_1M,T58-104146,0.9787234042553191,0.9787234042553191,0.11382113821138211,5.3495934959349585
A_Phase58_1M,T58-184965,1.0,1.0,0.0,0.9099999999999999
A_Phase58_1M,T58-029701,0.717948717948718,0.717948717948718,0.6443514644351463,2.2845188284518825
A_Phase58_1M,T58-181155,0.7681159420289856,0.7681159420289856,0.632768361581921,2.728813559322034
A_Phase58_1M,T58-153546,0.9895287958115183,0.9895287958115183,0.1064638783269962,10.167300380228138
A_Phase58_1M,T58-191597,0.9034267912772586,0.9034267912772586,0.8662674650698603,8.970059880239521
A_Phase58_1M,T58-153839,1.0,1.0,0.0,6.523160762942779
A_Phase58_1M,T58-176771,1.0,1.0,0.0,15.966942148760332
A_Phase58_1M,T58-031673,0.7,0.7,1.217391304347826,4.057971014492753
A_Phase58_1M,T58-126285,1.0,1.0,0.0,2.933333333333333
A_Phase58_1M,T58-132884,1.0,1.0,0.0,5.0476190476190474
A_Phase58_1M,T58-220794,0.7850877192982456,0.7850877192982456,1.2360360360360358,5.751351351351351
A_Phase58_1M,T58-127579,0.9399141630901289,0.9399141630901289,0.38132295719844356,6.346303501945525
A_Phase58_1M,T58-129751,1.0,1.0,0.0,0.3286384976525822
A_Phase58_1M,T58-218602,0.7931034482758621,0.7931034482758621,0.9402985074626866,4.544776119402985
A_Phase58_1M,T58-035857,1.0,1.0,0.0,4.611764705882353
A_Phase58_1M,T58-072613,0.7499999999999999,0.7499999999999999,0.7,2.8
A_Phase58_1M,T58-060383,0.8354430379746836,0.8354430379746836,0.2633863965267728,1.600578871201158
A_Phase58_1M,T58-207872,1.0,1.0,0.0,0.5022421524663677
A_Phase58_1M,T58-212879,0.6961451247165533,0.6961451247165533,0.5938588160810383,1.9544159544159545
A_Phase58_1M,T58-201433,0.973753280839895,0.973753280839895,0.19690576652601968,7.5021097046413505
A_Phase58_1M,T58-061821,0.9358288770053476,0.9358288770053476,0.2740619902120718,4.270799347471452
A_Phase58_1M,T58-049506,1.0,1.0,0.0,6.840909090909091
A_Phase58_1M,T58-138273,1.0,1.0,0.0,4.5602605863192185
A_Phase58_1M,T58-150361,0.8307692307692307,0.8307692307692307,0.9166666666666666,5.416666666666667
A_Phase58_1M,T58-079468,0.7419354838709679,0.7419354838709679,0.7,2.7125
A_Phase58_1M,T58-156862,1.0,1.0,0.0,2.670103092783505
A_Phase58_1M,T58-107258,1.0,1.0,0.0,2.91768826619965
A_Phase58_1M,T58-037452,0.6842105263157895,0.6842105263157895,1.5,4.75
A_Phase58_1M,T58-145627,0.6842105263157894,0.6842105263157894,0.34426229508196726,1.0901639344262295
A_Phase58_1M,T58-062499,0.9255813953488372,0.9255813953488372,0.463768115942029,6.231884057971015
A_Phase58_1M,T58-044787,0.5238095238095238,0.5238095238095238,1.0,2.1
A_Phase58_1M,T58-061657,1.0,1.0,0.0,9.960954446854663
A_Phase58_1M,T58-163758,0.8513513513513513,0.8513513513513513,0.3333333333333333,2.242424242424242
A_Phase58_1M,T58-040280,1.0,1.0,0.0,2.722222222222222
A_Phase58_1M,T58-154314,1.0,1.0,0.0,0.5957446808510638
A_Phase58_1M,T58-030103,0.9473684210526315,0.9473684210526315,0.25766871165644173,4.895705521472393
A_Phase58_1M,T58-182710,1.0,1.0,0.0,1.435897435897436
A_Phase58_1M,T58-024444,0.8750000000000001,0.8750000000000001,0.14583333333333334,1.1666666666666667
A_Phase58_1M,T58-049098,1.0,1.0,0.0,4.785714285714286
A_Phase58_1M,T58-060138,0.9242424242424243,0.9242424242424243,0.38147138964577654,5.03542234332425
A_Phase58_1M,T58-209008,0.9502487562189055,0.9502487562189055,0.29473684210526313,5.924210526315789
A_Phase58_1M,T58-166211,0.9403726708074533,0.9403726708074533,0.8795811518324608,14.751308900523561
A_Phase58_1M,T58-189485,1.0,1.0,0.0,5.044293015332197
A_Phase58_1M,T58-139398,0.75,0.75,0.12574850299401197,0.5029940119760479
A_Phase58_1M,T58-129711,0.9927007299270073,0.9927007299270073,0.0880503144654088,12.062893081761006
A_Phase58_1M,T58-023370,0.9411764705882354,0.9411764705882354,0.459016393442623,7.803278688524591
A_Phase58_1M,T58-201290,0.7906976744186047,0.7906976744186047,1.2989690721649485,6.206185567010309
A_Phase58_1M,T58-120890,0.9517241379310344,0.9517241379310344,0.44954128440366975,9.311926605504587
A_Phase58_1M,T58-023606,0.9761904761904763,0.9761904761904763,0.2,8.4
A_Phase58_1M,T58-014079,0.723404255319149,0.723404255319149,1.8383838383838385,6.646464646464647
A_Phase58_1M,T58-193792,1.0,1.0,0.0,0.8776119402985075
A_Phase58_1M,T58-178722,0.8314606741573033,0.8314606741573033,0.9210526315789475,5.464912280701755
A_Phase58_1M,T58-060190,1.0,1.0,0.0,0.34628975265017664
A_Phase58_1M,T58-102591,1.0,1.0,0.0,1.8277777777777777
A_Phase58_1M,T58-104462,1.0,1.0,0.0,7.275590551181103
A_Phase58_1M,T58-118684,0.8823529411764706,0.8823529411764706,1.0408921933085502,8.847583643122675
A_Phase58_1M,T58-057572,0.9166666666666667,0.9166666666666667,0.34782608695652173,4.173913043478261
A_Phase58_1M,T58-129921,0.9444444444444444,0.9444444444444444,0.11864406779661017,2.135593220338983
A_Phase58_1M,T58-107081,1.0,1.0,0.0,5.167785234899329
A_Phase58_1M,T58-187792,0.7272727272727273,0.7272727272727273,1.1052631578947367,4.052631578947368
A_Phase58_1M,T58-216778,1.0,1.0,0.0,5.1625
A_Phase58_1M,T58-027807,0.9111111111111111,0.9111111111111111,0.4471057884231537,5.02994011976048
A_Phase58_1M,T58-023236,0.9666666666666667,0.9666666666666667,0.42857142857142855,12.857142857142858
A_Phase58_1M,T58-026774,1.0,1.0,0.0,6.107382550335571
A_Phase58_1M,T58-145924,1.0,1.0,0.0,2.1690140845070425
A_Phase58_1M,T58-056406,0.85,0.85,0.42,2.8
A_Phase58_1M,T58-037140,0.9393939393939393,0.9393939393939393,0.5137614678899083,8.477064220183486
A_Phase58_1M,T58-084557,1.0,1.0,0.0,0.5891089108910891
A_Phase58_1M,T58-156075,1.0,1.0,0.0,2.7422680412371134
A_Phase58_1M,T58-014092,0.9923076923076922,0.9923076923076922,0.037333333333333336,4.8533333333333335
A_Phase58_1M,T58-014697,0.6666666666666667,0.6666666666666667,1.3333333333333333,4.0
A_Phase58_1M,T58-022969,1.0,1.0,0.0,2.2666666666666666
A_Phase58_1M,T58-210650,1.0,1.0,0.0,4.516129032258064
A_Phase58_1M,T58-154008,1.0,1.0,0.0,4.666666666666667
A_Phase58_1M,T58-180038,0.890625,0.890625,0.23389021479713604,2.1384248210023866
A_Phase58_1M,T58-194451,1.0,1.0,0.0,1.5481304693715194
A_Phase58_1M,T58-062389,0.9533527696793003,0.9533527696793003,0.459958932238193,9.860369609856264
A_Phase58_1M,T58-057641,1.0,1.0,0.0,8.4
A_Phase58_1M,T58-023963,1.0,1.0,0.0,4.0
A_Phase58_1M,T58-085087,0.5806451612903226,0.5806451612903226,0.7040618955512572,1.678916827852998
A_Phase58_1M,T58-018573,1.0,1.0,0.0,1.6153846153846154
A_Phase58_1M,T58-042388,0.4285714285714286,0.4285714285714286,1.723076923076923,3.0153846153846153
A_Phase58_1M,T58-049312,0.6842105263157895,0.6842105263157895,1.2537313432835822,3.970149253731343
A_Phase58_1M,T58-102307,1.0,1.0,0.0,3.9923954372623576
A_Phase58_1M,T58-129831,0.8928571428571428,0.8928571428571428,0.9032258064516129,8.43010752688172
A_Phase58_1M,T58-157943,1.0,1.0,0.0,3.785843920145191
A_Phase58_1M,T58-119015,0.9863636363636363,0.9863636363636363,0.41379310344827586,30.344827586206897
A_Phase58_1M,T58-174347,0.988826815642458,0.988826815642458,0.07909604519774012,7.0790960451977405
A_Phase58_1M,T58-051641,1.0,1.0,0.0,4.59375
A_Phase58_1M,T58-065617,0.7794117647058824,0.7794117647058824,1.8918918918918919,8.576576576576576
A_Phase58_1M,T58-158155,1.0,1.0,0.0,4.597014925373134
A_Phase58_1M,T58-073488,0.9071428571428571,0.9071428571428571,0.9099999999999999,9.799999999999999
A_Phase58_1M,T58-105336,1.0,1.0,0.0,6.980609418282548
A_Phase58_1M,T58-184114,0.9481481481481482,0.9481481481481482,0.31259968102073366,6.028708133971292
A_Phase58_1M,T58-059935,0.8760683760683761,0.8760683760683761,0.5012345679012346,4.044444444444444
A_Phase58_1M,T58-196523,0.9731903485254692,0.9731903485254692,0.2857142857142857,10.657142857142857
A_Phase58_1M,T58-195389,1.0,1.0,0.0,1.7721518987341771
A_Phase58_1M,T58-014912,1.0,1.0,0.0,5.108108108108108
A_Phase58_1M,T58-116637,1.0,1.0,0.0,0.04912280701754386
A_Phase58_1M,T58-121169,0.8431372549019609,0.8431372549019609,0.5628140703517588,3.5879396984924625
A_Phase58_1M,T58-182672,1.0,1.0,0.0,1.715686274509804
A_Phase58_1M,T58-062510,0.9230769230769231,0.9230769230769231,0.4221105527638191,5.4874371859296485
A_Phase58_1M,T58-181865,0.9111111111111111,0.9111111111111111,0.0852359208523592,0.958904109589041
A_Phase58_1M,T58-023825,1.0,1.0,0.0,2.8
A_Phase58_1M,T58-112997,1.0,1.0,0.0,4.986725663716815
A_Phase58_1M,T58-186629,0.9483870967741936,0.9483870967741936,0.6222222222222222,12.055555555555555
A_Phase58_1M,T58-184316,0.9558823529411765,0.9558823529411765,0.09210526315789475,2.0877192982456143
A_Phase58_1M,T58-080492,0.9344262295081968,0.9344262295081968,0.20107719928186715,3.066427289048474
A_Phase58_1M,T58-050456,0.9666666666666667,0.9666666666666667,0.12068965517241378,3.6206896551724133
A_Phase58_1M,T58-132362,1.0,1.0,0.0,0.5173913043478261
A_Phase58_1M,T58-061809,0.6111111111111112,0.6111111111111112,1.264516129032258,3.2516129032258063
A_Phase58_1M,T58-031039,0.9676113360323886,0.9676113360323886,0.37583892617449666,11.604026845637584
A_Phase58_1M,T58-207748,1.0,1.0,0.0,26.34375
A_Phase58_1M,T58-117040,0.988235294117647,0.988235294117647,0.040697674418604654,3.4593023255813957
A_Phase58_1M,T58-100102,1.0,1.0,0.0,3.3044469783352337
A_Phase58_1M,T58-005096,1.0,1.0,0.0,1.4736842105263157
A_Phase58_1M,T58-028476,1.0,1.0,0.0,3.294117647058824
A_Phase58_1M,T58-034549,1.0,1.0,0.0,5.745283018867925
A_Phase58_1M,T58-015257,0.7916666666666667,0.7916666666666667,0.6666666666666666,3.2
A_Phase58_1M,T58-052915,1.0,1.0,0.0,4.0
A_Phase58_1M,T58-131171,1.0,1.0,0.0,10.11111111111111
A_Phase58_1M,T58-094577,1.0,1.0,0.0,17.346938775510203
A_Phase58_1M,T58-002957,1.0,1.0,0.0,1.75
A_Phase58_1M,T58-193409,1.0,1.0,0.0,12.016666666666667
A_Phase58_1M,T58-196783,1.0,1.0,0.0,10.008146639511203
A_Phase58_1M,T58-070162,0.7692307692307693,0.7692307692307693,0.9402985074626866,4.074626865671642
A_Phase58_1M,T58-077521,1.0,1.0,0.0,1.8678526048284625
A_Phase58_1M,T58-189858,1.0,1.0,0.0,5.6000000000000005
A_Phase58_1M,T58-171843,1.0,1.0,0.0,1.8543046357615893
A_Phase58_1M,T58-003900,1.0,1.0,0.0,3.3513513513513513
A_Phase58_1M,T58-126454,1.0,1.0,0.0,5.937743190661479
A_Phase58_1M,T58-186618,1.0,1.0,0.0,5.277486910994765
A_Phase58_1M,T58-119093,1.0,1.0,0.0,0.8112927191679049
A_Phase58_1M,T58-188505,1.0,1.0,0.0,1.2455516014234875
A_Phase58_1M,T58-007539,0.875,0.875,0.23728813559322035,1.8983050847457628
A_Phase58_1M,T58-214838,0.7004608294930876,0.7004608294930876,1.3501483679525221,4.507418397626113
A_Phase58_1M,T58-052149,0.925925925925926,0.925925925925926,0.8484848484848485,11.454545454545455
A_Phase58_1M,T58-090973,0.988095238095238,0.988095238095238,0.1806451612903226,15.174193548387096
A_Phase58_1M,T58-183981,0.9097744360902256,0.9097744360902256,0.375,4.15625
A_Phase58_1M,T58-004511,1.0,1.0,0.0,8.580645161290322
A_Phase58_1M,T58-208998,0.7653061224489796,0.7653061224489796,1.4439461883408071,6.1524663677130045
A_Phase58_1M,T58-133180,1.0,1.0,0.0,20.32876712328767
A_Phase58_1M,T58-119258,0.983050847457627,0.983050847457627,0.08588957055214724,5.067484662576687
A_Phase58_1M,T58-206777,0.7959183673469388,0.7959183673469388,0.8484848484848484,4.157575757575757
A_Phase58_1M,T58-092442,1.0,1.0,0.0,1.037037037037037
A_Phase58_1M,T58-012671,1.0,1.0,0.0,3.255813953488372
A_Phase58_1M,T58-083917,1.0,1.0,0.0,5.299065420560748
A_Phase58_1M,T58-104222,0.8157894736842105,0.8157894736842105,0.9333333333333333,5.066666666666666
A_Phase58_1M,T58-012897,0.9107142857142858,0.9107142857142858,0.9210526315789473,10.31578947368421
A_Phase58_1M,T58-210870,0.9387755102040817,0.9387755102040817,0.22888283378746593,3.73841961852861
A_Phase58_1M,T58-075850,0.7045454545454546,0.7045454545454546,0.6867924528301887,2.324528301886793
A_Phase58_1M,T58-145689,1.0,1.0,0.0,2.909090909090909
A_Phase58_1M,T58-124401,0.8902439024390243,0.8902439024390243,0.4256756756756757,3.8783783783783785
A_Phase58_1M,T58-215111,0.8150684931506849,0.8150684931506849,0.6923076923076923,3.7435897435897436
A_Phase58_1M,T58-166750,0.49438202247191015,0.49438202247191015,2.0723684210526314,4.098684210526316
A_Phase58_1M,T58-173771,0.7532467532467532,0.7532467532467532,1.6043425814234016,6.501809408926417
A_Phase58_1M,T58-066423,0.970873786407767,0.970873786407767,0.34426229508196726,11.819672131147541
A_Phase58_1M,T58-049336,0.9,0.9,0.1386138613861386,1.386138613861386
A_Phase58_1M,T58-072301,0.5357142857142857,0.5357142857142857,0.5928338762214984,1.2768729641693812
A_Phase58_1M,T58-071288,0.9707865168539326,0.9707865168539326,0.3238434163701067,11.085409252669038
A_Phase58_1M,T58-204507,0.9538461538461538,0.9538461538461538,0.19811320754716982,4.2924528301886795
A_Phase58_1M,T58-126882,0.891566265060241,0.891566265060241,0.3043478260869565,2.8067632850241546
A_Phase58_1M,T58-219003,1.0,1.0,0.0,6.4787234042553195
A_Phase58_1M,T58-098245,1.0,1.0,0.0,1.6521739130434783
A_Phase58_1M,T58-185295,0.888888888888889,0.888888888888889,0.338368580060423,3.0453172205438066
A_Phase58_1M,T58-122092,0.7121212121212122,0.7121212121212122,1.059760956175299,3.6812749003984067
