timestamp,15m_state,5m_state,setup_id,5m_decision,5m_score,1m_execution_state,entry_timestamp,entry_price,stop,target,reason_codes
2017-10-01 20:05:00-05:00,BEARISH,TAKE,S58B-000001,TAKE_SHORT,4,X1_FAVORABLE,,5991.75,,,15M_SUPPORT_2|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-01 20:30:00-05:00,BULLISH,TAKE,S58B-000002,TAKE_LONG,6,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-01 20:55:00-05:00,BULLISH,TAKE,S58B-000003,TAKE_LONG,4,X1_FALLBACK,,5991.75,,,15M_SUPPORT_1|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-01 21:45:00-05:00,BULLISH,TAKE,S58B-000004,TAKE_LONG,4,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN
2017-10-01 22:45:00-05:00,BEARISH,TAKE,S58B-000005,TAKE_SHORT,6,X1_FAVORABLE,,5989.5,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_RECLAIM
2017-10-01 23:20:00-05:00,BULLISH,TAKE,S58B-000006,TAKE_LONG,5,X1_FALLBACK,,5990.75,,,15M_SUPPORT_1|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-02 00:00:00-05:00,BEARISH,TAKE,S58B-000007,TAKE_LONG,5,X1_FALLBACK,,5991.25,,,15M_NEUTRAL|5M_HH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2017-10-02 02:30:00-05:00,BEARISH,TAKE,S58B-000010,TAKE_SHORT,6,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-02 03:15:00-05:00,BEARISH,TAKE,S58B-000013,TAKE_SHORT,6,X1_FALLBACK,,5986.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_REJECTION
2017-10-02 03:45:00-05:00,BEARISH,TAKE,S58B-000014,TAKE_SHORT,6,X1_FALLBACK,,5984.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-02 06:10:00-05:00,BEARISH,TAKE,S58B-000016,TAKE_SHORT,5,X1_FALLBACK,,5993.75,,,15M_SUPPORT_2|5M_HH|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-02 06:55:00-05:00,BULLISH,TAKE,S58B-000019,TAKE_LONG,6,X1_FALLBACK,,5997.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_NEAR_15M_LOW
2017-10-02 11:30:00-05:00,BULLISH,TAKE,S58B-000022,TAKE_LONG,4,X1_FAVORABLE,,5975.5,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP
2017-10-02 12:55:00-05:00,NEUTRAL,TAKE,S58B-000023,TAKE_SHORT,4,X1_FAVORABLE,,5978.0,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_NEAR_15M_HIGH|5M_MOM_LOSS
2017-10-02 14:20:00-05:00,NEUTRAL,TAKE,S58B-000024,TAKE_LONG,6,X1_FAVORABLE,,5983.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2017-10-02 14:55:00-05:00,NEUTRAL,TAKE,S58B-000026,TAKE_LONG,5,X1_FAVORABLE,,5984.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-02 17:55:00-05:00,BEARISH,TAKE,S58B-000027,TAKE_SHORT,4,X1_FAVORABLE,,5983.0,,,15M_SUPPORT_1|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-02 19:05:00-05:00,BEARISH,TAKE,S58B-000028,TAKE_SHORT,7,X1_FALLBACK,,5981.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION
2017-10-02 19:30:00-05:00,BEARISH,TAKE,S58B-000029,TAKE_SHORT,8,X1_FALLBACK,,5979.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2017-10-02 22:05:00-05:00,BULLISH,TAKE,S58B-000031,TAKE_LONG,5,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-02 22:30:00-05:00,BULLISH,TAKE,S58B-000032,TAKE_LONG,7,X1_FALLBACK,,5994.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION
2017-10-03 00:05:00-05:00,BULLISH,TAKE,S58B-000034,TAKE_LONG,6,X1_FALLBACK,,5994.0,,,15M_SUPPORT_2|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 01:00:00-05:00,BEARISH,TAKE,S58B-000035,TAKE_SHORT,8,X1_FALLBACK,,5993.25,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2017-10-03 01:25:00-05:00,BEARISH,TAKE,S58B-000036,TAKE_SHORT,5,X1_FAVORABLE,,5991.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_MICRO_SHIFT
2017-10-03 01:50:00-05:00,BEARISH,TAKE,S58B-000037,TAKE_SHORT,6,X1_FALLBACK,,5991.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-03 02:30:00-05:00,BULLISH,TAKE,S58B-000038,TAKE_SHORT,6,X1_FALLBACK,,5991.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2017-10-03 02:55:00-05:00,BEARISH,TAKE,S58B-000039,TAKE_SHORT,7,X1_FALLBACK,,5989.5,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 03:20:00-05:00,BEARISH,TAKE,S58B-000040,TAKE_SHORT,6,X1_FALLBACK,,5988.25,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 04:00:00-05:00,BEARISH,TAKE,S58B-000041,TAKE_SHORT,7,X1_FAVORABLE,,5987.0,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_REJECTION|5M_MOM_LOSS|5M_RECLAIM
2017-10-03 05:05:00-05:00,BEARISH,TAKE,S58B-000043,TAKE_SHORT,6,X1_FAVORABLE,,5985.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 05:30:00-05:00,BEARISH,TAKE,S58B-000044,TAKE_SHORT,4,X1_FALLBACK,,5983.75,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN
2017-10-03 06:15:00-05:00,BEARISH,TAKE,S58B-000045,TAKE_SHORT,7,X1_FALLBACK,,5985.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 06:45:00-05:00,BULLISH,TAKE,S58B-000046,TAKE_SHORT,4,X1_FAVORABLE,,5983.5,,,15M_NEUTRAL|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-03 07:55:00-05:00,BULLISH,TAKE,S58B-000047,TAKE_LONG,6,X1_FAVORABLE,,5991.5,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_REJECTION
2017-10-03 08:20:00-05:00,BULLISH,TAKE,S58B-000048,TAKE_LONG,6,X1_FAVORABLE,,5992.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_REJECTION
2017-10-03 08:55:00-05:00,BULLISH,TAKE,S58B-000050,TAKE_LONG,6,X1_FALLBACK,,5999.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2017-10-03 09:40:00-05:00,BULLISH,TAKE,S58B-000051,TAKE_LONG,5,X1_FALLBACK,,5992.25,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-03 10:45:00-05:00,BEARISH,TAKE,S58B-000052,TAKE_LONG,4,X1_FALLBACK,,5991.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_MOM_LOSS
2017-10-03 12:25:00-05:00,BEARISH,TAKE,S58B-000053,TAKE_LONG,4,X1_FAVORABLE,,5994.75,,,15M_NEUTRAL|5M_HH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 12:50:00-05:00,BULLISH,TAKE,S58B-000054,TAKE_LONG,6,X1_FALLBACK,,5997.5,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 13:15:00-05:00,BULLISH,TAKE,S58B-000055,TAKE_LONG,6,X1_FAVORABLE,,5997.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-03 14:25:00-05:00,BEARISH,TAKE,S58B-000056,TAKE_LONG,4,X1_FAVORABLE,,5996.0,,,15M_NEUTRAL|5M_LH|5M_HL|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 15:30:00-05:00,BULLISH,TAKE,S58B-000057,TAKE_LONG,8,X1_FAVORABLE,,5998.75,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_MICRO_SHIFT
2017-10-03 17:10:00-05:00,BEARISH,TAKE,S58B-000059,TAKE_SHORT,5,X1_FAVORABLE,,5994.5,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-03 17:35:00-05:00,BEARISH,TAKE,S58B-000060,TAKE_SHORT,5,X1_FALLBACK,,5994.5,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-03 18:05:00-05:00,BULLISH,TAKE,S58B-000061,TAKE_LONG,4,X1_FALLBACK,,5994.75,,,15M_SUPPORT_1|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE
2017-10-03 19:50:00-05:00,BEARISH,TAKE,S58B-000063,TAKE_SHORT,7,X1_FAVORABLE,,5992.5,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_RECLAIM
2017-10-03 20:20:00-05:00,BULLISH,TAKE,S58B-000064,TAKE_LONG,4,X1_FAVORABLE,,5993.25,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-03 20:45:00-05:00,BULLISH,TAKE,S58B-000065,TAKE_LONG,6,X1_FAVORABLE,,5994.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_NEAR_15M_LOW
2017-10-03 21:15:00-05:00,BULLISH,TAKE,S58B-000066,TAKE_LONG,5,X1_FALLBACK,,5995.0,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_PB_DEPTH_OK|5M_MICRO_SHIFT
2017-10-03 21:40:00-05:00,BULLISH,TAKE,S58B-000067,TAKE_LONG,6,X1_FALLBACK,,5995.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-03 22:15:00-05:00,BULLISH,TAKE,S58B-000068,TAKE_LONG,4,X1_FALLBACK,,5995.25,,,15M_SUPPORT_2|5M_HL|5M_PB_DEPTH_OK
2017-10-03 22:40:00-05:00,BULLISH,TAKE,S58B-000069,TAKE_LONG,5,X1_FALLBACK,,5997.25,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE
2017-10-03 23:45:00-05:00,BULLISH,TAKE,S58B-000070,TAKE_LONG,5,X1_FAVORABLE,,5996.0,,,15M_SUPPORT_2|5M_HL|5M_DIR_RESPONSE|5M_MOM_LOSS
2017-10-04 01:00:00-05:00,BULLISH,TAKE,S58B-000072,TAKE_LONG,4,X1_FAVORABLE,,5995.25,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP
2017-10-04 01:30:00-05:00,BULLISH,TAKE,S58B-000073,TAKE_LONG,6,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-04 02:10:00-05:00,BEARISH,TAKE,S58B-000075,TAKE_LONG,4,X1_FALLBACK,,5995.25,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-04 03:15:00-05:00,NEUTRAL,TAKE,S58B-000076,TAKE_SHORT,5,X1_FALLBACK,,5994.5,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-04 04:35:00-05:00,BEARISH,TAKE,S58B-000078,TAKE_SHORT,6,X1_FAVORABLE,,5991.75,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-04 05:00:00-05:00,BEARISH,TAKE,S58B-000079,TAKE_SHORT,5,X1_FAVORABLE,,5991.0,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-04 05:55:00-05:00,BEARISH,TAKE,S58B-000080,TAKE_SHORT,5,X1_FALLBACK,,5990.5,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-04 07:30:00-05:00,BEARISH,TAKE,S58B-000082,TAKE_SHORT,5,X1_FAVORABLE,,5987.0,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-04 07:55:00-05:00,BEARISH,TAKE,S58B-000083,TAKE_SHORT,5,X1_FAVORABLE,,5985.75,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-04 08:40:00-05:00,BEARISH,TAKE,S58B-000084,TAKE_SHORT,7,X1_FALLBACK,,5984.25,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_RECLAIM
2017-10-04 09:05:00-05:00,BULLISH,TAKE,S58B-000085,TAKE_LONG,6,X1_FALLBACK,,5994.25,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_REJECTION|5M_MICRO_SHIFT
2017-10-04 09:35:00-05:00,NEUTRAL,TAKE,S58B-000086,TAKE_SHORT,5,X1_FAVORABLE,,5981.75,,,15M_NEUTRAL|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-04 13:05:00-05:00,NEUTRAL,TAKE,S58B-000087,TAKE_LONG,5,X1_FALLBACK,,5996.75,,,15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-04 15:35:00-05:00,BULLISH,TAKE,S58B-000089,TAKE_LONG,4,X1_FAVORABLE,,6005.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2017-10-04 17:50:00-05:00,BULLISH,TAKE,S58B-000091,TAKE_LONG,4,X1_FALLBACK,,6004.75,,,15M_SUPPORT_1|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-04 19:15:00-05:00,BEARISH,TAKE,S58B-000092,TAKE_SHORT,5,X1_FALLBACK,,6004.0,,,15M_SUPPORT_1|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-04 19:45:00-05:00,BEARISH,TAKE,S58B-000093,TAKE_SHORT,6,X1_FALLBACK,,6001.75,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-04 21:55:00-05:00,BULLISH,TAKE,S58B-000096,TAKE_LONG,4,X1_FALLBACK,,6006.75,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP
2017-10-05 00:15:00-05:00,BEARISH,TAKE,S58B-000099,TAKE_SHORT,7,X1_FALLBACK,,6003.75,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION
2017-10-05 00:45:00-05:00,BEARISH,TAKE,S58B-000100,TAKE_SHORT,4,X1_FALLBACK,,6003.75,,,15M_SUPPORT_1|5M_LH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_MOM_LOSS
2017-10-05 01:35:00-05:00,BEARISH,TAKE,S58B-000101,TAKE_SHORT,4,X1_FALLBACK,,6004.0,,,15M_SUPPORT_1|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-05 02:10:00-05:00,BEARISH,TAKE,S58B-000102,TAKE_SHORT,8,X1_FALLBACK,,6003.0,,,15M_SUPPORT_2|5M_LH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS|5M_RECLAIM
2017-10-05 03:20:00-05:00,BULLISH,TAKE,S58B-000104,TAKE_LONG,5,X1_FALLBACK,,6007.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE
2017-10-05 03:45:00-05:00,BULLISH,TAKE,S58B-000105,TAKE_LONG,5,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-05 05:05:00-05:00,BULLISH,TAKE,S58B-000108,TAKE_LONG,5,X1_FALLBACK,,6007.25,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-05 05:30:00-05:00,BULLISH,TAKE,S58B-000109,TAKE_LONG,4,X1_FAVORABLE,,6007.5,,,15M_SUPPORT_2|5M_LH|5M_MOM_UP|5M_DIR_RESPONSE
2017-10-05 06:10:00-05:00,BULLISH,TAKE,S58B-000110,TAKE_LONG,7,X1_FAVORABLE,,6009.75,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-05 06:35:00-05:00,BULLISH,TAKE,S58B-000111,TAKE_LONG,6,X1_FAVORABLE,,6012.0,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_REJECTION
2017-10-05 07:00:00-05:00,BULLISH,TAKE,S58B-000112,TAKE_LONG,6,X1_FALLBACK,,6017.5,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-05 07:35:00-05:00,BULLISH,TAKE,S58B-000114,TAKE_LONG,6,X1_FAVORABLE,,6025.5,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_NEAR_15M_LOW
2017-10-05 08:10:00-05:00,BULLISH,TAKE,S58B-000115,TAKE_LONG,5,X1_FALLBACK,,6024.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-05 08:35:00-05:00,BULLISH,TAKE,S58B-000116,TAKE_LONG,4,X1_FALLBACK,,6030.75,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-05 09:25:00-05:00,BULLISH,TAKE,S58B-000117,TAKE_LONG,5,X1_FALLBACK,,6024.0,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_NEAR_15M_LOW
2017-10-05 10:35:00-05:00,BULLISH,TAKE,S58B-000118,TAKE_LONG,4,X1_FAVORABLE,,6034.25,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP
2017-10-05 11:50:00-05:00,BULLISH,TAKE,S58B-000120,TAKE_LONG,5,X1_FALLBACK,,6044.0,,,15M_SUPPORT_2|5M_HH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_LOW
2017-10-05 12:35:00-05:00,BULLISH,TAKE,S58B-000122,TAKE_LONG,4,X1_FALLBACK,,6050.25,,,15M_SUPPORT_1|5M_HH|5M_MOM_UP|5M_DIR_RESPONSE
2017-10-05 13:30:00-05:00,BULLISH,TAKE,S58B-000123,TAKE_LONG,7,X1_FAVORABLE,,6051.0,,,15M_SUPPORT_2|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_RECLAIM
2017-10-05 14:05:00-05:00,BULLISH,TAKE,S58B-000125,TAKE_LONG,5,X1_FALLBACK,,6060.75,,,15M_SUPPORT_2|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK
2017-10-05 14:40:00-05:00,TRANSITION,TAKE,S58B-000126,TAKE_LONG,5,X1_FAVORABLE,,6062.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-05 15:05:00-05:00,BULLISH,TAKE,S58B-000127,TAKE_LONG,6,X1_FAVORABLE,,6067.75,,,15M_SUPPORT_2|5M_HL|5M_MOM_UP|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-05 17:30:00-05:00,TRANSITION,TAKE,S58B-000128,TAKE_LONG,6,X1_FALLBACK,,6062.25,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2017-10-05 18:10:00-05:00,BULLISH,TAKE,S58B-000130,TAKE_LONG,4,X1_FALLBACK,,6063.0,,,15M_SUPPORT_1|5M_HH|5M_HL|5M_MOM_DN|5M_DIR_RESPONSE
2017-10-05 19:40:00-05:00,BEARISH,TAKE,S58B-000131,TAKE_SHORT,5,X1_FALLBACK,,6064.5,,,15M_SUPPORT_1|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-05 20:30:00-05:00,BEARISH,TAKE,S58B-000133,TAKE_LONG,4,X1_FAVORABLE,,6064.75,,,15M_NEUTRAL|5M_HH|5M_HL|5M_MOM_DN|5M_NEAR_SWING_LOW|5M_PB_DEPTH_OK
2017-10-05 20:55:00-05:00,BULLISH,TAKE,S58B-000134,TAKE_LONG,6,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION
2017-10-05 21:35:00-05:00,NEUTRAL,TAKE,S58B-000135,TAKE_SHORT,6,X1_FAVORABLE,,6067.0,,,15M_NEUTRAL|5M_HH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_REJECTION|5M_MICRO_SHIFT
2017-10-05 22:05:00-05:00,NEUTRAL,TAKE,S58B-000136,TAKE_LONG,4,X1_FALLBACK,,6067.75,,,15M_NEUTRAL|5M_HH|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-05 22:30:00-05:00,BEARISH,TAKE,S58B-000137,TAKE_SHORT,5,X1_FALLBACK,,6065.75,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-05 22:55:00-05:00,BEARISH,TAKE,S58B-000138,TAKE_SHORT,4,MISSED_NO_CHASE,,,,,15M_SUPPORT_2|5M_LL|5M_MOM_DN
2017-10-05 23:35:00-05:00,BEARISH,TAKE,S58B-000139,TAKE_LONG,4,X1_FALLBACK,,6066.5,,,15M_NEUTRAL|5M_HL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MOM_LOSS
2017-10-06 01:35:00-05:00,TRANSITION,TAKE,S58B-000140,TAKE_LONG,4,X1_FALLBACK,,6066.5,,,15M_NEUTRAL|5M_HH|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-06 02:10:00-05:00,BEARISH,TAKE,S58B-000141,TAKE_SHORT,6,X1_FAVORABLE,,6067.0,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_DIR_RESPONSE|5M_MICRO_SHIFT
2017-10-06 02:35:00-05:00,BULLISH,TAKE,S58B-000142,TAKE_LONG,6,X1_FAVORABLE,,6067.5,,,15M_SUPPORT_2|5M_HH|5M_LL|5M_MOM_UP|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-06 03:15:00-05:00,BEARISH,TAKE,S58B-000144,TAKE_SHORT,5,X1_FAVORABLE,,6064.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-06 03:40:00-05:00,BEARISH,TAKE,S58B-000145,TAKE_SHORT,6,X1_FAVORABLE,,6064.25,,,15M_SUPPORT_2|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_DIR_RESPONSE
2017-10-06 04:05:00-05:00,BEARISH,TAKE,S58B-000146,TAKE_SHORT,5,X1_FAVORABLE,,6064.0,,,15M_SUPPORT_1|5M_LH|5M_LL|5M_MOM_DN|5M_PB_DEPTH_OK|5M_NEAR_15M_HIGH
2017-10-06 05:45:00-05:00,BEARISH,TAKE,S58B-000147,TAKE_SHORT,6,X1_FALLBACK,,6069.0,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_DIR_RESPONSE|5M_RECLAIM
2017-10-06 07:05:00-05:00,BEARISH,TAKE,S58B-000150,TAKE_SHORT,5,X1_FAVORABLE,,6064.0,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_PB_DEPTH_OK
2017-10-06 07:40:00-05:00,BEARISH,TAKE,S58B-000152,TAKE_SHORT,5,X1_FAVORABLE,,6049.5,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_MICRO_SHIFT
2017-10-06 08:05:00-05:00,BEARISH,TAKE,S58B-000153,TAKE_SHORT,5,X1_FAVORABLE,,6039.75,,,15M_SUPPORT_2|5M_LH|5M_MOM_DN|5M_DIR_RESPONSE
