date,model,family,direction,level_type,level_price,touch_i,confirm_i,entry_i,entry_price,atr,confirmation_type,distance_beyond_atr,volume_ratio,body_fraction,time_bucket,reason_code,opportunity_state,move_from_open_atr,move_last_5m_atr,move_last_10m_atr,breakout_range_atr,gap_atr,on_range_atr,open_class,gross_r,net_r,cost_r,exit_reason,exit_i,hold_minutes,mfe_r,mae_r,risk,stop,target,mfe_5,mae_5,mfe_10,mae_10,mfe_15,mae_15,mfe_30,mae_30,mfe_60,mae_60,fp_0p5_before_0p5,fp_1p0_before_0p5,fp_1r_before_1r,fp_2p5r_before_1r,struct_net_r,struct_gross_r,struct_dist_atr,struct_exit,net_r_slip0,net_r_slip1,net_r_slip2,entry_ts,confirm_ts,touch_ts,year
2022-04-18,F1,REVERSAL,SHORT,ON_HIGH,13903.75,1590326,1590334,1590335,13884.75,19.732142857142858,WICK_FAILURE,0.9375565610859729,,0.975,0935_0945,F1_WICK_FAIL,FAILED_BREAK_TRADED,1.7737556561085972,1.3683257918552036,0.481447963800905,1.5203619909502262,-4.721247563352826,19.021442495126703,OPEN_BELOW_PRIOR_LOW,-1.0,-1.0367420814479633,0.036742081447963315,M0_STOP,1590338,3,0.19004524886877827,1.4823529411764707,19.732142857142858,13904.482142857143,13835.419642857143,1.3809954751131222,1.7864253393665157,1.3809954751131222,1.7864253393665157,2.8506787330316743,1.7864253393665157,2.9520361990950224,2.6986425339366513,2.9520361990950224,5.942081447963801,True,True,True,False,-1.0241666666666667,-1.0,1.5203619909502262,M0_STOP,-1.0367420814479633,-1.0494117647058818,-1.0620814479638003,2022-04-18 09:40:00-04:00,2022-04-18 09:39:00-04:00,2022-04-18 09:31:00-04:00,2022
2022-04-19,B0,CONTINUATION,LONG,ON_HIGH,14019.0,1591735,1591735,1591736,14010.5,24.517857142857142,RAW_TOUCH,0.22432629278951202,,0.18181818181818182,1000_1030,B0_FIRST_TOUCH,TRADED,5.495994173343044,0.7749453750910416,3.6707938820101966,1.009468317552804,-4.233151183970856,19.482695810564664,OPEN_INSIDE_PRIOR_RANGE,2.5,2.470429715950473,0.0295702840495269,M0_TARGET,1591746,10,2.9570284049526583,0.020393299344501094,24.517857142857142,13985.982142857143,14071.794642857143,0.876911871813547,0.09176984705025491,2.008739985433358,0.09176984705025491,3.099781500364166,0.09176984705025491,3.5586307356154405,0.09176984705025491,5.852876911871814,0.09176984705025491,True,True,True,True,2.432558139534884,2.5,0.4384559359067735,M0_TARGET,2.470429715950473,2.460233066278222,2.450036416605972,2022-04-19 10:01:00-04:00,2022-04-19 10:00:00-04:00,2022-04-19 10:00:00-04:00,2022
2022-04-19,B1,CONTINUATION,LONG,ON_HIGH,14019.0,1591735,1591737,1591738,14023.75,22.821428571428573,1M_CLOSE,0.19718309859154928,,0.5172413793103449,1000_1030,B1_1M_CLOSE,ACCEPTED,6.485133020344287,1.4788732394366195,2.7276995305164315,0.9530516431924883,-4.233151183970856,19.482695810564664,OPEN_INSIDE_PRIOR_RANGE,2.5,2.468231611893585,0.03176838810641519,M0_TARGET,1591746,8,2.596244131455399,0.4820031298904538,22.821428571428573,14000.92857142857,14080.80357142857,1.3255086071987479,0.4710485133020344,2.7496087636932707,0.4710485133020344,3.2097026604068857,0.4710485133020344,3.3740219092331767,0.4710485133020344,5.70735524256651,0.4710485133020344,True,True,True,True,2.4472727272727273,2.5,0.6025039123630672,M0_TARGET,2.468231611893585,2.4572769953051656,2.4463223787167463,2022-04-19 10:03:00-04:00,2022-04-19 10:02:00-04:00,2022-04-19 10:00:00-04:00,2022
2022-04-19,B2,CONTINUATION,LONG,ON_HIGH,14019.0,1591735,1591740,1591741,14022.0,20.5,2M_CLOSE,0.14634146341463414,0.567984361424848,0.24561403508771928,1000_1030,B2_CONFIRMED,ACCEPTED,7.146341463414634,0.573170731707317,1.5,0.6341463414634146,-4.233151183970856,19.482695810564664,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4646341463414636,0.03536585365853658,M0_TARGET,1591746,5,2.975609756097561,0.0,20.5,14001.5,14073.25,1.829268292682927,0.012195121951219513,3.1341463414634148,0.012195121951219513,3.6463414634146343,0.012195121951219513,3.8292682926829267,0.012195121951219513,6.426829268292683,0.012195121951219513,True,True,True,True,2.4216216216216218,2.5,0.45121951219512196,M0_TARGET,2.4646341463414636,2.452439024390244,2.4402439024390246,2022-04-19 10:06:00-04:00,2022-04-19 10:05:00-04:00,2022-04-19 10:00:00-04:00,2022
2022-04-19,F1,REVERSAL,SHORT,ON_HIGH,14019.0,1591735,1591735,1591736,14010.5,24.517857142857142,WICK_FAILURE,0.3568827385287691,,0.18181818181818182,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,5.495994173343044,0.7749453750910416,3.6707938820101966,1.009468317552804,-4.233151183970856,19.482695810564664,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0295702840495269,0.0295702840495269,M0_STOP,1591741,5,0.0,1.0808448652585578,24.517857142857142,14035.017857142857,13949.205357142857,0.09176984705025491,0.876911871813547,0.09176984705025491,2.008739985433358,0.09176984705025491,3.099781500364166,0.09176984705025491,3.5586307356154405,0.09176984705025491,5.852876911871814,False,False,False,False,-1.0517857142857143,-1.0,0.5710123816460306,M0_STOP,-1.0295702840495269,-1.0397669337217774,-1.049963583394028,2022-04-19 10:01:00-04:00,2022-04-19 10:00:00-04:00,2022-04-19 10:00:00-04:00,2022
2022-04-20,B0,CONTINUATION,SHORT,ON_LOW,14042.25,1593123,1593123,1593124,14054.0,22.571428571428573,RAW_TOUCH,0.22151898734177214,,0.582089552238806,1000_1030,B0_FIRST_TOUCH,TRADED,8.772151898734176,0.564873417721519,1.0411392405063291,0.7420886075949367,4.007246376811594,25.945652173913043,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.032120253164556,0.03212025316455585,M0_STOP,1593126,2,0.0,1.4287974683544302,22.571428571428573,14076.57142857143,13997.57142857143,0.11075949367088607,2.0490506329113924,0.11075949367088607,2.713607594936709,0.11075949367088607,3.0458860759493667,0.11075949367088607,3.5886075949367084,0.11075949367088607,4.20886075949367,False,False,False,False,-1.0,-1.0,0.0,M0_STOP,-1.032120253164556,-1.0431962025316446,-1.054272151898733,2022-04-20 10:09:00-04:00,2022-04-20 10:08:00-04:00,2022-04-20 10:08:00-04:00,2022
2022-04-20,F1,REVERSAL,LONG,ON_LOW,14042.25,1593123,1593123,1593124,14054.0,22.571428571428573,WICK_FAILURE,0.5094936708860759,,0.582089552238806,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,8.772151898734176,0.564873417721519,1.0411392405063291,0.7420886075949367,4.007246376811594,25.945652173913043,OPEN_ABOVE_PRIOR_HIGH,2.5,2.467879746835444,0.03212025316455585,M0_TARGET,1593132,8,2.70253164556962,0.0,22.571428571428573,14031.42857142857,14110.42857142857,2.0490506329113924,0.11075949367088607,2.713607594936709,0.11075949367088607,3.0458860759493667,0.11075949367088607,3.5886075949367084,0.11075949367088607,4.20886075949367,0.11075949367088607,True,True,True,True,2.4567164179104477,2.5,0.7420886075949367,M0_TARGET,2.467879746835444,2.4568037974683556,2.4457278481012668,2022-04-20 10:09:00-04:00,2022-04-20 10:08:00-04:00,2022-04-20 10:08:00-04:00,2022
2022-04-21,B0,CONTINUATION,LONG,ON_HIGH,14193.75,1594465,1594465,1594466,14196.5,7.696428571428571,RAW_TOUCH,0.45475638051044087,,0.732824427480916,0930_0935,B0_FIRST_TOUCH,TRADED,3.118329466357309,0.0,0.0,4.255220417633411,21.958236658932716,18.092807424593968,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4058004640371324,0.0941995359628675,M0_TARGET,1594467,1,6.041763341067286,0.0,7.696428571428571,14188.80357142857,14215.74107142857,10.719257540603248,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,10.491879350348029,False,False,False,False,2.47734375,2.5,4.157772621809745,M0_TARGET,2.4058004640371324,2.373317865429244,2.340835266821355,2022-04-21 09:31:00-04:00,2022-04-21 09:30:00-04:00,2022-04-21 09:30:00-04:00,2022
2022-04-21,B1,CONTINUATION,LONG,ON_HIGH,14193.75,1594465,1594465,1594466,14196.5,7.696428571428571,1M_CLOSE,0.35730858468677495,,0.732824427480916,0930_0935,B1_1M_CLOSE,ACCEPTED,3.118329466357309,0.0,0.0,4.255220417633411,21.958236658932716,18.092807424593968,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4058004640371324,0.0941995359628675,M0_TARGET,1594467,1,6.041763341067286,0.0,7.696428571428571,14188.80357142857,14215.74107142857,10.719257540603248,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,1.331786542923434,11.238979118329468,10.491879350348029,False,False,False,False,2.47734375,2.5,4.157772621809745,M0_TARGET,2.4058004640371324,2.373317865429244,2.340835266821355,2022-04-21 09:31:00-04:00,2022-04-21 09:30:00-04:00,2022-04-21 09:30:00-04:00,2022
2022-04-21,B2,CONTINUATION,LONG,ON_HIGH,14193.75,1594465,1594466,1594467,14223.0,10.160714285714286,2M_CLOSE,2.8787346221441124,22.012515644555695,0.8347107438016529,0930_0935,B2_CONFIRMED,ACCEPTED,4.970123022847099,2.6080843585237257,2.6080843585237257,3.813708260105448,21.958236658932716,18.092807424593968,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4286467486818943,0.07135325131810558,M0_TARGET,1594468,1,3.001757469244288,0.0,10.160714285714286,14212.839285714286,14248.401785714286,5.905096660808435,0.8119507908611598,5.905096660808435,0.8119507908611598,5.905096660808435,0.8119507908611598,5.905096660808435,2.6818980667838312,5.905096660808435,10.555360281195078,False,False,True,True,-1.0197278911564627,-1.0,3.616871704745167,M0_STOP,2.4286467486818943,2.404042179261859,2.379437609841824,2022-04-21 09:32:00-04:00,2022-04-21 09:31:00-04:00,2022-04-21 09:30:00-04:00,2022
2022-04-21,F1,REVERSAL,SHORT,ON_HIGH,14193.75,1594465,1594500,1594501,14193.5,17.303571428571427,WICK_FAILURE,0.043343653250773995,,0.7297297297297297,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,1.1847265221878227,0.476780185758514,2.2683178534571726,1.0691434468524252,21.958236658932716,18.092807424593968,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4581011351909168,0.04189886480908341,M0_TARGET,1594508,7,1.51702786377709,0.0,17.303571428571427,14210.80357142857,14150.24107142857,2.2683178534571726,0.043343653250773995,3.2507739938080498,0.043343653250773995,4.449948400412797,0.043343653250773995,4.464396284829721,0.043343653250773995,7.2817337461300315,0.043343653250773995,True,True,True,True,2.4482142857142857,2.5,0.8090815273477813,M0_TARGET,2.4581011351909168,2.443653250773992,2.4292053663570674,2022-04-21 10:06:00-04:00,2022-04-21 10:05:00-04:00,2022-04-21 09:30:00-04:00,2022
2022-04-22,B0,CONTINUATION,SHORT,ON_LOW,13612.25,1595895,1595895,1595896,13611.5,23.071428571428573,RAW_TOUCH,0.20588235294117646,,0.8062015503875969,1000_1030,B0_FIRST_TOUCH,TRADED,4.897832817337461,2.026315789473684,4.356037151702786,1.3978328173374612,0.3344709897610922,16.12627986348123,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.03142414860681,0.03142414860681008,M0_STOP,1595911,15,0.3684210526315789,2.503095975232198,23.071428571428573,13634.57142857143,13553.82142857143,1.1486068111455108,0.06501547987616099,1.2786377708978327,0.08668730650154798,1.2786377708978327,0.6934984520123838,1.2786377708978327,2.459752321981424,1.2786377708978327,2.6439628482972135,True,True,True,False,-1.0256637168141594,-1.0,1.2244582043343653,M0_STOP,-1.03142414860681,-1.0422600619195035,-1.0530959752321971,2022-04-22 10:21:00-04:00,2022-04-22 10:20:00-04:00,2022-04-22 10:20:00-04:00,2022
2022-04-22,B1,CONTINUATION,SHORT,ON_LOW,13612.25,1595895,1595896,1595897,13601.0,22.214285714285715,1M_CLOSE,0.46141479099678456,,0.5757575757575758,1000_1030,B1_1M_CLOSE,ACCEPTED,5.559485530546624,1.9469453376205788,4.17524115755627,0.7427652733118971,0.3344709897610922,16.12627986348123,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0326366559485523,0.03263665594855229,M0_STOP,1595908,11,0.0,1.0466237942122185,22.214285714285715,13623.214285714286,13545.464285714286,0.7765273311897106,0.37138263665594856,0.8553054662379421,0.562700964630225,0.8553054662379421,3.027331189710611,0.8553054662379421,3.027331189710611,0.8553054662379421,3.2186495176848875,True,False,False,False,-1.0557692307692308,-1.0,0.585209003215434,M0_STOP,-1.0326366559485523,-1.0438906752411568,-1.0551446945337613,2022-04-22 10:22:00-04:00,2022-04-22 10:21:00-04:00,2022-04-22 10:20:00-04:00,2022
2022-04-22,B2,CONTINUATION,SHORT,ON_LOW,13612.25,1595895,1595896,1595897,13601.0,22.214285714285715,2M_CLOSE,0.46141479099678456,1.1773621806625107,0.863905325443787,1000_1030,B2_CONFIRMED,ACCEPTED,5.559485530546624,1.9469453376205788,4.17524115755627,0.7427652733118971,0.3344709897610922,16.12627986348123,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0326366559485523,0.03263665594855229,M0_STOP,1595908,11,0.0,1.0466237942122185,22.214285714285715,13623.214285714286,13545.464285714286,0.7765273311897106,0.37138263665594856,0.8553054662379421,0.562700964630225,0.8553054662379421,3.027331189710611,0.8553054662379421,3.027331189710611,0.8553054662379421,3.2186495176848875,True,False,False,False,-1.0557692307692308,-1.0,0.585209003215434,M0_STOP,-1.0326366559485523,-1.0438906752411568,-1.0551446945337613,2022-04-22 10:22:00-04:00,2022-04-22 10:21:00-04:00,2022-04-22 10:20:00-04:00,2022
2022-04-22,F1,REVERSAL,LONG,ON_LOW,13612.25,1595895,1595895,1595896,13611.5,23.071428571428573,WICK_FAILURE,0.010835913312693497,,0.8062015503875969,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,4.897832817337461,2.026315789473684,4.356037151702786,1.3978328173374612,0.3344709897610922,16.12627986348123,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.03142414860681,0.03142414860681008,M0_STOP,1595900,4,0.0,1.1052631578947367,23.071428571428573,13588.42857142857,13669.17857142857,0.06501547987616099,1.1486068111455108,0.08668730650154798,1.2786377708978327,0.6934984520123838,1.2786377708978327,2.459752321981424,1.2786377708978327,2.6439628482972135,1.2786377708978327,False,False,False,False,-1.18125,-1.0,0.17337461300309595,M0_STOP,-1.03142414860681,-1.0422600619195035,-1.0530959752321971,2022-04-22 10:21:00-04:00,2022-04-22 10:20:00-04:00,2022-04-22 10:20:00-04:00,2022
2022-04-25,B0,CONTINUATION,LONG,ON_HIGH,13360.0,1597232,1597232,1597233,13350.5,26.678571428571427,RAW_TOUCH,0.23427041499330659,,0.13076923076923078,0935_0945,B0_FIRST_TOUCH,TRADED,2.239625167336011,1.752342704149933,2.811244979919679,1.2182061579651942,-6.656140350877193,17.29122807017544,OPEN_BELOW_PRIOR_LOW,-1.0,-1.0271753681392244,0.027175368139224356,M0_STOP,1597234,1,0.0,1.8460508701472558,26.678571428571427,13323.82142857143,13417.19642857143,0.5153949129852745,2.024096385542169,0.5153949129852745,4.2262382864792505,0.5153949129852745,4.2262382864792505,0.5153949129852745,4.2262382864792505,4.423025435073628,4.2262382864792505,False,False,False,False,-1.0432835820895523,-1.0,0.6278447121820616,M0_STOP,-1.0271753681392244,-1.0365461847389565,-1.045917001338689,2022-04-25 09:38:00-04:00,2022-04-25 09:37:00-04:00,2022-04-25 09:37:00-04:00,2022
2022-04-25,B1,CONTINUATION,LONG,ON_HIGH,13360.0,1597232,1597279,1597280,13363.25,29.410714285714285,1M_CLOSE,0.14450516089860352,,0.9642857142857143,1000_1030,B1_1M_CLOSE,ACCEPTED,2.5585913782635097,1.5555555555555556,2.167577413479053,1.9040680024286583,-6.656140350877193,17.29122807017544,OPEN_BELOW_PRIOR_LOW,2.5,2.475349119611414,0.024650880388585743,M0_TARGET,1597286,6,2.5585913782635097,0.0,29.410714285714285,13333.839285714286,13436.776785714286,1.453551912568306,0.06800242865816637,3.043108682452945,0.06800242865816637,3.4851244687310263,0.06800242865816637,3.4851244687310263,0.7055251973284761,3.4851244687310263,3.3236187006678812,True,True,True,True,-1.013364055299539,-1.0,1.8445658773527627,M0_STOP,2.475349119611414,2.4668488160291435,2.4583485124468725,2022-04-25 10:25:00-04:00,2022-04-25 10:24:00-04:00,2022-04-25 09:37:00-04:00,2022
2022-04-25,B2,CONTINUATION,LONG,ON_HIGH,13360.0,1597232,1597280,1597281,13386.5,30.125,2M_CLOSE,0.9045643153526971,2.031813627254509,0.9333333333333333,1000_1030,B2_CONFIRMED,ACCEPTED,3.2614107883817427,3.012448132780083,3.1701244813278007,0.970954356846473,-6.656140350877193,17.29122807017544,OPEN_BELOW_PRIOR_LOW,2.5,2.4759336099585063,0.024066390041493777,M0_TARGET,1597292,11,2.663900414937759,0.2987551867219917,30.125,13356.375,13461.8125,0.9543568464730291,0.6473029045643154,2.20746887966805,0.6473029045643154,2.6390041493775933,0.6473029045643154,2.6390041493775933,1.5435684647302905,2.6390041493775933,4.008298755186722,False,False,True,True,2.4701030927835053,2.5,0.8049792531120332,M0_TARGET,2.4759336099585063,2.4676348547717843,2.4593360995850624,2022-04-25 10:26:00-04:00,2022-04-25 10:25:00-04:00,2022-04-25 09:37:00-04:00,2022
2022-04-25,F1,REVERSAL,SHORT,ON_HIGH,13360.0,1597232,1597232,1597233,13350.5,26.678571428571427,WICK_FAILURE,0.42168674698795183,,0.13076923076923078,0935_0945,F1_WICK_FAIL,FAILED_BREAK_TRADED,2.239625167336011,1.752342704149933,2.811244979919679,1.2182061579651942,-6.656140350877193,17.29122807017544,OPEN_BELOW_PRIOR_LOW,2.5,2.472824631860776,0.027175368139224356,M0_TARGET,1597239,6,1.1526104417670684,0.0,26.678571428571427,13377.17857142857,13283.80357142857,2.024096385542169,0.5153949129852745,4.2262382864792505,0.5153949129852745,4.2262382864792505,0.5153949129852745,4.2262382864792505,0.5153949129852745,4.2262382864792505,4.423025435073628,False,False,True,True,2.453968253968254,2.5,0.5903614457831325,M0_TARGET,2.472824631860776,2.4634538152610435,2.4540829986613115,2022-04-25 09:38:00-04:00,2022-04-25 09:37:00-04:00,2022-04-25 09:37:00-04:00,2022
2022-04-26,B0,CONTINUATION,SHORT,ON_LOW,13427.75,1598605,1598605,1598606,13439.0,10.160714285714286,RAW_TOUCH,1.4270650263620386,,0.10666666666666667,0930_0935,B0_FIRST_TOUCH,TRADED,0.3936731107205624,0.0,0.0,3.690685413005272,-8.611599297012301,15.353251318101933,OPEN_INSIDE_PRIOR_RANGE,2.5,2.4286467486818943,0.07135325131810558,M0_TARGET,1598607,1,2.9525483304042175,0.0,10.160714285714286,13449.160714285714,13413.598214285714,8.168717047451668,0.07381370826010544,10.555360281195078,0.07381370826010544,12.228471001757468,0.07381370826010544,18.330404217926183,0.07381370826010544,26.72056239015817,0.07381370826010544,True,True,True,True,2.4382978723404256,2.5,1.156414762741652,M0_TARGET,2.4286467486818943,2.404042179261859,2.379437609841824,2022-04-26 09:31:00-04:00,2022-04-26 09:30:00-04:00,2022-04-26 09:30:00-04:00,2022
2022-04-26,B1,CONTINUATION,SHORT,ON_LOW,13427.75,1598605,1598606,1598607,13407.5,12.410714285714286,1M_CLOSE,1.6719424460431653,,0.8258064516129032,0930_0935,B1_1M_CLOSE,ACCEPTED,2.9208633093525176,2.5985611510791364,2.5985611510791364,3.122302158273381,-8.611599297012301,15.353251318101933,OPEN_INSIDE_PRIOR_RANGE,2.5,2.441582733812947,0.058417266187052806,M0_TARGET,1598608,1,1.1884892086330934,0.0,12.410714285714286,13419.910714285714,13376.473214285714,5.056115107913668,0.16115107913669063,6.043165467625899,0.16115107913669063,8.17841726618705,0.16115107913669063,14.060431654676258,0.16115107913669063,19.277697841726617,0.16115107913669063,True,True,True,True,2.477692307692308,2.5,2.6187050359712227,M0_TARGET,2.441582733812947,2.421438848920861,2.4012949640287746,2022-04-26 09:32:00-04:00,2022-04-26 09:31:00-04:00,2022-04-26 09:30:00-04:00,2022
2022-04-26,B2,CONTINUATION,SHORT,ON_LOW,13427.75,1598605,1598606,1598607,13407.5,12.410714285714286,2M_CLOSE,1.6719424460431653,17.482726423902893,0.7323232323232324,0930_0935,B2_CONFIRMED,ACCEPTED,2.9208633093525176,2.5985611510791364,2.5985611510791364,3.122302158273381,-8.611599297012301,15.353251318101933,OPEN_INSIDE_PRIOR_RANGE,2.5,2.441582733812947,0.058417266187052806,M0_TARGET,1598608,1,1.1884892086330934,0.0,12.410714285714286,13419.910714285714,13376.473214285714,5.056115107913668,0.16115107913669063,6.043165467625899,0.16115107913669063,8.17841726618705,0.16115107913669063,14.060431654676258,0.16115107913669063,19.277697841726617,0.16115107913669063,True,True,True,True,2.477692307692308,2.5,2.6187050359712227,M0_TARGET,2.441582733812947,2.421438848920861,2.4012949640287746,2022-04-26 09:32:00-04:00,2022-04-26 09:31:00-04:00,2022-04-26 09:30:00-04:00,2022
2022-04-26,F1,REVERSAL,LONG,ON_LOW,13427.75,1598605,1598605,1598606,13439.0,10.160714285714286,WICK_FAILURE,1.1318101933216167,,0.10666666666666667,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,0.3936731107205624,0.0,0.0,3.690685413005272,-8.611599297012301,15.353251318101933,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0713532513181057,0.07135325131810558,M0_STOP,1598607,1,0.0,5.043936731107205,10.160714285714286,13428.839285714286,13464.401785714286,0.07381370826010544,8.168717047451668,0.07381370826010544,10.555360281195078,0.07381370826010544,12.228471001757468,0.07381370826010544,18.330404217926183,0.07381370826010544,26.72056239015817,False,False,False,False,-1.0281553398058252,-1.0,2.53427065026362,M0_STOP,-1.0713532513181057,-1.0959578207381409,-1.120562390158176,2022-04-26 09:31:00-04:00,2022-04-26 09:30:00-04:00,2022-04-26 09:30:00-04:00,2022
2022-04-27,B0,CONTINUATION,LONG,ON_HIGH,13183.5,1599998,1599998,1599999,13194.5,31.857142857142858,RAW_TOUCH,0.42376681614349776,,0.8,0935_0945,B0_FIRST_TOUCH,TRADED,5.414798206278027,2.5426008968609866,3.34304932735426,0.6670403587443946,0.9118773946360152,21.831417624521073,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.022757847533632,0.0227578475336321,M0_STOP,1600012,13,1.90695067264574,1.0672645739910314,31.857142857142858,13162.642857142857,13274.142857142857,1.4204035874439462,0.5257847533632287,1.9147982062780269,0.5257847533632287,1.9147982062780269,1.0594170403587444,1.9147982062780269,5.626681614349776,1.9147982062780269,8.286995515695066,False,False,True,False,2.461333333333333,2.5,0.5885650224215246,M0_TARGET,-1.022757847533632,-1.030605381165919,-1.038452914798206,2022-04-27 09:44:00-04:00,2022-04-27 09:43:00-04:00,2022-04-27 09:43:00-04:00,2022
2022-04-27,B1,CONTINUATION,LONG,ON_HIGH,13183.5,1599998,1599998,1599999,13194.5,31.857142857142858,1M_CLOSE,0.3374439461883408,,0.8,0935_0945,B1_1M_CLOSE,ACCEPTED,5.414798206278027,2.5426008968609866,3.34304932735426,0.6670403587443946,0.9118773946360152,21.831417624521073,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.022757847533632,0.0227578475336321,M0_STOP,1600012,13,1.90695067264574,1.0672645739910314,31.857142857142858,13162.642857142857,13274.142857142857,1.4204035874439462,0.5257847533632287,1.9147982062780269,0.5257847533632287,1.9147982062780269,1.0594170403587444,1.9147982062780269,5.626681614349776,1.9147982062780269,8.286995515695066,False,False,True,False,2.461333333333333,2.5,0.5885650224215246,M0_TARGET,-1.022757847533632,-1.030605381165919,-1.038452914798206,2022-04-27 09:44:00-04:00,2022-04-27 09:43:00-04:00,2022-04-27 09:43:00-04:00,2022
2022-04-27,B2,CONTINUATION,LONG,ON_HIGH,13183.5,1599998,1599998,1599999,13194.5,31.857142857142858,2M_CLOSE,0.3374439461883408,5.179524152847873,0.9483568075117371,0935_0945,B2_CONFIRMED,ACCEPTED,5.414798206278027,2.5426008968609866,3.34304932735426,0.6670403587443946,0.9118773946360152,21.831417624521073,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.022757847533632,0.0227578475336321,M0_STOP,1600012,13,1.90695067264574,1.0672645739910314,31.857142857142858,13162.642857142857,13274.142857142857,1.4204035874439462,0.5257847533632287,1.9147982062780269,0.5257847533632287,1.9147982062780269,1.0594170403587444,1.9147982062780269,5.626681614349776,1.9147982062780269,8.286995515695066,False,False,True,False,2.461333333333333,2.5,0.5885650224215246,M0_TARGET,-1.022757847533632,-1.030605381165919,-1.038452914798206,2022-04-27 09:44:00-04:00,2022-04-27 09:43:00-04:00,2022-04-27 09:43:00-04:00,2022
2022-04-27,F1,REVERSAL,SHORT,ON_HIGH,13183.5,1599998,1600011,1600012,13175.75,26.928571428571427,WICK_FAILURE,0.2692307692307693,,0.44565217391304346,0945_1000,F1_WICK_FAIL,FAILED_BREAK_TRADED,5.7374005305039795,1.8846153846153848,0.8912466843501327,0.8541114058355438,0.9118773946360152,21.831417624521073,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0269230769230777,0.0269230769230777,M0_STOP,1600016,4,0.0,1.7546419098143238,26.928571428571427,13202.67857142857,13108.42857142857,0.5848806366047745,1.7360742705570293,3.230769230769231,1.7360742705570293,5.106100795755968,1.7360742705570293,8.568965517241379,1.7360742705570293,9.13527851458886,1.7360742705570293,True,False,False,False,-1.0426470588235295,-1.0,0.6312997347480106,M0_STOP,-1.0269230769230777,-1.0362068965517248,-1.0454907161803721,2022-04-27 09:57:00-04:00,2022-04-27 09:56:00-04:00,2022-04-27 09:43:00-04:00,2022
2022-04-28,B0,CONTINUATION,SHORT,ON_LOW,13132.75,1601379,1601379,1601380,13121.5,38.17857142857143,RAW_TOUCH,0.41253507951356405,,0.7412587412587412,0935_0945,B0_FIRST_TOUCH,TRADED,2.3900841908325536,1.4471468662301215,2.462114125350795,0.9363891487371374,16.977011494252874,17.25862068965517,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.018989710009355,0.018989710009354923,M0_STOP,1601392,12,0.07857811038353602,1.0346117867165574,38.17857142857143,13159.67857142857,13026.05357142857,0.2226379794200187,1.0477081384471467,0.6744621141253507,1.0477081384471467,0.6744621141253507,1.0477081384471467,1.244153414405987,1.0477081384471467,2.3180542563143125,1.695977549111319,False,False,False,False,-1.0232,-1.0,0.8185219831618334,M0_STOP,-1.018989710009355,-1.0255378858746498,-1.0320860617399443,2022-04-28 09:45:00-04:00,2022-04-28 09:44:00-04:00,2022-04-28 09:44:00-04:00,2022
2022-04-28,B1,CONTINUATION,SHORT,ON_LOW,13132.75,1601379,1601379,1601380,13121.5,38.17857142857143,1M_CLOSE,0.29466791393826003,,0.7412587412587412,0935_0945,B1_1M_CLOSE,ACCEPTED,2.3900841908325536,1.4471468662301215,2.462114125350795,0.9363891487371374,16.977011494252874,17.25862068965517,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.018989710009355,0.018989710009354923,M0_STOP,1601392,12,0.07857811038353602,1.0346117867165574,38.17857142857143,13159.67857142857,13026.05357142857,0.2226379794200187,1.0477081384471467,0.6744621141253507,1.0477081384471467,0.6744621141253507,1.0477081384471467,1.244153414405987,1.0477081384471467,2.3180542563143125,1.695977549111319,False,False,False,False,-1.0232,-1.0,0.8185219831618334,M0_STOP,-1.018989710009355,-1.0255378858746498,-1.0320860617399443,2022-04-28 09:45:00-04:00,2022-04-28 09:44:00-04:00,2022-04-28 09:44:00-04:00,2022
