date,model,family,direction,level_type,level_price,touch_i,confirm_i,entry_i,entry_price,atr,confirmation_type,distance_beyond_atr,volume_ratio,body_fraction,time_bucket,reason_code,opportunity_state,move_from_open_atr,move_last_5m_atr,move_last_10m_atr,breakout_range_atr,gap_atr,on_range_atr,open_class,gross_r,net_r,cost_r,exit_reason,exit_i,hold_minutes,mfe_r,mae_r,risk,stop,target,mfe_5,mae_5,mfe_10,mae_10,mfe_15,mae_15,mfe_30,mae_30,mfe_60,mae_60,fp_0p5_before_0p5,fp_1p0_before_0p5,fp_1r_before_1r,fp_2p5r_before_1r,struct_net_r,struct_gross_r,struct_dist_atr,struct_exit,net_r_slip0,net_r_slip1,net_r_slip2,entry_ts,confirm_ts,touch_ts,year,review_tag
2022-07-08,B0,CONTINUATION,LONG,ON_HIGH,12130.75,1671083,1671083,1671084,12129.25,13.875,RAW_TOUCH,0.2882882882882883,,0.15,1030_1100,B0_FIRST_TOUCH,TRADED,8.054054054054054,1.927927927927928,5.153153153153153,0.7207207207207207,-11.83658969804618,17.73001776198934,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0522522522522522,0.05225225225225225,M0_STOP,1671105,21,2.036036036036036,1.2972972972972974,13.875,12115.375,12163.9375,1.3873873873873874,0.8288288288288288,2.054054054054054,0.8288288288288288,2.0720720720720722,0.8288288288288288,2.2522522522522523,1.2612612612612613,5.927927927927928,1.2612612612612613,False,False,True,False,-1.1611111111111112,-1.0,0.32432432432432434,M0_STOP,-1.0522522522522522,-1.0702702702702702,-1.0882882882882883,2022-07-08 10:32:00-04:00,2022-07-08 10:31:00-04:00,2022-07-08 10:31:00-04:00,2022,LOSE_BREAKOUT
2020-05-06,B6,CONTINUATION,LONG,ON_HIGH,9010.0,903345,903352,903353,9017.25,10.214285714285714,RETEST_HOLD,0.7342657342657343,,0.65,0935_0945,B6_RETEST_HOLD,TRADED,2.937062937062937,0.4160839160839161,3.230769230769231,0.9790209790209791,11.737804878048781,22.57926829268293,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0709790209790173,0.07097902097901737,M0_STOP,903355,2,0.6853146853146853,1.125874125874126,10.214285714285714,9007.035714285714,9042.785714285714,1.125874125874126,1.3461538461538463,1.125874125874126,1.3951048951048952,1.125874125874126,2.8881118881118883,1.125874125874126,7.342657342657343,1.125874125874126,8.027972027972028,True,True,True,False,-1.0828571428571427,-1.0,0.8566433566433567,M0_STOP,-1.0709790209790173,-1.0954545454545417,-1.1199300699300663,2020-05-06 09:41:00-04:00,2020-05-06 09:40:00-04:00,2020-05-06 09:33:00-04:00,2020,LOSE_BREAKOUT
2019-02-06,B6,CONTINUATION,LONG,ON_HIGH,7029.25,469681,469683,469684,7035.0,2.9464285714285716,RETEST_HOLD,1.9515151515151514,,0.03333333333333333,0930_0935,B6_RETEST_HOLD,TRADED,2.9696969696969697,0.08484848484848484,0.08484848484848484,2.5454545454545454,0.33939393939393936,12.896969696969697,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.246060606060617,0.24606060606061692,M0_STOP,469685,1,0.8484848484848484,1.018181818181818,2.9464285714285716,7032.053571428572,7042.366071428572,1.2727272727272727,6.278787878787878,1.2727272727272727,8.145454545454545,1.2727272727272727,8.145454545454545,1.2727272727272727,11.03030303030303,1.2727272727272727,21.296969696969697,False,False,True,False,-1.1115384615384616,-1.0,2.206060606060606,M0_STOP,-1.246060606060617,-1.3309090909091017,-1.4157575757575867,2019-02-06 09:33:00-05:00,2019-02-06 09:32:00-05:00,2019-02-06 09:30:00-05:00,2019,LOSE_BREAKOUT
2025-06-04,B0,CONTINUATION,LONG,ON_HIGH,21767.0,2698979,2698979,2698980,21771.25,13.875,RAW_TOUCH,0.7207207207207207,,0.7526881720430108,0935_0945,B0_FIRST_TOUCH,TRADED,3.279279279279279,1.981981981981982,2.2522522522522523,1.6756756756756757,1.8392581143740339,9.672333848531684,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0522522522522522,0.05225225225225225,M0_STOP,2698986,6,1.5855855855855856,1.0990990990990992,13.875,21757.375,21805.9375,1.4774774774774775,0.18018018018018017,1.5855855855855856,1.3153153153153154,1.5855855855855856,2.4504504504504503,1.5855855855855856,7.261261261261262,1.5855855855855856,9.387387387387387,True,True,True,False,-1.0414285714285714,-1.0,1.2612612612612613,M0_STOP,-1.0522522522522522,-1.0702702702702702,-1.0882882882882883,2025-06-04 09:37:00-04:00,2025-06-04 09:36:00-04:00,2025-06-04 09:36:00-04:00,2025,LOSE_BREAKOUT
2020-07-13,B0,CONTINUATION,LONG,ON_HIGH,10951.75,968292,968292,968293,10955.75,5.785714285714286,RAW_TOUCH,1.080246913580247,,0.8292682926829268,0930_0935,B0_FIRST_TOUCH,TRADED,3.1543209876543212,3.0246913580246915,3.0246913580246915,3.54320987654321,30.90566037735849,27.471698113207548,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.12530864197532,0.1253086419753199,M0_STOP,968294,1,0.0,2.808641975308642,5.785714285714286,10949.964285714286,10970.214285714286,2.9382716049382718,2.851851851851852,6.95679012345679,2.851851851851852,7.08641975308642,2.851851851851852,7.08641975308642,2.851851851851852,8.080246913580247,2.851851851851852,False,False,True,False,2.4602739726027396,2.5,3.1543209876543212,M0_TARGET,-1.12530864197532,-1.1685185185185298,-1.2117283950617397,2020-07-13 09:33:00-04:00,2020-07-13 09:32:00-04:00,2020-07-13 09:32:00-04:00,2020,LOSE_BREAKOUT
2024-10-16,B2,CONTINUATION,SHORT,ON_LOW,20306.0,2477296,2477296,2477297,20304.5,9.946428571428571,2M_CLOSE,0.15080789946140036,19.9312101910828,0.8807339449541285,0930_0935,B2_CONFIRMED,ACCEPTED,4.825852782764811,3.895870736086176,3.895870736086176,4.22262118491921,1.2322738386308068,12.665036674816626,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0728904847396845,0.07289048473968446,M0_STOP,2477298,1,0.0,2.3375224416517058,9.946428571428571,20314.446428571428,20279.633928571428,1.910233393177738,2.6642728904847397,3.6696588868940756,2.6642728904847397,7.716337522441652,2.6642728904847397,9.877917414721724,2.6642728904847397,9.877917414721724,4.499102333931777,False,False,False,False,-1.0180124223602485,-1.0,4.046678635547576,M0_STOP,-1.0728904847396845,-1.098025134649918,-1.1231597845601513,2024-10-16 09:32:00-04:00,2024-10-16 09:31:00-04:00,2024-10-16 09:31:00-04:00,2024,LOSE_BREAKOUT
2021-04-22,B0,CONTINUATION,SHORT,ON_LOW,13878.0,1240862,1240862,1240863,13876.0,11.857142857142858,RAW_TOUCH,0.48493975903614456,,0.6635514018691588,0935_0945,B0_FIRST_TOUCH,TRADED,2.108433734939759,1.1174698795180722,2.192771084337349,2.2560240963855422,-3.049079754601227,10.30674846625767,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0611445783132516,0.06114457831325167,M0_STOP,1240888,25,0.6746987951807228,1.1596385542168675,11.857142857142858,13887.857142857143,13846.357142857143,0.4006024096385542,0.8012048192771084,1.1385542168674698,0.8012048192771084,1.7289156626506024,0.8012048192771084,1.7289156626506024,1.328313253012048,1.7289156626506024,4.933734939759036,False,False,True,False,-1.0315217391304348,-1.0,1.9397590361445782,M0_STOP,-1.0611445783132516,-1.0822289156626492,-1.1033132530120469,2021-04-22 09:41:00-04:00,2021-04-22 09:40:00-04:00,2021-04-22 09:40:00-04:00,2021,LOSE_BREAKOUT
2020-06-10,F1,REVERSAL,SHORT,ON_HIGH,10048.25,937243,937243,937244,10047.25,5.660714285714286,WICK_FAILURE,0.13249211356466878,,0.36666666666666664,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,1.5899053627760253,0.8391167192429022,0.8391167192429022,2.6498422712933754,17.02857142857143,20.514285714285716,OPEN_ABOVE_PRIOR_HIGH,2.5,2.371924290220808,0.12807570977919158,M0_TARGET,937245,1,1.1041009463722398,0.0,5.660714285714286,10052.910714285714,10033.098214285714,4.239747634069401,0.5299684542586751,4.239747634069401,3.2681388012618298,4.239747634069401,3.2681388012618298,4.239747634069401,4.063091482649843,4.239747634069401,5.343848580441641,True,True,True,True,2.4033333333333333,2.5,1.3249211356466877,M0_TARGET,2.371924290220808,2.3277602523659184,2.283596214511029,2020-06-10 09:33:00-04:00,2020-06-10 09:32:00-04:00,2020-06-10 09:32:00-04:00,2020,FAILED_BREAK_REVERSAL
2017-10-26,F4,REVERSAL,LONG,ON_LOW,6051.75,24930,24932,24933,6056.75,3.5714285714285716,FAIL_PLUS_DISPLACEMENT,1.4,,0.6486486486486487,0930_0935,F4_OPPOSITE_DISP,FAILED_BREAK_TRADED,1.05,0.21,0.21,2.59,-1.2844036697247707,12.458715596330276,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.2030000000000074,0.2030000000000074,M0_STOP,24945,12,1.75,1.05,3.5714285714285716,6053.178571428572,6065.678571428572,1.1199999999999999,0.63,1.75,0.63,1.75,1.05,1.75,2.94,1.75,6.09,True,True,True,False,-1.1208333333333333,-1.0,1.68,M0_STOP,-1.2030000000000074,-1.2730000000000075,-1.3430000000000073,2017-10-26 09:34:00-04:00,2017-10-26 09:33:00-04:00,2017-10-26 09:31:00-04:00,2017,FAILED_BREAK_REVERSAL
2023-06-29,F4,REVERSAL,LONG,ON_LOW,15101.25,2016597,2016598,2016599,15115.5,12.678571428571429,FAIL_PLUS_DISPLACEMENT,1.143661971830986,,0.5,0930_0935,F4_OPPOSITE_DISP,FAILED_BREAK_TRADED,0.27605633802816903,0.43380281690140843,0.43380281690140843,3.036619718309859,-2.402542372881356,12.042372881355933,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.057183098591553,0.05718309859155281,M0_STOP,2016610,11,2.307042253521127,2.504225352112676,12.678571428571429,15102.82142857143,15147.19642857143,2.287323943661972,0.5521126760563381,2.287323943661972,0.5521126760563381,2.287323943661972,2.8394366197183096,2.287323943661972,2.8394366197183096,2.287323943661972,6.349295774647887,True,True,True,False,-1.0193333333333334,-1.0,2.9577464788732395,M0_STOP,-1.057183098591553,-1.0769014084507078,-1.0966197183098627,2023-06-29 09:33:00-04:00,2023-06-29 09:32:00-04:00,2023-06-29 09:31:00-04:00,2023,FAILED_BREAK_REVERSAL
2024-02-28,F3,REVERSAL,LONG,ON_LOW,17892.25,2252272,2252277,2252278,17894.75,13.696428571428571,RECLAIM,0.16427640156453716,,0.5818181818181818,0945_1000,F3_RECLAIM_REACTION,FAILED_BREAK_TRADED,2.135593220338983,0.5110821382007823,1.3689700130378097,1.0039113428943938,-13.780104712041885,18.691099476439792,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0529335071707993,0.052933507170799324,M0_STOP,2252283,5,0.6753585397653195,1.0951760104302477,13.696428571428571,17881.053571428572,17928.991071428572,0.6936114732724903,0.7848761408083442,0.8396349413298566,1.0769230769230769,1.953063885267275,1.0769230769230769,2.135593220338983,1.0769230769230769,2.4823989569752283,1.0769230769230769,True,False,False,False,-1.065909090909091,-1.0,0.8031290743155151,M0_STOP,-1.0529335071707993,-1.07118644067797,-1.089439374185141,2024-02-28 09:56:00-05:00,2024-02-28 09:55:00-05:00,2024-02-28 09:50:00-05:00,2024,FAILED_BREAK_REVERSAL
2019-04-09,F1,REVERSAL,LONG,ON_LOW,7592.75,529309,529311,529312,7593.25,3.625,WICK_FAILURE,0.13793103448275862,,0.2413793103448276,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,0.4827586206896552,0.20689655172413793,0.20689655172413793,2.0,-10.024691358024691,14.17283950617284,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.2,0.2,M0_STOP,529314,2,0.6896551724137931,2.413793103448276,3.625,7589.625,7602.3125,0.6896551724137931,2.413793103448276,3.7241379310344827,2.413793103448276,4.551724137931035,2.413793103448276,4.551724137931035,2.413793103448276,6.896551724137931,2.413793103448276,False,False,False,False,-1.1611111111111112,-1.0,1.2413793103448276,M0_STOP,-1.2,-1.2689655172413792,-1.3379310344827586,2019-04-09 09:33:00-04:00,2019-04-09 09:32:00-04:00,2019-04-09 09:30:00-04:00,2019,FAILED_BREAK_REVERSAL
2024-08-15,F2,REVERSAL,SHORT,ON_HIGH,19371.5,2416847,2416855,2416856,19370.0,21.75,ACCEPTANCE_FAILURE,0.08045977011494253,,0.5619834710743802,0935_0945,F2_RETURN_INSIDE,FAILED_BREAK_TRADED,0.8160919540229885,0.5517241379310345,0.5977011494252874,1.3908045977011494,24.87477313974592,27.542649727767696,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0333333333333334,0.03333333333333333,M0_STOP,2416862,6,0.0,1.0344827586206897,21.75,19391.75,19315.625,1.0919540229885059,0.9655172413793104,1.0919540229885059,2.0689655172413794,1.0919540229885059,3.1954022988505746,1.0919540229885059,5.195402298850575,1.0919540229885059,6.310344827586207,True,True,True,False,-1.0278846153846153,-1.0,1.1954022988505748,M0_STOP,-1.0333333333333334,-1.0448275862068968,-1.0563218390804598,2024-08-15 09:41:00-04:00,2024-08-15 09:40:00-04:00,2024-08-15 09:32:00-04:00,2024,FAILED_BREAK_REVERSAL
2025-04-24,F1,REVERSAL,SHORT,ON_HIGH,18877.0,2659194,2659195,2659196,18861.0,16.321428571428573,WICK_FAILURE,1.010940919037199,,0.9558823529411765,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,0.9037199124726476,0.36761487964989054,0.36761487964989054,2.083150984682713,6.522088353413655,21.15930388219545,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0444201312910313,0.04442013129103128,M0_STOP,2659197,1,0.0,1.6542669584245075,16.321428571428573,18877.321428571428,18820.196428571428,0.8577680525164113,2.3129102844638947,0.8577680525164113,5.008752735229759,0.8577680525164113,7.964989059080962,0.8577680525164113,13.310722100656454,0.8577680525164113,17.951859956236323,False,False,False,False,-1.021969696969697,-1.0,2.021881838074398,M0_STOP,-1.0444201312910313,-1.05973741794311,-1.0750547045951888,2025-04-24 09:33:00-04:00,2025-04-24 09:32:00-04:00,2025-04-24 09:31:00-04:00,2025,FAILED_BREAK_REVERSAL
2021-04-07,F4,REVERSAL,SHORT,ON_HIGH,13607.75,1225879,1225879,1225880,13606.75,8.964285714285714,FAIL_PLUS_DISPLACEMENT,0.11155378486055778,,0.3,1000_1030,F4_OPPOSITE_DISP,FAILED_BREAK_TRADED,6.05179282868526,1.3665338645418328,2.3705179282868527,0.5577689243027889,-4.527659574468085,18.527659574468085,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0808764940238997,0.0808764940238997,M0_STOP,1225890,10,0.752988047808765,1.1434262948207172,8.964285714285714,13615.714285714286,13584.339285714286,1.4223107569721116,0.4462151394422311,1.4223107569721116,0.9482071713147411,1.4223107569721116,1.1434262948207172,1.4223107569721116,1.5338645418326695,1.7290836653386457,2.5936254980079685,True,True,True,False,2.1375,2.5,0.22310756972111556,M0_TARGET,-1.0808764940238997,-1.1087649402390392,-1.1366533864541786,2021-04-07 10:13:00-04:00,2021-04-07 10:12:00-04:00,2021-04-07 10:12:00-04:00,2021,FAILED_BREAK_REVERSAL
2026-03-16,F3,REVERSAL,SHORT,ON_HIGH,24688.75,2973523,2973529,2973530,24679.75,22.517857142857142,RECLAIM,0.4218873909595559,,0.696969696969697,0935_0945,F3_RECLAIM_REACTION,FAILED_BREAK_TRADED,1.0436161776367963,1.232355273592387,1.36558287073751,1.0991276764472642,20.387005649717516,32.48870056497175,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.032196669310069,0.03219666931006914,M0_STOP,2973536,6,0.0999206978588422,1.9873116574147502,22.517857142857142,24702.26785714286,24623.45535714286,0.6439333862014275,0.6772402854877082,0.6439333862014275,2.4758128469468677,0.6439333862014275,2.4758128469468677,0.6439333862014275,3.053132434575734,1.9206978588421888,3.7858842188739095,True,False,False,False,-1.033720930232558,-1.0,0.9547977795400476,M0_STOP,-1.032196669310069,-1.0432989690721626,-1.0544012688342561,2026-03-16 09:39:00-04:00,2026-03-16 09:38:00-04:00,2026-03-16 09:32:00-04:00,2026,FAILED_BREAK_REVERSAL
2023-08-17,F1,REVERSAL,LONG,ON_LOW,14887.5,2064478,2064478,2064479,14887.75,13.482142857142858,WICK_FAILURE,0.037086092715231785,,0.55,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,7.880794701986755,1.1311258278145695,2.039735099337748,1.4834437086092715,9.1,21.53529411764706,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.053774834437085,0.053774834437085056,M0_STOP,2064486,7,1.242384105960265,1.0754966887417219,13.482142857142858,14874.267857142857,14921.455357142857,1.223841059602649,0.44503311258278144,1.223841059602649,1.9284768211920529,1.223841059602649,2.3178807947019866,2.410596026490066,2.3178807947019866,2.410596026490066,2.3178807947019866,True,True,True,False,-1.18125,-1.0,0.2966887417218543,M0_STOP,-1.053774834437085,-1.072317880794701,-1.0908609271523169,2023-08-17 10:26:00-04:00,2023-08-17 10:25:00-04:00,2023-08-17 10:25:00-04:00,2023,FAILED_BREAK_REVERSAL
2019-08-19,F1,REVERSAL,SHORT,ON_HIGH,7725.25,655519,655520,655521,7724.0,3.375,WICK_FAILURE,0.2962962962962963,,0.3181818181818182,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,2.2222222222222223,0.5185185185185185,0.5185185185185185,1.6296296296296295,33.17045454545455,34.76136363636364,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.2148148148148148,0.21481481481481482,M0_STOP,655522,1,0.0,2.5925925925925926,3.375,7727.375,7715.5625,0.07407407407407407,4.296296296296297,0.07407407407407407,6.074074074074074,0.07407407407407407,6.074074074074074,3.3333333333333335,6.074074074074074,8.592592592592593,6.074074074074074,False,False,False,False,-1.1318181818181818,-1.0,1.6296296296296295,M0_STOP,-1.2148148148148148,-1.2888888888888888,-1.362962962962963,2019-08-19 09:32:00-04:00,2019-08-19 09:31:00-04:00,2019-08-19 09:30:00-04:00,2019,FAILED_BREAK_REVERSAL
2020-12-04,F4,REVERSAL,SHORT,ON_HIGH,12520.75,1109656,1109656,1109657,12516.25,5.267857142857143,FAIL_PLUS_DISPLACEMENT,0.8542372881355932,,0.2,1030_1100,F4_OPPOSITE_DISP,FAILED_BREAK_TRADED,7.830508474576271,0.8542372881355932,3.654237288135593,1.1864406779661016,0.6086956521739131,11.869565217391305,OPEN_INSIDE_PRIOR_RANGE,2.5,2.3623728813559253,0.1376271186440746,M0_TARGET,1109660,3,1.8508474576271186,0.09491525423728812,5.267857142857143,12521.517857142857,12503.080357142857,2.6101694915254234,0.711864406779661,4.508474576271186,0.711864406779661,5.742372881355932,0.711864406779661,6.454237288135593,0.711864406779661,6.454237288135593,2.705084745762712,False,False,True,True,2.368181818181818,2.5,1.0440677966101695,M0_TARGET,2.3623728813559253,2.314915254237281,2.2674576271186373,2020-12-04 10:50:00-05:00,2020-12-04 10:49:00-05:00,2020-12-04 10:49:00-05:00,2020,FAILED_BREAK_REVERSAL
2024-04-29,F2,REVERSAL,SHORT,ON_HIGH,17929.0,2310187,2310193,2310194,17923.75,11.857142857142858,ACCEPTANCE_FAILURE,0.48493975903614456,,0.671875,0935_0945,F2_RETURN_INSIDE,FAILED_BREAK_TRADED,0.14759036144578314,1.328313253012048,0.6325301204819277,1.3493975903614457,11.400990099009901,10.5,OPEN_ABOVE_PRIOR_HIGH,2.5,2.438855421686739,0.061144578313261054,M0_TARGET,2310196,2,1.3704819277108433,0.0,11.857142857142858,17935.60714285714,17894.10714285714,5.503012048192771,0.06325301204819277,7.716867469879518,0.06325301204819277,7.716867469879518,0.06325301204819277,7.864457831325301,0.06325301204819277,7.864457831325301,0.06325301204819277,True,True,True,True,2.4482142857142857,2.5,1.180722891566265,M0_TARGET,2.438855421686739,2.4177710843373417,2.396686746987944,2024-04-29 09:37:00-04:00,2024-04-29 09:36:00-04:00,2024-04-29 09:30:00-04:00,2024,FAILED_BREAK_REVERSAL
2021-11-19,F4,REVERSAL,SHORT,ON_HIGH,16590.0,1447787,1447797,1447798,16583.75,12.5,FAIL_PLUS_DISPLACEMENT,0.54,,0.5625,1000_1030,F4_OPPOSITE_DISP,FAILED_BREAK_TRADED,2.74,1.72,0.58,1.6,6.716049382716049,9.851851851851851,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.058,0.058,M0_STOP,1447813,15,0.32,1.04,12.5,16596.25,16552.5,1.02,1.14,1.02,1.14,1.02,1.14,2.94,1.3,2.94,1.3,False,False,False,False,-1.0674418604651164,-1.0,0.86,M0_STOP,-1.058,-1.078,-1.098,2021-11-19 10:07:00-05:00,2021-11-19 10:06:00-05:00,2021-11-19 09:56:00-05:00,2021,FAILED_BREAK_REVERSAL
2023-10-13,F1,REVERSAL,SHORT,ON_HIGH,15348.75,2120733,2120734,2120735,15345.75,8.553571428571429,WICK_FAILURE,0.4091858037578288,,0.47297297297297297,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,0.3507306889352818,1.0521920668058455,1.0521920668058455,2.162839248434238,3.467889908256881,16.889908256880734,OPEN_INSIDE_PRIOR_RANGE,2.5,2.415240083507299,0.08475991649270083,M0_TARGET,2120738,3,1.3444676409185803,0.0,8.553571428571429,15354.30357142857,15324.36607142857,4.997912317327766,1.022964509394572,4.997912317327766,1.4321503131524007,4.997912317327766,1.4321503131524007,5.991649269311065,2.0167014613778704,9.469728601252609,2.0167014613778704,False,False,False,False,2.4256410256410255,2.5,1.139874739039666,M0_TARGET,2.415240083507299,2.3860125260960254,2.356784968684752,2023-10-13 09:32:00-04:00,2023-10-13 09:31:00-04:00,2023-10-13 09:30:00-04:00,2023,FAILED_BREAK_REVERSAL
2023-10-09,F1,REVERSAL,LONG,ON_LOW,14971.75,2115217,2115217,2115218,14977.0,12.964285714285714,WICK_FAILURE,0.4435261707988981,,0.2,0930_0935,F1_WICK_FAIL,FAILED_BREAK_TRADED,2.6804407713498626,2.1212121212121215,2.1212121212121215,1.6391184573002755,-12.825396825396826,8.73015873015873,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.055922865013772,0.05592286501377186,M0_STOP,2115219,1,0.3085399449035813,1.6198347107438018,12.964285714285714,14964.035714285714,15009.410714285714,1.118457300275482,2.159779614325069,4.570247933884298,2.159779614325069,6.3829201101928374,2.159779614325069,6.884297520661158,2.159779614325069,6.884297520661158,2.159779614325069,False,False,False,False,-1.0852941176470587,-1.0,0.6556473829201103,M0_STOP,-1.055922865013772,-1.0752066115702459,-1.0944903581267196,2023-10-09 09:35:00-04:00,2023-10-09 09:34:00-04:00,2023-10-09 09:34:00-04:00,2023,FAILED_BREAK_REVERSAL
2020-04-17,F1,REVERSAL,LONG,ON_LOW,8834.0,885599,885633,885634,8835.75,11.178571428571429,WICK_FAILURE,0.15654952076677317,,0.5135135135135135,1000_1030,F1_WICK_FAIL,FAILED_BREAK_TRADED,1.1853035143769968,1.0063897763578276,1.5431309904153354,0.8274760383386581,10.054329371816639,12.621392190152802,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0648562300319533,0.0648562300319534,M0_STOP,885640,6,1.0287539936102237,2.4824281150159746,11.178571428571429,8824.57142857143,8863.69642857143,1.0287539936102237,0.7827476038338658,1.0287539936102237,5.031948881789138,1.0287539936102237,5.07667731629393,1.0287539936102237,6.172523961661342,1.0287539936102237,8.543130990415335,False,False,True,False,-1.138095238095238,-1.0,0.4696485623003195,M0_STOP,-1.0648562300319533,-1.0872204472843494,-1.1095846645367455,2020-04-17 10:07:00-04:00,2020-04-17 10:06:00-04:00,2020-04-17 09:32:00-04:00,2020,FAILED_BREAK_REVERSAL
2021-08-18,F3,REVERSAL,SHORT,ON_HIGH,15028.25,1355585,1355587,1355588,15023.5,10.767857142857142,RECLAIM,0.39469320066334995,,0.5,0945_1000,F3_RECLAIM_REACTION,FAILED_BREAK_TRADED,4.202321724709785,1.0912106135986734,2.87893864013267,0.7429519071310117,-3.635820895522388,12.829850746268658,OPEN_INSIDE_PRIOR_RANGE,-1.0,-1.0673300165837496,0.06733001658374956,M0_STOP,1355608,20,1.462686567164179,1.2769485903814262,10.767857142857142,15034.267857142857,14996.580357142857,2.0895522388059704,0.20895522388059704,2.414593698175788,0.20895522388059704,2.414593698175788,0.20895522388059704,2.414593698175788,1.230514096185738,3.621890547263682,1.230514096185738,True,True,True,False,2.368181818181818,2.5,0.5107794361525705,M0_TARGET,-1.0673300165837496,-1.0905472636815936,-1.1137645107794378,2021-08-18 09:59:00-04:00,2021-08-18 09:58:00-04:00,2021-08-18 09:56:00-04:00,2021,FAILED_BREAK_REVERSAL
2020-01-23,F2,REVERSAL,SHORT,ON_HIGH,9210.75,805930,805933,805934,9209.25,4.803571428571429,ACCEPTANCE_FAILURE,0.31226765799256506,,0.4375,1030_1100,F2_RETURN_INSIDE,FAILED_BREAK_TRADED,3.382899628252788,0.8847583643122676,2.7583643122676578,0.83271375464684,-2.1853658536585368,10.107317073170732,OPEN_INSIDE_PRIOR_RANGE,2.5,2.349070631970236,0.15092936802976428,M0_TARGET,805945,11,1.7695167286245352,0.6765799256505576,4.803571428571429,9214.05357142857,9197.24107142857,1.4052044609665426,0.6765799256505576,1.6133828996282527,0.6765799256505576,3.903345724907063,0.6765799256505576,5.724907063197025,0.6765799256505576,6.973977695167286,0.6765799256505576,False,False,True,True,-1.2636363636363637,-1.0,0.5724907063197026,M0_STOP,2.349070631970236,2.2970260223048085,2.244981412639381,2020-01-23 10:35:00-05:00,2020-01-23 10:34:00-05:00,2020-01-23 10:31:00-05:00,2020,FAILED_BREAK_REVERSAL
2020-07-09,F3,REVERSAL,LONG,ON_LOW,10645.75,965634,965640,965641,10651.0,14.821428571428571,RECLAIM,0.3373493975903615,,0.4631578947368421,1030_1100,F3_RECLAIM_REACTION,FAILED_BREAK_TRADED,5.6168674698795185,0.3036144578313253,1.9566265060240964,1.6024096385542168,25.375,29.670454545454547,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0489156626505998,0.04891566265059984,M0_STOP,965645,4,0.4891566265060241,1.180722891566265,14.821428571428571,10636.17857142857,10688.05357142857,0.6072289156626506,1.163855421686747,0.6072289156626506,4.402409638554217,0.6072289156626506,5.785542168674699,0.6072289156626506,6.122891566265061,0.6072289156626506,6.122891566265061,True,False,False,False,-1.0345238095238096,-1.0,1.416867469879518,M0_STOP,-1.0489156626505998,-1.065783132530118,-1.0826506024096358,2020-07-09 10:51:00-04:00,2020-07-09 10:50:00-04:00,2020-07-09 10:44:00-04:00,2020,FAILED_BREAK_REVERSAL
2023-12-06,B0,CONTINUATION,LONG,ON_HIGH,16037.0,2172707,2172707,2172708,16009.25,7.642857142857143,RAW_TOUCH,0.09813084112149532,,0.7559055118110236,0930_0935,B0_FIRST_TOUCH,TRADED,3.1401869158878504,0.0,0.0,4.154205607476635,15.897196261682241,19.102803738317757,OPEN_ABOVE_PRIOR_HIGH,-1.0,-1.0948598130841154,0.09485981308411537,M0_STOP,2172709,1,0.0,2.8130841121495327,7.642857142857143,16001.607142857143,16028.357142857143,0.1308411214953271,7.883177570093458,0.1308411214953271,9.584112149532709,0.1308411214953271,9.584112149532709,0.1308411214953271,10.794392523364486,0.1308411214953271,17.5,False,False,False,False,-1.2230769230769232,-1.0,0.4252336448598131,M0_STOP,-1.0948598130841154,-1.1275700934579471,-1.1602803738317788,2023-12-06 09:31:00-05:00,2023-12-06 09:30:00-05:00,2023-12-06 09:30:00-05:00,2023,REJECTED_NO_CONFIRM
