train_end,test_end,N,win_rate,AvgR,TotalR,PF,MaxDD,return_over_dd,entry_model,stop_atr,target_r,max_bars,management,trail_atr
2022-12-31,2023-12-31,765,0.40784313725490196,0.043900557017604744,33.58392611846763,1.0863316221136972,52.13029015511265,0.6442305618967269,NEXT_CLOSE,1.25,3.0,9,FIXED,1.0
2023-12-31,2024-12-31,520,0.3903846153846154,0.11542585952063095,60.02144695072809,1.1997437147987629,23.44767318635963,2.5598039717495196,RETRACE_50,1.0,3.0,9,FIXED,1.0
2024-12-31,2025-12-31,455,0.34065934065934067,-0.0356750822003323,-16.232162401151196,0.9423801153868978,35.42007497188922,-0.4582757776214106,RETRACE_50,1.0,3.0,9,FIXED,1.0
2025-12-31,2026-06-26,247,0.3481781376518219,-0.0489292169404779,-12.085516584298041,0.9221487245349256,25.28535520117507,-0.47796507061670224,RETRACE_50,1.0,3.0,9,FIXED,1.0
