N,win_rate,AvgR,TotalR,PF,MaxDD,return_over_dd,session
1,0.0,-0.2015583471116507,-0.2015583471116507,0.0,0.2015583471116507,-1.0,After-hours
520,0.3942307692307692,-0.09423261448991979,-49.000959534758294,0.8105883971369873,53.71329051720744,-0.9122688083885028,Afternoon
587,0.43100511073253833,0.00278870871088702,1.6369720132906806,1.0055224642699676,45.489587161824645,0.0359856423288107,Midday
388,0.45618556701030927,0.030169495467762434,11.705764241491824,1.0655363530172155,14.114712511091604,0.829330688265398,Morning
255,0.47843137254901963,0.020558627053493192,5.242449898640764,1.045482487744602,25.200755332722807,0.20802749082022637,Opening
1410,0.41914893617021276,0.04766426271740859,67.20661043154611,1.0928772626795968,40.27363182401355,1.6687496852834989,Overnight
989,0.3852376137512639,0.011778714750238438,11.649148887985815,1.020348632479622,43.92451325422238,0.2652083773942789,Premarket
