hold_minutes,max_bars,N,win_rate,AvgR,TotalR,PF,MaxDD,return_over_dd
30,6,4150,0.4493975903614458,0.008037583831651035,33.3559729013518,1.0194182435241368,42.544032822478286,0.7840341098018346
45,9,4150,0.4279518072289157,0.011727329865596669,48.668418942226175,1.0247867426549202,75.50256995440361,0.6445928790452733
60,12,4150,0.4163855421686747,0.01248904523609078,51.82953772977673,1.0241778132362316,55.716903745782034,0.930230042327153
90,18,4150,0.3860240963855422,-0.0013827800694802298,-5.738537288342954,0.9975700081514339,102.5993937423288,-0.055931493150484776
120,24,4150,0.37132530120481927,-0.0016623646566072373,-6.8988133249200345,0.9972235204317331,96.76178407614711,-0.07129688017627893
