candidate_id,entry_timestamp,exit_timestamp,result_R,cumulative_R,drawdown_R,split
C1,2024-03-11 04:20:00-05:00,2024-03-11 05:20:00-05:00,1.6349581181971569,3.23481099968774,0.6048917192193759,Research
C1,2024-03-11 06:45:00-05:00,2024-03-11 07:10:00-05:00,2.0,5.23481099968774,0.0,Research
C1,2024-03-20 08:35:00-05:00,2024-03-20 09:25:00-05:00,-1.0,4.23481099968774,1.0,Research
C1,2024-04-01 06:10:00-05:00,2024-04-01 06:25:00-05:00,2.0,6.23481099968774,0.0,Research
C1,2024-04-03 07:25:00-05:00,2024-04-03 08:25:00-05:00,1.11371789248703,7.34852889217477,0.0,Research
C1,2024-04-03 08:35:00-05:00,2024-04-03 09:00:00-05:00,-1.0,6.34852889217477,1.0,Research
C1,2024-04-04 05:35:00-05:00,2024-04-04 05:50:00-05:00,-1.0,5.34852889217477,2.0,Research
C1,2024-04-09 05:30:00-05:00,2024-04-09 06:05:00-05:00,-1.0,4.34852889217477,3.0,Research
C1,2024-04-16 09:15:00-05:00,2024-04-16 10:15:00-05:00,0.734255055834641,5.082783948009411,2.265744944165359,Research
C1,2024-04-18 07:10:00-05:00,2024-04-18 08:10:00-05:00,0.1500177411165769,5.232801689125988,2.115727203048782,Research
C1,2024-04-22 07:35:00-05:00,2024-04-22 08:35:00-05:00,0.5531402059166854,5.785941895042673,1.5625869971320965,Research
C1,2024-04-24 05:20:00-05:00,2024-04-24 06:20:00-05:00,-0.1964633450854639,5.589478549957209,1.7590503422175603,Research
C1,2024-04-25 07:30:00-05:00,2024-04-25 08:10:00-05:00,2.0,7.589478549957209,0.0,Research
C1,2024-04-26 07:50:00-05:00,2024-04-26 08:00:00-05:00,-1.0,6.589478549957209,1.0,Research
C1,2024-04-29 08:35:00-05:00,2024-04-29 08:40:00-05:00,2.0,8.58947854995721,0.0,Research
C1,2024-05-01 05:45:00-05:00,2024-05-01 05:55:00-05:00,-1.0,7.58947854995721,1.0,Research
C1,2024-05-03 07:25:00-05:00,2024-05-03 07:30:00-05:00,-1.0,6.58947854995721,2.0,Research
C1,2024-05-07 04:00:00-05:00,2024-05-07 04:35:00-05:00,2.0,8.58947854995721,0.0,Research
C1,2024-05-10 07:25:00-05:00,2024-05-10 07:35:00-05:00,2.0,10.58947854995721,0.0,Research
C1,2024-05-14 06:25:00-05:00,2024-05-14 07:05:00-05:00,-1.0,9.58947854995721,1.0,Research
C1,2024-05-15 04:00:00-05:00,2024-05-15 05:00:00-05:00,0.6428352927849081,10.23231384274212,0.35716470721509097,Research
C1,2024-05-15 05:35:00-05:00,2024-05-15 05:40:00-05:00,-1.0,9.23231384274212,1.357164707215091,Research
C1,2024-05-16 05:25:00-05:00,2024-05-16 05:55:00-05:00,-1.0,8.23231384274212,2.357164707215091,Research
C1,2024-05-16 07:30:00-05:00,2024-05-16 08:05:00-05:00,2.0,10.23231384274212,0.35716470721509097,Research
C1,2024-05-17 08:25:00-05:00,2024-05-17 08:30:00-05:00,-1.0,9.23231384274212,1.357164707215091,Research
C1,2024-05-20 07:30:00-05:00,2024-05-20 07:40:00-05:00,2.0,11.23231384274212,0.0,Research
C1,2024-05-27 07:55:00-05:00,2024-05-27 08:10:00-05:00,-1.0,10.23231384274212,1.0,Research
C1,2024-05-29 07:30:00-05:00,2024-05-29 08:00:00-05:00,2.0,12.23231384274212,0.0,Research
C1,2024-05-30 05:10:00-05:00,2024-05-30 05:20:00-05:00,-1.0,11.23231384274212,1.0,Research
C1,2024-05-31 05:15:00-05:00,2024-05-31 05:50:00-05:00,2.0,13.23231384274212,0.0,Research
C1,2024-06-06 06:05:00-05:00,2024-06-06 07:00:00-05:00,-1.0,12.23231384274212,1.0,Research
C1,2024-06-06 07:30:00-05:00,2024-06-06 08:20:00-05:00,-1.0,11.23231384274212,2.0,Research
C1,2024-06-07 07:30:00-05:00,2024-06-07 07:40:00-05:00,2.0,13.23231384274212,0.0,Research
C1,2024-06-17 07:30:00-05:00,2024-06-17 08:30:00-05:00,2.0,15.23231384274212,0.0,Research
C1,2024-06-17 09:15:00-05:00,2024-06-17 10:05:00-05:00,-1.0,14.23231384274212,1.0,Research
C1,2024-06-18 06:15:00-05:00,2024-06-18 07:05:00-05:00,-1.0,13.23231384274212,2.0,Research
C1,2024-06-18 07:30:00-05:00,2024-06-18 08:30:00-05:00,0.4218483873636232,13.654162230105742,1.5781516126363773,Research
C1,2024-06-19 04:25:00-05:00,2024-06-19 05:25:00-05:00,0.2557524595238775,13.90991468962962,1.3223991531124994,Research
C1,2024-06-19 07:50:00-05:00,2024-06-19 08:05:00-05:00,-1.0,12.90991468962962,2.3223991531124994,Research
C1,2024-06-20 06:35:00-05:00,2024-06-20 07:30:00-05:00,2.0,14.90991468962962,0.32239915311249945,Research
C1,2024-06-21 08:25:00-05:00,2024-06-21 08:45:00-05:00,2.0,16.90991468962962,0.0,Research
C1,2024-06-28 07:40:00-05:00,2024-06-28 08:00:00-05:00,2.0,18.90991468962962,0.0,Research
C1,2024-07-02 06:10:00-05:00,2024-07-02 07:10:00-05:00,-0.8187723138149495,18.09114237581467,0.8187723138149501,Research
C1,2024-07-05 07:55:00-05:00,2024-07-05 08:30:00-05:00,-1.0,17.09114237581467,1.81877231381495,Research
C1,2024-07-08 08:30:00-05:00,2024-07-08 08:35:00-05:00,2.0,19.09114237581467,0.0,Research
C1,2024-07-09 06:20:00-05:00,2024-07-09 07:20:00-05:00,1.517314460908483,20.608456836723153,0.0,Research
C1,2024-07-10 08:30:00-05:00,2024-07-10 08:40:00-05:00,-1.0,19.608456836723153,1.0,Research
C1,2024-07-11 04:10:00-05:00,2024-07-11 05:10:00-05:00,-0.0855786959110563,19.522878140812097,1.0855786959110567,Research
C1,2024-07-17 05:50:00-05:00,2024-07-17 06:15:00-05:00,2.0,21.522878140812097,0.0,Research
C1,2024-07-19 09:25:00-05:00,2024-07-19 10:00:00-05:00,-1.0,20.522878140812097,1.0,Research
C1,2024-07-23 07:20:00-05:00,2024-07-23 07:50:00-05:00,-1.0,19.522878140812097,2.0,Research
C1,2024-07-25 08:55:00-05:00,2024-07-25 09:10:00-05:00,2.0,21.522878140812097,0.0,Research
C1,2024-07-26 09:25:00-05:00,2024-07-26 10:25:00-05:00,0.4181863556089037,21.941064496421,0.0,Research
C1,2024-08-01 08:05:00-05:00,2024-08-01 08:40:00-05:00,-1.0,20.941064496421,1.0,Research
C1,2024-08-01 09:20:00-05:00,2024-08-01 09:45:00-05:00,2.0,22.941064496421,0.0,Research
C1,2024-08-02 04:25:00-05:00,2024-08-02 05:20:00-05:00,-1.0,21.941064496421,1.0,Research
C1,2024-08-02 05:55:00-05:00,2024-08-02 06:55:00-05:00,0.9647922643181622,22.905856760739162,0.035207735681836994,Research
C1,2024-08-02 07:30:00-05:00,2024-08-02 07:45:00-05:00,-1.0,21.905856760739162,1.035207735681837,Research
C1,2024-08-02 09:05:00-05:00,2024-08-02 10:05:00-05:00,0.3052872274189917,22.211143988158152,0.7299205082628468,Research
C1,2024-08-06 07:30:00-05:00,2024-08-06 08:30:00-05:00,-1.0,21.211143988158152,1.7299205082628468,Research
C1,2024-08-12 06:40:00-05:00,2024-08-12 06:50:00-05:00,-1.0,20.211143988158152,2.729920508262847,Research
C1,2024-08-14 08:30:00-05:00,2024-08-14 08:55:00-05:00,2.0,22.211143988158152,0.7299205082628468,Research
C1,2024-08-16 05:00:00-05:00,2024-08-16 05:15:00-05:00,2.0,24.211143988158152,0.0,Research
C1,2024-08-16 06:10:00-05:00,2024-08-16 07:10:00-05:00,1.7668437594607709,25.977987747618922,0.0,Research
C1,2024-08-21 08:30:00-05:00,2024-08-21 08:35:00-05:00,-1.0,24.977987747618922,1.0,Research
C1,2024-08-22 08:00:00-05:00,2024-08-22 08:30:00-05:00,-1.0,23.977987747618922,2.0,Research
C1,2024-08-22 09:05:00-05:00,2024-08-22 10:05:00-05:00,0.6951497343853724,24.673137482004293,1.304850265614629,Research
C1,2024-08-27 09:20:00-05:00,2024-08-27 09:30:00-05:00,-1.0,23.673137482004293,2.304850265614629,Research
C1,2024-09-02 09:10:00-05:00,2024-09-02 09:30:00-05:00,-1.0,22.673137482004293,3.304850265614629,Research
C1,2024-09-06 09:20:00-05:00,2024-09-06 09:50:00-05:00,2.0,24.673137482004293,1.304850265614629,Research
C1,2024-09-10 04:05:00-05:00,2024-09-10 04:25:00-05:00,-1.0,23.673137482004293,2.304850265614629,Research
C1,2024-09-11 07:30:00-05:00,2024-09-11 07:35:00-05:00,-1.0,22.673137482004293,3.304850265614629,Research
C1,2024-09-13 04:40:00-05:00,2024-09-13 05:40:00-05:00,0.5413758373646289,23.214513319368923,2.7634744282499994,Research
C1,2024-09-13 06:05:00-05:00,2024-09-13 07:05:00-05:00,-0.0832140685302905,23.131299250838634,2.8466884967802883,Research
C1,2024-09-18 09:15:00-05:00,2024-09-18 09:30:00-05:00,-1.0,22.131299250838634,3.8466884967802883,Research
C1,2024-09-20 08:55:00-05:00,2024-09-20 09:55:00-05:00,1.6130417755684343,23.744341026407067,2.233646721211855,Research
C1,2024-09-26 08:30:00-05:00,2024-09-26 09:05:00-05:00,2.0,25.744341026407067,0.23364672121185492,Research
C1,2024-09-30 06:05:00-05:00,2024-09-30 06:45:00-05:00,2.0,27.744341026407067,0.0,Research
C1,2024-09-30 07:35:00-05:00,2024-09-30 08:05:00-05:00,-1.0,26.744341026407067,1.0,Research
C1,2024-09-30 09:20:00-05:00,2024-09-30 09:25:00-05:00,-1.0,25.744341026407067,2.0,Research
C1,2024-10-02 04:00:00-05:00,2024-10-02 05:00:00-05:00,1.33245923159534,27.076800258002407,0.6675407684046597,Research
C1,2024-10-02 09:20:00-05:00,2024-10-02 09:30:00-05:00,-1.0,26.076800258002407,1.6675407684046597,Research
C1,2024-10-03 08:45:00-05:00,2024-10-03 08:55:00-05:00,-1.0,25.076800258002407,2.6675407684046597,Research
C1,2024-10-10 07:30:00-05:00,2024-10-10 07:40:00-05:00,2.0,27.076800258002407,0.6675407684046597,Research
C1,2024-10-15 09:10:00-05:00,2024-10-15 09:25:00-05:00,2.0,29.076800258002407,0.0,Research
C1,2024-10-17 08:30:00-05:00,2024-10-17 08:35:00-05:00,2.0,31.076800258002407,0.0,Research
C1,2024-10-18 08:30:00-05:00,2024-10-18 08:35:00-05:00,-1.0,30.076800258002407,1.0,Research
C1,2024-10-22 08:40:00-05:00,2024-10-22 08:45:00-05:00,-1.0,29.076800258002407,2.0,Research
C1,2024-10-25 06:00:00-05:00,2024-10-25 06:35:00-05:00,-1.0,28.076800258002407,3.0,Research
C1,2024-10-30 06:50:00-05:00,2024-10-30 07:50:00-05:00,2.0,30.076800258002407,1.0,Research
C1,2024-10-31 08:25:00-05:00,2024-10-31 08:30:00-05:00,2.0,32.07680025800241,0.0,Research
C1,2024-11-01 07:25:00-05:00,2024-11-01 07:30:00-05:00,-1.0,31.076800258002407,1.0,Research
C1,2024-11-04 09:00:00-06:00,2024-11-04 09:20:00-06:00,-1.0,30.076800258002407,2.0,Research
C1,2024-11-13 09:00:00-06:00,2024-11-13 10:00:00-06:00,0.096114791356849,30.172915049359258,1.9038852086431497,Research
C1,2024-11-15 07:15:00-06:00,2024-11-15 07:30:00-06:00,-1.0,29.172915049359258,2.9038852086431497,Research
C1,2024-11-15 08:10:00-06:00,2024-11-15 08:30:00-06:00,2.0,31.172915049359258,0.9038852086431497,Research
C1,2024-11-20 04:00:00-06:00,2024-11-20 05:00:00-06:00,-0.1954524962400541,30.977462553119203,1.0993377048832045,Research
C1,2024-11-22 09:10:00-06:00,2024-11-22 09:35:00-06:00,-1.0,29.977462553119203,2.0993377048832045,Research
C1,2024-11-26 04:30:00-06:00,2024-11-26 04:45:00-06:00,-1.0,28.977462553119203,3.0993377048832045,Research
C1,2024-11-26 05:05:00-06:00,2024-11-26 05:45:00-06:00,-1.0,27.977462553119203,4.0993377048832045,Research
C1,2024-11-27 08:30:00-06:00,2024-11-27 09:00:00-06:00,2.0,29.977462553119203,2.0993377048832045,Research
C1,2024-12-04 07:15:00-06:00,2024-12-04 07:40:00-06:00,-1.0,28.977462553119203,3.0993377048832045,Research
C1,2024-12-04 08:30:00-06:00,2024-12-04 08:35:00-06:00,-1.0,27.977462553119203,4.0993377048832045,Research
C1,2024-12-04 09:10:00-06:00,2024-12-04 09:30:00-06:00,-1.0,26.977462553119203,5.0993377048832045,Research
C1,2024-12-11 06:05:00-06:00,2024-12-11 06:20:00-06:00,-1.0,25.977462553119203,6.0993377048832045,Research
C1,2024-12-11 06:35:00-06:00,2024-12-11 06:50:00-06:00,-1.0,24.977462553119203,7.0993377048832045,Research
C1,2024-12-11 07:05:00-06:00,2024-12-11 07:20:00-06:00,-1.0,23.977462553119203,8.099337704883204,Research
C1,2024-12-12 05:00:00-06:00,2024-12-12 06:00:00-06:00,2.0,25.977462553119203,6.0993377048832045,Research
C1,2024-12-12 06:30:00-06:00,2024-12-12 07:30:00-06:00,-1.0,24.977462553119203,7.0993377048832045,Research
C1,2024-12-17 05:40:00-06:00,2024-12-17 06:35:00-06:00,2.0,26.977462553119203,5.0993377048832045,Research
C1,2024-12-19 08:40:00-06:00,2024-12-19 08:45:00-06:00,-1.0,25.977462553119203,6.0993377048832045,Research
C1,2024-12-23 09:05:00-06:00,2024-12-23 09:20:00-06:00,-1.0,24.977462553119203,7.0993377048832045,Research
C1,2024-12-24 07:10:00-06:00,2024-12-24 07:45:00-06:00,-1.0,23.977462553119203,8.099337704883204,Research
C1,2025-01-07 08:35:00-06:00,2025-01-07 08:40:00-06:00,-1.0,22.977462553119203,9.099337704883204,Research
C1,2025-01-08 05:15:00-06:00,2025-01-08 05:25:00-06:00,2.0,24.977462553119203,7.0993377048832045,Research
C1,2025-01-09 08:00:00-06:00,2025-01-09 08:25:00-06:00,-1.0,23.977462553119203,8.099337704883204,Research
C1,2025-01-10 04:30:00-06:00,2025-01-10 04:40:00-06:00,-1.0,22.977462553119203,9.099337704883204,Research
C1,2025-01-13 06:05:00-06:00,2025-01-13 06:15:00-06:00,-1.0,21.977462553119203,10.099337704883204,Research
C1,2025-01-13 09:05:00-06:00,2025-01-13 09:40:00-06:00,-1.0,20.977462553119203,11.099337704883204,Research
C1,2025-01-16 06:05:00-06:00,2025-01-16 07:00:00-06:00,2.0,22.977462553119203,9.099337704883204,Research
C1,2025-01-20 06:10:00-06:00,2025-01-20 06:25:00-06:00,2.0,24.977462553119203,7.0993377048832045,Research
C1,2025-01-21 07:15:00-06:00,2025-01-21 08:00:00-06:00,-1.0,23.977462553119203,8.099337704883204,Research
C1,2025-01-30 09:00:00-06:00,2025-01-30 09:55:00-06:00,2.0,25.977462553119203,6.0993377048832045,Research
C1,2025-02-07 07:05:00-06:00,2025-02-07 07:15:00-06:00,-1.0,24.977462553119203,7.0993377048832045,Research
C1,2025-02-07 07:30:00-06:00,2025-02-07 07:40:00-06:00,-1.0,23.977462553119203,8.099337704883204,Research
C1,2025-02-07 09:00:00-06:00,2025-02-07 09:50:00-06:00,2.0,25.977462553119203,6.0993377048832045,Research
C1,2025-02-17 08:25:00-06:00,2025-02-17 08:30:00-06:00,2.0,27.977462553119203,4.0993377048832045,Research
C1,2025-02-18 06:10:00-06:00,2025-02-18 06:30:00-06:00,-1.0,26.977462553119203,5.0993377048832045,Research
C1,2025-02-18 08:25:00-06:00,2025-02-18 08:40:00-06:00,2.0,28.977462553119203,3.0993377048832045,Research
C1,2025-02-20 06:55:00-06:00,2025-02-20 07:55:00-06:00,0.2242092988879582,29.201671852007163,2.8751284059952447,Research
C1,2025-02-24 07:05:00-06:00,2025-02-24 07:55:00-06:00,-1.0,28.201671852007163,3.8751284059952447,Research
C1,2025-02-25 05:35:00-06:00,2025-02-25 05:40:00-06:00,-1.0,27.201671852007163,4.875128405995245,Research
C1,2025-02-26 08:10:00-06:00,2025-02-26 08:35:00-06:00,2.0,29.201671852007163,2.8751284059952447,Research
C1,2025-02-28 07:30:00-06:00,2025-02-28 08:30:00-06:00,2.0,31.201671852007163,0.8751284059952447,Research
C1,2025-03-05 09:00:00-06:00,2025-03-05 10:00:00-06:00,0.971916961940494,32.17358881394766,0.0,Research
C1,2025-03-06 09:00:00-06:00,2025-03-06 09:15:00-06:00,-1.0,31.17358881394766,1.0,Research
C1,2025-03-07 07:30:00-06:00,2025-03-07 07:55:00-06:00,2.0,33.17358881394766,0.0,Research
C1,2025-03-11 06:35:00-05:00,2025-03-11 07:10:00-05:00,2.0,35.17358881394766,0.0,Research
C1,2025-03-18 04:35:00-05:00,2025-03-18 05:05:00-05:00,2.0,37.17358881394766,0.0,Research
C1,2025-03-27 08:20:00-05:00,2025-03-27 08:30:00-05:00,-1.0,36.17358881394766,1.0,Research
C1,2025-03-28 08:15:00-05:00,2025-03-28 08:30:00-05:00,2.0,38.17358881394766,0.0,Research
C1,2025-03-28 09:00:00-05:00,2025-03-28 09:10:00-05:00,2.0,40.17358881394766,0.0,Research
C1,2025-03-31 04:00:00-05:00,2025-03-31 04:25:00-05:00,-1.0,39.17358881394766,1.0,Research
C1,2025-04-01 07:50:00-05:00,2025-04-01 08:30:00-05:00,-1.0,38.17358881394766,2.0,Research
C1,2025-04-03 08:35:00-05:00,2025-04-03 09:00:00-05:00,2.0,40.17358881394766,0.0,Research
C1,2025-04-04 05:05:00-05:00,2025-04-04 05:15:00-05:00,2.0,42.17358881394766,0.0,Research
C1,2025-04-10 07:30:00-05:00,2025-04-10 07:45:00-05:00,2.0,44.17358881394766,0.0,Research
C1,2025-04-10 08:40:00-05:00,2025-04-10 08:50:00-05:00,-1.0,43.17358881394766,1.0,Research
C1,2025-04-14 05:35:00-05:00,2025-04-14 06:00:00-05:00,-1.0,42.17358881394766,2.0,Research
C1,2025-04-14 08:40:00-05:00,2025-04-14 09:00:00-05:00,-1.0,41.17358881394766,3.0,Research
C1,2025-04-16 04:55:00-05:00,2025-04-16 05:55:00-05:00,-0.1777202691846343,40.99586854476303,3.1777202691846327,Research
C1,2025-04-17 08:30:00-05:00,2025-04-17 08:50:00-05:00,-1.0,39.99586854476303,4.177720269184633,Research
C1,2025-04-29 05:30:00-05:00,2025-04-29 05:45:00-05:00,2.0,41.99586854476303,2.1777202691846327,Research
C1,2025-05-01 07:30:00-05:00,2025-05-01 08:30:00-05:00,2.0,43.99586854476303,0.17772026918463268,Research
C1,2025-05-02 06:30:00-05:00,2025-05-02 07:05:00-05:00,-1.0,42.99586854476303,1.1777202691846327,Research
C1,2025-05-07 07:05:00-05:00,2025-05-07 07:50:00-05:00,-1.0,41.99586854476303,2.1777202691846327,Research
C1,2025-05-14 07:40:00-05:00,2025-05-14 08:30:00-05:00,-1.0,40.99586854476303,3.1777202691846327,Research
C1,2025-05-16 08:25:00-05:00,2025-05-16 08:35:00-05:00,2.0,42.99586854476303,1.1777202691846327,Research
C1,2025-05-20 07:35:00-05:00,2025-05-20 08:00:00-05:00,-1.0,41.99586854476303,2.1777202691846327,Research
C1,2025-05-21 06:20:00-05:00,2025-05-21 07:20:00-05:00,0.297506593552609,42.29337513831564,1.880213675632021,Research
C1,2025-05-21 08:10:00-05:00,2025-05-21 08:30:00-05:00,-1.0,41.29337513831564,2.880213675632021,Research
C1,2025-05-22 06:25:00-05:00,2025-05-22 06:55:00-05:00,2.0,43.29337513831564,0.8802136756320209,Research
C1,2025-05-27 08:15:00-05:00,2025-05-27 08:25:00-05:00,2.0,45.29337513831564,0.0,Research
C1,2025-05-28 08:45:00-05:00,2025-05-28 09:45:00-05:00,0.820486168243139,46.113861306558775,0.0,Research
C1,2025-05-29 05:00:00-05:00,2025-05-29 06:00:00-05:00,1.1216479831716044,47.23550928973038,0.0,Research
C1,2025-05-30 09:25:00-05:00,2025-05-30 10:25:00-05:00,0.2861054110413728,47.52161470077176,0.0,Research
C1,2025-06-04 07:15:00-05:00,2025-06-04 07:20:00-05:00,2.0,49.52161470077176,0.0,Research
C1,2025-06-09 06:05:00-05:00,2025-06-09 06:20:00-05:00,-1.0,48.52161470077176,1.0,Research
C1,2025-06-09 08:50:00-05:00,2025-06-09 09:10:00-05:00,-1.0,47.52161470077176,2.0,Research
C1,2025-06-10 06:05:00-05:00,2025-06-10 06:30:00-05:00,-1.0,46.52161470077176,3.0,Research
C1,2025-06-11 06:55:00-05:00,2025-06-11 07:00:00-05:00,-1.0,45.52161470077176,4.0,Research
C1,2025-06-11 08:30:00-05:00,2025-06-11 09:10:00-05:00,-1.0,44.52161470077176,5.0,Research
C1,2025-06-18 08:50:00-05:00,2025-06-18 09:05:00-05:00,-1.0,43.52161470077176,6.0,Research
C1,2025-06-19 04:00:00-05:00,2025-06-19 05:00:00-05:00,0.0647762079877135,43.58639090875947,5.9352237920122874,Research
C1,2025-06-19 05:10:00-05:00,2025-06-19 05:20:00-05:00,-1.0,42.58639090875947,6.9352237920122874,Research
C1,2025-06-19 05:55:00-05:00,2025-06-19 06:10:00-05:00,2.0,44.58639090875947,4.9352237920122874,Research
C1,2025-06-20 04:50:00-05:00,2025-06-20 05:50:00-05:00,-0.23648662126647,44.349904287493,5.17171041327876,Research
C1,2025-06-24 06:30:00-05:00,2025-06-24 07:30:00-05:00,0.0479451639572277,44.39784945145023,5.123765249321529,Research
C1,2025-06-25 09:10:00-05:00,2025-06-25 09:35:00-05:00,-1.0,43.39784945145023,6.123765249321529,Research
C1,2025-06-26 07:30:00-05:00,2025-06-26 07:40:00-05:00,-1.0,42.39784945145023,7.123765249321529,Research
C1,2025-06-26 08:35:00-05:00,2025-06-26 08:55:00-05:00,-1.0,41.39784945145023,8.12376524932153,Research
C1,2025-06-26 09:00:00-05:00,2025-06-26 10:00:00-05:00,-0.4980955263321581,40.89975392511807,8.621860775653687,Research
C1,2025-07-07 07:50:00-05:00,2025-07-07 08:30:00-05:00,-1.0,39.89975392511807,9.621860775653687,Validation
C1,2025-07-08 08:05:00-05:00,2025-07-08 08:30:00-05:00,2.0,41.89975392511807,7.621860775653687,Validation
C1,2025-07-10 08:30:00-05:00,2025-07-10 08:50:00-05:00,2.0,43.89975392511807,5.621860775653687,Validation
C1,2025-07-11 06:35:00-05:00,2025-07-11 07:35:00-05:00,0.732331653264607,44.63208557838268,4.889529122389078,Validation
C1,2025-07-15 07:05:00-05:00,2025-07-15 07:30:00-05:00,-1.0,43.63208557838268,5.889529122389078,Validation
C1,2025-07-17 07:00:00-05:00,2025-07-17 07:30:00-05:00,-1.0,42.63208557838268,6.889529122389078,Validation
C1,2025-07-21 05:50:00-05:00,2025-07-21 05:55:00-05:00,-1.0,41.63208557838268,7.889529122389078,Validation
C1,2025-07-21 06:50:00-05:00,2025-07-21 07:50:00-05:00,2.0,43.63208557838268,5.889529122389078,Validation
C1,2025-07-22 08:30:00-05:00,2025-07-22 08:35:00-05:00,-1.0,42.63208557838268,6.889529122389078,Validation
C1,2025-07-23 08:30:00-05:00,2025-07-23 08:45:00-05:00,2.0,44.63208557838268,4.889529122389078,Validation
C1,2025-07-24 04:05:00-05:00,2025-07-24 05:05:00-05:00,0.1953291738899714,44.82741475227265,4.694199948499104,Validation
C1,2025-07-24 06:40:00-05:00,2025-07-24 07:20:00-05:00,2.0,46.82741475227265,2.6941999484991044,Validation
C1,2025-07-24 07:35:00-05:00,2025-07-24 08:25:00-05:00,-1.0,45.82741475227265,3.6941999484991044,Validation
C1,2025-07-28 08:55:00-05:00,2025-07-28 09:55:00-05:00,1.0966100701195995,46.924024822392255,2.5975898783795017,Validation
C1,2025-07-29 07:05:00-05:00,2025-07-29 07:50:00-05:00,2.0,48.924024822392255,0.5975898783795017,Validation
C1,2025-07-31 07:30:00-05:00,2025-07-31 07:40:00-05:00,-1.0,47.924024822392255,1.5975898783795017,Validation
C1,2025-07-31 08:25:00-05:00,2025-07-31 08:30:00-05:00,2.0,49.924024822392255,0.0,Validation
C1,2025-08-01 07:10:00-05:00,2025-08-01 07:30:00-05:00,2.0,51.924024822392255,0.0,Validation
C1,2025-08-01 08:10:00-05:00,2025-08-01 08:40:00-05:00,2.0,53.924024822392255,0.0,Validation
C1,2025-08-05 08:20:00-05:00,2025-08-05 08:45:00-05:00,-1.0,52.924024822392255,1.0,Validation
C1,2025-08-06 04:25:00-05:00,2025-08-06 05:25:00-05:00,0.1535948161903436,53.0776196385826,0.846405183809658,Validation
C1,2025-08-07 06:35:00-05:00,2025-08-07 07:30:00-05:00,-1.0,52.0776196385826,1.846405183809658,Validation
C1,2025-08-07 09:20:00-05:00,2025-08-07 10:20:00-05:00,0.267473116767252,52.345092755349846,1.578932067042409,Validation
C1,2025-08-08 07:05:00-05:00,2025-08-08 07:15:00-05:00,2.0,54.345092755349846,0.0,Validation
C1,2025-08-11 06:55:00-05:00,2025-08-11 07:00:00-05:00,-1.0,53.345092755349846,1.0,Validation
C1,2025-08-11 09:10:00-05:00,2025-08-11 10:10:00-05:00,-0.0334700395969031,53.31162271575294,1.0334700395969065,Validation
C1,2025-08-20 05:30:00-05:00,2025-08-20 06:00:00-05:00,-1.0,52.31162271575294,2.0334700395969065,Validation
