trade_id,architecture,signal_type,direction,displacement_timestamp,reclaim_timestamp,reclaim_level,entry_time,entry_price,atr,stop_price,target_price,exit_time,exit_price,exit_reason,net_R,event_id
2493,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-28 09:45:00-05:00,,,2020-07-28 10:00:00-05:00,10430.25,30.25858674496109,10407.556059941278,10498.331820176165,2020-07-28 11:00:00-05:00,10407.556059941278,STOP,-1.031946854452107,MOMENTUM_DISPLACEMENT_2020-07-28 09:45:00-05:00_Long
1001040,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-07-28 10:45:00-05:00,2020-07-28 11:45:00-05:00,10429.75,2020-07-28 12:00:00-05:00,10418.25,27.383100541103456,10397.712674594173,10469.593313514568,2020-07-28 12:45:00-05:00,10439.75,TIME,1.0115728114287432,A_MID_4_2020-07-28 10:45:00-05:00_Long
2495,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-07-28 13:00:00-05:00,,,2020-07-28 13:15:00-05:00,10415.697496526045,25.45181797243694,10434.786360005373,10358.43090608806,2020-07-28 14:15:00-05:00,10358.430906088062,TARGET,2.9620197398978143,MOMENTUM_DISPLACEMENT_2020-07-28 13:00:00-05:00_Short
2498,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-29 09:30:00-05:00,,,2020-07-29 09:45:00-05:00,10440.0,19.974625480810992,10425.019030889393,10484.942907331822,2020-07-29 10:00:00-05:00,10425.019030889393,STOP,-1.0483947329873262,MOMENTUM_DISPLACEMENT_2020-07-29 09:30:00-05:00_Long
2499,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-29 13:00:00-05:00,,,2020-07-29 13:15:00-05:00,10438.5,20.423030652440694,10423.18272701067,10484.451818967991,2020-07-29 13:30:00-05:00,10484.451818967991,TARGET,2.9526678149233865,MOMENTUM_DISPLACEMENT_2020-07-29 13:00:00-05:00_Long
1001041,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-07-29 13:30:00-05:00,2020-07-29 13:45:00-05:00,10462.5,2020-07-29 14:15:00-05:00,10460.081891744763,26.676545670146783,10480.089300997373,10410.063368613239,2020-07-29 15:00:00-05:00,10477.5,TIME,-0.9068194700355781,A_MID_4_2020-07-29 13:30:00-05:00_Short
2504,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-30 10:30:00-05:00,,,2020-07-30 10:45:00-05:00,10458.25,37.01262158124041,10430.490533814069,10541.528398557793,2020-07-30 11:45:00-05:00,10490.0,TIME,1.1176367654982078,MOMENTUM_DISPLACEMENT_2020-07-30 10:30:00-05:00_Long
2505,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-30 14:15:00-05:00,,,2020-07-30 14:30:00-05:00,10509.75,30.433636845831774,10486.924772365626,10578.225682903121,2020-07-30 15:00:00-05:00,10578.225682903121,TARGET,2.9682368994687183,MOMENTUM_DISPLACEMENT_2020-07-30 14:15:00-05:00_Long
1001043,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-07-30 14:15:00-05:00,2020-07-30 14:30:00-05:00,10513.25,2020-07-30 14:45:00-05:00,10510.206636315417,29.72409135684379,10532.49970483305,10454.473965021336,2020-07-30 15:00:00-05:00,10532.49970483305,STOP,-1.0325213193251623,A_MID_4_2020-07-30 14:15:00-05:00_Short
2507,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-31 10:00:00-05:00,,,2020-07-31 10:15:00-05:00,10615.25,33.97623780070788,10589.76782164947,10691.696535051591,2020-07-31 10:45:00-05:00,10589.76782164947,STOP,-1.0284512567970618,MOMENTUM_DISPLACEMENT_2020-07-31 10:00:00-05:00_Long
1001044,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-07-31 10:00:00-05:00,2020-07-31 10:45:00-05:00,10595.25,2020-07-31 11:00:00-05:00,10591.769650924327,35.21038427410904,10618.17743912991,10525.75018041037,2020-07-31 11:30:00-05:00,10525.750180410372,TARGET,2.4725459779381778,A_MID_4_2020-07-31 10:00:00-05:00_Short
2508,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-07-31 14:00:00-05:00,,,2020-07-31 14:15:00-05:00,10641.25,38.53472552099227,10612.348955859256,10727.953132422233,2020-07-31 15:30:00-05:00,10712.5,TIME,2.4402232547915133,MOMENTUM_DISPLACEMENT_2020-07-31 14:00:00-05:00_Long
2510,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-03 10:00:00-05:00,,,2020-08-03 10:15:00-05:00,10843.0,23.902290711570178,10825.073281966323,10896.780154101032,2020-08-03 11:15:00-05:00,10850.75,TIME,0.3918731798426588,MOMENTUM_DISPLACEMENT_2020-08-03 10:00:00-05:00_Long
2511,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-03 12:30:00-05:00,,,2020-08-03 12:45:00-05:00,10839.5,20.90332956222988,10855.177497171673,10792.46750848498,2020-08-03 13:00:00-05:00,10855.177497171673,STOP,-1.0462446264261314,MOMENTUM_DISPLACEMENT_2020-08-03 12:30:00-05:00_Short
1001045,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-03 12:30:00-05:00,2020-08-03 12:45:00-05:00,10836.5,2020-08-03 13:00:00-05:00,10838.590332956222,21.463806022070603,10822.49247843967,10878.834969247604,2020-08-03 13:45:00-05:00,10863.5,TIME,1.5023534359134079,A_MID_4_2020-08-03 12:30:00-05:00_Long
1001046,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-03 14:00:00-05:00,2020-08-03 14:30:00-05:00,10854.25,2020-08-03 14:45:00-05:00,10841.25,23.895594423183194,10823.328304182613,10886.054239543468,2020-08-03 15:45:00-05:00,10856.0,TIME,0.7825710325020209,A_MID_4_2020-08-03 14:00:00-05:00_Long
2515,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-04 11:00:00-05:00,,,2020-08-04 11:15:00-05:00,10835.75,22.731906156282665,10852.798929617213,10784.603211148362,2020-08-04 12:15:00-05:00,10852.798929617213,STOP,-1.0425246637928955,MOMENTUM_DISPLACEMENT_2020-08-04 11:00:00-05:00_Short
1001049,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-04 11:00:00-05:00,2020-08-04 11:15:00-05:00,10829.875,2020-08-04 11:30:00-05:00,10832.148190615628,22.054627145119618,10815.607220256788,10873.500616512727,2020-08-04 12:00:00-05:00,10815.607220256788,STOP,-1.043830560376537,A_MID_4_2020-08-04 11:00:00-05:00_Long
2517,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-04 13:15:00-05:00,,,2020-08-04 13:30:00-05:00,10820.292925870443,22.851402631606582,10837.431477844148,10768.877269949327,2020-08-04 14:00:00-05:00,10837.431477844148,STOP,-1.042302290246716,MOMENTUM_DISPLACEMENT_2020-08-04 13:15:00-05:00_Short
2520,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-05 11:00:00-05:00,,,2020-08-05 11:15:00-05:00,10895.75,21.026545791706024,10879.980090656221,10943.059728031336,2020-08-05 12:15:00-05:00,10911.0,TIME,0.9210579264191765,MOMENTUM_DISPLACEMENT_2020-08-05 11:00:00-05:00_Long
1001050,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-05 11:00:00-05:00,2020-08-05 11:15:00-05:00,10902.875,2020-08-05 11:30:00-05:00,10902.25,20.721078235155595,10917.790808676367,10863.397978309082,2020-08-05 12:15:00-05:00,10911.0,TIME,-0.6096851326925378,A_MID_4_2020-08-05 11:00:00-05:00_Short
2521,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-05 14:45:00-05:00,,,2020-08-05 15:00:00-05:00,10891.5,19.794875788210472,10876.653843158841,10936.038470523476,2020-08-05 17:15:00-05:00,10899.0,TIME,0.45634705819742977,MOMENTUM_DISPLACEMENT_2020-08-05 14:45:00-05:00_Long
1001051,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-05 14:45:00-05:00,2020-08-05 15:00:00-05:00,10895.0,2020-08-05 15:30:00-05:00,10896.25,19.00595608905258,10910.50446706679,10860.613832333023,2020-08-05 17:15:00-05:00,10899.0,TIME,-0.24378322835345656,A_MID_4_2020-08-05 14:45:00-05:00_Short
2523,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-06 09:30:00-05:00,,,2020-08-06 09:45:00-05:00,10915.5,23.35270848771012,10933.014531365783,10862.95640590265,2020-08-06 10:00:00-05:00,10933.014531365783,STOP,-1.0413941991857631,MOMENTUM_DISPLACEMENT_2020-08-06 09:30:00-05:00_Short
1001052,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-06 09:30:00-05:00,2020-08-06 10:00:00-05:00,10916.625,2020-08-06 10:15:00-05:00,10918.972037216716,23.6689170123623,10901.220349457444,10963.351256614895,2020-08-06 11:00:00-05:00,10951.75,TIME,1.8056290318954564,A_MID_4_2020-08-06 09:30:00-05:00_Long
2526,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-06 12:45:00-05:00,,,2020-08-06 13:00:00-05:00,11002.636394715495,21.587950929591923,10986.445431518301,11051.209284307077,2020-08-06 13:45:00-05:00,11051.209284307077,TARGET,2.955221935151724,MOMENTUM_DISPLACEMENT_2020-08-06 12:45:00-05:00_Long
2528,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-07 09:45:00-05:00,,,2020-08-07 10:00:00-05:00,11042.0,22.197816470672986,11025.351637646996,11091.945087059012,2020-08-07 10:15:00-05:00,11025.351637646996,STOP,-1.043547826784798,MOMENTUM_DISPLACEMENT_2020-08-07 09:45:00-05:00_Long
2532,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-07 11:45:00-05:00,,,2020-08-07 12:00:00-05:00,10936.0880597609,28.503730791657095,10957.465857854642,10871.95466547967,2020-08-07 12:45:00-05:00,10871.95466547967,TARGET,2.966086310815509,MOMENTUM_DISPLACEMENT_2020-08-07 11:45:00-05:00_Short
1001054,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-07 12:00:00-05:00,2020-08-07 12:30:00-05:00,10916.25,2020-08-07 12:45:00-05:00,10876.75,30.94449582699367,10853.541628129755,10934.770929675613,2020-08-07 13:15:00-05:00,10853.541628129755,STOP,-1.0312387273029446,A_MID_4_2020-08-07 12:00:00-05:00_Long
2537,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-10 09:30:00-05:00,,,2020-08-10 09:45:00-05:00,10812.06080242909,25.899691729869073,10831.485571226493,10753.786496036884,2020-08-10 10:00:00-05:00,10753.786496036884,TARGET,2.96267651844088,MOMENTUM_DISPLACEMENT_2020-08-10 09:30:00-05:00_Short
1001056,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-10 09:45:00-05:00,2020-08-10 10:00:00-05:00,10784.25,2020-08-10 10:15:00-05:00,10787.129971374916,29.33187705279527,10765.131063585319,10842.12724084891,2020-08-10 11:00:00-05:00,10842.127240848908,TARGET,2.4670438184052554,A_MID_4_2020-08-10 09:45:00-05:00_Long
1001057,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-10 10:45:00-05:00,2020-08-10 11:15:00-05:00,10815.875,2020-08-10 11:30:00-05:00,10865.75,31.709782152829764,10889.532336614622,10806.294158463445,2020-08-10 12:00:00-05:00,10889.532336614622,STOP,-1.0304848094511496,A_MID_4_2020-08-10 10:45:00-05:00_Short
2541,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-10 11:30:00-05:00,,,2020-08-10 11:45:00-05:00,10869.420978215283,30.99836914191335,10846.172201358848,10939.167308784588,2020-08-10 12:45:00-05:00,10864.25,TIME,-0.2536038025437458,MOMENTUM_DISPLACEMENT_2020-08-10 11:30:00-05:00_Long
2542,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-11 10:00:00-05:00,,,2020-08-11 10:15:00-05:00,10864.206638837532,34.59736063421273,10838.258618361871,10942.050700264512,2020-08-11 10:45:00-05:00,10838.258618361871,STOP,-1.0279404743294622,MOMENTUM_DISPLACEMENT_2020-08-11 10:00:00-05:00_Long
1001058,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-11 10:00:00-05:00,2020-08-11 10:45:00-05:00,10834.875,2020-08-11 11:00:00-05:00,10853.25,34.45468342323811,10879.091012567429,10788.647468581428,2020-08-11 11:30:00-05:00,10879.091012567429,STOP,-1.0280561761312055,A_MID_4_2020-08-11 10:00:00-05:00_Short
2543,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-11 13:00:00-05:00,,,2020-08-11 13:15:00-05:00,10802.903911863477,33.16010412485266,10827.773989957117,10728.293677582558,2020-08-11 14:15:00-05:00,10728.293677582558,TARGET,2.9708485032789094,MOMENTUM_DISPLACEMENT_2020-08-11 13:00:00-05:00_Short
2546,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-12 11:45:00-05:00,,,2020-08-12 12:00:00-05:00,10944.75,23.77364712174511,10962.58023534131,10891.259293976073,2020-08-12 12:45:00-05:00,10962.58023534131,STOP,-1.0406612692498032,MOMENTUM_DISPLACEMENT_2020-08-12 11:45:00-05:00_Short
1001059,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-12 11:45:00-05:00,2020-08-12 12:00:00-05:00,10943.875,2020-08-12 12:15:00-05:00,10923.0,24.146958041620458,10904.889781468784,10968.27554632804,2020-08-12 12:45:00-05:00,10968.27554632804,TARGET,2.4599673522022742,A_MID_4_2020-08-12 11:45:00-05:00_Long
1001060,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-12 12:45:00-05:00,2020-08-12 13:30:00-05:00,10967.25,2020-08-12 13:45:00-05:00,10964.863067194445,23.55723319443801,10982.530992090273,10920.693254954875,2020-08-12 14:30:00-05:00,10957.25,TIME,0.3898628296790547,A_MID_4_2020-08-12 12:45:00-05:00_Short
2549,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-13 14:15:00-05:00,,,2020-08-13 14:30:00-05:00,10985.25,30.252082618832763,10962.560938035875,11053.317185892376,2020-08-13 15:00:00-05:00,10962.560938035875,STOP,-1.031953722950165,MOMENTUM_DISPLACEMENT_2020-08-13 14:15:00-05:00_Long
1001061,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-13 14:15:00-05:00,2020-08-13 14:45:00-05:00,10973.75,2020-08-13 15:00:00-05:00,10977.25,29.00052021725886,10999.000390162944,10922.874024592638,2020-08-13 17:00:00-05:00,10985.25,TIME,-0.4011422293869773,A_MID_4_2020-08-13 14:15:00-05:00_Short
2550,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-14 09:30:00-05:00,,,2020-08-14 09:45:00-05:00,10918.5,28.58403589483569,10897.061973078873,10982.81408076338,2020-08-14 10:45:00-05:00,10941.5,TIME,1.039041516364942,MOMENTUM_DISPLACEMENT_2020-08-14 09:30:00-05:00_Long
1001062,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-14 09:30:00-05:00,2020-08-14 09:45:00-05:00,10921.625,2020-08-14 10:00:00-05:00,10935.25,29.02446190234743,10957.018346426761,10880.829133933097,2020-08-14 10:30:00-05:00,10957.018346426761,STOP,-1.0333052399014226,A_MID_4_2020-08-14 09:30:00-05:00_Short
2552,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-14 11:30:00-05:00,,,2020-08-14 11:45:00-05:00,10970.5,27.15544255691662,10950.133418082312,11031.599745753063,2020-08-14 12:00:00-05:00,10950.133418082312,STOP,-1.0355975294691229,MOMENTUM_DISPLACEMENT_2020-08-14 11:30:00-05:00_Long
1001064,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-14 11:30:00-05:00,2020-08-14 12:30:00-05:00,10967.125,2020-08-14 12:45:00-05:00,10967.5,25.066185830593906,10986.299639372946,10920.500901567633,2020-08-14 13:30:00-05:00,10949.0,TIME,0.9454968601993529,A_MID_4_2020-08-14 11:30:00-05:00_Short
2554,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-17 10:30:00-05:00,,,2020-08-17 10:45:00-05:00,11056.0,15.928987706191766,11067.946740779644,11020.159777661069,2020-08-17 11:45:00-05:00,11067.946740779644,STOP,-1.0606860074536184,MOMENTUM_DISPLACEMENT_2020-08-17 10:30:00-05:00_Short
1001066,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-17 10:30:00-05:00,2020-08-17 10:45:00-05:00,11054.125,2020-08-17 11:00:00-05:00,11053.25,15.755488584320926,11041.43338356176,11082.791541095601,2020-08-17 11:45:00-05:00,11075.0,TIME,1.77927413569584,A_MID_4_2020-08-17 10:30:00-05:00_Long
2556,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-17 14:15:00-05:00,,,2020-08-17 14:30:00-05:00,11097.423507925316,14.039716449362231,11086.893720588294,11129.012869936381,2020-08-17 14:45:00-05:00,11086.893720588294,STOP,-1.0688522927192585,MOMENTUM_DISPLACEMENT_2020-08-17 14:15:00-05:00_Long
1001067,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-17 14:15:00-05:00,2020-08-17 14:45:00-05:00,11088.5,2020-08-17 15:00:00-05:00,11091.5,14.610775918072536,11102.458081938554,11064.104795153617,2020-08-17 17:00:00-05:00,11088.25,TIME,0.23042353708965382,A_MID_4_2020-08-17 14:15:00-05:00_Short
2557,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-18 09:30:00-05:00,,,2020-08-18 09:45:00-05:00,11127.727416120408,25.29029254663895,11108.75969671043,11184.630574350344,2020-08-18 10:45:00-05:00,11158.0,TIME,1.557782632742174,MOMENTUM_DISPLACEMENT_2020-08-18 09:30:00-05:00_Long
2559,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-18 15:00:00-05:00,,,2020-08-18 15:30:00-05:00,11215.25,18.409088542653674,11201.44318359301,11256.67044922097,2020-08-18 17:30:00-05:00,11212.0,TIME,-0.28790127157680667,MOMENTUM_DISPLACEMENT_2020-08-18 15:00:00-05:00_Long
2560,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-19 10:00:00-05:00,,,2020-08-19 10:15:00-05:00,11210.25,18.5720579267337,11224.17904344505,11168.462869664849,2020-08-19 10:30:00-05:00,11224.17904344505,STOP,-1.052049518178347,MOMENTUM_DISPLACEMENT_2020-08-19 10:00:00-05:00_Short
2562,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-19 13:00:00-05:00,,,2020-08-19 13:15:00-05:00,11178.138013991347,22.539870080352777,11195.042916551613,11127.423306310551,2020-08-19 14:15:00-05:00,11144.0,TIME,1.976528043993899,MOMENTUM_DISPLACEMENT_2020-08-19 13:00:00-05:00_Short
2563,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-20 09:45:00-05:00,,,2020-08-20 10:00:00-05:00,11176.0,22.79164538761603,11158.906265959287,11227.281202122138,2020-08-20 10:45:00-05:00,11227.281202122136,TARGET,2.9575867976959715,MOMENTUM_DISPLACEMENT_2020-08-20 09:45:00-05:00_Long
1001069,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-20 09:45:00-05:00,2020-08-20 10:00:00-05:00,11183.75,2020-08-20 10:15:00-05:00,11200.0,23.592242145643457,11217.694181609233,11155.764545976917,2020-08-20 10:30:00-05:00,11217.694181609233,STOP,-1.0409739210330107,A_MID_4_2020-08-20 09:45:00-05:00_Short
2565,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-20 13:15:00-05:00,,,2020-08-20 13:30:00-05:00,11250.0,19.44335574295143,11235.417483192787,11293.74755042164,2020-08-20 14:30:00-05:00,11293.74755042164,TARGET,2.9502829306089757,MOMENTUM_DISPLACEMENT_2020-08-20 13:15:00-05:00_Long
1001070,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-20 14:30:00-05:00,2020-08-20 14:45:00-05:00,11277.75,2020-08-20 15:00:00-05:00,11281.25,21.255249990209172,11297.191437492656,11241.396406268359,2020-08-20 17:00:00-05:00,11295.25,TIME,-0.9236933624576086,A_MID_4_2020-08-20 14:30:00-05:00_Short
2568,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-21 10:00:00-05:00,,,2020-08-21 10:15:00-05:00,11340.75,25.36392645645041,11359.772944842338,11283.681165472986,2020-08-21 11:15:00-05:00,11341.5,TIME,-0.07753794232306295,MOMENTUM_DISPLACEMENT_2020-08-21 10:00:00-05:00_Short
1001071,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-21 10:00:00-05:00,2020-08-21 10:15:00-05:00,11332.625,2020-08-21 10:30:00-05:00,11307.5,26.320074566703955,11287.759944074973,11356.850139812568,2020-08-21 11:15:00-05:00,11341.5,TIME,1.685658851544152,A_MID_4_2020-08-21 10:00:00-05:00_Long
2572,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-21 14:30:00-05:00,,,2020-08-21 14:45:00-05:00,11357.0,22.741820198452533,11374.05636514884,11305.830904553482,2020-08-23 17:00:00-05:00,11374.05636514884,STOP,-1.0425061256412607,MOMENTUM_DISPLACEMENT_2020-08-21 14:30:00-05:00_Short
2573,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-24 10:15:00-05:00,,,2020-08-24 10:30:00-05:00,11414.75,33.85329622551108,11440.139972169134,11338.580083492598,2020-08-24 11:15:00-05:00,11440.139972169134,STOP,-1.0285545803347582,MOMENTUM_DISPLACEMENT_2020-08-24 10:15:00-05:00_Short
2575,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-24 14:15:00-05:00,,,2020-08-24 14:30:00-05:00,11399.79418966548,29.874618322313598,11377.388225923743,11467.012080890687,2020-08-24 15:45:00-05:00,11436.75,TIME,1.6170163779670073,MOMENTUM_DISPLACEMENT_2020-08-24 14:15:00-05:00_Long
2576,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-25 10:00:00-05:00,,,2020-08-25 10:15:00-05:00,11467.25,26.87387366518694,11447.09459475111,11527.71621574667,2020-08-25 10:30:00-05:00,11447.09459475111,STOP,-1.0359704997764676,MOMENTUM_DISPLACEMENT_2020-08-25 10:00:00-05:00_Long
1001076,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-25 10:00:00-05:00,2020-08-25 10:30:00-05:00,11462.25,2020-08-25 10:45:00-05:00,11459.513497445376,27.44609515008466,11480.09806880794,11408.052069038966,2020-08-25 11:30:00-05:00,11468.25,TIME,-0.45964049423110565,A_MID_4_2020-08-25 10:00:00-05:00_Short
2579,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-26 09:30:00-05:00,,,2020-08-26 09:45:00-05:00,11636.725628288248,17.327262676582617,11623.730181280811,11675.71196931056,2020-08-26 10:30:00-05:00,11675.71196931056,TARGET,2.944211230318966,MOMENTUM_DISPLACEMENT_2020-08-26 09:30:00-05:00_Long
2582,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-26 11:30:00-05:00,,,2020-08-26 11:45:00-05:00,11705.5,23.92481879275105,11723.443614094564,11651.66915771631,2020-08-26 12:00:00-05:00,11723.443614094564,STOP,-1.040404346425393,MOMENTUM_DISPLACEMENT_2020-08-26 11:30:00-05:00_Short
1001078,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-26 11:30:00-05:00,2020-08-26 12:15:00-05:00,11723.875,2020-08-26 12:30:00-05:00,11726.30818590611,24.004583413875388,11708.304748345703,11771.316779807126,2020-08-26 13:15:00-05:00,11767.5,TIME,2.247727077571333,A_MID_4_2020-08-26 11:30:00-05:00_Long
1001079,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-26 13:30:00-05:00,2020-08-26 14:00:00-05:00,11731.75,2020-08-26 14:15:00-05:00,11734.828000022357,31.010000207596534,11711.570499866659,11792.971750411602,2020-08-26 15:00:00-05:00,11792.9717504116,TARGET,2.468827260232335,A_MID_4_2020-08-26 13:30:00-05:00_Long
2585,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-27 10:30:00-05:00,,,2020-08-27 10:45:00-05:00,11820.75,35.728384278144794,11793.953711791391,11901.138864625826,2020-08-27 11:00:00-05:00,11793.953711791391,STOP,-1.027055986051345,MOMENTUM_DISPLACEMENT_2020-08-27 10:30:00-05:00_Long
2588,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-28 10:15:00-05:00,,,2020-08-28 10:30:00-05:00,11795.25,26.61435558539754,11775.289233310952,11855.132300067144,2020-08-28 11:30:00-05:00,11775.289233310952,STOP,-1.036321250145042,MOMENTUM_DISPLACEMENT_2020-08-28 10:15:00-05:00_Long
2590,MOMENTUM_DISPLACEMENT,CONTINUATION_SHORT,Short,2020-08-28 12:00:00-05:00,,,2020-08-28 12:15:00-05:00,11736.862585406076,26.740278372155835,11756.917794185192,11676.696959068726,2020-08-28 12:30:00-05:00,11756.917794185192,STOP,-1.036150209553273,MOMENTUM_DISPLACEMENT_2020-08-28 12:00:00-05:00_Short
1001083,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_LONG,Long,2020-08-28 12:00:00-05:00,2020-08-28 12:45:00-05:00,11762.625,2020-08-28 13:00:00-05:00,11765.353370941273,27.013444454674335,11745.093287600268,11816.003579293785,2020-08-28 13:45:00-05:00,11766.25,TIME,0.008471290854931347,A_MID_4_2020-08-28 12:00:00-05:00_Long
2593,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-31 09:45:00-05:00,,,2020-08-31 10:00:00-05:00,11886.75,22.34683397712296,11869.989874517158,11937.030376448527,2020-08-31 10:15:00-05:00,11869.989874517158,STOP,-1.04325743269299,MOMENTUM_DISPLACEMENT_2020-08-31 09:45:00-05:00_Long
1001085,DISPLACEMENT_FAILURE_REVERSAL,REVERSAL_SHORT,Short,2020-08-31 09:45:00-05:00,2020-08-31 10:15:00-05:00,11872.0,2020-08-31 10:30:00-05:00,11869.366008273553,28.0120660312948,11890.375057797024,11816.843384464875,2020-08-31 11:00:00-05:00,11890.375057797024,STOP,-1.0345089385976158,A_MID_4_2020-08-31 09:45:00-05:00_Short
2595,MOMENTUM_DISPLACEMENT,CONTINUATION_LONG,Long,2020-08-31 11:45:00-05:00,,,2020-08-31 12:00:00-05:00,11911.69690814894,26.078432811589987,11892.138083540249,11970.373381975016,2020-08-31 13:00:00-05:00,11937.25,TIME,1.2694061298563466,MOMENTUM_DISPLACEMENT_2020-08-31 11:45:00-05:00_Long
