calendar_date,window_id,direction,liquidity_type,liquidity_price,sweep_time,sweep_extreme,displacement_time,displacement_atr,mss_time,mss_level,fvg_created,fvg_low,fvg_high,fvg_mid,retrace_time,entry_time,entry_price,entry_location,stop,outcome_r,exit_reason,mfe_3m,mae_3m,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,plus_0.5R_before_minus_1R,plus_1.0R_before_minus_1R,plus_1.5R_before_minus_1R,plus_2.0R_before_minus_1R,plus_2.5R_before_minus_1R,plus_3.0R_before_minus_1R,atr,year
2017-12-28,SB3,LONG,SWING_LOW,6467.0,2017-12-28 13:06:00-06:00,6445.0,2017-12-28 13:17:00-06:00,0.7924528301886793,2017-12-28 13:17:00-06:00,6445.5,2017-12-28 13:18:00-06:00,6445.25,6445.5,6445.375,2017-12-28 13:18:00-06:00,2017-12-28 13:19:00-06:00,6445.75,FVG_TOUCH,6445.0,-1.0,STOP,0.25,1.0,0.25,2.0,0.25,3.25,0.25,3.25,0.25,3.5,1.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,2017
2017-12-28,SB3,LONG,SESSION_LOW_PRE_WINDOW,6443.5,2017-12-28 13:33:00-06:00,6443.0,2017-12-28 13:38:00-06:00,0.8571428571428571,2017-12-28 13:39:00-06:00,6444.0,2017-12-28 13:39:00-06:00,6443.25,6443.75,6443.5,2017-12-28 13:39:00-06:00,2017-12-28 13:40:00-06:00,6444.75,FVG_TOUCH,6443.0,0.0,TIME,1.25,0.5,1.25,0.5,1.25,0.5,1.25,0.75,2.25,0.75,2.75,1.25,1.0,1.0,1.0,0.0,0.0,0.0,0.9464285714285714,2017
2017-12-28,SB3,LONG,SWING_LOW,6466.5,2017-12-28 13:40:00-06:00,6444.75,2017-12-28 13:40:00-06:00,0.7924528301886793,2017-12-28 13:40:00-06:00,6445.25,2017-12-28 13:40:00-06:00,6443.75,6444.75,6444.25,2017-12-28 13:40:00-06:00,2017-12-28 13:41:00-06:00,6445.25,FVG_TOUCH,6444.75,-1.0,STOP,0.25,1.0,0.25,1.0,0.75,1.0,0.75,1.25,2.25,1.25,2.25,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,2017
2017-12-29,SB2,LONG,OVERNIGHT_LOW,6447.0,2017-12-29 09:14:00-06:00,6434.5,2017-12-29 09:16:00-06:00,1.4259259259259258,2017-12-29 09:18:00-06:00,6438.5,2017-12-29 09:18:00-06:00,6437.5,6437.75,6437.625,2017-12-29 09:18:00-06:00,2017-12-29 09:19:00-06:00,6439.5,FVG_TOUCH,6434.5,-1.0,STOP,1.5,2.25,1.5,2.25,2.0,2.25,3.5,2.25,4.5,3.75,4.5,22.5,1.0,0.0,0.0,0.0,0.0,0.0,1.875,2017
2017-12-29,SB2,LONG,SWING_LOW,6454.75,2017-12-29 09:19:00-06:00,6439.25,2017-12-29 09:26:00-06:00,0.9655172413793103,2017-12-29 09:26:00-06:00,6439.75,2017-12-29 09:26:00-06:00,6438.5,6439.0,6438.75,2017-12-29 09:26:00-06:00,2017-12-29 09:27:00-06:00,6441.25,FVG_TOUCH,6439.25,-1.0,STOP,1.25,1.25,1.25,1.25,1.75,2.5,2.75,2.5,2.75,20.0,2.75,24.25,1.0,0.0,0.0,0.0,0.0,0.0,1.9642857142857142,2017
2017-12-29,SB3,LONG,SWING_LOW,6456.5,2017-12-29 13:42:00-06:00,6426.5,2017-12-29 13:42:00-06:00,1.0566037735849056,2017-12-29 13:42:00-06:00,6427.0,2017-12-29 13:42:00-06:00,6425.5,6426.5,6426.0,2017-12-29 13:42:00-06:00,2017-12-29 13:43:00-06:00,6427.5,FVG_TOUCH,6426.5,-1.0,STOP,0.75,0.75,0.75,2.25,0.75,2.5,0.75,2.5,3.0,3.0,7.0,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,2017
2017-12-29,SB3,LONG,SWING_LOW,6461.75,2017-12-29 13:43:00-06:00,6427.25,2017-12-29 13:43:00-06:00,0.7777777777777778,2017-12-29 13:43:00-06:00,6427.5,2017-12-29 13:43:00-06:00,6427.0,6427.25,6427.125,2017-12-29 13:43:00-06:00,2017-12-29 13:44:00-06:00,6428.25,FVG_TOUCH,6427.25,-1.0,STOP,0.0,2.25,0.0,3.25,0.0,3.25,0.0,3.25,2.25,3.75,6.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017
2018-01-02,SB1,LONG,SWING_LOW,6444.25,2018-01-02 02:58:00-06:00,6405.25,2018-01-02 02:58:00-06:00,2.8,2018-01-02 02:58:00-06:00,6405.5,2018-01-02 02:58:00-06:00,6404.75,6405.25,6405.0,2018-01-02 02:58:00-06:00,2018-01-02 02:59:00-06:00,6408.0,FVG_TOUCH,6405.25,-1.0,STOP,0.75,3.0,0.75,4.25,0.75,4.25,0.75,4.25,0.75,4.25,0.75,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,2018
2018-01-10,SB1,LONG,SWING_LOW,6681.75,2018-01-10 02:17:00-06:00,6672.75,2018-01-10 02:17:00-06:00,1.3424657534246576,2018-01-10 02:17:00-06:00,6673.75,2018-01-10 02:17:00-06:00,6672.25,6672.75,6672.5,2018-01-10 02:17:00-06:00,2018-01-10 02:18:00-06:00,6674.25,FVG_TOUCH,6672.75,-1.0,STOP,1.75,2.25,1.75,2.25,1.75,2.75,1.75,3.5,4.75,3.5,4.75,5.25,1.0,1.0,0.0,0.0,0.0,0.0,1.4642857142857142,2018
2018-01-10,SB1,LONG,SESSION_LOW_PRE_WINDOW,6672.0,2018-01-10 02:32:00-06:00,6671.5,2018-01-10 02:32:00-06:00,1.05,2018-01-10 02:34:00-06:00,6672.5,2018-01-10 02:34:00-06:00,6672.25,6672.5,6672.375,2018-01-10 02:34:00-06:00,2018-01-10 02:35:00-06:00,6675.0,FVG_TOUCH,6671.5,-1.0,STOP,4.0,0.0,4.0,0.0,4.0,2.75,4.0,4.25,4.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0714285714285714,2018
2018-01-16,SB3,LONG,OVERNIGHT_LOW,6744.75,2018-01-16 13:47:00-06:00,6731.0,2018-01-16 13:47:00-06:00,2.173285198555957,2018-01-16 13:48:00-06:00,6743.0,2018-01-16 13:48:00-06:00,6738.25,6741.5,6739.875,2018-01-16 13:48:00-06:00,2018-01-16 13:49:00-06:00,6748.0,FVG_TOUCH,6731.0,0.0,TIME,4.25,6.5,4.25,6.5,4.25,6.5,10.0,6.5,17.0,6.5,20.5,6.5,1.0,1.0,0.0,0.0,0.0,0.0,5.339285714285714,2018
2018-01-30,SB2,LONG,PRIOR_SESSION_LOW,6980.0,2018-01-30 09:00:00-06:00,6915.25,2018-01-30 09:00:00-06:00,0.8684863523573201,2018-01-30 09:11:00-06:00,6915.75,2018-01-30 09:15:00-06:00,6914.75,6915.25,6915.0,2018-01-30 09:15:00-06:00,2018-01-30 09:16:00-06:00,6920.5,FVG_TOUCH,6915.25,-1.0,STOP,2.5,8.75,2.5,13.25,11.75,13.25,24.0,13.25,24.5,13.25,48.75,13.25,0.0,0.0,0.0,0.0,0.0,0.0,7.232142857142857,2018
2018-02-02,SB2,LONG,OVERNIGHT_LOW,6844.5,2018-02-02 09:14:00-06:00,6831.0,2018-02-02 09:15:00-06:00,0.9441233140655106,2018-02-02 09:15:00-06:00,6838.0,2018-02-02 09:22:00-06:00,6837.25,6839.5,6838.375,2018-02-02 09:22:00-06:00,2018-02-02 09:23:00-06:00,6843.25,FVG_TOUCH,6831.0,0.0,TIME,3.5,4.5,3.75,4.5,5.25,6.5,14.0,6.5,21.5,6.5,22.5,6.5,1.0,1.0,1.0,0.0,0.0,0.0,7.75,2018
2018-02-02,SB3,LONG,SESSION_LOW_PRE_WINDOW,6803.0,2018-02-02 13:30:00-06:00,6800.25,2018-02-02 13:30:00-06:00,1.9002770083102494,2018-02-02 13:31:00-06:00,6814.0,2018-02-02 13:31:00-06:00,6802.5,6812.25,6807.375,2018-02-02 13:31:00-06:00,2018-02-02 13:32:00-06:00,6819.0,FVG_TOUCH,6800.25,-1.0,STOP,4.75,5.5,5.0,5.5,5.0,9.75,5.0,11.5,5.0,32.25,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839285714285714,2018
2018-02-19,SB2,LONG,SWING_LOW,6832.75,2018-02-19 09:34:00-06:00,6770.25,2018-02-19 09:38:00-06:00,1.5172413793103448,2018-02-19 09:40:00-06:00,6777.5,2018-02-19 09:41:00-06:00,6776.75,6777.75,6777.25,2018-02-19 09:41:00-06:00,2018-02-19 09:42:00-06:00,6781.25,FVG_TOUCH,6770.25,-1.0,STOP,0.75,2.75,0.75,4.25,0.75,9.25,0.75,17.75,0.75,23.0,0.75,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,2018
2018-02-20,SB1,LONG,SWING_LOW,6779.25,2018-02-20 02:25:00-06:00,6767.0,2018-02-20 02:25:00-06:00,0.896,2018-02-20 02:25:00-06:00,6768.0,2018-02-20 02:25:00-06:00,6766.75,6767.0,6766.875,2018-02-20 02:25:00-06:00,2018-02-20 02:26:00-06:00,6769.0,FVG_TOUCH,6767.0,-1.0,STOP,1.25,1.25,2.0,1.25,2.0,5.0,2.0,6.75,2.0,9.75,2.0,16.75,1.0,1.0,0.0,0.0,0.0,0.0,2.1607142857142856,2018
2018-02-20,SB1,LONG,SWING_LOW,6784.75,2018-02-20 02:53:00-06:00,6759.75,2018-02-20 02:53:00-06:00,0.9032258064516129,2018-02-20 02:56:00-06:00,6763.25,2018-02-20 02:56:00-06:00,6761.25,6762.0,6761.625,2018-02-20 02:56:00-06:00,2018-02-20 02:57:00-06:00,6764.5,FVG_TOUCH,6759.75,-1.0,STOP,2.0,0.25,2.0,0.75,2.0,5.0,2.0,5.0,2.0,12.75,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2018
2018-02-27,SB3,LONG,SWING_LOW,6952.75,2018-02-27 13:56:00-06:00,6941.0,2018-02-27 13:56:00-06:00,0.7553956834532374,2018-02-27 13:56:00-06:00,6943.75,2018-02-27 13:56:00-06:00,6936.0,6941.0,6938.5,2018-02-27 13:56:00-06:00,2018-02-27 13:57:00-06:00,6944.25,FVG_TOUCH,6941.0,-1.0,STOP,3.25,9.75,3.25,9.75,3.25,16.0,3.25,20.5,3.25,34.5,3.25,34.5,1.0,1.0,0.0,0.0,0.0,0.0,5.035714285714286,2018
2018-03-01,SB3,LONG,SESSION_LOW_PRE_WINDOW,6722.25,2018-03-01 13:19:00-06:00,6711.5,2018-03-01 13:19:00-06:00,0.9087719298245613,2018-03-01 13:19:00-06:00,6713.25,2018-03-01 13:19:00-06:00,6709.25,6711.5,6710.375,2018-03-01 13:19:00-06:00,2018-03-01 13:20:00-06:00,6720.75,FVG_TOUCH,6711.5,-1.0,STOP,13.0,4.75,13.0,7.25,21.75,9.25,21.75,9.25,30.0,10.0,67.75,10.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2018
2018-03-01,SB3,LONG,SWING_LOW,6946.75,2018-03-01 13:20:00-06:00,6717.5,2018-03-01 13:20:00-06:00,0.875,2018-03-01 13:20:00-06:00,6722.5,2018-03-01 13:20:00-06:00,6713.25,6717.5,6715.375,2018-03-01 13:20:00-06:00,2018-03-01 13:21:00-06:00,6726.25,FVG_TOUCH,6717.5,-1.0,STOP,7.5,10.25,7.5,14.75,16.25,14.75,16.25,15.5,24.5,15.5,62.25,15.5,1.0,0.0,0.0,0.0,0.0,0.0,10.178571428571429,2018
2018-03-01,SB3,LONG,SWING_LOW,6919.0,2018-03-01 13:39:00-06:00,6712.5,2018-03-01 13:40:00-06:00,1.4726775956284153,2018-03-01 13:40:00-06:00,6731.25,2018-03-01 13:41:00-06:00,6720.75,6729.25,6725.0,2018-03-01 13:41:00-06:00,2018-03-01 13:42:00-06:00,6739.25,FVG_TOUCH,6712.5,0.0,TIME,5.5,12.25,11.5,12.25,11.5,14.75,11.5,14.75,23.25,21.0,49.25,21.0,1.0,1.0,1.0,0.0,0.0,0.0,12.571428571428571,2018
2018-03-13,SB3,LONG,SWING_LOW,7163.0,2018-03-13 13:33:00-05:00,7100.0,2018-03-13 13:33:00-05:00,1.4785478547854787,2018-03-13 13:33:00-05:00,7101.0,2018-03-13 13:33:00-05:00,7099.25,7100.0,7099.625,2018-03-13 13:33:00-05:00,2018-03-13 13:34:00-05:00,7108.25,FVG_TOUCH,7100.0,-1.0,STOP,1.0,11.0,1.0,12.75,1.0,22.75,1.0,24.25,1.0,33.25,1.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,5.303571428571429,2018
2018-03-13,SB3,LONG,SESSION_LOW_PRE_WINDOW,7080.75,2018-03-13 13:56:00-05:00,7077.0,2018-03-13 13:57:00-05:00,1.9731543624161074,2018-03-13 13:57:00-05:00,7085.25,2018-03-13 13:58:00-05:00,7082.5,7085.5,7084.0,2018-03-13 13:58:00-05:00,2018-03-13 13:59:00-05:00,7091.0,FVG_TOUCH,7077.0,-1.0,STOP,7.75,4.25,7.75,16.0,7.75,17.5,7.75,25.5,7.75,34.5,7.75,40.5,1.0,0.0,0.0,0.0,0.0,0.0,5.607142857142857,2018
2018-03-19,SB1,LONG,SWING_LOW,7060.5,2018-03-19 02:15:00-05:00,6986.25,2018-03-19 02:16:00-05:00,0.853658536585366,2018-03-19 02:24:00-05:00,6986.0,2018-03-19 02:24:00-05:00,6985.0,6986.0,6985.5,2018-03-19 02:24:00-05:00,2018-03-19 02:25:00-05:00,6986.5,FVG_TOUCH,6986.25,-1.0,STOP,1.0,1.0,1.0,1.0,1.0,1.75,1.5,2.5,5.5,2.5,8.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5357142857142858,2018
2018-03-19,SB3,LONG,SWING_LOW,7041.25,2018-03-19 13:32:00-05:00,6836.75,2018-03-19 13:44:00-05:00,1.2222222222222223,2018-03-19 13:44:00-05:00,6839.0,2018-03-19 13:44:00-05:00,6831.75,6836.75,6834.25,2018-03-19 13:44:00-05:00,2018-03-19 13:45:00-05:00,6845.0,FVG_TOUCH,6836.75,-1.0,STOP,2.75,6.5,2.75,11.0,12.0,11.0,13.5,11.0,13.5,11.0,28.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.642857142857143,2018
2018-03-28,SB2,LONG,SESSION_LOW_PRE_WINDOW,6444.25,2018-03-28 09:54:00-05:00,6443.5,2018-03-28 09:54:00-05:00,1.383529411764706,2018-03-28 09:54:00-05:00,6458.0,2018-03-28 09:55:00-05:00,6458.0,6459.0,6458.5,2018-03-28 09:55:00-05:00,2018-03-28 09:56:00-05:00,6469.75,FVG_TOUCH,6443.5,-1.0,STOP,3.75,18.0,20.0,18.0,20.0,18.0,27.25,18.0,27.25,29.5,43.0,37.75,1.0,1.0,0.0,0.0,0.0,0.0,15.928571428571429,2018
2018-04-02,SB3,LONG,PRIOR_SESSION_LOW,6443.75,2018-04-02 13:00:00-05:00,6341.75,2018-04-02 13:08:00-05:00,0.9694041867954912,2018-04-02 13:08:00-05:00,6344.5,2018-04-02 13:09:00-05:00,6343.25,6346.5,6344.875,2018-04-02 13:09:00-05:00,2018-04-02 13:10:00-05:00,6352.0,FVG_TOUCH,6341.75,-1.0,STOP,0.75,14.5,8.5,14.5,13.5,14.5,18.5,14.5,18.5,19.5,27.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,10.446428571428571,2018
2018-04-02,SB3,LONG,OVERNIGHT_LOW,6394.25,2018-04-02 13:10:00-05:00,6343.25,2018-04-02 13:14:00-05:00,1.063004846526656,2018-04-02 13:14:00-05:00,6354.0,2018-04-02 13:15:00-05:00,6348.75,6352.25,6350.5,2018-04-02 13:15:00-05:00,2018-04-02 13:16:00-05:00,6357.0,FVG_TOUCH,6343.25,-1.0,STOP,6.5,10.0,12.25,10.0,13.5,10.0,13.5,18.5,13.5,30.5,32.25,30.5,1.0,0.0,0.0,0.0,0.0,0.0,10.267857142857142,2018
2018-04-02,SB3,LONG,SESSION_LOW_PRE_WINDOW,6350.75,2018-04-02 13:31:00-05:00,6343.0,2018-04-02 13:31:00-05:00,1.0422535211267605,2018-04-02 13:33:00-05:00,6358.75,2018-04-02 13:34:00-05:00,6358.75,6360.25,6359.5,2018-04-02 13:34:00-05:00,2018-04-02 13:35:00-05:00,6364.25,FVG_TOUCH,6343.0,-1.0,STOP,1.25,24.75,1.25,31.75,1.25,37.75,1.25,37.75,14.75,37.75,33.75,37.75,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2018
2018-04-19,SB3,LONG,SWING_LOW,6846.0,2018-04-19 13:56:00-05:00,6770.0,2018-04-19 13:56:00-05:00,1.2201834862385321,2018-04-19 13:56:00-05:00,6774.0,2018-04-19 13:56:00-05:00,6767.5,6770.0,6768.75,2018-04-19 13:56:00-05:00,2018-04-19 13:57:00-05:00,6774.5,FVG_TOUCH,6770.0,-1.0,STOP,2.25,3.5,2.25,4.5,7.5,4.5,10.5,4.5,12.5,4.5,26.5,5.25,1.0,0.0,0.0,0.0,0.0,0.0,3.8214285714285716,2018
2018-04-20,SB1,LONG,PRIOR_SESSION_LOW,6755.25,2018-04-20 02:46:00-05:00,6740.5,2018-04-20 02:48:00-05:00,1.7412935323383083,2018-04-20 02:48:00-05:00,6743.5,2018-04-20 02:49:00-05:00,6742.5,6746.0,6744.25,2018-04-20 02:49:00-05:00,2018-04-20 02:50:00-05:00,6747.75,FVG_TOUCH,6740.5,-1.0,STOP,0.25,11.0,0.25,14.0,0.25,14.0,1.0,14.0,8.0,14.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0357142857142856,2018
2018-04-20,SB2,LONG,OVERNIGHT_LOW,6733.75,2018-04-20 09:18:00-05:00,6724.0,2018-04-20 09:18:00-05:00,1.1449814126394051,2018-04-20 09:18:00-05:00,6726.0,2018-04-20 09:19:00-05:00,6726.0,6728.0,6727.0,2018-04-20 09:19:00-05:00,2018-04-20 09:20:00-05:00,6729.5,FVG_TOUCH,6724.0,-1.0,STOP,1.75,7.75,1.75,7.75,8.25,7.75,12.0,7.75,13.25,20.75,13.25,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607142857142857,2018
2018-04-20,SB2,LONG,SWING_LOW,6838.75,2018-04-20 09:20:00-05:00,6727.25,2018-04-20 09:27:00-05:00,0.9568345323741007,2018-04-20 09:27:00-05:00,6730.25,2018-04-20 09:28:00-05:00,6728.75,6730.5,6729.625,2018-04-20 09:28:00-05:00,2018-04-20 09:29:00-05:00,6735.5,FVG_TOUCH,6727.25,-1.0,STOP,4.25,6.0,6.0,6.0,7.25,6.0,7.25,9.75,7.25,35.25,7.25,63.25,1.0,0.0,0.0,0.0,0.0,0.0,4.875,2018
2018-04-20,SB2,LONG,SWING_LOW,6831.25,2018-04-20 09:29:00-05:00,6735.0,2018-04-20 09:32:00-05:00,0.939929328621908,2018-04-20 09:32:00-05:00,6738.5,2018-04-20 09:38:00-05:00,6735.75,6736.0,6735.875,2018-04-20 09:38:00-05:00,2018-04-20 09:39:00-05:00,6737.75,FVG_TOUCH,6735.0,-1.0,STOP,5.0,6.5,5.0,12.0,5.0,21.75,5.0,37.5,5.0,44.25,5.0,65.5,1.0,1.0,1.0,0.0,0.0,0.0,5.071428571428571,2018
2018-04-20,SB2,LONG,SWING_LOW,6833.75,2018-04-20 09:39:00-05:00,6737.25,2018-04-20 09:39:00-05:00,1.0352112676056338,2018-04-20 09:39:00-05:00,6741.0,2018-04-20 09:39:00-05:00,6737.0,6737.25,6737.125,2018-04-20 09:39:00-05:00,2018-04-20 09:40:00-05:00,6742.25,FVG_TOUCH,6737.25,-1.0,STOP,0.5,15.25,0.5,16.5,0.5,33.5,0.5,42.0,0.5,54.25,0.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232142857142857,2018
2018-04-20,SB3,LONG,SWING_LOW,6792.5,2018-04-20 13:24:00-05:00,6680.25,2018-04-20 13:24:00-05:00,0.8603351955307262,2018-04-20 13:24:00-05:00,6681.75,2018-04-20 13:24:00-05:00,6679.75,6680.25,6680.0,2018-04-20 13:24:00-05:00,2018-04-20 13:25:00-05:00,6683.0,FVG_TOUCH,6680.25,-1.0,STOP,0.0,6.0,0.75,6.0,0.75,15.75,0.75,15.75,0.75,19.0,0.75,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2018
2018-04-23,SB3,LONG,PRIOR_SESSION_LOW,6646.0,2018-04-23 13:28:00-05:00,6632.0,2018-04-23 13:29:00-05:00,0.8802395209580838,2018-04-23 13:39:00-05:00,6635.5,2018-04-23 13:40:00-05:00,6635.25,6635.5,6635.375,2018-04-23 13:40:00-05:00,2018-04-23 13:41:00-05:00,6643.25,FVG_TOUCH,6632.0,-1.0,STOP,2.0,3.0,2.0,7.0,2.0,12.25,2.0,26.5,2.0,26.5,10.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,5.25,2018
2018-04-24,SB2,LONG,SWING_LOW,6678.0,2018-04-24 09:45:00-05:00,6611.75,2018-04-24 09:49:00-05:00,1.4858490566037736,2018-04-24 09:49:00-05:00,6621.5,2018-04-24 09:50:00-05:00,6619.75,6622.25,6621.0,2018-04-24 09:50:00-05:00,2018-04-24 09:51:00-05:00,6626.5,FVG_TOUCH,6611.75,-1.0,STOP,3.75,2.5,3.75,7.25,3.75,36.0,3.75,49.75,3.75,64.5,3.75,64.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2018
