signal_ts,entry_ts,setup,direction,entry_price,atr,confluence_count,auction_state,location_type,structure_state,price_response,absorption_proxy,acceptance_state,confirmation_state,dev_vah,dev_val,dev_poc,dev_vwap,in_hvn,in_lvn,delta_norm_60s,buy_vol_60s,sell_vol_60s,known_at,layer_auction,layer_location,layer_structure,layer_order_flow,layer_price_response,layer_acceptance_rejection,layer_confirmation,mfe_3m,mae_3m,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,fp_0.5atr_before_0.5atr,fp_1.0atr_before_1.0atr,fp_1.5atr_before_1.0atr,fp_2.0atr_before_1.0atr,fp_2.5atr_before_1.0atr,fp_3.0atr_before_1.0atr,fp_1.0atr_before_1.5atr,fp_2.0atr_before_1.5atr,fp_2.5atr_before_1.5atr,movement_before_confirmation_atr,movement_after_confirmation_atr,fraction_move_completed,confirmation_too_late,entry_delay_bars,chase_atr
2024-01-03 14:22:00-06:00,2024-01-03 14:23:00-06:00,O6,LONG,16564.25,8.071428571428571,4,FAILED_DISCOVERY_DOWN,HVN_ZONE,FAILED_CONTINUATION_DOWN,NEUTRAL_RESPONSE,NONE,FAILED_ACCEPTANCE_DOWN,CONFIRMED_LONG,16599.5,16556.5,16580.5,16588.091925851302,True,False,0.04555808656036447,459.0,419.0,2024-01-03 14:22:00-06:00,True,False,True,False,False,True,True,0.49557522123893805,2.1371681415929205,0.49557522123893805,2.3230088495575223,1.4557522123893807,2.3230088495575223,1.920353982300885,2.3230088495575223,1.920353982300885,5.079646017699115,1.920353982300885,5.234513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.920353982300885,0.0,False,1,0.0
2024-01-04 09:58:00-06:00,2024-01-04 09:59:00-06:00,O5,SHORT,16521.25,9.625,6,FAILED_DISCOVERY_UP,PRIOR_EXTREME,CONTROLLED_RETRACE_AFTER_UP,NEUTRAL_RESPONSE,NONE,FAILED_ACCEPTANCE_UP,CONFIRMED_SHORT,16530.5,16508.5,16514.5,16497.37458829409,False,False,0.11764705882352941,323.0,255.0,2024-01-04 09:58:00-06:00,True,True,True,True,False,True,True,0.36363636363636365,2.155844155844156,0.36363636363636365,2.2337662337662336,0.36363636363636365,2.3896103896103895,0.36363636363636365,4.805194805194805,0.36363636363636365,6.4935064935064934,0.7272727272727273,6.4935064935064934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.36363636363636365,0.010050251256281409,False,1,0.05194805194805195
2024-01-16 13:34:00-06:00,2024-01-16 13:35:00-06:00,O6,LONG,16897.5,8.714285714285714,4,FAILED_DISCOVERY_DOWN,ORDINARY_SR,RESUMPTION_DOWN,NEUTRAL_RESPONSE,NONE,FAILED_ACCEPTANCE_DOWN,CONFIRMED_LONG,16992.5,16887.5,16917.5,16946.73194087156,False,False,0.006263048016701462,241.0,238.0,2024-01-16 13:34:00-06:00,True,False,True,False,False,True,True,0.5737704918032788,0.7172131147540984,0.5737704918032788,0.7172131147540984,1.2336065573770494,0.7172131147540984,3.4426229508196724,0.7172131147540984,4.618852459016394,0.7172131147540984,5.479508196721312,0.7172131147540984,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.4426229508196724,0.0,False,1,0.0
2024-01-17 13:16:00-06:00,2024-01-17 13:17:00-06:00,O6,LONG,16769.5,6.142857142857143,5,FAILED_DISCOVERY_DOWN,ORDINARY_SR,IMPULSE_DOWN,NEUTRAL_RESPONSE,NONE,FAILED_ACCEPTANCE_DOWN,CONFIRMED_LONG,16825.5,16764.5,16808.5,16776.184342970904,False,False,-0.007042253521126761,141.0,143.0,2024-01-17 13:16:00-06:00,True,False,True,True,False,True,True,1.2209302325581395,0.4883720930232558,3.6627906976744184,0.4883720930232558,6.063953488372093,0.4883720930232558,7.325581395348837,0.4883720930232558,11.965116279069766,0.4883720930232558,11.965116279069766,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0813953488372093,7.325581395348837,0.010416666666666666,False,1,0.0813953488372093
