label,N,trades_per_day,AvgR,median_R,PF,TotalR,MaxDD,win_rate,MAE,MFE,year_stable
B1_FVG,48699,228.6338028169014,-1.1827926418614405,-1.4833333333333334,0.26940213577875244,-57600.81886601029,57603.606617636906,0.2670896732992464,1.356892915621975,1.5582596895883891,False
B2_ORB,16734,6.321873819418209,-0.13939335129726052,-1.063536776212833,0.8275161301660439,-2332.6083406083576,2353.6243096503094,0.2822397514043265,1.1770108429885673,1.417933484569205,False
B3_LEG_PB,76625,24.027908435246157,1.553859501623563,2.199259259259194,7.557133707587489,119064.48431190551,271.0505333901152,0.8321566068515498,0.48527918729106456,2.9509188914613045,True
B4_RETEST,79606,30.07404608991311,-0.3939833313519104,-1.156454720616544,0.6055506155791812,-31363.437075600177,31373.14045975716,0.2882571665452353,1.3845993413852165,1.509167197715613,False
B5_REVERSAL,37455,11.745061147695202,1.5358809394761896,2.1906666666666665,7.323049487646414,57526.420588080684,183.8620367819958,0.8294753704445335,0.4847899304467743,2.9587431739200967,True
B6_CONTINUATION,39170,12.282847287550956,1.5710508992551657,2.2057971014493374,7.792193939423136,61538.063723824846,111.72183236535099,0.8347204493234618,0.4857470227545031,2.9434371835344715,True
