entry_i,timestamp_ct,direction,event_type,structure_level,event_id,swing_high,swing_low,dist_swing_high_atr,dist_swing_low_atr,break_dist_atr,body_atr,range_atr,body_vs_avg,close_loc,mom_1,mom_3,mom_5,mom_10,atr,atr_ratio,m5_mom,m15_mom_4,m15_body_atr,ext_30min_atr,ext_60min_atr,phase44_active,core_b1_active,core_authorized,min_since_p44,min_since_core_entry,m15_range_pos_4,m15_range_pos_8,m15_range_pos_12,m15_range_pos_20,m5_range_pos_4,m5_range_pos_8,m5_range_pos_12,mtf_1m_5m_align,mtf_1m_15m_align,countertrend_15m,session_minute,dow,is_reversal,min_since_prev_event,net_R,MFE_R,MAE_R,mfe_5m_atr,mae_5m_atr,mfe_10m_atr,mae_10m_atr,mfe_15m_atr,mae_15m_atr,mfe_30m_atr,mae_30m_atr,mfe_60m_atr,mae_60m_atr,opp_O1,opp_O2,opp_O3,opp_O4,score,fold,decile,top10,top20,episode_id,suppressed
1071845,2020-10-27 09:20:00-05:00,SHORT,E14,11500.0,P53-0299022,11559.75,11519.25,-4.061855670103093,0.7216494845360825,-0.865979381443299,0.865979381443299,0.9484536082474226,1.3770491803278688,0.9347826086956522,0.865979381443299,-1.175257731958763,-1.175257731958763,-3.443298969072165,12.125,1.251197759268814,-0.3514644351464435,0.0,1.2079884864634047,2.268041237113402,1.422680412371134,1,0,0,1280.0,1279.0,0.2761904761904762,0.19661016949152543,0.19661016949152543,0.19661016949152543,0.18095238095238095,0.13818181818181818,0.1347517730496454,1,0,0,-10,1,0,2.0,2.420274914089347,2.6941580756013748,0.27491408934707906,2.020618556701031,0.20618556701030927,2.020618556701031,0.5360824742268041,2.020618556701031,1.7525773195876289,2.020618556701031,5.278350515463917,2.020618556701031,6.680412371134021,0,0,0,0,0.7032965849422886,1,10,True,True,EP-0002191,False
1071897,2020-10-27 10:12:00-05:00,LONG,E11,11574.5,P53-0299032,11574.5,11542.25,0.752442996742671,-3.693811074918567,0.752442996742671,1.208469055374593,1.5276872964169381,3.365079365079365,0.8059701492537313,1.1856677524429968,1.6416938110749186,2.0521172638436482,1.8469055374592835,10.964285714285714,0.8140752820757593,2.3728813559322033,0.0,1.0912155106805759,5.4723127035830625,3.8078175895765476,1,0,0,1332.0,1331.0,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9874476987447699,0.98,0.98,0.9836065573770492,1,0,0,42,1,0,0.0,-1.088165038002114,1.0640608034744843,1.0336590662323564,0.7980456026058632,0.18241042345276876,0.7980456026058632,1.2996742671009773,0.7980456026058632,1.5960912052117264,0.7980456026058632,4.127035830618893,2.3485342019543975,4.127035830618893,0,0,0,0,0.7553215523853841,1,10,True,True,EP-0002192,False
1071935,2020-10-27 10:50:00-05:00,LONG,E3,11582.5,P53-0299041,11582.5,11537.5,0.14141414141414144,-5.232323232323233,0.14141414141414144,0.9050505050505051,1.187878787878788,1.7777777777777777,0.9761904761904762,0.9333333333333335,0.9050505050505051,1.3010101010101012,0.7636363636363637,8.839285714285714,0.8095907886559156,1.2095032397408207,0.0,1.0257591571432747,0.8484848484848485,2.092929292929293,1,0,0,1370.0,1369.0,0.8774193548387097,0.9306569343065694,0.9306569343065694,0.9306569343065694,0.8902439024390244,0.90625,0.9482758620689655,1,0,0,80,1,0,16.0,-1.1093602693601996,0.3016835016835017,1.2067340067340069,0.45252525252525255,0.9050505050505051,2.5171717171717174,0.9050505050505051,2.8000000000000003,0.9050505050505051,2.8000000000000003,1.8101010101010102,2.8000000000000003,4.157575757575758,0,0,0,0,0.7289496247001864,1,10,True,True,EP-0002193,False
1072146,2020-10-27 14:21:00-05:00,LONG,E1,11572.0,P53-0299112,11572.0,11546.75,0.532,-3.36,0.532,0.616,1.288,1.337386018237082,0.717391304347826,0.616,1.8199999999999998,1.764,2.604,8.928571428571429,1.0700909577314073,1.925764192139738,0.0,0.9771834037101528,1.512,1.6239999999999999,1,0,0,1581.0,1580.0,0.9337016574585635,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9642857142857143,0.9642857142857143,0.9642857142857143,1,0,0,291,1,0,9.0,2.391733333333346,2.5013333333333336,0.5226666666666667,0.616,0.392,1.876,0.392,2.464,0.392,5.18,0.392,5.18,2.156,1,0,0,0,0.6968385383734734,1,10,True,True,EP-0002194,False
1072230,2020-10-27 17:00:00-05:00,SHORT,E14,11553.0,P53-0299151,11564.25,11553.0,-2.379446640316205,-0.11067193675889327,-0.11067193675889327,1.1067193675889326,2.877470355731225,2.312138728323699,0.5384615384615384,-0.27667984189723316,-0.8853754940711461,-1.2727272727272727,-0.6640316205533596,4.517857142857143,0.5409797506788976,-1.6928104575163399,-1.0668688171434215,1.1780009855958613,7.083003952569169,11.565217391304348,1,0,0,135.0,1739.0,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.020134228187919462,0.10714285714285714,0.10714285714285714,0.10714285714285714,1,1,0,450,1,1,66.0,-1.2139657444005871,1.9183135704874832,1.2542819499341236,4.482213438735178,0.9407114624505928,5.090909090909091,0.9407114624505928,8.023715415019762,0.9407114624505928,10.292490118577074,0.9407114624505928,10.292490118577074,0.9407114624505928,0,0,1,0,0.7814189287677461,1,10,True,True,EP-0002195,False
1072754,2020-10-28 01:45:00-05:00,SHORT,E6,11559.25,P53-0299305,11559.25,11554.0,-0.5426356589147288,-1.736434108527132,0.5426356589147288,0.32558139534883723,0.868217054263566,0.6185567010309279,0.375,-0.6511627906976745,-1.5193798449612403,0.5426356589147288,1.736434108527132,2.3035714285714284,1.0740154858046793,-0.33070866141732286,-1.7950318891279324,1.7309236073733634,0.2170542635658915,0.5426356589147288,1,0,0,660.0,2264.0,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.48,0.59375,0.59375,1,1,0,-465,2,1,4.0,-1.4196382428943188,0.289405684754522,1.302325581395349,0.2170542635658915,1.0852713178294575,8.790697674418606,1.0852713178294575,10.418604651162791,1.0852713178294575,20.186046511627907,1.0852713178294575,32.88372093023256,1.0852713178294575,0,0,0,0,0.8593160867454177,1,10,True,True,EP-0002196,False
1072824,2020-10-28 02:55:00-05:00,LONG,E3,11508.5,P53-0299338,11508.5,11482.25,0.5243445692883895,-6.029962546816479,0.5243445692883895,0.3670411985018726,1.1011235955056178,0.5054151624548736,0.3333333333333333,0.5767790262172284,0.8389513108614232,1.4157303370786516,1.5205992509363295,4.767857142857143,0.9678471743937364,2.119521912350598,0.0,1.162852850246004,0.2097378277153558,6.082397003745318,1,0,0,730.0,2334.0,0.974025974025974,0.974025974025974,0.9861111111111112,0.9861111111111112,0.967741935483871,0.974025974025974,0.9861111111111112,1,0,0,-395,2,1,1.0,-1.2027465667915684,0.48938826466916346,1.4681647940074904,2.2546816479400746,1.1011235955056178,3.5655430711610485,1.1011235955056178,3.5655430711610485,1.1011235955056178,3.5655430711610485,15.205992509363295,3.5655430711610485,15.205992509363295,0,0,0,0,0.7390760863418675,1,10,True,True,EP-0002197,False
1072844,2020-10-28 03:15:00-05:00,SHORT,E12,11489.75,P53-0299347,11528.0,11505.75,-5.011547344110855,2.1339491916859123,0.06466512702078522,0.9053117782909931,1.2286374133949192,1.9112627986348123,0.15789473684210525,-0.9376443418013857,-0.581986143187067,-2.748267898383372,-4.33256351039261,7.732142857142857,1.3561763968930094,-4.565723793677204,-1.583321682387177,1.570755637288866,1.8752886836027713,4.6235565819861435,1,0,0,750.0,2354.0,0.29608938547486036,0.29608938547486036,0.29608938547486036,0.29608938547486036,0.0,0.0,0.0,1,1,0,-375,2,0,2.0,2.3749807544264763,3.8799076212471135,0.12933025404157045,6.5635103926097,0.09699769053117784,6.5635103926097,0.09699769053117784,6.5635103926097,0.09699769053117784,6.5635103926097,0.09699769053117784,6.5635103926097,0.9053117782909931,1,0,1,0,0.805512660828683,1,10,True,True,EP-0002198,False
1072994,2020-10-28 05:45:00-05:00,SHORT,E6,11471.75,P53-0299376,11471.75,11463.75,-0.16799999999999998,-1.6239999999999999,0.16799999999999998,0.27999999999999997,0.5599999999999999,0.6134969325153374,0.0,-0.27999999999999997,0.5599999999999999,-0.224,0.952,4.464285714285714,0.8796931630247371,-1.4857142857142858,-1.6444322486129201,1.6444322486129201,0.056,1.232,1,0,0,900.0,2504.0,0.11801242236024845,0.11801242236024845,0.11801242236024845,0.10382513661202186,0.07692307692307693,0.18181818181818182,0.21739130434782608,1,1,0,-225,2,1,1.0,2.2834666666666332,5.376,0.224,4.032,0.16799999999999998,4.032,0.16799999999999998,8.176,0.16799999999999998,8.176,0.16799999999999998,8.176,0.784,1,0,1,0,0.8467814623562527,1,10,True,True,EP-0002199,False
1073102,2020-10-28 07:33:00-05:00,SHORT,E2,11428.5,P53-0299399,11439.0,11428.5,-3.848605577689243,1.50597609561753,1.50597609561753,1.561752988047809,2.175298804780877,3.56687898089172,0.28205128205128205,-1.6175298804780878,-2.119521912350598,-3.51394422310757,-3.2350597609561755,4.482142857142857,0.8399143354303308,0.0,-1.4036692004005347,1.4157697969557115,5.912350597609562,9.147410358565738,1,0,0,1008.0,2612.0,0.05426356589147287,0.04516129032258064,0.04516129032258064,0.03626943005181347,0.13114754098360656,0.1,0.1,0,1,0,-117,2,1,13.0,2.2843293492695715,2.826029216467464,0.2974767596281541,2.119521912350598,0.22310756972111556,3.6812749003984067,0.22310756972111556,6.860557768924304,0.22310756972111556,8.868525896414344,0.22310756972111556,12.438247011952193,0.27888446215139445,1,1,1,0,0.7341881385437459,1,10,True,True,EP-0002200,False
1073160,2020-10-28 08:31:00-05:00,SHORT,E6,11412.5,P53-0299419,11412.5,11389.75,-1.457760314341847,-1.0451866404715129,1.457760314341847,1.4852652259332024,2.9980353634577606,4.372469635627531,0.27522935779816515,-1.4852652259332024,-0.5776031434184676,-0.5776031434184676,0.5225933202357564,9.089285714285714,1.5526813495210787,-3.18562874251497,-2.295992374568782,2.315046253195909,0.3850687622789784,3.383104125736739,1,0,0,1066.0,2670.0,0.112,0.112,0.112,0.112,0.031746031746031744,0.031746031746031744,0.031746031746031744,1,1,0,-59,2,1,1.0,2.3936476751800835,3.2639161755075317,0.6601178781925344,5.280943025540275,0.49508840864440085,7.701375245579569,0.49508840864440085,7.701375245579569,0.49508840864440085,14.63261296660118,0.49508840864440085,20.986247544204325,0.49508840864440085,1,1,1,0,0.9080841864569112,1,10,True,True,EP-0002201,False
1073204,2020-10-28 09:15:00-05:00,SHORT,E14,11259.25,P53-0299434,11300.5,11259.25,-1.7131394182547643,-0.6038114343029087,-0.6038114343029087,0.35105315947843535,1.0952858575727182,0.727802037845706,0.6666666666666666,-0.3650952858575727,-1.4322968906720162,-1.0250752256770312,0.15446339017051156,17.803571428571427,1.55518812004742,-2.3690248565965586,-1.318731133613531,1.3115249525555337,4.549648946840522,7.344032096288867,1,0,0,1110.0,2714.0,0.2225,0.2225,0.2225,0.15033783783783783,0.0,0.0,0.0,1,1,0,-15,2,1,9.0,2.445703778000672,2.5463055834169177,0.26211969241056504,2.176529588766299,0.1965897693079238,2.3309929789368105,0.1965897693079238,3.4543630892678037,0.1965897693079238,3.4543630892678037,0.1965897693079238,3.805416248746239,0.1965897693079238,1,1,1,0,0.764673658854937,1,10,True,True,EP-0002202,False
