trade_id,capture_pct,total_excursion_atr,consumed_atr
T58-000431,0.19999999999999993,1.0606060606060606,0.8484848484848485
T58-000432,1.0,7.36842105263158,0.0
T58-000433,1.0,2.2528735632183907,0.0
T58-000434,0.9600000000000001,4.320987654320988,0.1728395061728395
T58-000435,1.0,4.857142857142857,0.0
T58-000436,1.0,6.829268292682928,0.0
T58-000437,1.0,3.43859649122807,0.0
T58-000438,0.3333333333333333,0.5185185185185185,0.345679012345679
T58-000439,1.0,4.666666666666667,0.0
T58-000440,1.0,0.7,0.0
T58-000441,0.9375,13.176470588235295,0.823529411764706
T58-000442,1.0,1.0769230769230769,0.0
T58-000443,1.0,20.0,0.0
T58-000444,0.9565217391304347,17.88888888888889,0.7777777777777777
T58-000445,0.9130434782608695,15.333333333333334,1.3333333333333333
T58-000446,0.85,11.2,1.68
T58-000447,1.0,4.516129032258064,0.0
T58-000448,0.9285714285714285,5.764705882352942,0.411764705882353
T58-000449,1.0,4.827586206896552,0.0
T58-000450,1.0,6.275862068965517,0.0
T58-000451,0.875,4.4799999999999995,0.5599999999999999
T58-000452,0.8888888888888888,4.5,0.5
T58-000453,1.0,3.36,0.0
T58-000454,0.6666666666666666,1.3548387096774193,0.45161290322580644
T58-000455,1.0,4.666666666666667,0.0
T58-000456,0.5,1.647058823529412,0.823529411764706
T58-000457,1.0,1.0769230769230769,0.0
T58-000458,0.9,28.0,2.8
T58-000459,1.0,9.799999999999999,0.0
T58-000460,1.0,1.4736842105263157,0.0
T58-000461,1.0,8.23529411764706,0.0
T58-000462,1.0,19.0,0.0
T58-000463,1.0,1.647058823529412,0.0
T58-000464,0.8235294117647058,8.206896551724137,1.4482758620689653
T58-000465,0.9,3.0434782608695654,0.30434782608695654
T58-000466,1.0,0.2545454545454546,0.0
T58-000467,0.6923076923076923,3.872340425531915,1.1914893617021276
T58-000468,1.0,2.27027027027027,0.0
T58-000469,0.6666666666666666,4.5,1.5
T58-000470,0.14285714285714296,5.157894736842105,4.421052631578947
T58-000471,0.75,2.2399999999999998,0.5599999999999999
T58-000472,0.6666666666666666,8.4,2.8000000000000003
T58-000473,0.8571428571428572,11.529411764705884,1.647058823529412
T58-000474,1.0,4.3076923076923075,0.0
T58-000475,1.0,5.6,0.0
T58-000476,1.0,1.75,0.0
T58-000477,1.0,6.999999999999999,0.0
T58-000478,0.888888888888889,9.692307692307692,1.0769230769230769
T58-000479,,0.0,0.0
T58-000480,1.0,20.125,0.0
T58-000481,0.6666666666666667,1.4000000000000001,0.4666666666666667
T58-000482,0.9444444444444444,9.0,0.5
T58-000483,1.0,6.461538461538462,0.0
T58-000484,1.0,1.647058823529412,0.0
T58-000485,,-0.38888888888888884,0.0
T58-000486,1.0,0.8484848484848485,0.0
T58-000487,1.0,19.25,0.0
T58-000488,1.0,15.135135135135135,0.0
T58-000489,0.9767441860465116,14.333333333333334,0.3333333333333333
T58-000490,1.0,18.16216216216216,0.0
T58-000491,0.6666666666666666,6.885245901639345,2.295081967213115
T58-000492,1.0,0.35294117647058826,0.0
T58-000493,0.689655172413793,2.5375,0.7875
T58-000494,1.0,1.8817204301075268,0.0
T58-000495,0.75,0.42105263157894735,0.10526315789473684
T58-000496,0.7297297297297297,4.5840707964601775,1.2389380530973453
T58-000497,0.90625,4.0,0.375
T58-000498,0.22222222222222218,1.1886792452830188,0.9245283018867925
T58-000499,1.0,3.272727272727273,0.0
T58-000500,1.0,2.7164179104477615,0.0
T58-000501,0.9411764705882353,3.012658227848101,0.17721518987341772
T58-000502,1.0,3.0,0.0
T58-000503,,0.0,0.0
T58-000504,0.75,5.185185185185185,1.2962962962962963
T58-000505,0.625,1.9649122807017545,0.736842105263158
T58-000506,0.611111111111111,5.25,2.041666666666667
T58-000507,0.95,4.745762711864407,0.23728813559322035
T58-000508,1.0,2.0,0.0
T58-000509,1.0,0.34146341463414637,0.0
T58-000510,0.9583333333333334,3.230769230769231,0.1346153846153846
T58-000511,1.0,1.2098765432098766,0.0
T58-000512,0.9830508474576272,10.455696202531644,0.17721518987341772
T58-000513,1.0,0.9230769230769231,0.0
T58-000514,0.9423076923076924,9.215189873417721,0.5316455696202531
T58-000515,1.0,3.8043478260869565,0.0
T58-000516,0.7142857142857144,0.8672566371681416,0.24778761061946902
T58-000517,0.888888888888889,3.7425742574257423,0.4158415841584158
T58-000518,1.0,1.4583333333333335,0.0
T58-000519,0.7058823529411764,2.0,0.5882352941176471
T58-000520,1.0,0.5060240963855421,0.0
T58-000521,1.0,3.2666666666666666,0.0
T58-000522,1.0,2.058823529411765,0.0
T58-000523,1.0,0.6363636363636364,0.0
T58-000524,1.0,11.666666666666668,0.0
T58-000525,1.0,10.5,0.0
T58-000526,0.8333333333333334,2.625,0.4375
T58-000527,0.9696969696969697,33.0,1.0
T58-000528,0.9411764705882353,5.8048780487804885,0.34146341463414637
T58-000529,0.8888888888888888,3.9375,0.4375
T58-000530,0.8888888888888888,4.064516129032258,0.45161290322580644
T58-000531,1.0,0.411764705882353,0.0
T58-000532,1.0,4.375,0.0
T58-000533,0.9,5.384615384615384,0.5384615384615384
T58-000534,1.0,0.5599999999999999,0.0
T58-000535,1.0,1.75,0.0
T58-000536,0.7777777777777777,10.5,2.3333333333333335
T58-000537,0.5,1.3333333333333333,0.6666666666666666
T58-000538,1.0,2.2105263157894735,0.0
T58-000539,1.0,2.8000000000000003,0.0
T58-000540,1.0,5.6,0.0
T58-000541,1.0,1.1666666666666667,0.0
T58-000542,0.8181818181818182,11.0,2.0
T58-000543,1.0,6.222222222222221,0.0
T58-000544,1.0,6.588235294117648,0.0
T58-000545,1.0,11.454545454545455,0.0
T58-000546,1.0,0.7,0.0
T58-000547,1.0,9.916666666666668,0.0
T58-000548,1.0,13.363636363636363,0.0
T58-000549,1.0,8.4,0.0
T58-000550,0.9166666666666666,8.4,0.7
T58-000551,0.6666666666666666,2.5714285714285716,0.8571428571428571
T58-000552,1.0,5.090909090909091,0.0
T58-000553,1.0,14.0,0.0
