model,winners_retained_pct,losers_removed_pct,selectivity_ratio
H0,99.93411902496156,0.17614276226502265,2.0933051951658532
H1,98.0638313447039,3.771187664231469,1.547399429381959
H2,99.89751848327356,0.32052207559700846,2.5700229341022482
H3,99.92679891662397,0.24833241893101554,2.6707742943767374
H4,99.93411902496156,0.17614276226502265,2.0933051951658532
