stop_atr,target_r,N,AvgR,PF,TotalR,WinRate,MaxDD
0.9,2.25,60118,0.5211174208660643,1.981046839181706,31328.537107626053,0.46857846235736383,21.75286151769251
0.9,2.5,60118,0.5501632114631215,1.9896894008890262,33074.71194673994,0.44377723809840647,24.00169015183201
0.9,2.75,60118,0.5707930486591811,1.984924015250935,34314.93649929265,0.42007385475232045,28.502162324370147
1.0,2.25,60118,0.5074281036925118,1.9488411989075474,30505.562737786422,0.46476928706876475,23.251466896184866
1.0,2.5,60118,0.528775853080084,1.942071495801329,31788.94673546849,0.4381549619082471,26.502162355242035
1.0,2.75,60118,0.5464060599036173,1.9341388255809273,32848.839509285666,0.41435177484280916,28.502162355242035
1.1,2.25,60118,0.4917861310408995,1.9127695411245935,29565.198625916797,0.4604278252769553,22.366350573265663
1.1,2.5,60118,0.5109043287060928,1.9040356596064094,30714.54643315289,0.4338634019761136,24.501482731397118
1.1,2.75,60118,0.5240336420116575,1.889799091033133,31503.854490456826,0.4098772414251971,27.3659261451794
