target_r,N,AvgR,PF,TotalR,WinRate,MaxDD
2.25,60118,0.5074281036925118,1.9488411989075474,30505.562737786422,0.46476928706876475,23.251466896184866
2.5,60118,0.528775853080084,1.942071495801329,31788.94673546849,0.4381549619082471,26.502162355242035
2.75,60118,0.5464060599036173,1.9341388255809273,32848.839509285666,0.41435177484280916,28.502162355242035
