variant,basis,dimension,bucket,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,avg_MFE_R,avg_MAE_R
CURRENT,net_after_14.50_USD,session,Overnight,17.0,5.0,12.0,29.41176470588235,-0.149510608755272,-2.5416803488396242,0.7311962232204394,6.182577215009487,1.9778630998061395,-1.0461806034103123,2.0,6.0,0.9938407819753198,0.8409642044926005
CURRENT,net_after_14.50_USD,session,Premarket,7.0,2.0,5.0,28.571428571428573,-0.16139434378689368,-1.1297604065082558,0.7785951363095883,3.109894334986423,1.9927957671063166,-1.024627631892387,1.0,3.0,1.0202393065478954,1.4796548876350701
CURRENT,net_after_14.50_USD,HTF_regime,Bear,15.0,6.0,9.0,40.0,-0.13787998728504045,-2.068199809275607,0.7318755290283286,4.479073988040048,1.9925891311106403,-1.0461806034103123,4.0,4.0,0.8028216526042171,0.8350174385386846
CURRENT,net_after_14.50_USD,HTF_regime,Bull,26.0,11.0,15.0,42.30769230769231,0.10468779609318171,2.7218826984227245,1.2084907502773297,5.287853836793413,1.9927957671063166,-1.0431099319265107,4.0,4.0,1.1154531526269136,0.9398791483883535
CURRENT,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-1.0088043520674697,-1.0088043520674697,0.0,1.0088043520674697,-1.0088043520674697,-1.0088043520674697,0.0,1.0,0.23073474383713422,1.3874444464943465
P0.10_W1,net_after_14.50_USD,direction,Long,11.0,5.0,6.0,45.45454545454545,-0.07767778264636584,-0.8544556091100242,0.8408529439801137,4.233966401582543,1.9475251191418474,-1.029358686386083,2.0,3.0,1.003180966696078,0.7500355365265468
P0.10_W1,net_after_14.50_USD,direction,Short,11.0,3.0,8.0,27.272727272727273,-0.21941865891034623,-2.4136052480138086,0.6451748066963764,5.188545791198479,1.9861440602895721,-1.023333895439409,1.0,5.0,1.0315529063713256,0.9127775367275626
P0.10_W1,net_after_14.50_USD,score_band,75-79,13.0,4.0,9.0,30.76923076923077,-0.282366976298306,-3.670770691877978,0.5056951157726051,5.554785510686552,1.9861440602895721,-1.023333895439409,2.0,3.0,0.9392358678115394,0.9320160760287283
P0.10_W1,net_after_14.50_USD,score_band,85-89,1.0,1.0,0.0,100.0,0.8319445964320191,0.8319445964320191,99.9,0.0,0.8319445964320191,0.8319445964320191,1.0,0.0,1.4107020554086072,0.19404853600598743
P0.10_W1,net_after_14.50_USD,score_band,90-94,8.0,3.0,5.0,37.5,-0.05365434520973422,-0.4292347616778738,0.9095410876018155,3.7655974406134707,1.9475251191418474,-1.029358686386083,2.0,4.0,1.095163033347852,0.7475857851769687
P0.10_W1,net_after_14.50_USD,session,Afternoon,4.0,2.0,2.0,50.0,-0.18461015435630332,-0.7384406174252133,0.6058377356142987,1.8734432089182023,0.6281157270588281,-1.017312517324747,1.0,2.0,0.9196728132837351,0.7820521604964852
P0.10_W1,net_after_14.50_USD,session,Midday,2.0,0.0,2.0,0.0,-0.7912752870191584,-1.5825505740383168,0.0,1.5825505740383168,-0.5653619855139461,-1.0171885885243706,0.0,2.0,0.4283563961012224,1.253058670340215
P0.10_W1,net_after_14.50_USD,session,Morning,2.0,2.0,0.0,100.0,0.733076969483635,1.46615393896727,99.9,0.0,0.8319445964320191,0.6342093425352509,2.0,0.0,1.1175378349967633,0.4895049331141407
P0.10_W1,net_after_14.50_USD,session,Opening,2.0,1.0,1.0,50.0,0.7598757929849805,1.519751585969961,4.258525104177604,0.466392474319611,1.9861440602895721,-0.466392474319611,1.0,1.0,1.698185535240745,0.38785446717576916
P0.10_W1,net_after_14.50_USD,session,Overnight,8.0,2.0,6.0,25.0,-0.36885943929583553,-2.9508755143666843,0.4633251255930548,4.518959309816542,1.9475251191418474,-1.029358686386083,1.0,5.0,0.899531287106605,0.8687056029825309
P0.10_W1,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.10_W1,net_after_14.50_USD,HTF_regime,Bear,7.0,3.0,4.0,42.857142857142854,-0.20091009919360836,-1.4063706943552585,0.595005303941194,3.4725657102211804,0.8319445964320191,-1.0174967453607207,3.0,4.0,0.8704483890397408,0.7230571031083877
P0.10_W1,net_after_14.50_USD,HTF_regime,Bull,14.0,5.0,9.0,35.714285714285715,-0.08263160176863205,-1.1568424247608486,0.8552824155812624,6.1285455191381795,1.9861440602895721,-1.029358686386083,1.0,3.0,1.0610400729953924,0.880126352972824
P0.10_W1,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.10_W2,net_after_14.50_USD,direction,Long,15.0,7.0,8.0,46.666666666666664,0.02994746587620908,0.44921198814313623,1.0692344763805932,3.3596944957467785,1.993573087199697,-1.036026391637882,3.0,3.0,1.026971445836686,0.6990945200551476
P0.10_W2,net_after_14.50_USD,direction,Short,14.0,3.0,11.0,21.428571428571427,-0.3909812362027262,-5.473737306838166,0.44498761122877545,7.2420161903239055,1.9861440602895721,-1.0261750187387042,1.0,7.0,1.0358912410590908,0.9939502402198811
P0.10_W2,net_after_14.50_USD,score_band,75-79,16.0,6.0,10.0,37.5,-0.08319229393668351,-1.3310767029869361,0.8227453003738177,3.644487213212906,1.993573087199697,-1.023333895439409,2.0,4.0,0.9360683782650697,0.8255831043706896
P0.10_W2,net_after_14.50_USD,score_band,85-89,1.0,1.0,0.0,100.0,0.8319445964320191,0.8319445964320191,99.9,0.0,0.8319445964320191,0.8319445964320191,1.0,0.0,1.4107020554086072,0.19404853600598743
P0.10_W2,net_after_14.50_USD,score_band,90-94,10.0,3.0,7.0,30.0,-0.24880586202538552,-2.488058620253855,0.6343189542300148,5.824421299189453,1.9475251191418474,-1.036026391637882,2.0,6.0,1.2022569799619283,0.8397106169228594
P0.10_W2,net_after_14.50_USD,score_band,95+,2.0,0.0,2.0,0.0,-1.0186672959431287,-2.0373345918862573,0.0,2.0373345918862573,-1.0111595731475531,-1.0261750187387042,0.0,2.0,0.7483415775542794,1.3006183943699674
P0.10_W2,net_after_14.50_USD,session,Afternoon,6.0,3.0,3.0,50.0,-0.22253665745775345,-1.3352199447465207,0.5395187090455451,2.271502500598078,0.6281157270588281,-1.0261750187387042,2.0,2.0,0.9490541013807622,0.7913582357105794
P0.10_W2,net_after_14.50_USD,session,Midday,3.0,1.0,2.0,33.333333333333336,0.13700750438712683,0.4110225131613805,1.2597215658723262,1.0171885885243706,1.993573087199697,-1.0171885885243706,1.0,1.0,0.9622435887890406,0.8434984285950091
P0.10_W2,net_after_14.50_USD,session,Morning,2.0,2.0,0.0,100.0,0.733076969483635,1.46615393896727,99.9,0.0,0.8319445964320191,0.6342093425352509,2.0,0.0,1.1175378349967633,0.4895049331141407
P0.10_W2,net_after_14.50_USD,session,Opening,3.0,1.0,2.0,33.333333333333336,0.16953067094080265,0.508592012822408,1.3442125870924424,1.0111595731475531,1.9861440602895721,-1.0111595731475531,1.0,1.0,1.152647043075537,0.6382516737120906
P0.10_W2,net_after_14.50_USD,session,Overnight,11.0,2.0,9.0,18.181818181818183,-0.46299765115170166,-5.092974162668718,0.333427490260765,6.661057958118575,1.9475251191418474,-1.036026391637882,1.0,8.0,0.964909578857231,0.9342779434367023
P0.10_W2,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.10_W2,net_after_14.50_USD,HTF_regime,Bear,10.0,5.0,5.0,50.0,0.0005438511114281952,0.005438511114281952,1.0012129447659193,2.4930833096305394,1.993573087199697,-1.0174967453607207,4.0,3.0,0.8765247014974177,0.6382573823970381
P0.10_W2,net_after_14.50_USD,HTF_regime,Bull,18.0,5.0,13.0,27.77777777777778,-0.2402842273223103,-4.325116091801585,0.6125165535970767,9.296819186178919,1.9861440602895721,-1.036026391637882,1.0,5.0,1.0948571771597573,0.950631788751012
P0.10_W2,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.10_W3,net_after_14.50_USD,direction,Long,15.0,7.0,8.0,46.666666666666664,0.02994746587620908,0.44921198814313623,1.0692344763805932,3.3596944957467785,1.993573087199697,-1.036026391637882,3.0,3.0,1.026971445836686,0.6990945200551476
P0.10_W3,net_after_14.50_USD,direction,Short,16.0,5.0,11.0,31.25,-0.1596915812095236,-2.5550652993523775,0.7409278495172853,6.3004446844814295,1.9861440602895721,-1.0261750187387042,2.0,4.0,1.1522676257482016,0.9155747323213046
P0.10_W3,net_after_14.50_USD,score_band,75-79,17.0,7.0,10.0,41.1764705882353,0.03800139992096335,0.646023798656377,1.086028666962046,3.644487213212906,1.993573087199697,-1.023333895439409,2.0,4.0,1.0277852785438597,0.792347656968979
P0.10_W3,net_after_14.50_USD,score_band,85-89,2.0,2.0,0.0,100.0,0.8867580511372473,1.7735161022744945,99.9,0.0,0.9415715058424754,0.8319445964320191,2.0,0.0,1.4246255047740286,0.33368019576345775
P0.10_W3,net_after_14.50_USD,score_band,90-94,10.0,3.0,7.0,30.0,-0.24880586202538552,-2.488058620253855,0.6343189542300148,5.824421299189453,1.9475251191418474,-1.036026391637882,2.0,6.0,1.2022569799619283,0.8397106169228594
P0.10_W3,net_after_14.50_USD,score_band,95+,2.0,0.0,2.0,0.0,-1.0186672959431287,-2.0373345918862573,0.0,2.0373345918862573,-1.0111595731475531,-1.0261750187387042,0.0,2.0,0.7483415775542794,1.3006183943699674
P0.10_W3,net_after_14.50_USD,session,Afternoon,6.0,3.0,3.0,50.0,-0.22253665745775345,-1.3352199447465207,0.5395187090455451,2.271502500598078,0.6281157270588281,-1.0261750187387042,2.0,2.0,0.9490541013807622,0.7913582357105794
P0.10_W3,net_after_14.50_USD,session,Midday,3.0,1.0,2.0,33.333333333333336,0.13700750438712683,0.4110225131613805,1.2597215658723262,1.0171885885243706,1.993573087199697,-1.0171885885243706,1.0,1.0,0.9622435887890406,0.8434984285950091
P0.10_W3,net_after_14.50_USD,session,Morning,2.0,2.0,0.0,100.0,0.733076969483635,1.46615393896727,99.9,0.0,0.8319445964320191,0.6342093425352509,2.0,0.0,1.1175378349967633,0.4895049331141407
P0.10_W3,net_after_14.50_USD,session,Opening,4.0,2.0,2.0,50.0,0.36254087966622084,1.4501635186648834,1.9814635776457212,1.0111595731475531,1.9861440602895721,-1.0111595731475531,2.0,1.0,1.2241225208415152,0.5970167191642999
P0.10_W3,net_after_14.50_USD,session,Overnight,12.0,3.0,9.0,25.0,-0.2596561384187837,-3.1158736610254048,0.5921919766481287,6.661057958118576,1.9771005016433132,-1.036026391637882,2.0,8.0,1.0924384208695035,0.8781364896954443
P0.10_W3,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.10_W3,net_after_14.50_USD,HTF_regime,Bear,10.0,5.0,5.0,50.0,0.0005438511114281952,0.005438511114281952,1.0012129447659193,2.4930833096305394,1.993573087199697,-1.0174967453607207,4.0,3.0,0.8765247014974177,0.6382573823970381
P0.10_W3,net_after_14.50_USD,HTF_regime,Bull,20.0,7.0,13.0,35.0,-0.07032220421578986,-1.4064440843157973,0.8739978790403554,8.355247680336442,1.9861440602895721,-1.036026391637882,2.0,4.0,1.1820616913009794,0.8922632275790378
P0.10_W3,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.10_W4,net_after_14.50_USD,direction,Long,15.0,7.0,8.0,46.666666666666664,0.02994746587620908,0.44921198814313623,1.0692344763805932,3.3596944957467785,1.993573087199697,-1.036026391637882,3.0,3.0,1.026971445836686,0.6990945200551476
P0.10_W4,net_after_14.50_USD,direction,Short,16.0,5.0,11.0,31.25,-0.1596915812095236,-2.5550652993523775,0.7409278495172853,6.3004446844814295,1.9861440602895721,-1.0261750187387042,2.0,4.0,1.1522676257482016,0.9155747323213046
P0.10_W4,net_after_14.50_USD,score_band,75-79,17.0,7.0,10.0,41.1764705882353,0.03800139992096335,0.646023798656377,1.086028666962046,3.644487213212906,1.993573087199697,-1.023333895439409,2.0,4.0,1.0277852785438597,0.792347656968979
P0.10_W4,net_after_14.50_USD,score_band,85-89,2.0,2.0,0.0,100.0,0.8867580511372473,1.7735161022744945,99.9,0.0,0.9415715058424754,0.8319445964320191,2.0,0.0,1.4246255047740286,0.33368019576345775
P0.10_W4,net_after_14.50_USD,score_band,90-94,10.0,3.0,7.0,30.0,-0.24880586202538552,-2.488058620253855,0.6343189542300148,5.824421299189453,1.9475251191418474,-1.036026391637882,2.0,6.0,1.2022569799619283,0.8397106169228594
P0.10_W4,net_after_14.50_USD,score_band,95+,2.0,0.0,2.0,0.0,-1.0186672959431287,-2.0373345918862573,0.0,2.0373345918862573,-1.0111595731475531,-1.0261750187387042,0.0,2.0,0.7483415775542794,1.3006183943699674
P0.10_W4,net_after_14.50_USD,session,Afternoon,6.0,3.0,3.0,50.0,-0.22253665745775345,-1.3352199447465207,0.5395187090455451,2.271502500598078,0.6281157270588281,-1.0261750187387042,2.0,2.0,0.9490541013807622,0.7913582357105794
P0.10_W4,net_after_14.50_USD,session,Midday,3.0,1.0,2.0,33.333333333333336,0.13700750438712683,0.4110225131613805,1.2597215658723262,1.0171885885243706,1.993573087199697,-1.0171885885243706,1.0,1.0,0.9622435887890406,0.8434984285950091
P0.10_W4,net_after_14.50_USD,session,Morning,2.0,2.0,0.0,100.0,0.733076969483635,1.46615393896727,99.9,0.0,0.8319445964320191,0.6342093425352509,2.0,0.0,1.1175378349967633,0.4895049331141407
P0.10_W4,net_after_14.50_USD,session,Opening,4.0,2.0,2.0,50.0,0.36254087966622084,1.4501635186648834,1.9814635776457212,1.0111595731475531,1.9861440602895721,-1.0111595731475531,2.0,1.0,1.2241225208415152,0.5970167191642999
P0.10_W4,net_after_14.50_USD,session,Overnight,12.0,3.0,9.0,25.0,-0.2596561384187837,-3.1158736610254048,0.5921919766481287,6.661057958118576,1.9771005016433132,-1.036026391637882,2.0,8.0,1.0924384208695035,0.8781364896954443
P0.10_W4,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.10_W4,net_after_14.50_USD,HTF_regime,Bear,10.0,5.0,5.0,50.0,0.0005438511114281952,0.005438511114281952,1.0012129447659193,2.4930833096305394,1.993573087199697,-1.0174967453607207,4.0,3.0,0.8765247014974177,0.6382573823970381
P0.10_W4,net_after_14.50_USD,HTF_regime,Bull,20.0,7.0,13.0,35.0,-0.07032220421578986,-1.4064440843157973,0.8739978790403554,8.355247680336442,1.9861440602895721,-1.036026391637882,2.0,4.0,1.1820616913009794,0.8922632275790378
P0.10_W4,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.20_W1,net_after_14.50_USD,direction,Long,11.0,5.0,6.0,45.45454545454545,-0.07767778264636584,-0.8544556091100242,0.8408529439801137,4.233966401582543,1.9475251191418474,-1.029358686386083,2.0,3.0,1.003180966696078,0.7500355365265468
P0.20_W1,net_after_14.50_USD,direction,Short,12.0,3.0,9.0,25.0,-0.2851123943379914,-3.421348732055897,0.5619261142875981,6.196289275240566,1.9861440602895721,-1.023333895439409,1.0,6.0,0.9549357483624411,0.9330612647078449
P0.20_W1,net_after_14.50_USD,score_band,75-79,14.0,4.0,10.0,28.571428571428573,-0.3341795839942904,-4.678514175920065,0.44527078535901776,6.5625289947286385,1.9861440602895721,-1.023333895439409,2.0,3.0,0.8801580922724803,0.9480279472046014
P0.20_W1,net_after_14.50_USD,score_band,85-89,1.0,1.0,0.0,100.0,0.8319445964320191,0.8319445964320191,99.9,0.0,0.8319445964320191,0.8319445964320191,1.0,0.0,1.4107020554086072,0.19404853600598743
P0.20_W1,net_after_14.50_USD,score_band,90-94,8.0,3.0,5.0,37.5,-0.05365434520973422,-0.4292347616778738,0.9095410876018155,3.7655974406134707,1.9475251191418474,-1.029358686386083,2.0,4.0,1.095163033347852,0.7475857851769687
P0.20_W1,net_after_14.50_USD,session,Afternoon,4.0,2.0,2.0,50.0,-0.18461015435630332,-0.7384406174252133,0.6058377356142987,1.8734432089182023,0.6281157270588281,-1.017312517324747,1.0,2.0,0.9196728132837351,0.7820521604964852
P0.20_W1,net_after_14.50_USD,session,Midday,2.0,0.0,2.0,0.0,-0.7912752870191584,-1.5825505740383168,0.0,1.5825505740383168,-0.5653619855139461,-1.0171885885243706,0.0,2.0,0.4283563961012224,1.253058670340215
P0.20_W1,net_after_14.50_USD,session,Morning,3.0,2.0,1.0,66.66666666666667,0.15280348497506094,0.45841045492518284,1.4548880366722747,1.0077434840420871,0.8319445964320191,-1.0077434840420871,2.0,1.0,0.7824075600860793,0.7117307129064109
P0.20_W1,net_after_14.50_USD,session,Opening,2.0,1.0,1.0,50.0,0.7598757929849805,1.519751585969961,4.258525104177604,0.466392474319611,1.9861440602895721,-0.466392474319611,1.0,1.0,1.698185535240745,0.38785446717576916
P0.20_W1,net_after_14.50_USD,session,Overnight,8.0,2.0,6.0,25.0,-0.36885943929583553,-2.9508755143666843,0.4633251255930548,4.518959309816542,1.9475251191418474,-1.029358686386083,1.0,5.0,0.899531287106605,0.8687056029825309
P0.20_W1,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.20_W1,net_after_14.50_USD,HTF_regime,Bear,8.0,3.0,5.0,37.5,-0.30176427229966823,-2.414114178397346,0.46117241607153914,4.480309194263268,0.8319445964320191,-1.0174967453607207,3.0,5.0,0.7756607166928622,0.7771977492812081
P0.20_W1,net_after_14.50_USD,HTF_regime,Bull,14.0,5.0,9.0,35.714285714285715,-0.08263160176863205,-1.1568424247608486,0.8552824155812624,6.1285455191381795,1.9861440602895721,-1.029358686386083,1.0,3.0,1.0610400729953924,0.880126352972824
P0.20_W1,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.20_W2,net_after_14.50_USD,direction,Long,15.0,7.0,8.0,46.666666666666664,0.02994746587620908,0.44921198814313623,1.0692344763805932,3.3596944957467785,1.993573087199697,-1.036026391637882,3.0,3.0,1.026971445836686,0.6990945200551476
P0.20_W2,net_after_14.50_USD,direction,Short,15.0,3.0,12.0,20.0,-0.43209871939201683,-6.481480790880252,0.4037338209037955,8.249759674365992,1.9861440602895721,-1.0261750187387042,1.0,8.0,0.9743082923394657,1.0047657090379523
P0.20_W2,net_after_14.50_USD,score_band,75-79,17.0,6.0,11.0,35.294117647058826,-0.1375776580605308,-2.3388201870290235,0.7253985698232229,4.652230697254993,1.993573087199697,-1.023333895439409,2.0,4.0,0.8876024154415192,0.8450301142601166
P0.20_W2,net_after_14.50_USD,score_band,85-89,1.0,1.0,0.0,100.0,0.8319445964320191,0.8319445964320191,99.9,0.0,0.8319445964320191,0.8319445964320191,1.0,0.0,1.4107020554086072,0.19404853600598743
P0.20_W2,net_after_14.50_USD,score_band,90-94,10.0,3.0,7.0,30.0,-0.24880586202538552,-2.488058620253855,0.6343189542300148,5.824421299189453,1.9475251191418474,-1.036026391637882,2.0,6.0,1.2022569799619283,0.8397106169228594
P0.20_W2,net_after_14.50_USD,score_band,95+,2.0,0.0,2.0,0.0,-1.0186672959431287,-2.0373345918862573,0.0,2.0373345918862573,-1.0111595731475531,-1.0261750187387042,0.0,2.0,0.7483415775542794,1.3006183943699674
P0.20_W2,net_after_14.50_USD,session,Afternoon,6.0,3.0,3.0,50.0,-0.22253665745775345,-1.3352199447465207,0.5395187090455451,2.271502500598078,0.6281157270588281,-1.0261750187387042,2.0,2.0,0.9490541013807622,0.7913582357105794
P0.20_W2,net_after_14.50_USD,session,Midday,3.0,1.0,2.0,33.333333333333336,0.13700750438712683,0.4110225131613805,1.2597215658723262,1.0171885885243706,1.993573087199697,-1.0171885885243706,1.0,1.0,0.9622435887890406,0.8434984285950091
P0.20_W2,net_after_14.50_USD,session,Morning,3.0,2.0,1.0,66.66666666666667,0.15280348497506094,0.45841045492518284,1.4548880366722747,1.0077434840420871,0.8319445964320191,-1.0077434840420871,2.0,1.0,0.7824075600860793,0.7117307129064109
P0.20_W2,net_after_14.50_USD,session,Opening,3.0,1.0,2.0,33.333333333333336,0.16953067094080265,0.508592012822408,1.3442125870924424,1.0111595731475531,1.9861440602895721,-1.0111595731475531,1.0,1.0,1.152647043075537,0.6382516737120906
P0.20_W2,net_after_14.50_USD,session,Overnight,11.0,2.0,9.0,18.181818181818183,-0.46299765115170166,-5.092974162668718,0.333427490260765,6.661057958118575,1.9475251191418474,-1.036026391637882,1.0,8.0,0.964909578857231,0.9342779434367023
P0.20_W2,net_after_14.50_USD,session,Premarket,4.0,1.0,3.0,25.0,-0.24552491905771245,-0.9820996762308498,0.6429219996784554,2.750378559716589,1.7682788834857395,-1.023333895439409,1.0,3.0,1.2547428802690483,0.9880635496721921
P0.20_W2,net_after_14.50_USD,HTF_regime,Bear,11.0,5.0,6.0,45.45454545454545,-0.09111863390252774,-1.002304972927805,0.8174796187723047,3.5008267936726263,1.993573087199697,-1.0174967453607207,4.0,4.0,0.8070358204762624,0.6853414633146665
P0.20_W2,net_after_14.50_USD,HTF_regime,Bull,18.0,5.0,13.0,27.77777777777778,-0.2402842273223103,-4.325116091801585,0.6125165535970767,9.296819186178919,1.9861440602895721,-1.036026391637882,1.0,5.0,1.0948571771597573,0.950631788751012
P0.20_W2,net_after_14.50_USD,HTF_regime,Neutral,1.0,0.0,1.0,0.0,-0.7048477380077263,-0.7048477380077263,0.0,0.7048477380077263,-0.7048477380077263,-0.7048477380077263,0.0,1.0,1.434372858527758,0.9077751424169529
P0.20_W3,net_after_14.50_USD,direction,Long,15.0,7.0,8.0,46.666666666666664,0.02994746587620908,0.44921198814313623,1.0692344763805932,3.3596944957467785,1.993573087199697,-1.036026391637882,3.0,3.0,1.026971445836686,0.6990945200551476
P0.20_W3,net_after_14.50_USD,direction,Short,17.0,5.0,12.0,29.41176470588235,-0.2095769872584979,-3.5628087833944644,0.6722381121434288,7.308188168523517,1.9861440602895721,-1.0261750187387042,2.0,5.0,1.0910840601315255,0.9297281170371661
P0.20_W3,net_after_14.50_USD,score_band,75-79,18.0,7.0,11.0,38.888888888888886,-0.02009553807698393,-0.36171968538571075,0.9575304063643362,4.652230697254993,1.993573087199697,-1.023333895439409,2.0,4.0,0.9769164858616849,0.8125606911646441
P0.20_W3,net_after_14.50_USD,score_band,85-89,2.0,2.0,0.0,100.0,0.8867580511372473,1.7735161022744945,99.9,0.0,0.9415715058424754,0.8319445964320191,2.0,0.0,1.4246255047740286,0.33368019576345775
P0.20_W3,net_after_14.50_USD,score_band,90-94,10.0,3.0,7.0,30.0,-0.24880586202538552,-2.488058620253855,0.6343189542300148,5.824421299189453,1.9475251191418474,-1.036026391637882,2.0,6.0,1.2022569799619283,0.8397106169228594
P0.20_W3,net_after_14.50_USD,score_band,95+,2.0,0.0,2.0,0.0,-1.0186672959431287,-2.0373345918862573,0.0,2.0373345918862573,-1.0111595731475531,-1.0261750187387042,0.0,2.0,0.7483415775542794,1.3006183943699674
P0.20_W3,net_after_14.50_USD,session,Afternoon,6.0,3.0,3.0,50.0,-0.22253665745775345,-1.3352199447465207,0.5395187090455451,2.271502500598078,0.6281157270588281,-1.0261750187387042,2.0,2.0,0.9490541013807622,0.7913582357105794
P0.20_W3,net_after_14.50_USD,session,Midday,3.0,1.0,2.0,33.333333333333336,0.13700750438712683,0.4110225131613805,1.2597215658723262,1.0171885885243706,1.993573087199697,-1.0171885885243706,1.0,1.0,0.9622435887890406,0.8434984285950091
P0.20_W3,net_after_14.50_USD,session,Morning,3.0,2.0,1.0,66.66666666666667,0.15280348497506094,0.45841045492518284,1.4548880366722747,1.0077434840420871,0.8319445964320191,-1.0077434840420871,2.0,1.0,0.7824075600860793,0.7117307129064109
