variant,candidate_id,timestamp,bar_index,event,bos_level,same_bar_setup_bos,touch_tolerance,penetration_limit
P0.40_W1,75.0,2026-07-15 07:35:00-05:00,8887.0,SETUP_ACCEPTED,,,,
P0.40_W1,77.0,2026-07-15 08:35:00-05:00,8899.0,SETUP_ACCEPTED,,,,
P0.40_W1,83.0,2026-07-16 00:20:00-05:00,9076.0,SETUP_ACCEPTED,,,,
P0.40_W1,83.0,2026-07-16 00:20:00-05:00,9076.0,BOS_ACCEPTED,29438.5,True,,
P0.40_W1,83.0,2026-07-16 00:25:00-05:00,9077.0,RETEST_TOUCH_ACCEPTED,29438.5,,2.2014565170001825,8.80582606800073
P0.40_W1,84.0,2026-07-16 00:35:00-05:00,9079.0,SETUP_ACCEPTED,,,,
P0.40_W1,84.0,2026-07-16 00:35:00-05:00,9079.0,BOS_ACCEPTED,29373.5,True,,
P0.40_W1,84.0,2026-07-16 00:40:00-05:00,9080.0,RETEST_TOUCH_ACCEPTED,29373.5,,2.9326803818693152,11.730721527477261
P0.40_W1,85.0,2026-07-16 11:10:00-05:00,9206.0,SETUP_ACCEPTED,,,,
P0.40_W1,85.0,2026-07-16 11:10:00-05:00,9206.0,BOS_ACCEPTED,29018.25,True,,
P0.40_W1,85.0,2026-07-16 11:30:00-05:00,9210.0,RETEST_TOUCH_ACCEPTED,29018.25,,5.320643499234933,21.282573996939732
P0.40_W1,85.0,2026-07-16 11:35:00-05:00,9211.0,RECLAIM_ACCEPTED,29018.25,,,20.698104425729753
P0.40_W1,85.0,2026-07-16 11:40:00-05:00,9212.0,CONFIRM_ENTRY,,,,
P0.40_W1,86.0,2026-07-16 13:50:00-05:00,9238.0,SETUP_ACCEPTED,,,,
P0.40_W1,86.0,2026-07-16 13:50:00-05:00,9238.0,BOS_ACCEPTED,28901.25,True,,
P0.40_W1,86.0,2026-07-16 13:55:00-05:00,9239.0,RETEST_TOUCH_ACCEPTED,28901.25,,4.034976897044945,16.13990758817978
P0.40_W1,87.0,2026-07-17 09:00:00-05:00,9456.0,SETUP_ACCEPTED,,,,
P0.40_W1,87.0,2026-07-17 09:00:00-05:00,9456.0,BOS_ACCEPTED,28368.25,True,,
P0.40_W1,88.0,2026-07-19 18:40:00-05:00,9560.0,SETUP_ACCEPTED,,,,
P0.40_W1,88.0,2026-07-19 18:40:00-05:00,9560.0,BOS_ACCEPTED,28533.25,True,,
P0.40_W1,89.0,2026-07-19 21:40:00-05:00,9596.0,SETUP_ACCEPTED,,,,
P0.40_W1,89.0,2026-07-19 21:40:00-05:00,9596.0,BOS_ACCEPTED,28571.25,True,,
P0.40_W1,89.0,2026-07-19 21:45:00-05:00,9597.0,RETEST_TOUCH_ACCEPTED,28571.25,,4.435884198041411,17.743536792165646
P0.40_W1,95.0,2026-07-20 10:50:00-05:00,9754.0,SETUP_ACCEPTED,,,,
P0.40_W1,98.0,2026-07-20 18:20:00-05:00,9832.0,SETUP_ACCEPTED,,,,
P0.40_W1,98.0,2026-07-20 18:20:00-05:00,9832.0,BOS_ACCEPTED,28485.75,True,,
P0.40_W1,98.0,2026-07-20 18:25:00-05:00,9833.0,RETEST_TOUCH_ACCEPTED,28485.75,,2.5802173374561415,10.320869349824566
P0.40_W1,101.0,2026-07-21 08:25:00-05:00,10001.0,SETUP_ACCEPTED,,,,
P0.40_W1,101.0,2026-07-21 08:25:00-05:00,10001.0,BOS_ACCEPTED,28869.0,True,,
P0.40_W1,102.0,2026-07-21 09:00:00-05:00,10008.0,SETUP_ACCEPTED,,,,
P0.40_W1,104.0,2026-07-21 09:45:00-05:00,10017.0,SETUP_ACCEPTED,,,,
P0.40_W1,106.0,2026-07-21 10:20:00-05:00,10024.0,SETUP_ACCEPTED,,,,
P0.40_W1,107.0,2026-07-21 11:50:00-05:00,10042.0,SETUP_ACCEPTED,,,,
P0.40_W1,107.0,2026-07-21 11:50:00-05:00,10042.0,BOS_ACCEPTED,29020.0,True,,
P0.40_W1,107.0,2026-07-21 11:55:00-05:00,10043.0,RETEST_TOUCH_ACCEPTED,29020.0,,3.095935278707934,12.383741114831736
P0.40_W1,107.0,2026-07-21 12:00:00-05:00,10044.0,RECLAIM_ACCEPTED,29020.0,,,12.056331035200898
P0.40_W1,108.0,2026-07-21 12:45:00-05:00,10053.0,SETUP_ACCEPTED,,,,
P0.40_W1,108.0,2026-07-21 12:45:00-05:00,10053.0,BOS_ACCEPTED,29037.75,True,,
P0.40_W1,109.0,2026-07-21 13:25:00-05:00,10061.0,SETUP_ACCEPTED,,,,
P0.40_W1,111.0,2026-07-21 19:00:00-05:00,10116.0,SETUP_ACCEPTED,,,,
P0.40_W1,111.0,2026-07-21 19:00:00-05:00,10116.0,BOS_ACCEPTED,28987.0,True,,
P0.40_W1,111.0,2026-07-21 19:15:00-05:00,10119.0,RETEST_TOUCH_ACCEPTED,28987.0,,2.11491308867542,8.45965235470168
P0.40_W1,112.0,2026-07-21 19:45:00-05:00,10125.0,SETUP_ACCEPTED,,,,
P0.40_W1,116.0,2026-07-22 12:50:00-05:00,10330.0,SETUP_ACCEPTED,,,,
P0.40_W1,116.0,2026-07-22 12:50:00-05:00,10330.0,BOS_ACCEPTED,28959.0,True,,
P0.40_W1,117.0,2026-07-22 14:25:00-05:00,10349.0,SETUP_ACCEPTED,,,,
P0.40_W1,117.0,2026-07-22 14:35:00-05:00,10351.0,BOS_ACCEPTED,28890.0,False,,
P0.40_W1,117.0,2026-07-22 14:40:00-05:00,10352.0,RETEST_TOUCH_ACCEPTED,28890.0,,2.7291731834857895,10.916692733943158
P0.40_W1,119.0,2026-07-23 09:40:00-05:00,10568.0,SETUP_ACCEPTED,,,,
P0.40_W1,119.0,2026-07-23 09:40:00-05:00,10568.0,BOS_ACCEPTED,28339.25,True,,
P0.40_W1,119.0,2026-07-23 09:45:00-05:00,10569.0,RETEST_TOUCH_ACCEPTED,28339.25,,7.561448274451921,30.245793097807685
P0.40_W1,119.0,2026-07-23 09:50:00-05:00,10570.0,RECLAIM_ACCEPTED,28339.25,,,30.013950733678566
P0.40_W1,119.0,2026-07-23 10:00:00-05:00,10572.0,CONFIRM_ENTRY,,,,
P0.40_W1,120.0,2026-07-23 13:50:00-05:00,10618.0,SETUP_ACCEPTED,,,,
P0.40_W1,120.0,2026-07-23 13:50:00-05:00,10618.0,BOS_ACCEPTED,28224.75,True,,
P0.40_W1,120.0,2026-07-23 13:55:00-05:00,10619.0,RETEST_TOUCH_ACCEPTED,28224.75,,3.7492151250541954,14.996860500216782
P0.40_W1,120.0,2026-07-23 14:00:00-05:00,10620.0,RECLAIM_ACCEPTED,28224.75,,,15.454227607344155
P0.40_W1,120.0,2026-07-23 14:05:00-05:00,10621.0,CONFIRM_ENTRY,,,,
P0.40_W1,121.0,2026-07-23 14:55:00-05:00,10631.0,SETUP_ACCEPTED,,,,
P0.40_W1,121.0,2026-07-23 14:55:00-05:00,10631.0,BOS_ACCEPTED,28285.75,True,,
P0.40_W1,122.0,2026-07-23 23:55:00-05:00,10727.0,SETUP_ACCEPTED,,,,
P0.40_W1,122.0,2026-07-23 23:55:00-05:00,10727.0,BOS_ACCEPTED,28243.0,True,,
P0.40_W1,122.0,2026-07-24 00:00:00-05:00,10728.0,RETEST_TOUCH_ACCEPTED,28243.0,,2.7746096384754,11.0984385539016
P0.40_W1,122.0,2026-07-24 00:05:00-05:00,10729.0,RECLAIM_ACCEPTED,28243.0,,,11.384264371480057
P0.40_W1,122.0,2026-07-24 00:10:00-05:00,10730.0,CONFIRM_ENTRY,,,,
P0.40_W1,123.0,2026-07-24 02:00:00-05:00,10752.0,SETUP_ACCEPTED,,,,
P0.40_W1,131.0,2026-07-27 13:50:00-05:00,11170.0,SETUP_ACCEPTED,,,,
P0.40_W1,131.0,2026-07-27 13:50:00-05:00,11170.0,BOS_ACCEPTED,27803.5,True,,
P0.40_W1,132.0,2026-07-27 22:20:00-05:00,11260.0,SETUP_ACCEPTED,,,,
P0.40_W1,132.0,2026-07-27 22:20:00-05:00,11260.0,BOS_ACCEPTED,27712.5,True,,
P0.40_W1,133.0,2026-07-28 08:35:00-05:00,11383.0,SETUP_ACCEPTED,,,,
P0.40_W1,133.0,2026-07-28 08:35:00-05:00,11383.0,BOS_ACCEPTED,27530.5,True,,
P0.40_W1,137.0,2026-07-28 18:40:00-05:00,11492.0,SETUP_ACCEPTED,,,,
P0.40_W1,137.0,2026-07-28 18:40:00-05:00,11492.0,BOS_ACCEPTED,27695.5,True,,
P0.40_W1,137.0,2026-07-28 18:45:00-05:00,11493.0,RETEST_TOUCH_ACCEPTED,27695.5,,5.403976642313408,21.61590656925363
P0.40_W1,137.0,2026-07-28 18:50:00-05:00,11494.0,RECLAIM_ACCEPTED,27695.5,,,21.514770385735517
P0.40_W1,137.0,2026-07-28 18:55:00-05:00,11495.0,CONFIRM_ENTRY,,,,
P0.40_W1,138.0,2026-07-29 08:25:00-05:00,11657.0,SETUP_ACCEPTED,,,,
P0.40_W1,140.0,2026-07-29 08:50:00-05:00,11662.0,SETUP_ACCEPTED,,,,
P0.40_W1,140.0,2026-07-29 08:50:00-05:00,11662.0,BOS_ACCEPTED,27526.5,True,,
P0.40_W1,141.0,2026-07-29 10:50:00-05:00,11686.0,SETUP_ACCEPTED,,,,
P0.40_W1,141.0,2026-07-29 10:50:00-05:00,11686.0,BOS_ACCEPTED,27192.25,True,,
P0.40_W1,141.0,2026-07-29 10:55:00-05:00,11687.0,RETEST_TOUCH_ACCEPTED,27192.25,,6.390461339173264,25.561845356693055
P0.40_W1,141.0,2026-07-29 11:00:00-05:00,11688.0,RECLAIM_ACCEPTED,27192.25,,,26.22885640264355
P0.40_W1,141.0,2026-07-29 11:10:00-05:00,11690.0,CONFIRM_ENTRY,,,,
P0.40_W1,142.0,2026-07-29 12:00:00-05:00,11700.0,SETUP_ACCEPTED,,,,
P0.40_W1,142.0,2026-07-29 12:00:00-05:00,11700.0,BOS_ACCEPTED,27339.75,True,,
P0.40_W1,142.0,2026-07-29 12:05:00-05:00,11701.0,RETEST_TOUCH_ACCEPTED,27339.75,,5.6447776020673714,22.579110408269486
P0.40_W1,142.0,2026-07-29 12:10:00-05:00,11702.0,RECLAIM_ACCEPTED,27339.75,,,23.509173950535953
P0.40_W1,143.0,2026-07-29 13:00:00-05:00,11712.0,SETUP_ACCEPTED,,,,
P0.40_W1,143.0,2026-07-29 13:00:00-05:00,11712.0,BOS_ACCEPTED,27432.25,True,,
P0.40_W1,143.0,2026-07-29 13:15:00-05:00,11715.0,RETEST_TOUCH_ACCEPTED,27432.25,,6.794098515330281,27.176394061321123
P0.40_W1,144.0,2026-07-29 13:40:00-05:00,11720.0,SETUP_ACCEPTED,,,,
P0.40_W1,144.0,2026-07-29 13:40:00-05:00,11720.0,BOS_ACCEPTED,27570.75,True,,
P0.40_W1,144.0,2026-07-29 14:05:00-05:00,11725.0,RETEST_TOUCH_ACCEPTED,27570.75,,8.6297473809788,34.5189895239152
P0.40_W1,144.0,2026-07-29 14:10:00-05:00,11726.0,RECLAIM_ACCEPTED,27570.75,,,34.596204557921254
P0.40_W1,147.0,2026-07-29 18:05:00-05:00,11761.0,SETUP_ACCEPTED,,,,
P0.40_W1,147.0,2026-07-29 18:05:00-05:00,11761.0,BOS_ACCEPTED,27171.75,True,,
P0.40_W1,147.0,2026-07-29 18:10:00-05:00,11762.0,RETEST_TOUCH_ACCEPTED,27171.75,,5.9865238797081455,23.946095518832582
P0.40_W1,147.0,2026-07-29 18:15:00-05:00,11763.0,RECLAIM_ACCEPTED,27171.75,,,23.50708869605883
P0.40_W1,147.0,2026-07-29 18:20:00-05:00,11764.0,CONFIRM_ENTRY,,,,
P0.40_W1,148.0,2026-07-30 00:45:00-05:00,11841.0,SETUP_ACCEPTED,,,,
P0.40_W1,149.0,2026-07-30 02:25:00-05:00,11861.0,SETUP_ACCEPTED,,,,
P0.40_W1,149.0,2026-07-30 02:25:00-05:00,11861.0,BOS_ACCEPTED,27103.25,True,,
P0.40_W1,149.0,2026-07-30 02:35:00-05:00,11863.0,RETEST_TOUCH_ACCEPTED,27103.25,,4.30214675267171,17.20858701068684
P0.40_W1,150.0,2026-07-30 03:25:00-05:00,11873.0,SETUP_ACCEPTED,,,,
P0.40_W1,153.0,2026-07-30 15:00:00-05:00,12012.0,SETUP_ACCEPTED,,,,
P0.40_W1,153.0,2026-07-30 15:00:00-05:00,12012.0,BOS_ACCEPTED,27980.0,True,,
P0.40_W1,153.0,2026-07-30 15:05:00-05:00,12013.0,RETEST_TOUCH_ACCEPTED,27980.0,,4.3061434650825765,17.224573860330306
P0.40_W1,153.0,2026-07-30 15:10:00-05:00,12014.0,RECLAIM_ACCEPTED,27980.0,,,17.36567572744957
P0.40_W1,153.0,2026-07-30 15:15:00-05:00,12015.0,CONFIRM_ENTRY,,,,
P0.40_W1,154.0,2026-07-31 08:30:00-05:00,12210.0,SETUP_ACCEPTED,,,,
P0.40_W1,154.0,2026-07-31 08:30:00-05:00,12210.0,BOS_ACCEPTED,28308.25,True,,
P0.40_W1,155.0,2026-07-31 08:40:00-05:00,12212.0,SETUP_ACCEPTED,,,,
P0.40_W1,155.0,2026-07-31 08:40:00-05:00,12212.0,BOS_ACCEPTED,28114.5,True,,
P0.40_W1,155.0,2026-07-31 08:45:00-05:00,12213.0,RETEST_TOUCH_ACCEPTED,28114.5,,6.363558619501336,25.454234478005343
P0.40_W1,155.0,2026-07-31 08:50:00-05:00,12214.0,RECLAIM_ACCEPTED,28114.5,,,26.836074872433535
P0.40_W1,155.0,2026-07-31 09:00:00-05:00,12216.0,CONFIRM_ENTRY,,,,
P0.40_W1,156.0,2026-07-31 14:45:00-05:00,12285.0,SETUP_ACCEPTED,,,,
P0.40_W1,156.0,2026-07-31 14:45:00-05:00,12285.0,BOS_ACCEPTED,28185.25,True,,
P0.40_W1,156.0,2026-07-31 14:50:00-05:00,12286.0,RETEST_TOUCH_ACCEPTED,28185.25,,3.71251659074715,14.8500663629886
P0.40_W1,158.0,2026-07-31 15:55:00-05:00,12299.0,SETUP_ACCEPTED,,,,
P0.40_W1,158.0,2026-07-31 15:55:00-05:00,12299.0,BOS_ACCEPTED,28022.75,True,,
P0.40_W1,160.0,2026-08-02 20:55:00-05:00,12347.0,SETUP_ACCEPTED,,,,
P0.40_W1,160.0,2026-08-02 20:55:00-05:00,12347.0,BOS_ACCEPTED,28317.25,True,,
P0.40_W1,160.0,2026-08-02 21:00:00-05:00,12348.0,RETEST_TOUCH_ACCEPTED,28317.25,,3.090461381788014,12.361845527152056
P0.40_W1,162.0,2026-08-03 12:10:00-05:00,12530.0,SETUP_ACCEPTED,,,,
P0.40_W1,162.0,2026-08-03 12:10:00-05:00,12530.0,BOS_ACCEPTED,28529.5,True,,
P0.40_W1,164.0,2026-08-03 19:10:00-05:00,12602.0,SETUP_ACCEPTED,,,,
P0.40_W1,164.0,2026-08-03 19:10:00-05:00,12602.0,BOS_ACCEPTED,28616.25,True,,
P0.40_W1,164.0,2026-08-03 19:15:00-05:00,12603.0,RETEST_TOUCH_ACCEPTED,28616.25,,2.04381219648098,8.17524878592392
P0.40_W1,165.0,2026-08-03 20:50:00-05:00,12622.0,SETUP_ACCEPTED,,,,
P0.40_W1,165.0,2026-08-03 20:50:00-05:00,12622.0,BOS_ACCEPTED,28658.5,True,,
P0.40_W1,165.0,2026-08-03 21:10:00-05:00,12626.0,RETEST_TOUCH_ACCEPTED,28658.5,,3.018480661322479,12.073922645289915
P0.40_W1,166.0,2026-08-04 02:25:00-05:00,12689.0,SETUP_ACCEPTED,,,,
P0.40_W1,166.0,2026-08-04 02:25:00-05:00,12689.0,BOS_ACCEPTED,28781.0,True,,
P0.40_W1,166.0,2026-08-04 02:30:00-05:00,12690.0,RETEST_TOUCH_ACCEPTED,28781.0,,2.2180274243943514,8.872109697577406
P0.40_W1,167.0,2026-08-04 03:05:00-05:00,12697.0,SETUP_ACCEPTED,,,,
P0.40_W1,167.0,2026-08-04 03:05:00-05:00,12697.0,BOS_ACCEPTED,28801.5,True,,
P0.40_W1,168.0,2026-08-04 03:30:00-05:00,12702.0,SETUP_ACCEPTED,,,,
P0.40_W1,170.0,2026-08-04 14:00:00-05:00,12828.0,SETUP_ACCEPTED,,,,
P0.40_W1,170.0,2026-08-04 14:00:00-05:00,12828.0,BOS_ACCEPTED,29581.0,True,,
P0.40_W1,170.0,2026-08-04 14:25:00-05:00,12833.0,RETEST_TOUCH_ACCEPTED,29581.0,,2.7860686487285182,11.144274594914073
P0.40_W1,170.0,2026-08-04 14:30:00-05:00,12834.0,RECLAIM_ACCEPTED,29581.0,,,11.133969266705925
P0.40_W1,170.0,2026-08-04 14:35:00-05:00,12835.0,CONFIRM_ENTRY,,,,
P0.40_W1,171.0,2026-08-04 15:15:00-05:00,12843.0,SETUP_ACCEPTED,,,,
P0.40_W1,171.0,2026-08-04 15:15:00-05:00,12843.0,BOS_ACCEPTED,29522.0,True,,
P0.40_W1,171.0,2026-08-04 15:20:00-05:00,12844.0,RETEST_TOUCH_ACCEPTED,29522.0,,4.553407832297568,18.21363132919027
P0.40_W1,171.0,2026-08-04 15:25:00-05:00,12845.0,RECLAIM_ACCEPTED,29522.0,,,18.155514805676678
P0.40_W1,171.0,2026-08-04 15:30:00-05:00,12846.0,CONFIRM_ENTRY,,,,
P0.40_W1,172.0,2026-08-04 20:15:00-05:00,12891.0,SETUP_ACCEPTED,,,,
P0.40_W1,173.0,2026-08-05 09:30:00-05:00,13050.0,SETUP_ACCEPTED,,,,
P0.40_W1,173.0,2026-08-05 09:30:00-05:00,13050.0,BOS_ACCEPTED,29577.0,True,,
P0.40_W1,173.0,2026-08-05 09:35:00-05:00,13051.0,RETEST_TOUCH_ACCEPTED,29577.0,,5.942202168445611,23.768808673782445
P0.40_W1,174.0,2026-08-05 10:55:00-05:00,13067.0,SETUP_ACCEPTED,,,,
P0.40_W1,174.0,2026-08-05 10:55:00-05:00,13067.0,BOS_ACCEPTED,29445.75,True,,
P0.40_W1,174.0,2026-08-05 11:00:00-05:00,13068.0,RETEST_TOUCH_ACCEPTED,29445.75,,5.452379234909281,21.809516939637124
P0.40_W1,174.0,2026-08-05 11:05:00-05:00,13069.0,RECLAIM_ACCEPTED,29445.75,,,21.958837158234473
P0.40_W1,178.0,2026-08-06 10:40:00-05:00,13340.0,SETUP_ACCEPTED,,,,
P0.40_W1,182.0,2026-08-07 10:10:00-05:00,13610.0,SETUP_ACCEPTED,,,,
P0.40_W1,184.0,2026-08-07 13:10:00-05:00,13646.0,SETUP_ACCEPTED,,,,
P0.40_W1,184.0,2026-08-07 13:10:00-05:00,13646.0,BOS_ACCEPTED,29408.5,True,,
P0.40_W1,184.0,2026-08-07 13:15:00-05:00,13647.0,RETEST_TOUCH_ACCEPTED,29408.5,,2.9456559322074245,11.782623728829698
P0.40_W1,184.0,2026-08-07 13:20:00-05:00,13648.0,RECLAIM_ACCEPTED,29408.5,,,11.505293462484717
P0.40_W1,184.0,2026-08-07 13:25:00-05:00,13649.0,CONFIRM_ENTRY,,,,
P0.40_W1,185.0,2026-08-07 14:05:00-05:00,13657.0,SETUP_ACCEPTED,,,,
P0.40_W1,185.0,2026-08-07 14:05:00-05:00,13657.0,BOS_ACCEPTED,29463.0,True,,
P0.40_W1,185.0,2026-08-07 14:30:00-05:00,13662.0,RETEST_TOUCH_ACCEPTED,29463.0,,2.8518928822806933,11.407571529122773
P0.40_W1,185.0,2026-08-07 14:35:00-05:00,13663.0,RECLAIM_ACCEPTED,29463.0,,,11.407030705614003
P0.40_W1,185.0,2026-08-07 14:45:00-05:00,13665.0,CONFIRM_ENTRY,,,,
P0.40_W1,186.0,2026-08-07 14:50:00-05:00,13666.0,SETUP_ACCEPTED,,,,
P0.40_W1,186.0,2026-08-07 14:50:00-05:00,13666.0,BOS_ACCEPTED,29505.25,True,,
P0.40_W1,186.0,2026-08-07 14:55:00-05:00,13667.0,RETEST_TOUCH_ACCEPTED,29505.25,,3.005315519464816,12.021262077859264
P0.40_W1,187.0,2026-08-09 19:10:00-05:00,13706.0,SETUP_ACCEPTED,,,,
P0.40_W1,187.0,2026-08-09 19:10:00-05:00,13706.0,BOS_ACCEPTED,29564.5,True,,
P0.40_W1,187.0,2026-08-09 19:15:00-05:00,13707.0,RETEST_TOUCH_ACCEPTED,29564.5,,2.59190876203375,10.367635048135
P0.40_W1,188.0,2026-08-09 19:55:00-05:00,13715.0,SETUP_ACCEPTED,,,,
P0.40_W1,189.0,2026-08-10 00:05:00-05:00,13765.0,SETUP_ACCEPTED,,,,
P0.40_W1,189.0,2026-08-10 00:05:00-05:00,13765.0,BOS_ACCEPTED,29586.25,True,,
P0.40_W1,189.0,2026-08-10 00:40:00-05:00,13772.0,RETEST_TOUCH_ACCEPTED,29586.25,,1.344595017752182,5.378380071008728
P0.40_W1,190.0,2026-08-10 02:35:00-05:00,13795.0,SETUP_ACCEPTED,,,,
P0.40_W1,190.0,2026-08-10 02:35:00-05:00,13795.0,BOS_ACCEPTED,29645.0,True,,
P0.40_W1,190.0,2026-08-10 02:40:00-05:00,13796.0,RETEST_TOUCH_ACCEPTED,29645.0,,1.5497636466613276,6.19905458664531
P0.40_W1,195.0,2026-08-11 00:25:00-05:00,14045.0,SETUP_ACCEPTED,,,,
P0.40_W1,195.0,2026-08-11 00:25:00-05:00,14045.0,BOS_ACCEPTED,29497.25,True,,
P0.40_W1,195.0,2026-08-11 00:30:00-05:00,14046.0,RETEST_TOUCH_ACCEPTED,29497.25,,1.2885329836760395,5.154131934704158
P0.40_W1,200.0,2026-08-11 14:35:00-05:00,14215.0,SETUP_ACCEPTED,,,,
P0.40_W1,200.0,2026-08-11 14:35:00-05:00,14215.0,BOS_ACCEPTED,29323.0,True,,
P0.40_W1,200.0,2026-08-11 14:40:00-05:00,14216.0,RETEST_TOUCH_ACCEPTED,29323.0,,2.3451366147848605,9.380546459139442
P0.40_W1,201.0,2026-08-11 19:05:00-05:00,14257.0,SETUP_ACCEPTED,,,,
P0.40_W1,201.0,2026-08-11 19:05:00-05:00,14257.0,BOS_ACCEPTED,29316.25,True,,
P0.40_W1,202.0,2026-08-11 19:15:00-05:00,14259.0,SETUP_ACCEPTED,,,,
P0.40_W1,202.0,2026-08-11 19:15:00-05:00,14259.0,BOS_ACCEPTED,29348.25,True,,
P0.40_W1,202.0,2026-08-11 19:20:00-05:00,14260.0,RETEST_TOUCH_ACCEPTED,29348.25,,1.7149094304591803,6.859637721836721
P0.40_W1,203.0,2026-08-11 23:45:00-05:00,14313.0,SETUP_ACCEPTED,,,,
P0.40_W1,203.0,2026-08-11 23:45:00-05:00,14313.0,BOS_ACCEPTED,29392.25,True,,
P0.40_W1,203.0,2026-08-11 23:50:00-05:00,14314.0,RETEST_TOUCH_ACCEPTED,29392.25,,1.090585876547948,4.362343506191792
P0.40_W1,203.0,2026-08-11 23:55:00-05:00,14315.0,RECLAIM_ACCEPTED,29392.25,,,4.186461827178092
P0.40_W1,208.0,2026-08-12 07:30:00-05:00,14406.0,SETUP_ACCEPTED,,,,
P0.40_W1,208.0,2026-08-12 08:15:00-05:00,14415.0,BOS_ACCEPTED,29642.25,False,,
P0.40_W1,208.0,2026-08-12 08:20:00-05:00,14416.0,RETEST_TOUCH_ACCEPTED,29642.25,,2.832192939027955,11.32877175611182
P0.40_W1,208.0,2026-08-12 08:25:00-05:00,14417.0,RECLAIM_ACCEPTED,29642.25,,,11.462430916389545
P0.40_W1,210.0,2026-08-12 10:30:00-05:00,14442.0,SETUP_ACCEPTED,,,,
P0.40_W1,210.0,2026-08-12 10:30:00-05:00,14442.0,BOS_ACCEPTED,29521.25,True,,
P0.40_W1,210.0,2026-08-12 10:35:00-05:00,14443.0,RETEST_TOUCH_ACCEPTED,29521.25,,4.422536947217888,17.690147788871553
P0.40_W1,210.0,2026-08-12 10:40:00-05:00,14444.0,RECLAIM_ACCEPTED,29521.25,,,17.11228008966644
P0.40_W1,211.0,2026-08-12 13:55:00-05:00,14483.0,SETUP_ACCEPTED,,,,
P0.40_W1,211.0,2026-08-12 13:55:00-05:00,14483.0,BOS_ACCEPTED,29572.5,True,,
P0.40_W1,211.0,2026-08-12 14:00:00-05:00,14484.0,RETEST_TOUCH_ACCEPTED,29572.5,,1.8396904272602008,7.358761709040803
P0.40_W1,212.0,2026-08-12 20:00:00-05:00,14544.0,SETUP_ACCEPTED,,,,
P0.40_W1,213.0,2026-08-12 20:50:00-05:00,14554.0,SETUP_ACCEPTED,,,,
P0.40_W1,213.0,2026-08-12 20:50:00-05:00,14554.0,BOS_ACCEPTED,29535.25,True,,
P0.40_W1,213.0,2026-08-12 20:55:00-05:00,14555.0,RETEST_TOUCH_ACCEPTED,29535.25,,1.767300481333309,7.069201925333236
P0.40_W1,213.0,2026-08-12 21:00:00-05:00,14556.0,RECLAIM_ACCEPTED,29535.25,,,7.00711607352372
P0.40_W1,213.0,2026-08-12 21:10:00-05:00,14558.0,CONFIRM_ENTRY,,,,
P0.40_W1,214.0,2026-08-12 21:40:00-05:00,14564.0,SETUP_ACCEPTED,,,,
P0.40_W1,214.0,2026-08-12 21:40:00-05:00,14564.0,BOS_ACCEPTED,29553.5,True,,
P0.40_W1,214.0,2026-08-12 21:45:00-05:00,14565.0,RETEST_TOUCH_ACCEPTED,29553.5,,1.6603701089891558,6.641480435956623
P0.40_W1,215.0,2026-08-12 23:20:00-05:00,14584.0,SETUP_ACCEPTED,,,,
P0.40_W1,216.0,2026-08-13 04:55:00-05:00,14651.0,SETUP_ACCEPTED,,,,
P0.40_W1,216.0,2026-08-13 04:55:00-05:00,14651.0,BOS_ACCEPTED,29558.0,True,,
P0.40_W1,217.0,2026-08-13 07:00:00-05:00,14676.0,SETUP_ACCEPTED,,,,
P0.40_W1,217.0,2026-08-13 07:00:00-05:00,14676.0,BOS_ACCEPTED,29537.75,True,,
P0.40_W1,217.0,2026-08-13 07:25:00-05:00,14681.0,RETEST_TOUCH_ACCEPTED,29537.75,,1.7460634733510052,6.984253893404021
P0.40_W1,217.0,2026-08-13 07:30:00-05:00,14682.0,RECLAIM_ACCEPTED,29537.75,,,8.499664329589448
P0.40_W1,217.0,2026-08-13 07:40:00-05:00,14684.0,CONFIRM_ENTRY,,,,
P0.40_W1,218.0,2026-08-13 12:15:00-05:00,14739.0,SETUP_ACCEPTED,,,,
P0.40_W1,218.0,2026-08-13 12:15:00-05:00,14739.0,BOS_ACCEPTED,29921.0,True,,
P0.40_W1,218.0,2026-08-13 12:20:00-05:00,14740.0,RETEST_TOUCH_ACCEPTED,29921.0,,2.4544659935239337,9.817863974095735
P0.40_W1,219.0,2026-08-13 14:05:00-05:00,14761.0,SETUP_ACCEPTED,,,,
P0.40_W1,219.0,2026-08-13 14:05:00-05:00,14761.0,BOS_ACCEPTED,29932.25,True,,
P0.40_W1,220.0,2026-08-13 14:55:00-05:00,14771.0,SETUP_ACCEPTED,,,,
P0.40_W1,221.0,2026-08-14 00:00:00-05:00,14868.0,SETUP_ACCEPTED,,,,
P0.40_W1,221.0,2026-08-14 00:00:00-05:00,14868.0,BOS_ACCEPTED,29827.0,True,,
P0.40_W1,221.0,2026-08-14 00:10:00-05:00,14870.0,RETEST_TOUCH_ACCEPTED,29827.0,,1.1196784339226824,4.47871373569073
P0.40_W1,222.0,2026-08-14 00:40:00-05:00,14876.0,SETUP_ACCEPTED,,,,
P0.40_W1,222.0,2026-08-14 00:40:00-05:00,14876.0,BOS_ACCEPTED,29847.25,True,,
P0.40_W1,222.0,2026-08-14 00:45:00-05:00,14877.0,RETEST_TOUCH_ACCEPTED,29847.25,,1.1497158167280999,4.598863266912399
