trade_id,signal_time,displacement_time,direction,bos_time,bos_level,retest_time,entry_time,entry_price,atr,stop_price,target_price,exit_time,exit_price,exit_reason,gross_R,cost_R,net_R,bars_in_trade,mfe_r,mae_r,event_id
1,2018-01-02 15:00:00-06:00,2018-01-02 15:00:00-06:00,Short,2018-01-02 15:00:00-06:00,6495.0,2018-01-02 15:30:00-06:00,2018-01-02 15:30:00-06:00,6496.25,5.669029465952662,6500.501772099465,6483.494683701606,2018-01-02 17:30:00-06:00,6494.5,TIME,0.41159308614410667,0.1705171356882651,0.24107595045584157,4,0.9407841969008153,0.23519604922520382,MOMENTUM_DISPLACEMENT_2018-01-02 15:00:00-06:00_Short
2,2018-01-03 09:30:00-06:00,2018-01-03 09:30:00-06:00,Long,2018-01-03 09:30:00-06:00,6554.75,2018-01-03 09:45:00-06:00,2018-01-03 09:45:00-06:00,6551.25,6.49915822233988,6546.375631333245,6565.873106000265,2018-01-03 10:45:00-06:00,6552.75,TIME,0.30773216031659306,0.14873721081968727,0.1589949494969058,4,1.5386608015829653,0.974485174335878,MOMENTUM_DISPLACEMENT_2018-01-03 09:30:00-06:00_Long
3,2018-01-04 11:00:00-06:00,2018-01-04 11:00:00-06:00,Long,2018-01-04 11:00:00-06:00,6587.25,2018-01-04 11:15:00-06:00,2018-01-04 11:15:00-06:00,6577.0,8.569358268350825,6570.5729812987365,6596.28105610379,2018-01-04 12:15:00-06:00,6570.5729812987365,STOP,-1.0000000000000557,0.11280502417979177,-1.1128050241798475,4,0.9335588207983282,1.244745094397771,MOMENTUM_DISPLACEMENT_2018-01-04 11:00:00-06:00_Long
4,2018-01-04 14:15:00-06:00,2018-01-04 14:15:00-06:00,Long,2018-01-04 14:15:00-06:00,6583.25,2018-01-04 14:30:00-06:00,2018-01-04 14:30:00-06:00,6581.0,6.905496665629173,6575.820877500778,6596.537367497666,2018-01-04 14:45:00-06:00,6575.820877500778,STOP,-1.000000000000043,0.1399851036751678,-1.1399851036752109,1,0.19308290162092934,1.0619559589151113,MOMENTUM_DISPLACEMENT_2018-01-04 14:15:00-06:00_Long
6,2018-01-05 10:45:00-06:00,2018-01-05 10:45:00-06:00,Long,2018-01-05 10:45:00-06:00,6634.5,2018-01-05 11:00:00-06:00,2018-01-05 11:00:00-06:00,6633.75,6.733508003819259,6628.699868997135,6648.900393008595,2018-01-05 11:45:00-06:00,6628.699868997135,STOP,-1.000000000000085,0.14356063230611582,-1.1435606323062009,3,0.34652566418720554,1.0890806588740747,MOMENTUM_DISPLACEMENT_2018-01-05 10:45:00-06:00_Long
7,2018-01-05 13:30:00-06:00,2018-01-05 13:30:00-06:00,Short,2018-01-05 13:30:00-06:00,6630.75,2018-01-05 13:45:00-06:00,2018-01-05 13:45:00-06:00,6631.25,5.300292734064252,6635.225219550548,6619.324341348356,2018-01-05 14:30:00-06:00,6635.225219550548,STOP,-0.99999999999995,0.182379863748672,-1.182379863748622,3,0.5031168655135531,1.3835713801622709,MOMENTUM_DISPLACEMENT_2018-01-05 13:30:00-06:00_Short
8,2018-01-08 09:30:00-06:00,2018-01-08 09:30:00-06:00,Short,2018-01-08 09:30:00-06:00,6652.75,2018-01-08 09:45:00-06:00,2018-01-08 09:45:00-06:00,6660.0,6.608956743435809,6664.956717557577,6645.12984732727,2018-01-08 10:00:00-06:00,6664.956717557577,STOP,-0.9999999999999617,0.14626615125402698,-1.1462661512539887,1,0.5043660388069703,1.1600418892560316,MOMENTUM_DISPLACEMENT_2018-01-08 09:30:00-06:00_Short
11,2018-01-08 14:30:00-06:00,2018-01-08 14:30:00-06:00,Long,2018-01-08 14:30:00-06:00,6668.0,2018-01-08 14:45:00-06:00,2018-01-08 14:45:00-06:00,6667.0,5.295371814762967,6663.028471138928,6678.914586583217,2018-01-08 17:00:00-06:00,6670.75,TIME,0.9442207601098944,0.1825493469545748,0.7616714131553196,4,1.0701168614578804,0.3776883040439578,MOMENTUM_DISPLACEMENT_2018-01-08 14:30:00-06:00_Long
12,2018-01-09 10:00:00-06:00,2018-01-09 10:00:00-06:00,Long,2018-01-09 10:00:00-06:00,6675.75,2018-01-09 10:15:00-06:00,2018-01-09 10:15:00-06:00,6676.589187206398,8.328166916548463,6670.3430620189865,6695.327562768631,2018-01-09 10:45:00-06:00,6670.3430620189865,STOP,-0.9999999999999528,0.11607196113539697,-1.1160719611353498,2,0.26589489383749076,1.1749984168087486,MOMENTUM_DISPLACEMENT_2018-01-09 10:00:00-06:00_Long
13,2018-01-09 14:15:00-06:00,2018-01-09 14:15:00-06:00,Short,2018-01-09 14:15:00-06:00,6669.25,2018-01-09 14:30:00-06:00,2018-01-09 14:30:00-06:00,6677.0,6.815960081357851,6682.111970061019,6661.6640898169435,2018-01-09 15:45:00-06:00,6661.664089816944,TARGET,3.0,0.14182399179691307,2.858176008203087,4,3.1299087844838707,0.0,MOMENTUM_DISPLACEMENT_2018-01-09 14:15:00-06:00_Short
15,2018-01-10 10:15:00-06:00,2018-01-10 10:15:00-06:00,Short,2018-01-10 10:15:00-06:00,6632.0,2018-01-10 10:30:00-06:00,2018-01-10 10:30:00-06:00,6633.25,10.48148017635659,6641.111110132268,6609.666669603197,2018-01-10 10:45:00-06:00,6641.111110132268,STOP,-1.0000000000000253,0.09222615989363625,-1.0922261598936616,1,0.12720849640501883,1.303887088151443,MOMENTUM_DISPLACEMENT_2018-01-10 10:15:00-06:00_Short
16,2018-01-10 13:00:00-06:00,2018-01-10 13:00:00-06:00,Short,2018-01-10 13:00:00-06:00,6638.75,2018-01-10 13:15:00-06:00,2018-01-10 13:15:00-06:00,6637.801150633993,9.792886970064837,6645.145815861541,6615.767154951346,2018-01-10 14:00:00-06:00,6645.145815861541,STOP,-1.0000000000000275,0.09871110221343038,-1.098711102213458,3,1.300420146879919,1.3205298084422685,MOMENTUM_DISPLACEMENT_2018-01-10 13:00:00-06:00_Short
19,2018-01-11 09:45:00-06:00,2018-01-11 09:45:00-06:00,Long,2018-01-11 09:45:00-06:00,6668.5,2018-01-11 10:00:00-06:00,2018-01-11 10:00:00-06:00,6668.5,6.633680748050819,6663.524739438962,6683.425781683115,2018-01-11 11:00:00-06:00,6672.0,TIME,0.703480743784343,0.1457210112124644,0.5577597325718786,4,1.1557183647885634,0.4522376210042205,MOMENTUM_DISPLACEMENT_2018-01-11 09:45:00-06:00_Long
21,2018-01-11 11:45:00-06:00,2018-01-11 11:45:00-06:00,Long,2018-01-11 11:45:00-06:00,6691.75,2018-01-11 12:00:00-06:00,2018-01-11 12:00:00-06:00,6690.25,6.930635352598328,6685.052023485551,6705.843929543346,2018-01-11 12:30:00-06:00,6685.052023485551,STOP,-1.000000000000007,0.13947735200124933,-1.1394773520012564,2,0.24047819310560403,1.1542953269068994,MOMENTUM_DISPLACEMENT_2018-01-11 11:45:00-06:00_Long
24,2018-01-12 09:30:00-06:00,2018-01-12 09:30:00-06:00,Long,2018-01-12 09:30:00-06:00,6735.5,2018-01-12 09:45:00-06:00,2018-01-12 09:45:00-06:00,6735.75,8.800937010439677,6729.14929724217,6755.5521082734895,2018-01-12 10:15:00-06:00,6729.14929724217,STOP,-1.0000000000000098,0.1098367895963801,-1.1098367895963899,2,0.8332446107311674,1.0226183858973419,MOMENTUM_DISPLACEMENT_2018-01-12 09:30:00-06:00_Long
25,2018-01-12 14:00:00-06:00,2018-01-12 14:00:00-06:00,Short,2018-01-12 14:00:00-06:00,6735.5,2018-01-12 14:15:00-06:00,2018-01-12 14:15:00-06:00,6741.75,7.395152483758678,6747.296364362819,6725.110906911543,2018-01-12 14:45:00-06:00,6747.296364362819,STOP,-1.0000000000000124,0.1307162588992803,-1.1307162588992927,2,0.04507457203423513,2.3889523178144616,MOMENTUM_DISPLACEMENT_2018-01-12 14:00:00-06:00_Short
26,2018-01-15 09:45:00-06:00,2018-01-15 09:45:00-06:00,Long,2018-01-15 09:45:00-06:00,6764.75,2018-01-15 10:00:00-06:00,2018-01-15 10:00:00-06:00,6761.25,4.507065226207429,6757.869701080344,6771.390896758967,2018-01-15 11:00:00-06:00,6757.869701080344,STOP,-1.000000000000013,0.21447807345803094,-1.214478073458044,4,0.5177056945538747,1.5531170836616242,MOMENTUM_DISPLACEMENT_2018-01-15 09:45:00-06:00_Long
28,2018-01-16 10:00:00-06:00,2018-01-16 10:00:00-06:00,Short,2018-01-16 10:00:00-06:00,6774.75,2018-01-16 10:15:00-06:00,2018-01-16 10:15:00-06:00,6789.25,11.284791059766395,6797.713593294825,6763.859220115525,2018-01-16 11:15:00-06:00,6775.25,TIME,1.6541437557686673,0.08566101592373321,1.5684827398449341,4,2.5993687590650487,0.6793804711192741,MOMENTUM_DISPLACEMENT_2018-01-16 10:00:00-06:00_Short
32,2018-01-16 12:45:00-06:00,2018-01-16 12:45:00-06:00,Short,2018-01-16 12:45:00-06:00,6745.5,2018-01-16 13:00:00-06:00,2018-01-16 13:00:00-06:00,6744.75,12.574601664583836,6754.180951248438,6716.457146254686,2018-01-16 13:45:00-06:00,6716.457146254686,TARGET,3.0,0.07687453586615556,2.9231254641338444,3,3.658167568803254,0.07952538193050553,MOMENTUM_DISPLACEMENT_2018-01-16 12:45:00-06:00_Short
36,2018-01-17 09:45:00-06:00,2018-01-17 09:45:00-06:00,Long,2018-01-17 09:45:00-06:00,6757.75,2018-01-17 10:00:00-06:00,2018-01-17 10:00:00-06:00,6758.771538856721,10.73571795527088,6750.719750390268,6782.926904256081,2018-01-17 11:00:00-06:00,6766.0,TIME,0.8977460316295325,0.09004210716918648,0.807703924460346,4,2.0776081255706047,0.0,MOMENTUM_DISPLACEMENT_2018-01-17 09:45:00-06:00_Long
38,2018-01-17 13:00:00-06:00,2018-01-17 13:00:00-06:00,Long,2018-01-17 13:00:00-06:00,6798.75,2018-01-17 13:15:00-06:00,2018-01-17 13:15:00-06:00,6795.5,9.79987687067846,6788.150092346991,6817.549722959026,2018-01-17 14:15:00-06:00,6801.5,TIME,0.8163367872443634,0.098640695125361,0.7176960921190024,4,2.6871085913460298,0.034014032801848476,MOMENTUM_DISPLACEMENT_2018-01-17 13:00:00-06:00_Long
39,2018-01-18 09:30:00-06:00,2018-01-18 09:30:00-06:00,Long,2018-01-18 09:30:00-06:00,6799.25,2018-01-18 09:45:00-06:00,2018-01-18 09:45:00-06:00,6792.75,9.613659597529457,6785.539755301853,6814.380734094441,2018-01-18 10:45:00-06:00,6785.539755301853,STOP,-1.000000000000002,0.10055137243626566,-1.1005513724362677,4,2.288410545101224,1.2482239336915768,MOMENTUM_DISPLACEMENT_2018-01-18 09:30:00-06:00_Long
42,2018-01-18 15:00:00-06:00,2018-01-18 15:00:00-06:00,Short,2018-01-18 15:00:00-06:00,6791.75,2018-01-18 15:30:00-06:00,2018-01-18 15:30:00-06:00,6793.25,9.31718143039339,6800.237886072795,6772.286341781615,2018-01-18 17:00:00-06:00,6800.237886072795,STOP,-0.9999999999999848,0.10375097596718874,-1.1037509759671735,2,0.14310479443749946,1.7530337318593685,MOMENTUM_DISPLACEMENT_2018-01-18 15:00:00-06:00_Short
43,2018-01-19 10:45:00-06:00,2018-01-19 10:45:00-06:00,Short,2018-01-19 10:45:00-06:00,6801.75,2018-01-19 11:00:00-06:00,2018-01-19 11:00:00-06:00,6808.75,10.512815116168312,6816.634611337126,6785.096165988621,2018-01-19 11:30:00-06:00,6816.634611337126,STOP,-1.0000000000000266,0.09195126671446396,-1.0919512667144906,2,0.31707333349816,1.0146346671941122,MOMENTUM_DISPLACEMENT_2018-01-19 10:45:00-06:00_Short
44,2018-01-19 13:00:00-06:00,2018-01-19 13:00:00-06:00,Long,2018-01-19 13:00:00-06:00,6820.0,2018-01-19 13:15:00-06:00,2018-01-19 13:15:00-06:00,6820.25,8.541095198478974,6813.844178601141,6839.467464196578,2018-01-19 14:15:00-06:00,6827.5,TIME,1.1317830374245375,0.11317830374245452,1.018604733682083,4,1.2488640412960414,0.31221601032401036,MOMENTUM_DISPLACEMENT_2018-01-19 13:00:00-06:00_Long
45,2018-01-22 09:45:00-06:00,2018-01-22 09:45:00-06:00,Short,2018-01-22 09:45:00-06:00,6858.5,2018-01-22 10:00:00-06:00,2018-01-22 10:00:00-06:00,6863.25,7.548530041725759,6868.911397531294,6846.265807406118,2018-01-22 10:45:00-06:00,6868.911397531294,STOP,-0.9999999999999285,0.12806025296624957,-1.128060252966178,3,0.9273328663072588,1.9871418563726972,MOMENTUM_DISPLACEMENT_2018-01-22 09:45:00-06:00_Short
47,2018-01-22 14:45:00-06:00,2018-01-22 14:45:00-06:00,Long,2018-01-22 14:45:00-06:00,6899.5,2018-01-22 15:00:00-06:00,2018-01-22 15:00:00-06:00,6900.231872947124,7.920963080441843,6894.291150636793,6918.0540398781195,2018-01-22 15:30:00-06:00,6918.054039878119,TARGET,3.0,0.1220390319774971,2.877960968022503,1,3.706304705504299,0.0,MOMENTUM_DISPLACEMENT_2018-01-22 14:45:00-06:00_Long
51,2018-01-23 13:00:00-06:00,2018-01-23 13:00:00-06:00,Short,2018-01-23 13:00:00-06:00,6951.0,2018-01-23 13:15:00-06:00,2018-01-23 13:15:00-06:00,6950.126572325099,9.467542695510504,6957.227229346732,6928.824601260199,2018-01-23 14:15:00-06:00,6953.75,TIME,-0.5102947042593173,0.10210322760149948,-0.6123979318608168,4,1.1796897525931642,0.8623747994369177,MOMENTUM_DISPLACEMENT_2018-01-23 13:00:00-06:00_Short
54,2018-01-24 10:00:00-06:00,2018-01-24 10:00:00-06:00,Short,2018-01-24 10:00:00-06:00,6932.0,2018-01-24 10:15:00-06:00,2018-01-24 10:15:00-06:00,6930.8609147635525,11.987934338440613,6939.851865517383,6903.888062502061,2018-01-24 10:30:00-06:00,6903.888062502061,TARGET,3.0,0.0806366334162294,2.9193633665837706,1,3.849527787570968,0.015469469275898802,MOMENTUM_DISPLACEMENT_2018-01-24 10:00:00-06:00_Short
55,2018-01-24 12:15:00-06:00,2018-01-24 12:15:00-06:00,Long,2018-01-24 12:15:00-06:00,6899.75,2018-01-24 12:30:00-06:00,2018-01-24 12:30:00-06:00,6901.481391082016,17.4700600472881,6888.378846046549,6940.789026188415,2018-01-24 13:30:00-06:00,6927.75,TIME,2.004847825127115,0.05533276153888789,1.949515063588227,4,2.195650451123284,0.0,MOMENTUM_DISPLACEMENT_2018-01-24 12:15:00-06:00_Long
58,2018-01-26 09:30:00-06:00,2018-01-26 09:30:00-06:00,Long,2018-01-26 09:30:00-06:00,6962.75,2018-01-26 09:45:00-06:00,2018-01-26 09:45:00-06:00,6962.25,8.917907788096718,6955.561569158927,6982.315292523218,2018-01-26 10:30:00-06:00,6955.561569158927,STOP,-1.000000000000018,0.1083961271675089,-1.108396127167527,3,0.7849374725923195,1.0465832967897593,MOMENTUM_DISPLACEMENT_2018-01-26 09:30:00-06:00_Long
59,2018-01-26 13:15:00-06:00,2018-01-26 13:15:00-06:00,Short,2018-01-26 13:15:00-06:00,6973.0,2018-01-26 13:30:00-06:00,2018-01-26 13:30:00-06:00,6978.25,8.731819837197905,6984.798864877898,6958.603405366305,2018-01-26 14:00:00-06:00,6984.798864877898,STOP,-0.9999999999999754,0.11070620840671164,-1.110706208406687,2,0.22904732773801847,2.366822386626191,MOMENTUM_DISPLACEMENT_2018-01-26 13:15:00-06:00_Short
62,2018-01-29 09:30:00-06:00,2018-01-29 09:30:00-06:00,Short,2018-01-29 09:30:00-06:00,6962.5,2018-01-29 09:45:00-06:00,2018-01-29 09:45:00-06:00,6975.25,11.19391458968949,6983.645435942267,6950.063692173199,2018-01-29 10:15:00-06:00,6983.645435942267,STOP,-0.9999999999999725,0.08635644473802517,-1.0863564447379976,2,1.6377946415831897,1.4591261352286597,MOMENTUM_DISPLACEMENT_2018-01-29 09:30:00-06:00_Short
64,2018-01-29 11:45:00-06:00,2018-01-29 11:45:00-06:00,Long,2018-01-29 11:45:00-06:00,7000.5,2018-01-29 12:00:00-06:00,2018-01-29 12:00:00-06:00,7001.6797297585845,11.526062043995504,6993.035183225587,7027.613369357576,2018-01-29 12:45:00-06:00,6993.035183225587,STOP,-1.0000000000000526,0.08386790414426071,-1.0838679041443133,3,0.7889679597862358,1.1197498586694514,MOMENTUM_DISPLACEMENT_2018-01-29 11:45:00-06:00_Long
67,2018-01-30 09:45:00-06:00,2018-01-30 09:45:00-06:00,Long,2018-01-30 09:45:00-06:00,6937.25,2018-01-30 10:00:00-06:00,2018-01-30 10:00:00-06:00,6938.740851444829,15.093620559128281,6927.420636025483,6972.701497702867,2018-01-30 10:30:00-06:00,6927.420636025483,STOP,-0.9999999999999738,0.06404471762622088,-1.0640447176261947,2,0.840014805629937,1.3684237332052058,MOMENTUM_DISPLACEMENT_2018-01-30 09:45:00-06:00_Long
69,2018-01-30 14:00:00-06:00,2018-01-30 14:00:00-06:00,Long,2018-01-30 14:00:00-06:00,6926.25,2018-01-30 14:15:00-06:00,2018-01-30 14:15:00-06:00,6927.731363176022,14.362658063060882,6916.959369628726,6960.04734381791,2018-01-30 15:30:00-06:00,6916.959369628726,STOP,-1.000000000000032,0.06730416211416967,-1.0673041621142016,4,0.8140217300983931,1.0658531427457165,MOMENTUM_DISPLACEMENT_2018-01-30 14:00:00-06:00_Long
70,2018-01-31 09:30:00-06:00,2018-01-31 09:30:00-06:00,Short,2018-01-31 09:30:00-06:00,6953.25,2018-01-31 09:45:00-06:00,2018-01-31 09:45:00-06:00,6952.358842122451,9.453608862951626,6959.449048769665,6931.088222180811,2018-01-31 10:45:00-06:00,6931.08822218081,TARGET,3.0,0.10225371926006188,2.897746280739938,4,3.4003017573437684,0.0,MOMENTUM_DISPLACEMENT_2018-01-31 09:30:00-06:00_Short
74,2018-01-31 14:15:00-06:00,2018-01-31 14:15:00-06:00,Long,2018-01-31 14:15:00-06:00,6929.0,2018-01-31 14:30:00-06:00,2018-01-31 14:30:00-06:00,6930.350854543096,14.186506471604343,6919.710974689393,6962.270494104205,2018-01-31 15:00:00-06:00,6919.710974689393,STOP,-0.9999999999999712,0.06813986717600773,-1.068139867175979,2,2.0347170978034117,1.9831854149886547,MOMENTUM_DISPLACEMENT_2018-01-31 14:15:00-06:00_Long
77,2018-02-01 10:30:00-06:00,2018-02-01 10:30:00-06:00,Long,2018-02-01 10:30:00-06:00,6949.0,2018-02-01 10:45:00-06:00,2018-02-01 10:45:00-06:00,6949.25,14.797210219929775,6938.152092335053,6982.543722994842,2018-02-01 11:45:00-06:00,6948.75,TIME,-0.04505353757620877,0.06532762948550266,-0.11038116706171144,4,0.3829550693977746,0.9010707515241755,MOMENTUM_DISPLACEMENT_2018-02-01 10:30:00-06:00_Long
78,2018-02-01 12:30:00-06:00,2018-02-01 12:30:00-06:00,Short,2018-02-01 12:30:00-06:00,6938.5,2018-02-01 12:45:00-06:00,2018-02-01 12:45:00-06:00,6937.181511039811,13.743111773178706,6947.488844869695,6906.25950955016,2018-02-01 13:15:00-06:00,6906.259509550159,TARGET,3.0,0.07033826709852331,2.9296617329014767,2,4.1166330440166305,0.0,MOMENTUM_DISPLACEMENT_2018-02-01 12:30:00-06:00_Short
82,2018-02-02 09:30:00-06:00,2018-02-02 09:30:00-06:00,Long,2018-02-02 09:30:00-06:00,6845.75,2018-02-02 09:45:00-06:00,2018-02-02 09:45:00-06:00,6837.25,19.2616507136181,6822.803761964787,6880.58871410564,2018-02-02 10:15:00-06:00,6822.803761964787,STOP,-0.9999999999999848,0.050186076003508995,-1.0501860760034938,2,0.6576106510804528,1.2806102152619343,MOMENTUM_DISPLACEMENT_2018-02-02 09:30:00-06:00_Long
83,2018-02-02 11:15:00-06:00,2018-02-02 11:15:00-06:00,Long,2018-02-02 11:15:00-06:00,6839.5,2018-02-02 11:30:00-06:00,2018-02-02 11:30:00-06:00,6840.25,19.112031445719968,6825.91597641571,6883.252070752869,2018-02-02 11:45:00-06:00,6825.91597641571,STOP,-0.9999999999999843,0.050578959615680374,-1.0505789596156647,1,0.0,1.2383124595562909,MOMENTUM_DISPLACEMENT_2018-02-02 11:15:00-06:00_Long
87,2018-02-05 11:00:00-06:00,2018-02-05 11:00:00-06:00,Short,2018-02-05 11:00:00-06:00,6712.5,2018-02-05 11:15:00-06:00,2018-02-05 11:15:00-06:00,6714.75,21.965266571495583,6731.223949928622,6665.328150214135,2018-02-05 11:30:00-06:00,6731.223949928622,STOP,-0.9999999999999918,0.04400887480788063,-1.0440088748078724,1,0.2731585332902914,1.0622831850177998,MOMENTUM_DISPLACEMENT_2018-02-05 11:00:00-06:00_Short
88,2018-02-05 12:45:00-06:00,2018-02-05 12:45:00-06:00,Long,2018-02-05 12:45:00-06:00,6721.0,2018-02-05 13:00:00-06:00,2018-02-05 13:00:00-06:00,6694.0,24.365149192564758,6675.726138105577,6748.821585683269,2018-02-05 13:15:00-06:00,6675.726138105577,STOP,-0.9999999999999762,0.039674153399466006,-1.0396741533994422,1,0.0,1.8058580168032377,MOMENTUM_DISPLACEMENT_2018-02-05 12:45:00-06:00_Long
93,2018-02-06 11:00:00-06:00,2018-02-06 11:00:00-06:00,Long,2018-02-06 11:00:00-06:00,6518.25,2018-02-06 11:15:00-06:00,2018-02-06 11:15:00-06:00,6523.4107079993155,51.38514570793057,6484.871848718368,6639.027285842159,2018-02-06 12:15:00-06:00,6550.5,TIME,0.7029085060147687,0.018812181095313685,0.684096324919455,4,1.3580913648515531,0.711248555632944,MOMENTUM_DISPLACEMENT_2018-02-06 11:00:00-06:00_Long
94,2018-02-06 13:30:00-06:00,2018-02-06 13:30:00-06:00,Long,2018-02-06 13:30:00-06:00,6528.75,2018-02-06 13:45:00-06:00,2018-02-06 13:45:00-06:00,6533.459863220132,48.430872758374505,6497.136708651351,6642.429326926476,2018-02-06 14:30:00-06:00,6642.429326926475,TARGET,3.0,0.019959720145648063,2.980040279854352,3,3.408022740576149,0.0,MOMENTUM_DISPLACEMENT_2018-02-06 13:30:00-06:00_Long
96,2018-02-07 09:45:00-06:00,2018-02-07 09:45:00-06:00,Long,2018-02-07 09:45:00-06:00,6674.75,2018-02-07 10:00:00-06:00,2018-02-07 10:00:00-06:00,6677.01085971903,22.940125962423306,6659.805765247213,6728.626143134483,2018-02-07 10:45:00-06:00,6659.805765247213,STOP,-1.0000000000000056,0.04213868172520474,-1.0421386817252103,3,1.263529259695686,1.206669324195639,MOMENTUM_DISPLACEMENT_2018-02-07 09:45:00-06:00_Long
98,2018-02-07 12:00:00-06:00,2018-02-07 12:00:00-06:00,Short,2018-02-07 12:00:00-06:00,6572.0,2018-02-07 12:15:00-06:00,2018-02-07 12:15:00-06:00,6600.5,27.63124971819719,6621.223437288648,6538.329688134057,2018-02-07 12:30:00-06:00,6621.223437288648,STOP,-0.9999999999999956,0.03498454382358429,-1.0349845438235799,1,0.4222272530432569,1.6044635615643763,MOMENTUM_DISPLACEMENT_2018-02-07 12:00:00-06:00_Short
102,2018-02-08 12:30:00-06:00,2018-02-08 12:30:00-06:00,Long,2018-02-08 12:30:00-06:00,6459.5,2018-02-08 12:45:00-06:00,2018-02-08 12:45:00-06:00,6460.5,36.32230271181738,6433.258272966137,6542.2251811015885,2018-02-08 13:00:00-06:00,6433.258272966137,STOP,-0.999999999999993,0.02661358434062533,-1.0266135843406183,1,0.05506258829094843,1.11042886386746,MOMENTUM_DISPLACEMENT_2018-02-08 12:30:00-06:00_Long
103,2018-02-08 14:45:00-06:00,2018-02-08 14:45:00-06:00,Short,2018-02-08 14:45:00-06:00,6282.0,2018-02-08 15:00:00-06:00,2018-02-08 15:00:00-06:00,6291.25,43.25804422546308,6323.6935331690975,6193.919400492708,2018-02-08 15:45:00-06:00,6323.6935331690975,STOP,-1.0000000000000049,0.02234651806328425,-1.0223465180632891,2,0.0,1.1481486866997854,MOMENTUM_DISPLACEMENT_2018-02-08 14:45:00-06:00_Short
104,2018-02-09 09:30:00-06:00,2018-02-09 09:30:00-06:00,Short,2018-02-09 09:30:00-06:00,6305.75,2018-02-09 09:45:00-06:00,2018-02-09 09:45:00-06:00,6313.25,36.38265547703377,6340.536991607775,6231.389025176674,2018-02-09 10:00:00-06:00,6340.536991607775,STOP,-0.9999999999999967,0.026569436837200255,-1.026569436837197,1,0.26569436837200255,1.3742812157172546,MOMENTUM_DISPLACEMENT_2018-02-09 09:30:00-06:00_Short
107,2018-02-09 11:30:00-06:00,2018-02-09 11:30:00-06:00,Short,2018-02-09 11:30:00-06:00,6165.25,2018-02-09 11:45:00-06:00,2018-02-09 11:45:00-06:00,6240.0,46.29690866126424,6274.722681495949,6135.831955512154,2018-02-09 12:45:00-06:00,6229.25,TIME,0.30959590494917355,0.020879723822153307,0.28871618112702024,4,2.735963811178743,0.5471927622357486,MOMENTUM_DISPLACEMENT_2018-02-09 11:30:00-06:00_Short
110,2018-02-12 09:45:00-06:00,2018-02-12 09:45:00-06:00,Long,2018-02-12 09:45:00-06:00,6458.25,2018-02-12 10:00:00-06:00,2018-02-12 10:00:00-06:00,6460.807472651516,25.926531764081528,6441.3625738284545,6519.142169120701,2018-02-12 11:00:00-06:00,6515.0,TIME,2.7869791373875925,0.037284843011893276,2.7496942943756992,4,2.8641201918949597,0.1315240914744663,MOMENTUM_DISPLACEMENT_2018-02-12 09:45:00-06:00_Long
112,2018-02-12 14:00:00-06:00,2018-02-12 14:00:00-06:00,Long,2018-02-12 14:00:00-06:00,6542.75,2018-02-12 14:15:00-06:00,2018-02-12 14:15:00-06:00,6534.75,22.55562071411754,6517.833284464412,6585.500146606764,2018-02-12 14:30:00-06:00,6517.833284464412,STOP,-0.9999999999999956,0.042857019051647516,-1.042857019051643,1,0.41379190808487076,1.3891585485706375,MOMENTUM_DISPLACEMENT_2018-02-12 14:00:00-06:00_Long
113,2018-02-13 10:15:00-06:00,2018-02-13 10:15:00-06:00,Short,2018-02-13 10:15:00-06:00,6495.75,2018-02-13 10:30:00-06:00,2018-02-13 10:30:00-06:00,6494.0256124086945,17.44074191926524,6507.106168848143,6454.783943090349,2018-02-13 10:45:00-06:00,6507.106168848143,STOP,-0.9999999999999769,0.05542577667518245,-1.0554257766751594,1,0.2695307669069675,1.0874451447957452,MOMENTUM_DISPLACEMENT_2018-02-13 10:15:00-06:00_Short
116,2018-02-13 12:00:00-06:00,2018-02-13 12:00:00-06:00,Long,2018-02-13 12:00:00-06:00,6508.5,2018-02-13 12:15:00-06:00,2018-02-13 12:15:00-06:00,6510.1869057444255,17.967696198236876,6496.711133595748,6550.614222190458,2018-02-13 13:15:00-06:00,6536.5,TIME,1.9526223777949903,0.053800256638440125,1.8988221211565501,4,2.7874539463225076,0.0,MOMENTUM_DISPLACEMENT_2018-02-13 12:00:00-06:00_Long
118,2018-02-14 10:45:00-06:00,2018-02-14 10:45:00-06:00,Short,2018-02-14 10:45:00-06:00,6586.5,2018-02-14 11:00:00-06:00,2018-02-14 11:00:00-06:00,6599.25,24.39717519509369,6617.54788139632,6544.35635581104,2018-02-14 11:45:00-06:00,6617.54788139632,STOP,-0.9999999999999858,0.03962207341369095,-1.0396220734136767,3,1.2296505542179754,1.4345923132543048,MOMENTUM_DISPLACEMENT_2018-02-14 10:45:00-06:00_Short
119,2018-02-14 14:00:00-06:00,2018-02-14 14:00:00-06:00,Long,2018-02-14 14:00:00-06:00,6665.25,2018-02-14 14:15:00-06:00,2018-02-14 14:15:00-06:00,6658.75,19.78831295901266,6643.90876528074,6703.273704157779,2018-02-14 15:30:00-06:00,6666.0,TIME,0.4885038298458862,0.048850382984587715,0.4396534468612985,4,1.0106975789914887,0.4042790315965955,MOMENTUM_DISPLACEMENT_2018-02-14 14:00:00-06:00_Long
