Index,model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,trade_id,cost_R,gross_R,net_R,outcome,MFE_R,MAE_R
10,Structural BOS 3/3,Long,2024-02-13 14:55:00-06:00,2024-02-13 15:40:00-06:00,2024-02-13 15:45:00-06:00,2024-02-13 15:50:00-06:00,2024-02-13 15:50:00-06:00,2024-02-13 17:50:00-06:00,17488.25,17466.217763222474,17532.314473555056,17477.75,-0.476574398960248,100.0,-1,5,TIME,C30011,0.032906327547257155,-0.476574398960248,-0.5094807265075052,Loss,0.15885813298675866,0.9077607599243352
11,Structural BOS 3/3,Short,2024-02-26 14:55:00-06:00,2024-02-26 15:40:00-06:00,2024-02-26 15:45:00-06:00,2024-02-26 15:50:00-06:00,2024-02-26 15:50:00-06:00,2024-02-26 17:40:00-06:00,17739.0,17756.05990438743,17704.880191225133,17756.05990438743,-1.0,75.0,0,5,STOP,C30012,0.04249730734330007,-1.0,-1.0424973073433002,Loss,0.5715155125478284,1.0404513177152774
12,Structural BOS 3/3,Short,2024-02-27 23:25:00-06:00,2024-02-28 00:05:00-06:00,2024-02-28 00:10:00-06:00,2024-02-28 00:15:00-06:00,2024-02-28 00:15:00-06:00,2024-02-28 01:00:00-06:00,17778.75,17784.69672682966,17766.85654634068,17784.69672682966,-1.0,90.0,0,0,STOP,C30013,0.12191580692488356,-1.0,-1.1219158069248836,Loss,1.6815973368949455,2.101996671118682
13,Structural BOS 3/3,Long,2024-03-01 08:30:00-06:00,2024-03-01 09:05:00-06:00,2024-03-01 09:30:00-06:00,2024-03-01 09:35:00-06:00,2024-03-01 09:35:00-06:00,2024-03-01 10:05:00-06:00,17945.0,17909.104698882555,18016.79060223489,18016.79060223489,2.0,90.0,1,2,TARGET,C30014,0.020197629701667146,2.0,1.979802370298333,Win,2.1451275683149937,0.13929399794253206
14,Structural BOS 3/3,Long,2024-03-15 02:55:00-05:00,2024-03-15 03:05:00-05:00,2024-03-15 03:10:00-05:00,2024-03-15 03:20:00-05:00,2024-03-15 03:20:00-05:00,2024-03-15 04:05:00-05:00,17785.5,17770.724309713318,17815.051380573364,17815.051380573364,2.0,75.0,-1,0,TARGET,C30015,0.049067081532797464,2.0,1.9509329184672026,Win,2.0303619944605846,0.6767873314868615
15,Structural BOS 3/3,Short,2024-03-22 01:30:00-05:00,2024-03-22 02:00:00-05:00,2024-03-22 02:05:00-05:00,2024-03-22 02:10:00-05:00,2024-03-22 02:10:00-05:00,2024-03-22 02:45:00-05:00,18094.25,18105.324893792553,18072.100212414894,18105.324893792553,-1.0,90.0,0,0,STOP,C30016,0.06546338173351349,-1.0,-1.0654633817335135,Loss,1.4898562739351344,1.151252575313513
16,Structural BOS 3/3,Long,2024-04-01 21:30:00-05:00,2024-04-01 21:50:00-05:00,2024-04-01 22:05:00-05:00,2024-04-01 22:10:00-05:00,2024-04-01 22:10:00-05:00,2024-04-01 22:40:00-05:00,18028.75,18019.980343345822,18046.289313308353,18019.980343345822,-1.0,90.0,-1,0,STOP,C30017,0.08267142359040817,-1.0,-1.0826714235904082,Loss,0.2280590995597467,1.254325047578607
17,Structural BOS 3/3,Long,2024-04-16 06:10:00-05:00,2024-04-16 06:30:00-05:00,2024-04-16 06:35:00-05:00,2024-04-16 06:45:00-05:00,2024-04-16 06:45:00-05:00,2024-04-16 07:05:00-05:00,17450.75,17425.29044336571,17501.66911326858,17425.29044336571,-1.0,90.0,-1,1,STOP,C30018,0.028476536744694348,-1.0,-1.0284765367446944,Loss,0.3142238537345583,1.3943683509471025
18,Structural BOS 3/3,Long,2024-04-18 00:30:00-05:00,2024-04-18 01:05:00-05:00,2024-04-18 01:10:00-05:00,2024-04-18 01:15:00-05:00,2024-04-18 01:15:00-05:00,2024-04-18 02:05:00-05:00,17305.25,17292.626373362786,17330.497253274425,17292.626373362786,-1.0,90.0,-1,0,STOP,C30019,0.057431990095675595,-1.0,-1.0574319900956757,Loss,0.45549509386225473,1.7625679719017684
19,Structural BOS 3/3,Long,2024-04-26 09:10:00-05:00,2024-04-26 09:45:00-05:00,2024-04-26 09:50:00-05:00,2024-04-26 10:00:00-05:00,2024-04-26 10:00:00-05:00,2024-04-26 10:10:00-05:00,17411.75,17366.0446126878,17503.1607746244,17366.0446126878,-1.0,75.0,1,2,STOP,C30020,0.015862462668738843,-1.0,-1.015862462668739,Loss,0.1258057384072391,1.252587569359033
20,Structural BOS 3/3,Long,2024-05-02 19:35:00-05:00,2024-05-02 20:20:00-05:00,2024-05-02 20:40:00-05:00,2024-05-02 20:45:00-05:00,2024-05-02 20:45:00-05:00,2024-05-02 21:00:00-05:00,17321.5,17309.17013438084,17346.15973123832,17309.17013438084,-1.0,75.0,1,0,STOP,C30021,0.05880031643438921,-1.0,-1.058800316434389,Loss,0.4663473372382593,1.2368342422406007
21,Structural BOS 3/3,Short,2024-05-05 18:40:00-05:00,2024-05-05 19:15:00-05:00,2024-05-05 19:20:00-05:00,2024-05-05 19:25:00-05:00,2024-05-05 19:25:00-05:00,2024-05-05 20:10:00-05:00,17539.75,17550.719263313094,17517.811473373808,17550.719263313094,-1.0,90.0,1,0,STOP,C30022,0.06609377305534644,-1.0,-1.0660937730553464,Loss,0.4102372120676676,1.0483839863951505
22,Structural BOS 3/3,Long,2024-05-06 10:05:00-05:00,2024-05-06 10:40:00-05:00,2024-05-06 10:45:00-05:00,2024-05-06 10:55:00-05:00,2024-05-06 10:55:00-05:00,2024-05-06 11:10:00-05:00,17651.5,17631.58501588744,17691.329968225127,17631.58501588744,-1.0,100.0,1,3,STOP,C30023,0.03640474910259612,-1.0,-1.036404749102596,Loss,0.05021344703806361,1.04192902603982
23,Structural BOS 3/3,Short,2024-05-10 07:25:00-05:00,2024-05-10 07:35:00-05:00,2024-05-10 07:40:00-05:00,2024-05-10 07:45:00-05:00,2024-05-10 07:45:00-05:00,2024-05-10 08:30:00-05:00,17806.75,17820.37424246346,17779.501515073087,17820.37424246346,-1.0,75.0,1,1,STOP,C30024,0.0532139678183595,-1.0,-1.0532139678183594,Loss,1.3762233056472284,3.541481306532201
24,Structural BOS 3/3,Long,2024-05-20 05:50:00-05:00,2024-05-20 06:25:00-05:00,2024-05-20 06:30:00-05:00,2024-05-20 06:50:00-05:00,2024-05-20 06:50:00-05:00,2024-05-20 07:20:00-05:00,18223.25,18215.830717218072,18238.088565563856,18215.830717218072,-1.0,75.0,1,1,STOP,C30025,0.09771834034496908,-1.0,-1.097718340344969,Loss,0.6065276297273943,1.482623094889186
25,Structural BOS 3/3,Short,2024-05-29 14:50:00-05:00,2024-05-29 15:25:00-05:00,2024-05-29 15:35:00-05:00,2024-05-29 15:40:00-05:00,2024-05-29 15:40:00-05:00,2024-05-29 17:40:00-05:00,18311.75,18336.511350926474,18262.227298147052,18264.5,1.9082157568988989,75.0,-1,5,TIME,C30026,0.029279501031781736,1.9082157568988989,1.8789362558671172,Win,1.9486012755634052,0.0908674169951847
26,Structural BOS 3/3,Short,2024-05-30 09:30:00-05:00,2024-05-30 09:35:00-05:00,2024-05-30 09:50:00-05:00,2024-05-30 09:55:00-05:00,2024-05-30 09:55:00-05:00,2024-05-30 10:40:00-05:00,18198.75,18234.272270293808,18127.705459412384,18234.272270293808,-1.0,75.0,-1,2,STOP,C30027,0.020409731529078955,-1.0,-1.020409731529079,Loss,0.9782595457041292,1.126054153328494
27,Structural BOS 3/3,Long,2024-06-06 22:40:00-05:00,2024-06-06 23:00:00-05:00,2024-06-06 23:05:00-05:00,2024-06-06 23:10:00-05:00,2024-06-06 23:10:00-05:00,2024-06-07 00:10:00-05:00,18626.75,18622.05779588754,18636.13440822492,18629.5,0.5860785110983858,75.0,1,0,TIME,C30028,0.15451160747138099,0.5860785110983858,0.43156690362700484,Win,1.5451160747138097,0.8524778343248606
28,Structural BOS 3/3,Long,2024-06-11 12:10:00-05:00,2024-06-11 12:35:00-05:00,2024-06-11 12:40:00-05:00,2024-06-11 12:50:00-05:00,2024-06-11 12:50:00-05:00,2024-06-11 13:30:00-05:00,18702.0,18675.464801463495,18755.070397073014,18755.070397073014,2.0,75.0,1,4,TARGET,C30029,0.027322199945201155,2.0,1.9726778000547989,Win,2.656848408464388,0.3674364820216707
29,Structural BOS 3/3,Long,2024-06-13 20:50:00-05:00,2024-06-13 21:30:00-05:00,2024-06-13 21:35:00-05:00,2024-06-13 21:40:00-05:00,2024-06-13 21:40:00-05:00,2024-06-13 22:40:00-05:00,19173.5,19167.035171477724,19186.42965704455,19183.5,1.5468314380718258,90.0,1,0,TIME,C30030,0.1121452792602143,1.5468314380718258,1.4346861588116115,Win,1.6628437959273155,0.07734157190359607
30,Structural BOS 3/3,Short,2024-06-16 23:30:00-05:00,2024-06-16 23:50:00-05:00,2024-06-16 23:55:00-05:00,2024-06-17 00:00:00-05:00,2024-06-17 00:00:00-05:00,2024-06-17 00:10:00-05:00,19230.25,19235.576013879596,19219.59797224081,19235.576013879596,-1.0,75.0,1,0,STOP,C30031,0.13612431668221917,-1.0,-1.1361243166822192,Loss,0.516333615001521,1.079606649548635
31,Structural BOS 3/3,Short,2024-06-17 00:35:00-05:00,2024-06-17 01:00:00-05:00,2024-06-17 01:05:00-05:00,2024-06-17 01:15:00-05:00,2024-06-17 01:15:00-05:00,2024-06-17 01:20:00-05:00,19225.25,19234.762084672526,19206.225830654945,19234.762084672526,-1.0,75.0,1,0,STOP,C30032,0.07621883372149223,-1.0,-1.0762188337214922,Loss,0.2891059210125567,1.4192472486070966
32,Structural BOS 3/3,Long,2024-06-17 01:35:00-05:00,2024-06-17 02:00:00-05:00,2024-06-17 02:05:00-05:00,2024-06-17 02:10:00-05:00,2024-06-17 02:10:00-05:00,2024-06-17 03:10:00-05:00,19259.0,19246.657708805513,19283.684582388974,19277.75,1.5191668795154958,90.0,1,0,TIME,C30033,0.0587411193412637,1.5191668795154958,1.460425760174232,Win,1.6204446714831364,0.5063889598384801
33,Structural BOS 3/3,Short,2024-06-18 07:30:00-05:00,2024-06-18 07:35:00-05:00,2024-06-18 07:40:00-05:00,2024-06-18 08:00:00-05:00,2024-06-18 08:00:00-05:00,2024-06-18 08:25:00-05:00,19459.0,19478.376862414963,19420.246275170077,19478.376862414963,-1.0,90.0,1,1,STOP,C30034,0.03741575826229396,-1.0,-1.037415758262294,Loss,0.42576552505368986,1.0063548773996305
34,Structural BOS 3/3,Short,2024-06-20 06:35:00-05:00,2024-06-20 07:10:00-05:00,2024-06-20 07:15:00-05:00,2024-06-20 07:20:00-05:00,2024-06-20 07:20:00-05:00,2024-06-20 07:25:00-05:00,19550.75,19563.89033189207,19524.46933621586,19563.89033189207,-1.0,90.0,1,1,STOP,C30035,0.05517364446764585,-1.0,-1.0551736444676458,Loss,0.019025394644015814,1.103472889352917
35,Structural BOS 3/3,Short,2024-06-27 23:05:00-05:00,2024-06-27 23:45:00-05:00,2024-06-27 23:50:00-05:00,2024-06-28 00:00:00-05:00,2024-06-28 00:00:00-05:00,2024-06-28 01:00:00-05:00,19369.0,19377.61392140385,19351.772157192303,19377.61392140385,-1.0,90.0,1,0,STOP,C30036,0.0841660802333402,-1.0,-1.0841660802333402,Loss,0.841660802333402,1.683321604666804
36,Structural BOS 3/3,Short,2024-07-02 06:10:00-05:00,2024-07-02 06:40:00-05:00,2024-07-02 06:45:00-05:00,2024-07-02 06:50:00-05:00,2024-07-02 06:50:00-05:00,2024-07-02 07:00:00-05:00,19181.0,19197.997745397657,19147.004509204682,19197.997745397657,-1.0,90.0,-1,1,STOP,C30037,0.04265271558308727,-1.0,-1.0426527155830874,Loss,0.014707832959685264,1.1325031378957653
37,Structural BOS 3/3,Short,2024-07-09 00:20:00-05:00,2024-07-09 01:00:00-05:00,2024-07-09 01:05:00-05:00,2024-07-09 01:10:00-05:00,2024-07-09 01:10:00-05:00,2024-07-09 01:50:00-05:00,19981.25,19989.457154963085,19964.83569007383,19989.457154963085,-1.0,90.0,1,0,STOP,C30038,0.08833755464115615,-1.0,-1.0883375546411562,Loss,0.27415103164496735,1.0966041265798694
38,Structural BOS 3/3,Long,2024-07-12 08:45:00-05:00,2024-07-12 09:30:00-05:00,2024-07-12 09:35:00-05:00,2024-07-12 09:40:00-05:00,2024-07-12 09:40:00-05:00,2024-07-12 10:40:00-05:00,19901.5,19855.9684637681,19992.5630724638,19925.75,0.5325978872421657,90.0,0,2,TIME,C30039,0.01592302961857963,0.5325978872421657,0.5166748576235861,Win,0.6094676854008065,0.35689549145092275
39,Structural BOS 3/3,Short,2024-07-17 10:40:00-05:00,2024-07-17 11:10:00-05:00,2024-07-17 11:15:00-05:00,2024-07-17 11:20:00-05:00,2024-07-17 11:20:00-05:00,2024-07-17 12:20:00-05:00,19307.0,19351.240437084292,19218.51912583141,19298.75,0.18648097857353307,75.0,-1,3,TIME,C30040,0.016387722359492974,0.18648097857353307,0.1700932562140401,Win,0.8306879954639542,0.542490119486664
40,Structural BOS 3/3,Short,2024-07-18 13:00:00-05:00,2024-07-18 13:35:00-05:00,2024-07-18 13:40:00-05:00,2024-07-18 13:45:00-05:00,2024-07-18 13:45:00-05:00,2024-07-18 14:00:00-05:00,19078.25,19130.153721193197,18974.442557613602,19130.153721193197,-1.0,75.0,-1,4,STOP,C30041,0.013968169975740038,-1.0,-1.0139681699757401,Loss,0.293813230524187,1.06447088435812
41,Structural BOS 3/3,Short,2024-07-24 20:55:00-05:00,2024-07-24 21:30:00-05:00,2024-07-24 21:35:00-05:00,2024-07-24 21:45:00-05:00,2024-07-24 21:45:00-05:00,2024-07-24 22:05:00-05:00,18484.75,18506.626813059996,18440.996373880007,18506.626813059996,-1.0,90.0,-1,0,STOP,C30042,0.033140110399613947,-1.0,-1.0331401103996138,Loss,0.04571049710291579,1.0513414333670632
42,Structural BOS 3/3,Short,2024-08-02 11:50:00-05:00,2024-08-02 12:35:00-05:00,2024-08-02 12:40:00-05:00,2024-08-02 12:45:00-05:00,2024-08-02 12:45:00-05:00,2024-08-02 13:25:00-05:00,17715.5,17789.074555413255,17568.350889173485,17789.074555413255,-1.0,100.0,-1,4,STOP,C30043,0.00985395013164268,-1.0,-1.0098539501316426,Loss,0.03397913838497475,1.4033384152994575
43,Structural BOS 3/3,Long,2024-08-06 09:00:00-05:00,2024-08-06 09:40:00-05:00,2024-08-06 10:15:00-05:00,2024-08-06 10:20:00-05:00,2024-08-06 10:20:00-05:00,2024-08-06 11:20:00-05:00,17529.75,17442.036426138173,17705.177147723654,17612.0,0.9377111931337535,75.0,0,2,TIME,C30044,0.008265539392364435,0.9377111931337535,0.9294456537413891,Win,1.2911342568072721,0.9719134251021629
44,Structural BOS 3/3,Short,2024-08-16 06:10:00-05:00,2024-08-16 06:55:00-05:00,2024-08-16 07:00:00-05:00,2024-08-16 07:10:00-05:00,2024-08-16 07:10:00-05:00,2024-08-16 07:30:00-05:00,18796.75,18820.77940506454,18748.691189870926,18748.691189870926,2.0,75.0,0,1,TARGET,C30045,0.03017136704187115,2.0,1.969828632958129,Win,3.194003338570498,0.020807839339221482
45,Structural BOS 3/3,Long,2024-08-19 11:50:00-05:00,2024-08-19 12:35:00-05:00,2024-08-19 12:40:00-05:00,2024-08-19 12:45:00-05:00,2024-08-19 12:45:00-05:00,2024-08-19 13:40:00-05:00,18971.25,18946.627536548247,19020.494926903506,19020.494926903506,2.0,75.0,1,4,TARGET,C30046,0.029444657372346864,2.0,1.9705553426276532,Win,2.9444657372346867,0.16245328205432755
46,Structural BOS 3/3,Long,2024-08-22 22:35:00-05:00,2024-08-22 23:05:00-05:00,2024-08-22 23:10:00-05:00,2024-08-22 23:20:00-05:00,2024-08-22 23:20:00-05:00,2024-08-23 00:20:00-05:00,18947.0,18935.459524936687,18970.080950126627,18950.0,0.25995463648953626,90.0,-1,0,TIME,C30047,0.06282237048496749,0.25995463648953626,0.1971322660045688,Win,0.41159484110840766,0.7365381367203084
47,Structural BOS 3/3,Short,2024-09-03 12:10:00-05:00,2024-09-03 12:45:00-05:00,2024-09-03 12:50:00-05:00,2024-09-03 12:55:00-05:00,2024-09-03 12:55:00-05:00,2024-09-03 13:55:00-05:00,18370.5,18412.95063127812,18285.598737443757,18307.5,1.4840768700763698,75.0,-1,4,TIME,C30048,0.017078662393736625,1.4840768700763698,1.4669982076826331,Win,1.8256501179511564,0.12956226643524335
48,Structural BOS 3/3,Long,2024-09-04 02:00:00-05:00,2024-09-04 02:40:00-05:00,2024-09-04 02:45:00-05:00,2024-09-04 02:55:00-05:00,2024-09-04 02:55:00-05:00,2024-09-04 03:55:00-05:00,18163.25,18129.40301305865,18230.9439738827,18170.75,0.22158545494747348,75.0,-1,0,TIME,C30049,0.02141992731158887,0.22158545494747348,0.2001655276358846,Win,0.8567970924635548,0.7755490923161488
49,Structural BOS 3/3,Long,2024-09-04 09:00:00-05:00,2024-09-04 09:25:00-05:00,2024-09-04 09:30:00-05:00,2024-09-04 09:35:00-05:00,2024-09-04 09:35:00-05:00,2024-09-04 10:35:00-05:00,18300.0,18230.67552753293,18438.64894493414,18259.25,-0.5878155079991055,75.0,-1,2,TIME,C30050,0.010458067320229377,-0.5878155079991055,-0.5982735753193349,Loss,1.1143251041209923,0.8582827662808937
50,Structural BOS 3/3,Short,2024-09-05 06:15:00-05:00,2024-09-05 06:45:00-05:00,2024-09-05 06:50:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 06:55:00-05:00,2024-09-05 07:15:00-05:00,18179.25,18204.815199079712,18128.11960184058,18128.11960184058,2.0,75.0,-1,1,TARGET,C30051,0.02835886385001145,2.0,1.9716411361499886,Win,2.6696447693286642,0.3324832313449618
51,Structural BOS 3/3,Long,2024-09-09 10:10:00-05:00,2024-09-09 10:30:00-05:00,2024-09-09 10:35:00-05:00,2024-09-09 10:45:00-05:00,2024-09-09 10:45:00-05:00,2024-09-09 11:45:00-05:00,17875.0,17825.47162121775,17974.056757564496,17964.5,1.8070448135095938,70.0,-1,3,TIME,C30052,0.014638072511669863,1.8070448135095938,1.7924067409979239,Win,1.9584731498372092,0.25238056054603214
52,Structural BOS 3/3,Short,2024-09-18 02:25:00-05:00,2024-09-18 03:05:00-05:00,2024-09-18 03:20:00-05:00,2024-09-18 03:25:00-05:00,2024-09-18 03:25:00-05:00,2024-09-18 03:50:00-05:00,18689.5,18706.64034867892,18655.219302642163,18706.64034867892,-1.0,90.0,0,0,STOP,C30053,0.04229785598770351,-1.0,-1.0422978559877034,Loss,0.39380762471310166,1.1960083417212717
53,Structural BOS 3/3,Long,2024-09-19 08:50:00-05:00,2024-09-19 09:15:00-05:00,2024-09-19 09:20:00-05:00,2024-09-19 09:25:00-05:00,2024-09-19 09:25:00-05:00,2024-09-19 09:45:00-05:00,19154.5,19109.020419840926,19245.45916031815,19109.020419840926,-1.0,75.0,1,1,STOP,C30054,0.01594122015779772,-1.0,-1.0159412201577978,Loss,0.6486427512483209,1.1268793559822525
54,Structural BOS 3/3,Long,2024-09-19 23:10:00-05:00,2024-09-19 23:30:00-05:00,2024-09-19 23:35:00-05:00,2024-09-19 23:45:00-05:00,2024-09-19 23:45:00-05:00,2024-09-20 00:00:00-05:00,19086.75,19075.229325027776,19109.79134994445,19075.229325027776,-1.0,75.0,1,0,STOP,C30055,0.06293034060486617,-1.0,-1.0629303406048662,Loss,0.0868004697998154,1.0850058724976925
55,Structural BOS 3/3,Short,2024-09-26 08:30:00-05:00,2024-09-26 09:05:00-05:00,2024-09-26 09:10:00-05:00,2024-09-26 09:15:00-05:00,2024-09-26 09:15:00-05:00,2024-09-26 09:30:00-05:00,19425.0,19461.40913009565,19352.1817398087,19352.1817398087,2.0,90.0,1,1,TARGET,C30056,0.019912587806832135,2.0,1.980087412193168,Win,2.540571547768238,0.08926332465131646
56,Structural BOS 3/3,Long,2024-09-30 10:25:00-05:00,2024-09-30 11:10:00-05:00,2024-09-30 11:20:00-05:00,2024-09-30 11:25:00-05:00,2024-09-30 11:25:00-05:00,2024-09-30 12:00:00-05:00,19262.25,19225.22822477126,19336.293550457474,19225.22822477126,-1.0,75.0,-1,3,STOP,C30057,0.019583069572449957,-1.0,-1.01958306957245,Loss,0.12830286961260315,1.0196701742896357
57,Structural BOS 3/3,Long,2024-10-08 13:35:00-05:00,2024-10-08 14:15:00-05:00,2024-10-08 14:20:00-05:00,2024-10-08 14:25:00-05:00,2024-10-08 14:25:00-05:00,2024-10-08 15:25:00-05:00,19314.25,19290.16456909571,19362.420861808583,19314.0,-0.010379718801520596,75.0,1,5,TIME,C30058,0.03010118452440968,-0.010379718801520596,-0.040480903325930274,Loss,1.6918941646478542,0.5189859400760289
58,Structural BOS 3/3,Short,2024-10-14 21:00:00-05:00,2024-10-14 21:40:00-05:00,2024-10-14 21:45:00-05:00,2024-10-14 22:00:00-05:00,2024-10-14 22:00:00-05:00,2024-10-14 22:25:00-05:00,19646.5,19656.206820140855,19627.08635971829,19656.206820140855,-1.0,75.0,1,0,STOP,C30059,0.07468975313023195,-1.0,-1.074689753130232,Loss,0.43783648386687696,1.1847340151691965
59,Structural BOS 3/3,Long,2024-10-15 20:05:00-05:00,2024-10-15 20:40:00-05:00,2024-10-15 20:45:00-05:00,2024-10-15 20:50:00-05:00,2024-10-15 20:50:00-05:00,2024-10-15 21:50:00-05:00,19400.5,19385.52407590229,19430.45184819542,19402.25,0.11685422472644828,75.0,-1,0,TIME,C30060,0.04841103595809589,0.11685422472644828,0.0684431887683524,Win,0.5842711236321918,0.9682207191619179
60,Structural BOS 3/3,Long,2024-10-24 00:40:00-05:00,2024-10-24 01:00:00-05:00,2024-10-24 01:05:00-05:00,2024-10-24 01:20:00-05:00,2024-10-24 01:20:00-05:00,2024-10-24 01:45:00-05:00,19360.5,19348.768501639188,19383.962996721628,19348.768501639188,-1.0,75.0,-1,0,STOP,C30061,0.06179943752298423,-1.0,-1.0617994375229842,Loss,0.5966842243598478,1.0868176943697228
61,Structural BOS 3/3,Long,2024-11-21 04:35:00-06:00,2024-11-21 05:00:00-06:00,2024-11-21 05:05:00-06:00,2024-11-21 05:15:00-06:00,2024-11-21 05:15:00-06:00,2024-11-21 06:15:00-06:00,19756.5,19724.22068564339,19821.05862871322,19821.05862871322,2.0,90.0,-1,1,TARGET,C30062,0.02246020445138631,2.0,1.9775397955486136,Win,2.36993881452559,0.9371326684888771
62,Structural BOS 3/3,Long,2024-11-27 20:50:00-06:00,2024-11-27 21:30:00-06:00,2024-11-27 21:35:00-06:00,2024-11-27 21:40:00-06:00,2024-11-27 21:40:00-06:00,2024-11-27 22:40:00-06:00,19882.0,19874.510712945063,19896.978574109875,19885.5,0.467334203419576,75.0,-1,0,TIME,C30063,0.0968049421369195,0.467334203419576,0.3705292612826565,Win,0.701001305129417,0.8679063777792783
63,Structural BOS 3/3,Short,2024-12-04 18:25:00-06:00,2024-12-04 18:45:00-06:00,2024-12-04 18:50:00-06:00,2024-12-04 18:55:00-06:00,2024-12-04 18:55:00-06:00,2024-12-04 19:05:00-06:00,20523.0,20532.35277205509,20504.294455889823,20532.35277205509,-1.0,90.0,1,0,STOP,C30064,0.07751712494752518,-1.0,-1.0775171249475253,Loss,0.21384034468282806,1.0157416372434334
