trade_id,direction,same_bar_setup_bos,setup_type,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,exit_timestamp,setup_to_bos_bars,bos_to_retest_bars,retest_to_confirm_bars,bos_reference_level,bos_reference_source,bos_reference_pivot_timestamp,bos_reference_timestamp,bos_reference_confirmation_timestamp,bos_reference_pivot_bar,bos_reference_confirmation_bar,bars_pivot_to_bos,bars_confirmation_to_bos,bos_break_type,bos_bias_before,setup_open,setup_high,setup_low,setup_close,setup_atr,bos_open,bos_high,bos_low,bos_close,bos_atr,setup_close_minus_reference_signed_points,setup_close_minus_reference_signed_atr,bos_close_beyond_reference_points,bos_close_beyond_reference_atr,distance_setup_close_to_bos_level_points,distance_setup_close_to_bos_level_atr,bos_break_points,bos_break_atr,bos_body_atr,bos_range_atr,bars_setup_to_bos,prior_confirmed_swing_high,prior_confirmed_swing_low,prior_swing_high,prior_swing_low,prior_high_used_before_bar,prior_low_used_before_bar,did_current_bos_break_current_confirmed_swing,did_bos_break_prior_swing,bars_since_prior_swing,nearest_prior_swing_distance_atr,prior_bar_close,reference_already_crossed_on_prior_bar,stop_price,target_price,entry_price,exit_price,exit_reason,gross_R,R_result,cost_R,net_R,MFE_R,MAE_R,swing_2_2_break_same_bar,swing_2_2_level,swing_2_2_pivot_timestamp,swing_2_2_confirmation_timestamp,swing_2_2_close_distance_atr,swing_2_2_bars_confirmation_to_break,swing_3_3_break_same_bar,swing_3_3_level,swing_3_3_pivot_timestamp,swing_3_3_confirmation_timestamp,swing_3_3_close_distance_atr,swing_3_3_bars_confirmation_to_break,swing_5_5_break_same_bar,swing_5_5_level,swing_5_5_pivot_timestamp,swing_5_5_confirmation_timestamp,swing_5_5_close_distance_atr,swing_5_5_bars_confirmation_to_break
A0149,Long,True,Matching BOS only,2024-06-27 08:30:00-05:00,2024-06-27 08:30:00-05:00,2024-06-27 08:50:00-05:00,2024-06-27 08:55:00-05:00,2024-06-27 08:55:00-05:00,2024-06-27 09:50:00-05:00,0,4,1,19270.5,Most recent confirmed 5/5 pivot high,2024-06-27 08:00:00-05:00,2024-06-27 08:00:00-05:00,2024-06-27 08:25:00-05:00,40272,40277,6,1,BOS,1,19253.0,19317.5,19252.25,19312.25,15.809473361407493,19253.0,19317.5,19252.25,19312.25,15.809473361407493,41.75,2.640821679861641,41.75,2.640821679861641,41.75,2.640821679861641,41.75,2.640821679861641,3.7477529229174187,4.1272722062508285,0,19270.5,19215.5,19270.5,19215.5,False,False,True,True,6,2.640821679861641,19252.75,False,19286.49908113218,19395.251837735635,19322.75,19286.49908113218,STOP,-1.0,-1.0,0.019999493051294552,-1.0199994930512946,1.5585811826181273,1.6206485748462829,True,19270.5,2024-06-27 08:00:00-05:00,2024-06-27 08:10:00-05:00,2.640821679861641,4.0,True,19270.5,2024-06-27 08:00:00-05:00,2024-06-27 08:15:00-05:00,2.640821679861641,3.0,True,19270.5,2024-06-27 08:00:00-05:00,2024-06-27 08:25:00-05:00,2.640821679861641,1
A0150,Short,True,Matching BOS only,2024-06-27 13:00:00-05:00,2024-06-27 13:00:00-05:00,2024-06-27 13:05:00-05:00,2024-06-27 13:10:00-05:00,2024-06-27 13:10:00-05:00,2024-06-27 13:55:00-05:00,0,1,1,19285.75,Most recent confirmed 5/5 pivot low,2024-06-27 12:15:00-05:00,2024-06-27 12:15:00-05:00,2024-06-27 12:40:00-05:00,40323,40328,9,4,BOS,-1,19297.25,19298.5,19256.0,19273.25,19.911019217155,19297.25,19298.5,19256.0,19273.25,19.911019217155,12.5,0.6277930759682161,12.5,0.6277930759682161,12.5,0.6277930759682161,12.5,0.6277930759682161,1.2053627058589749,2.1344964582919346,0,19320.5,19285.75,19320.5,19285.75,False,False,True,True,9,0.6277930759682161,19296.75,False,19307.92062944668,19216.658741106647,19277.5,19307.92062944668,STOP,-1.0,-1.0,0.023832511463011807,-1.0238325114630118,0.6327942698799687,1.0190453177287808,True,19285.75,2024-06-27 12:15:00-05:00,2024-06-27 12:25:00-05:00,0.6277930759682161,7.0,True,19285.75,2024-06-27 12:15:00-05:00,2024-06-27 12:30:00-05:00,0.6277930759682161,6.0,True,19285.75,2024-06-27 12:15:00-05:00,2024-06-27 12:40:00-05:00,0.6277930759682161,4
A0151,Short,True,Matching BOS only,2024-06-27 23:05:00-05:00,2024-06-27 23:05:00-05:00,2024-06-27 23:10:00-05:00,2024-06-27 23:25:00-05:00,2024-06-27 23:25:00-05:00,2024-06-28 00:25:00-05:00,0,1,3,19384.5,Most recent confirmed 5/5 pivot low,2024-06-27 21:35:00-05:00,2024-06-27 21:35:00-05:00,2024-06-27 22:00:00-05:00,40423,40428,18,13,CHoCH,1,19388.0,19388.5,19374.75,19379.25,5.7812346122460765,19388.0,19388.5,19374.75,19379.25,5.7812346122460765,5.25,0.9081105251946028,5.25,0.9081105251946028,5.25,0.9081105251946028,5.25,0.9081105251946028,1.5135175419910045,2.378384708843007,0,19400.0,19384.5,19400.0,19384.5,False,False,True,True,18,0.9081105251946028,19388.5,False,19385.97357253854,19360.55285492292,19377.5,19368.0,TIME,1.1211327874744565,1.1211327874744565,0.08556013378094332,1.0355726536935133,1.2981537539177608,0.41304892170110574,True,19388.0,2024-06-27 22:45:00-05:00,2024-06-27 22:55:00-05:00,1.5135175419910045,2.0,False,19394.5,2024-06-27 22:15:00-05:00,2024-06-27 22:30:00-05:00,2.637844858898608,,True,19384.5,2024-06-27 21:35:00-05:00,2024-06-27 22:00:00-05:00,0.9081105251946028,13
A0152,Long,True,Matching BOS only,2024-06-28 09:00:00-05:00,2024-06-28 09:00:00-05:00,2024-06-28 09:40:00-05:00,2024-06-28 09:45:00-05:00,2024-06-28 09:45:00-05:00,2024-06-28 09:50:00-05:00,0,8,1,19440.5,Most recent confirmed 5/5 pivot high,2024-06-28 07:30:00-05:00,2024-06-28 07:30:00-05:00,2024-06-28 07:55:00-05:00,40542,40547,18,13,CHoCH,-1,19410.75,19485.25,19410.5,19482.0,24.97963710988501,19410.75,19485.25,19410.5,19482.0,24.97963710988501,41.5,1.6613531981046075,41.5,1.6613531981046075,41.5,1.6613531981046075,41.5,1.6613531981046075,2.852323261806103,2.9924373869474556,0,19440.5,19301.75,19440.5,19301.75,False,False,True,True,18,1.6613531981046075,19410.0,False,19416.50318454697,19545.49363090606,19459.5,19416.50318454697,STOP,-1.0,-1.0,0.01686171388185747,-1.0168617138818574,0.08140137736069124,1.1919487399244073,False,19353.5,2024-06-28 08:10:00-05:00,2024-06-28 08:20:00-05:00,5.1441900230467965,,True,19440.5,2024-06-28 07:30:00-05:00,2024-06-28 07:45:00-05:00,1.6613531981046075,15.0,True,19440.5,2024-06-28 07:30:00-05:00,2024-06-28 07:55:00-05:00,1.6613531981046075,13
A0153,Short,True,Matching BOS only,2024-06-28 11:05:00-05:00,2024-06-28 11:05:00-05:00,2024-06-28 11:25:00-05:00,2024-06-28 11:30:00-05:00,2024-06-28 11:30:00-05:00,2024-06-28 12:30:00-05:00,0,4,1,19338.25,Most recent confirmed 5/5 pivot low,2024-06-28 10:25:00-05:00,2024-06-28 10:25:00-05:00,2024-06-28 10:50:00-05:00,40577,40582,8,3,CHoCH,1,19358.75,19359.5,19317.5,19327.25,28.86789744716532,19358.75,19359.5,19317.5,19327.25,28.86789744716532,11.0,0.3810461090951445,11.0,0.3810461090951445,11.0,0.3810461090951445,11.0,0.3810461090951445,1.0911774942270047,1.4549033256360062,0,19535.75,19338.25,19535.75,19338.25,False,False,True,True,8,0.3810461090951445,19358.0,False,19348.874472402265,19213.50105519547,19303.75,19302.5,TIME,0.02770115490452292,0.02770115490452292,0.016066669844623,0.011634485059899922,1.2410117397226041,0.6925288726130603,True,19353.5,2024-06-28 10:40:00-05:00,2024-06-28 10:50:00-05:00,0.909314578522504,3.0,True,19338.25,2024-06-28 10:25:00-05:00,2024-06-28 10:40:00-05:00,0.3810461090951445,5.0,True,19338.25,2024-06-28 10:25:00-05:00,2024-06-28 10:50:00-05:00,0.3810461090951445,3
A0154,Short,True,Matching BOS only,2024-07-01 02:25:00-05:00,2024-07-01 02:25:00-05:00,2024-07-01 02:30:00-05:00,2024-07-01 02:35:00-05:00,2024-07-01 02:35:00-05:00,2024-07-01 02:55:00-05:00,0,1,1,19237.25,Most recent confirmed 5/5 pivot low,2024-06-30 23:50:00-05:00,2024-06-30 23:50:00-05:00,2024-07-01 00:15:00-05:00,40726,40731,31,26,CHoCH,1,19246.75,19248.5,19234.5,19234.75,9.637301162251816,19246.75,19248.5,19234.5,19234.75,9.637301162251816,2.5,0.2594087242798023,2.5,0.2594087242798023,2.5,0.2594087242798023,2.5,0.2594087242798023,1.2451618765430512,1.4526888559668931,0,19283.25,19237.25,19283.25,19237.25,False,False,True,True,31,0.2594087242798023,19245.25,False,19242.37656043179,19196.24687913642,19227.0,19196.24687913642,TARGET,2.0,2.0,0.047149686252406224,1.9528503137475939,2.178640675111184,0.4552383500232325,False,19263.0,2024-07-01 01:40:00-05:00,2024-07-01 01:50:00-05:00,2.931318584361766,,False,19263.0,2024-07-01 01:40:00-05:00,2024-07-01 01:55:00-05:00,2.931318584361766,,True,19237.25,2024-06-30 23:50:00-05:00,2024-07-01 00:15:00-05:00,0.2594087242798023,26
A0155,Long,False,Matching liquidity sweep only,2024-07-02 14:50:00-05:00,2024-07-02 14:55:00-05:00,2024-07-02 15:00:00-05:00,2024-07-02 15:10:00-05:00,2024-07-02 15:10:00-05:00,2024-07-02 15:45:00-05:00,1,1,2,19502.5,Most recent confirmed 5/5 pivot high,2024-07-02 13:50:00-05:00,2024-07-02 13:50:00-05:00,2024-07-02 14:15:00-05:00,41170,41175,13,8,BOS,1,19479.0,19500.75,19470.5,19498.25,15.01798810693559,19498.25,19521.75,19495.0,19519.0,15.855988956440191,-4.25,-0.2829939649530865,16.5,1.0406162646384938,-4.25,-0.2829939649530865,16.5,1.0406162646384938,1.3086537873484088,1.6870597017624065,1,19502.5,19474.25,19502.5,19474.25,False,False,True,True,13,1.0406162646384938,19498.25,False,19492.84537660133,19563.05924679734,19516.25,19492.84537660133,STOP,-1.0,-1.0,0.03097678555431046,-1.0309767855543104,0.032044950573424616,1.0574833689230123,False,19495.25,2024-07-02 14:30:00-05:00,2024-07-02 14:40:00-05:00,1.4978567445554076,,False,19495.25,2024-07-02 14:30:00-05:00,2024-07-02 14:45:00-05:00,1.4978567445554076,,True,19502.5,2024-07-02 13:50:00-05:00,2024-07-02 14:15:00-05:00,1.0406162646384938,8
A0156,Long,True,Matching BOS only,2024-07-04 18:20:00-05:00,2024-07-04 18:20:00-05:00,2024-07-04 18:25:00-05:00,2024-07-04 18:30:00-05:00,2024-07-04 18:30:00-05:00,2024-07-04 19:30:00-05:00,0,1,1,19652.25,Most recent confirmed 5/5 pivot high,2024-07-04 17:35:00-05:00,2024-07-04 17:35:00-05:00,2024-07-04 18:00:00-05:00,41662,41667,9,4,CHoCH,-1,19652.0,19657.25,19651.75,19653.0,5.088384911647941,19652.0,19657.25,19651.75,19653.0,5.088384911647941,0.75,0.14739450985383545,0.75,0.14739450985383545,0.75,0.14739450985383545,0.75,0.14739450985383545,0.19652601313844725,1.08089307226146,0,19652.25,19623.5,19652.25,19623.5,False,False,True,True,9,0.14739450985383545,19652.25,False,19650.482624616823,19673.784750766354,19658.25,19658.5,TIME,0.03218590420407046,0.03218590420407046,0.09333912219180998,-0.06115321798773952,0.6115321798773757,0.8690194135099549,False,19649.5,2024-07-04 17:50:00-05:00,2024-07-04 18:00:00-05:00,0.6878410459845654,,True,19652.25,2024-07-04 17:35:00-05:00,2024-07-04 17:50:00-05:00,0.14739450985383545,6.0,True,19652.25,2024-07-04 17:35:00-05:00,2024-07-04 18:00:00-05:00,0.14739450985383545,4
A0157,Long,True,Matching BOS only,2024-07-05 10:10:00-05:00,2024-07-05 10:10:00-05:00,2024-07-05 10:20:00-05:00,2024-07-05 10:25:00-05:00,2024-07-05 10:25:00-05:00,2024-07-05 11:25:00-05:00,0,2,1,19806.75,Most recent confirmed 5/5 pivot high,2024-07-05 09:00:00-05:00,2024-07-05 09:00:00-05:00,2024-07-05 09:25:00-05:00,41847,41852,14,9,BOS,1,19802.0,19828.75,19799.25,19825.5,27.10943006880106,19802.0,19828.75,19799.25,19825.5,27.10943006880106,18.75,0.6916412463269921,18.75,0.6916412463269921,18.75,0.6916412463269921,18.75,0.6916412463269921,0.8668570287298301,1.0881822275544675,0,19806.75,19673.75,19806.75,19673.75,False,False,True,True,14,0.6916412463269921,19801.5,False,19784.544778865988,19899.91044226803,19823.0,19877.5,TIME,1.4172327812150978,1.4172327812150978,0.01885309663084374,1.398379684584254,1.4692413236450639,0.03900640682243532,True,19814.5,2024-07-05 09:45:00-05:00,2024-07-05 09:55:00-05:00,0.40576286451183535,3.0,True,19814.5,2024-07-05 09:45:00-05:00,2024-07-05 10:00:00-05:00,0.40576286451183535,2.0,True,19806.75,2024-07-05 09:00:00-05:00,2024-07-05 09:25:00-05:00,0.6916412463269921,9
A0158,Short,True,Matching BOS only,2024-07-05 15:40:00-05:00,2024-07-05 15:40:00-05:00,2024-07-05 15:45:00-05:00,2024-07-05 15:55:00-05:00,2024-07-05 15:55:00-05:00,2024-07-07 17:05:00-05:00,0,1,2,19867.75,Most recent confirmed 5/5 pivot low,2024-07-05 15:05:00-05:00,2024-07-05 15:05:00-05:00,2024-07-05 15:30:00-05:00,41920,41925,7,2,CHoCH,1,19867.75,19869.0,19866.0,19866.0,9.62744573813494,19867.75,19869.0,19866.0,19866.0,9.62744573813494,1.75,0.18177199307061645,1.75,0.18177199307061645,1.75,0.18177199307061645,1.75,0.18177199307061645,0.18177199307061645,0.3116091309781996,0,19902.0,19867.75,19902.0,19867.75,False,False,True,True,7,0.18177199307061645,19867.75,False,19868.044733028433,19825.91053394313,19854.0,19868.044733028433,STOP,-1.0,-1.0,0.05162077474397365,-1.0516207747439736,0.7298109532768688,1.530822975166115,True,19867.75,2024-07-05 15:05:00-05:00,2024-07-05 15:15:00-05:00,0.18177199307061645,5.0,True,19867.75,2024-07-05 15:05:00-05:00,2024-07-05 15:20:00-05:00,0.18177199307061645,4.0,True,19867.75,2024-07-05 15:05:00-05:00,2024-07-05 15:30:00-05:00,0.18177199307061645,2
A0159,Long,True,Matching BOS only,2024-07-08 10:20:00-05:00,2024-07-08 10:20:00-05:00,2024-07-08 10:25:00-05:00,2024-07-08 10:30:00-05:00,2024-07-08 10:30:00-05:00,2024-07-08 10:35:00-05:00,0,1,1,19916.0,Most recent confirmed 5/5 pivot high,2024-07-08 08:50:00-05:00,2024-07-08 08:50:00-05:00,2024-07-08 09:15:00-05:00,42121,42126,18,13,CHoCH,-1,19902.5,19929.25,19901.25,19920.75,17.766891020508158,19902.5,19929.25,19901.25,19920.75,17.766891020508158,4.75,0.2673512205662273,4.75,0.2673512205662273,4.75,0.2673512205662273,4.75,0.2673512205662273,1.027191531649189,1.5759650896535504,0,19916.0,19850.5,19916.0,19850.5,False,False,True,True,18,0.2673512205662273,19902.0,False,19899.2543016648,19976.491396670397,19925.0,19899.2543016648,STOP,-1.0,-1.0,0.02816004408040498,-1.028160044080405,0.01942072005545171,1.0584292430221183,False,19895.75,2024-07-08 09:30:00-05:00,2024-07-08 09:40:00-05:00,1.4071116871906701,,True,19904.75,2024-07-08 09:10:00-05:00,2024-07-08 09:25:00-05:00,0.9005514798020289,11.0,True,19916.0,2024-07-08 08:50:00-05:00,2024-07-08 09:15:00-05:00,0.2673512205662273,13
A0160,Long,True,Matching BOS only,2024-07-08 14:50:00-05:00,2024-07-08 14:50:00-05:00,2024-07-08 14:55:00-05:00,2024-07-08 15:00:00-05:00,2024-07-08 15:00:00-05:00,2024-07-08 17:00:00-05:00,0,1,1,19918.75,Most recent confirmed 5/5 pivot high,2024-07-08 13:25:00-05:00,2024-07-08 13:25:00-05:00,2024-07-08 13:50:00-05:00,42176,42181,17,12,CHoCH,-1,19906.25,19928.75,19906.25,19928.25,13.242487628424398,19906.25,19928.75,19906.25,19928.25,13.242487628424398,9.5,0.7173878705092147,9.5,0.7173878705092147,9.5,0.7173878705092147,9.5,0.7173878705092147,1.661319279073971,1.6990765354165613,0,19918.75,19871.5,19918.75,19871.5,False,False,True,True,17,0.7173878705092147,19906.0,False,19915.23611931732,19985.777761365363,19938.75,19942.25,TIME,0.1488482504114185,0.1488482504114185,0.030832851870938878,0.11801539854047963,0.4678087870073485,0.15948026829795972,True,19911.75,2024-07-08 13:55:00-05:00,2024-07-08 14:05:00-05:00,1.2459894593054783,9.0,True,19911.75,2024-07-08 13:55:00-05:00,2024-07-08 14:10:00-05:00,1.2459894593054783,8.0,True,19918.75,2024-07-08 13:25:00-05:00,2024-07-08 13:50:00-05:00,0.7173878705092147,12
A0161,Short,True,Matching BOS only,2024-07-09 00:20:00-05:00,2024-07-09 00:20:00-05:00,2024-07-09 00:25:00-05:00,2024-07-09 00:30:00-05:00,2024-07-09 00:30:00-05:00,2024-07-09 00:40:00-05:00,0,1,1,19991.75,Most recent confirmed 5/5 pivot low,2024-07-08 23:30:00-05:00,2024-07-08 23:30:00-05:00,2024-07-08 23:55:00-05:00,42285,42290,10,5,CHoCH,1,20002.0,20002.0,19986.5,19988.25,5.033856611355655,20002.0,20002.0,19986.5,19988.25,5.033856611355655,3.5,0.6952919541062224,3.5,0.6952919541062224,3.5,0.6952919541062224,3.5,0.6952919541062224,2.731504105417302,3.079150082470413,0,19998.5,19991.75,19998.5,19991.75,True,False,True,True,10,0.6952919541062224,20002.25,False,19995.124146178463,19972.251707643074,19987.5,19995.124146178463,STOP,-1.0,-1.0,0.09509261536039428,-1.0950926153603944,0.2623244561666049,1.1476694957288964,True,19991.75,2024-07-08 23:30:00-05:00,2024-07-08 23:40:00-05:00,0.6952919541062224,8.0,True,19991.75,2024-07-08 23:30:00-05:00,2024-07-08 23:45:00-05:00,0.6952919541062224,7.0,True,19991.75,2024-07-08 23:30:00-05:00,2024-07-08 23:55:00-05:00,0.6952919541062224,5
A0162,Long,True,Matching BOS only,2024-07-09 02:25:00-05:00,2024-07-09 02:25:00-05:00,2024-07-09 02:30:00-05:00,2024-07-09 02:35:00-05:00,2024-07-09 02:35:00-05:00,2024-07-09 03:35:00-05:00,0,1,1,19990.25,Most recent confirmed 5/5 pivot high,2024-07-09 01:50:00-05:00,2024-07-09 01:50:00-05:00,2024-07-09 02:15:00-05:00,42313,42318,7,2,CHoCH,-1,19986.25,19992.5,19983.25,19992.5,7.234985362762822,19986.25,19992.5,19983.25,19992.5,7.234985362762822,2.25,0.3109888807212173,2.25,0.3109888807212173,2.25,0.3109888807212173,2.25,0.3109888807212173,0.8638580020033814,1.2785098429650044,0,19990.25,19978.0,19990.25,19978.0,False,False,True,True,7,0.3109888807212173,19986.5,False,19986.823628625203,20019.602742749597,19997.75,19991.75,TIME,-0.549130154393184,-0.549130154393184,0.06635322698918224,-0.6154833813823662,0.5033693081937962,0.9380973470884385,True,19990.25,2024-07-09 01:50:00-05:00,2024-07-09 02:00:00-05:00,0.3109888807212173,5.0,True,19990.25,2024-07-09 01:50:00-05:00,2024-07-09 02:05:00-05:00,0.3109888807212173,4.0,True,19990.25,2024-07-09 01:50:00-05:00,2024-07-09 02:15:00-05:00,0.3109888807212173,2
A0163,Short,True,Matching BOS only,2024-07-09 07:20:00-05:00,2024-07-09 07:20:00-05:00,2024-07-09 07:30:00-05:00,2024-07-09 07:35:00-05:00,2024-07-09 07:35:00-05:00,2024-07-09 07:45:00-05:00,0,2,1,19981.0,Most recent confirmed 5/5 pivot low,2024-07-09 06:45:00-05:00,2024-07-09 06:45:00-05:00,2024-07-09 07:10:00-05:00,42372,42377,7,2,BOS,-1,19982.5,19985.5,19977.75,19977.75,6.730872265737369,19982.5,19985.5,19977.75,19977.75,6.730872265737369,3.25,0.4828497513678432,3.25,0.4828497513678432,3.25,0.4828497513678432,3.25,0.4828497513678432,0.7057034827683862,1.1514109455694723,0,20007.75,19981.0,20007.75,19981.0,False,False,True,True,7,0.4828497513678432,19983.0,False,19980.258004574247,19947.983990851502,19969.5,19980.258004574247,STOP,-1.0,-1.0,0.06739167984140258,-1.0673916798414025,0.0,1.0689714733463858,False,19984.25,2024-07-09 07:00:00-05:00,2024-07-09 07:10:00-05:00,0.9656995027356864,,True,19981.0,2024-07-09 06:45:00-05:00,2024-07-09 07:00:00-05:00,0.4828497513678432,4.0,True,19981.0,2024-07-09 06:45:00-05:00,2024-07-09 07:10:00-05:00,0.4828497513678432,2
A0164,Long,True,Matching BOS only,2024-07-09 22:00:00-05:00,2024-07-09 22:00:00-05:00,2024-07-09 22:05:00-05:00,2024-07-09 22:10:00-05:00,2024-07-09 22:10:00-05:00,2024-07-09 23:05:00-05:00,0,1,1,19973.75,Most recent confirmed 5/5 pivot high,2024-07-09 20:10:00-05:00,2024-07-09 20:10:00-05:00,2024-07-09 20:35:00-05:00,42521,42526,22,17,BOS,1,19973.5,19975.25,19973.25,19974.75,3.566532322437773,19973.5,19975.25,19973.25,19974.75,3.566532322437773,1.0,0.280384392904222,1.0,0.280384392904222,1.0,0.280384392904222,1.0,0.280384392904222,0.3504804911302775,0.560768785808444,0,19973.75,19964.0,19973.75,19964.0,False,False,True,True,22,0.280384392904222,19972.75,False,19970.099536001337,19985.550927997327,19975.25,19970.099536001337,STOP,-1.0,-1.0,0.14076401663775448,-1.1407640166377544,0.5339324769018273,1.0193256377216704,False,19975.5,2024-07-09 21:35:00-05:00,2024-07-09 21:45:00-05:00,-0.2102882946781665,,False,19975.5,2024-07-09 21:35:00-05:00,2024-07-09 21:50:00-05:00,-0.2102882946781665,,True,19973.75,2024-07-09 20:10:00-05:00,2024-07-09 20:35:00-05:00,0.280384392904222,17
A0165,Short,True,Matching BOS only,2024-07-11 04:10:00-05:00,2024-07-11 04:10:00-05:00,2024-07-11 04:15:00-05:00,2024-07-11 04:20:00-05:00,2024-07-11 04:20:00-05:00,2024-07-11 04:45:00-05:00,0,1,1,20140.5,Most recent confirmed 5/5 pivot low,2024-07-11 03:25:00-05:00,2024-07-11 03:25:00-05:00,2024-07-11 03:50:00-05:00,42884,42889,9,4,BOS,-1,20141.75,20144.5,20138.25,20140.0,5.842575592874894,20141.75,20144.5,20138.25,20140.0,5.842575592874894,0.5,0.0855786959110563,0.5,0.0855786959110563,0.5,0.0855786959110563,0.5,0.0855786959110563,0.29952543568869705,1.0697336988882036,0,20154.25,20140.5,20154.25,20140.5,False,False,True,True,9,0.0855786959110563,20142.0,False,20147.169479146905,20121.911041706186,20138.75,20147.169479146905,STOP,-1.0,-1.0,0.08610983973592701,-1.086109839735927,0.41570267458723387,1.0392566864680846,False,20142.0,2024-07-11 03:40:00-05:00,2024-07-11 03:50:00-05:00,0.3423147836442252,,True,20140.5,2024-07-11 03:25:00-05:00,2024-07-11 03:40:00-05:00,0.0855786959110563,6.0,True,20140.5,2024-07-11 03:25:00-05:00,2024-07-11 03:50:00-05:00,0.0855786959110563,4
A0166,Long,True,Matching BOS only,2024-07-11 07:25:00-05:00,2024-07-11 07:25:00-05:00,2024-07-11 07:30:00-05:00,2024-07-11 07:35:00-05:00,2024-07-11 07:35:00-05:00,2024-07-11 07:40:00-05:00,0,1,1,20149.25,Most recent confirmed 5/5 pivot high,2024-07-11 06:40:00-05:00,2024-07-11 06:40:00-05:00,2024-07-11 07:05:00-05:00,42923,42928,9,4,CHoCH,-1,20137.25,20153.25,20136.5,20153.25,6.166027804696384,20137.25,20153.25,20136.5,20153.25,6.166027804696384,4.0,0.6487158551171925,4.0,0.6487158551171925,4.0,0.6487158551171925,4.0,0.6487158551171925,2.59486342046877,2.7164976433032435,0,20149.25,20138.75,20149.25,20138.75,False,True,True,True,9,0.6487158551171925,20136.75,False,20212.949168119947,20276.851663760106,20234.25,20212.949168119947,STOP,-1.0,-1.0,0.03403622938684007,-1.0340362293868401,0.0938930465843864,1.3497125446505542,True,20148.75,2024-07-11 07:10:00-05:00,2024-07-11 07:20:00-05:00,0.7298053370068416,1.0,True,20149.25,2024-07-11 06:40:00-05:00,2024-07-11 06:55:00-05:00,0.6487158551171925,6.0,True,20149.25,2024-07-11 06:40:00-05:00,2024-07-11 07:05:00-05:00,0.6487158551171925,4
A0167,Long,True,Matching BOS + liquidity sweep,2024-07-16 07:30:00-05:00,2024-07-16 07:30:00-05:00,2024-07-16 07:35:00-05:00,2024-07-16 07:40:00-05:00,2024-07-16 07:40:00-05:00,2024-07-16 07:50:00-05:00,0,1,1,19900.0,Most recent confirmed 5/5 pivot high,2024-07-16 06:00:00-05:00,2024-07-16 06:00:00-05:00,2024-07-16 06:25:00-05:00,43743,43748,18,13,BOS,1,19891.25,19909.75,19837.5,19904.25,13.629272636237667,19891.25,19909.75,19837.5,19904.25,13.629272636237667,4.25,0.3118288197346681,4.25,0.3118288197346681,4.25,0.3118288197346681,4.25,0.3118288197346681,0.9538293309531024,5.301089935489357,0,19900.0,19877.5,19900.0,19877.5,False,False,True,True,18,0.3118288197346681,19894.0,False,19892.64912952405,19956.7017409519,19914.0,19892.64912952405,STOP,-1.0,-1.0,0.03395646097036658,-1.0339564609703666,0.0468364978901608,1.4519314345949847,True,19899.0,2024-07-16 07:05:00-05:00,2024-07-16 07:15:00-05:00,0.3852003067310606,3.0,True,19899.0,2024-07-16 07:05:00-05:00,2024-07-16 07:20:00-05:00,0.3852003067310606,2.0,True,19900.0,2024-07-16 06:00:00-05:00,2024-07-16 06:25:00-05:00,0.3118288197346681,13
A0168,Long,True,Matching BOS only,2024-07-16 14:50:00-05:00,2024-07-16 14:50:00-05:00,2024-07-16 14:55:00-05:00,2024-07-16 15:05:00-05:00,2024-07-16 15:05:00-05:00,2024-07-16 17:05:00-05:00,0,1,2,19856.0,Most recent confirmed 5/5 pivot high,2024-07-16 14:00:00-05:00,2024-07-16 14:00:00-05:00,2024-07-16 14:25:00-05:00,43839,43844,10,5,BOS,1,19829.25,19870.75,19824.5,19866.75,25.23321420173059,19829.25,19870.75,19824.5,19866.75,25.23321420173059,10.75,0.42602578942411246,10.75,0.42602578942411246,10.75,0.42602578942411246,10.75,0.42602578942411246,1.4861364747352759,1.832901652173507,0,19856.0,19748.25,19856.0,19748.25,False,False,True,True,10,0.42602578942411246,19829.25,False,19832.089310349198,19942.071379301608,19868.75,19849.75,TIME,-0.5182663005245425,-0.5182663005245425,0.019775950941068585,-0.538042251465611,0.054554347423637475,0.7501222770750153,True,19858.5,2024-07-16 14:30:00-05:00,2024-07-16 14:40:00-05:00,0.32695002444176074,2.0,True,19858.5,2024-07-16 14:30:00-05:00,2024-07-16 14:45:00-05:00,0.32695002444176074,1.0,True,19856.0,2024-07-16 14:00:00-05:00,2024-07-16 14:25:00-05:00,0.42602578942411246,5
