event_family,vol_measure,transition,compression_duration,shock_percentile_bin,transition_direction,horizon,orientation,N,sample_tier,mean_signed_return_atr,median_signed_return_atr,positive_signed_rate,mean_abs_return_atr,median_abs_return_atr,mfe_atr,mae_atr,future_rv,effect_value,uplift_pct_vs_baseline,standard_error,ci95_low,ci95_high,era1,era2,era3,same_sign_across_eras,replicated,raw_p_value,fdr_q_value,fdr_survivor_5pct
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,DOWN,1,n/a,5,INSUFFICIENT,-0.8676517367074025,-0.578720665373445,0.4,1.37274059608723,1.1862162970686025,0.9577623795239785,1.3965447425655027,,1.37274059608723,,0.5402853332253258,,,1.8669936106621938,,0.6313610742247846,False,False,0.011060875421272919,0.013080288361256357,True
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,UP,1,n/a,4,INSUFFICIENT,-1.2038723260867796,-0.9519729828754919,0.25,3.2618579470303333,2.8498086734688544,1.379716227731991,4.261232856905817,,3.2618579470303333,,1.4826451127217732,,,3.2618579470303333,,,False,False,0.027805043210474757,0.03208274216593241,True
REGIME_TRANSITION,ATR_24,LOW->HIGH,n/a,n/a,DOWN,1,n/a,1,INSUFFICIENT,-1.8400041268475054,-1.8400041268475054,0.0,1.8400041268475054,1.8400041268475054,-0.020909137805085288,2.153641193923785,,1.8400041268475054,,,,,1.8400041268475054,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->HIGH,0,n/a,DOWN,1,n/a,1,INSUFFICIENT,-1.8400041268475054,-1.8400041268475054,0.0,1.8400041268475054,1.8400041268475054,-0.020909137805085288,2.153641193923785,,1.8400041268475054,,,,,1.8400041268475054,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,NEUTRAL,1,n/a,1,INSUFFICIENT,-30.919159695432043,-30.919159695432043,0.0,30.919159695432043,30.919159695432043,-18.32246500470047,42.742875393777815,,30.919159695432043,,,,,30.919159695432043,,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,NEUTRAL,1,n/a,2,INSUFFICIENT,-15.533101096889526,-15.533101096889526,0.0,15.533101096889526,15.533101096889526,-8.315738136854923,21.977988002570328,,15.533101096889526,,15.386058598542514,,,30.919159695432043,0.1470424983470106,,False,False,0.31270764408610463,0.3300802909797771,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,UP,3,n/a,1082,STRONG_SAMPLE,0.06377823526429238,0.023380432061546025,0.5064695009242144,1.690353292030223,1.098075232549328,1.718200619192546,1.625934646709591,0.0014077719135691296,1.690353292030223,-9.832046366857139,0.06429607374290171,1.5710267803541298,1.8241929640906234,1.5512027741649206,1.8818708367092594,1.6133583701856038,True,False,2.4857314959801586e-152,4.660746554962798e-152,True
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,DOWN,3,n/a,11052,STRONG_SAMPLE,0.016575882811186573,0.03617959002305819,0.512214983713355,0.7440831688246037,0.5388002050431382,0.7567253887763497,0.7716173513344499,0.0004698761071285891,0.7440831688246037,-60.30861892474767,0.007167487334974678,0.730599780293336,0.7578343666943922,0.7828614065010174,0.7164661079417224,0.7298923514139207,True,False,0.0,0.0,True
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,DOWN,3,n/a,6552,STRONG_SAMPLE,0.01423778819267754,0.026732051336015552,0.5093101343101343,0.6567781078410914,0.47717737449019504,0.6707373985848067,0.6764435068488647,0.0005001553239873393,0.6567781078410914,-64.96570376483169,0.00996264818294897,0.6376901319491742,0.6763963018024932,0.7283575549623104,0.6333012287043559,0.5987787421003472,True,False,0.0,0.0,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,UP,3,n/a,9635,STRONG_SAMPLE,-0.013095119050060233,-0.009775969509931782,0.4835495588998443,0.9049893309352653,0.6406774447596358,0.9201256911638768,0.9268571043862911,0.0009756572535926951,0.9049893309352653,-51.72545501878374,0.010774345555148794,0.8854572244543601,0.9285485708462543,0.8562768529629609,0.9515768162885441,0.9031354248095813,True,False,0.0,0.0,True
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,NEUTRAL,3,n/a,61,INSUFFICIENT,-0.2556620789831943,0.0,0.4098360655737705,0.6724993405394358,0.22692927036738156,0.29300657684924547,0.7700398177971075,0.0004257382206646645,0.6724993405394358,,0.19207993453826905,0.3657162878338723,1.1071876101701146,0.7081884490011957,0.6326614808879296,0.5493494491501741,True,False,0.00046326698921565594,0.0005868048530064976,True
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,3,n/a,587,ANALYZABLE,0.04889359846802049,0.04520811502100044,0.5127768313458262,0.7942940565610737,0.5634171449769011,0.7564331710387389,0.6848467574415416,0.0005667165896715097,0.7942940565610737,-57.63023623478156,0.035752495515965176,0.7347747983174893,0.8647861892621861,0.8361296012928798,0.7422236095134193,0.7409565836660043,True,False,2.3809060377304007e-109,4.0632228787614622e-109,True
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,DOWN,3,n/a,4658,STRONG_SAMPLE,0.0009283608101332406,0.0004035840452166251,0.5,0.6733151745618492,0.4829661593003175,0.6799000787719911,0.6836202640428347,0.0006533243102684489,0.6733151745618492,-64.08357251313662,0.010344132280645093,0.6512199949948936,0.6950909329295648,0.7066911981493601,0.6535972161453402,0.6551621149912737,True,False,0.0,0.0,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,UP,3,n/a,21535,STRONG_SAMPLE,0.02135405530828953,0.0,0.49421871372184817,0.8797693225412998,0.645639584932646,0.9070970933823835,0.8879441209108172,0.0006697569357790484,0.8797693225412998,-53.07075754117141,0.006514718286802951,0.8668942204524465,0.8929645495279952,0.8671897146044588,0.8953949794631733,0.8757465894118643,True,False,0.0,0.0,True
COMPRESSION,ATR_RATIO,ENTER_LOW,1-3,n/a,UP,3,n/a,4864,STRONG_SAMPLE,-0.0021033858838518764,0.0,0.4942434210526316,0.6843682286203725,0.46971540651420784,0.6729105986133238,0.6761679559739897,0.0007157158194964308,0.6843682286203725,-63.49397312551006,0.013501206213064358,0.6574953154166848,0.7099702293127785,0.7343781704386284,0.6643531303184897,0.6499403936359847,True,False,0.0,0.0,True
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,DOWN,3,n/a,2969,STRONG_SAMPLE,-0.04129207072189919,0.02554570342864226,0.5072414954530144,0.8184185531656336,0.5700861337544118,0.7760659366844525,0.9006320880357654,0.0006419110199984051,0.8184185531656336,-56.3433712335307,0.01618172459186363,0.7882697650979522,0.8540164456065287,0.8552203284915507,0.8023279242524264,0.7961006972012468,True,False,0.0,0.0,True
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,UP,3,n/a,6912,STRONG_SAMPLE,-0.015669120923721674,0.0,0.48466435185185186,0.6548742194433133,0.47289498459120494,0.6476708730247219,0.6735797468142047,0.0005282576189554249,0.6548742194433133,-65.06726225061269,0.008444783400660561,0.6405994741127431,0.6707513209246724,0.70972167853997,0.6302234026990349,0.6166348812491623,True,False,0.0,0.0,True
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,DOWN,3,n/a,2260,STRONG_SAMPLE,-0.010030055225966925,0.04325902257210083,0.5110619469026548,0.9335464486883851,0.6706168249193646,0.8854711005328634,1.0042865698994399,0.0003939728053687016,0.9335464486883851,-50.20214218140238,0.02082109257405181,0.892731520277019,0.9726411046094214,1.0171016431484905,0.8647434509952612,0.9173259411368249,True,False,0.0,0.0,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,DOWN,3,n/a,9857,STRONG_SAMPLE,0.00011067743311884241,0.06525251063729083,0.5264279192452065,1.006759602583218,0.7284727819870633,0.9793040172744246,1.0657996531616496,0.0009733566017594748,1.006759602583218,-46.29675725574779,0.010325965699451324,0.9864771198914798,1.0276500078414716,1.0003843161078831,0.9772483944588932,1.0532690547600991,True,False,0.0,0.0,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,DOWN,3,n/a,6120,STRONG_SAMPLE,0.013272903411426097,0.08489000344062578,0.5272875816993464,1.2294814886994536,0.8575347828765045,1.1605747384910152,1.2831977546055238,0.0011523635577315953,1.2294814886994536,-34.416177737193635,0.016916881034914757,1.1982447295142644,1.2640595996154806,1.2621993786162404,1.2168482649303292,1.2066658389830456,True,False,0.0,0.0,True
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,UP,3,n/a,2861,STRONG_SAMPLE,-0.013130420949010884,0.0,0.49003844809507163,0.7253106402429612,0.5395412326102103,0.7303260846254426,0.7501794503555526,0.0004103139402840991,0.7253106402429612,-61.30999567522175,0.014574157157746221,0.6968216349748884,0.7555341559664273,0.7608349706184501,0.7112685513634156,0.7024954471686787,True,False,0.0,0.0,True
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,3,n/a,1019,STRONG_SAMPLE,0.053365793886695406,0.04363023533825759,0.5103042198233563,0.7599006002499921,0.5128787492117944,0.7844408257694291,0.7465380080510662,0.0003649207173890878,0.7599006002499921,-59.46487493934279,0.03334588117849303,0.696075288957236,0.8230088718793155,0.7474550379795988,0.7858588380349717,0.7544287850785464,True,False,5.970520284268446e-115,1.0439253257769983e-114,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,DOWN,3,n/a,21518,STRONG_SAMPLE,0.009857866207978521,0.07624570237983566,0.5259317780462869,0.9618051517958338,0.6985785637539119,0.9423348210957405,0.9919799048790103,0.0007138534662188684,0.9618051517958338,-48.69474757724549,0.007222519270268045,0.9480053374477151,0.9772674757334197,0.9704542241563354,0.9398200990708248,0.9788290475364682,True,False,0.0,0.0,True
COMPRESSION,RV_RATIO,ENTER_LOW,1-3,n/a,UP,3,n/a,12006,STRONG_SAMPLE,0.01141863818351998,0.0,0.496751624187906,0.7341247972726299,0.5225911400697528,0.7484035749747382,0.7462008218743518,0.0005003933866333521,0.7341247972726299,-60.83982502739709,0.007262199168306061,0.7203303259013886,0.748128796847541,0.7577135338067461,0.7395921974818684,0.7022261852454585,True,False,0.0,0.0,True
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,DOWN,3,n/a,920,ANALYZABLE,0.04263314158207496,0.08444388843994359,0.533695652173913,0.7293565597325035,0.5426869732990819,0.7331925554664589,0.7204774050123449,0.00021020738371833726,0.7293565597325035,-61.094175537114225,0.02264944200509168,0.6875891285273149,0.7779252669099715,0.7401488738666121,0.7343476674852623,0.7106515208121935,True,False,1.6565388682815084e-227,4.291941613274817e-227,True
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,DOWN,3,n/a,1345,STRONG_SAMPLE,0.06791488499296561,0.0881765469988364,0.5345724907063197,0.7706550683665974,0.5634833738898294,0.798513531767199,0.7658404195609124,0.00022654626076824315,0.7706550683665974,-58.89120292233947,0.020365275999765505,0.7293123417705477,0.8082169866912446,0.760899065823466,0.7870939339820833,0.7586935199159518,True,False,2.35154604755e-313,7.2846806908e-313,True
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,UP,3,n/a,2828,STRONG_SAMPLE,0.015785945564615978,0.0,0.489038189533239,0.7464033460693166,0.5639259800789675,0.7941422195819616,0.7450042356456064,0.0005948148913599065,0.7464033460693166,-60.18485448141602,0.013157836494823867,0.7198471933512047,0.7743650062802921,0.7935538466905669,0.7251118159466545,0.7122992117276035,True,False,0.0,0.0,True
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,UP,3,n/a,1389,STRONG_SAMPLE,-0.02520263578246928,0.0,0.4838012958963283,0.7461728753632149,0.5622928753720183,0.7493293824817159,0.7952960585059585,0.00023108696973418187,0.7461728753632149,-60.19714840366266,0.01947219890919026,0.708198878303289,0.7848898195696983,0.7817352520197878,0.7041068155573309,0.7659909830731871,True,False,2.856e-321,8.943e-321,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,UP,3,n/a,5378,STRONG_SAMPLE,-0.022326754736649,-0.02541972152303859,0.48010412792859797,1.1260143465430965,0.7600948802385883,1.1191929328756187,1.119566002154084,0.0012411774913175134,1.1260143465430965,-39.93539109956888,0.017950533811687236,1.0901599480967192,1.1617010365279838,1.1132227979058233,1.1635377110527514,1.0925157837354458,True,False,0.0,0.0,True
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,DOWN,3,n/a,1020,STRONG_SAMPLE,-0.06711164676547172,0.09609846213685047,0.5225490196078432,1.5051853235511612,1.1868029614322408,1.4187774467490728,1.6198499116892453,0.0012764369333551386,1.5051853235511612,-19.709399743150502,0.043657647939421146,1.4204519091029657,1.5866773356935415,1.4698987802446488,1.4888161950550405,1.5741214898776965,True,False,1.77351892882243e-260,4.9554205364156136e-260,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,DOWN,3,n/a,1147,STRONG_SAMPLE,-0.17398239650315211,0.05885186043033367,0.5108979947689625,1.7812707864376727,1.2483753499429646,1.6079858912308076,1.9641194313564052,0.0010485383135804837,1.7812707864376727,-4.982264691733896,0.056401332692361326,1.67388945991258,1.892567166927328,1.7669507624336105,1.80958359916997,1.7649526312421338,True,False,6.509157820781217e-219,1.6272894551953043e-218,True
COMPRESSION,RANGE_RATIO,ENTER_LOW,1-3,n/a,NEUTRAL,3,n/a,700,ANALYZABLE,-0.006238341655903548,0.01952378478887365,0.5028571428571429,0.6198096995447232,0.44572784893116113,0.6554924354073252,0.6755155331794845,0.0004987259568475562,0.6198096995447232,-66.9376972770012,0.028219630857025276,0.5714640189058684,0.6763088731303022,0.6563916834765243,0.5692731337466045,0.5739889923779905,True,False,6.395475279804496e-107,1.0785268962983914e-106,True
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,UP,3,n/a,881,ANALYZABLE,-0.011080392495378583,0.014152424821674694,0.5073779795686719,0.6260904348759211,0.42871226746253155,0.594679411173067,0.6399962635677813,0.0006951050726518472,0.6260904348759211,-66.6026661005036,0.02265253965501869,0.5824382954931113,0.6722604151490622,0.6665393965757072,0.6166709220749177,0.5945854085441186,True,False,3.7985106428518824e-168,8.019078023798419e-168,True
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,UP,3,n/a,2193,STRONG_SAMPLE,-0.022152084426790553,-0.06760845227464854,0.46101231190150477,0.8696966250106042,0.631631853352474,0.9080512387471674,0.8739524142053139,0.00045150410316417683,0.8696966250106042,-53.60806209649167,0.020805152630787117,0.8323061597793728,0.9110739264835297,0.9552525140853747,0.8292477140713788,0.8098419223023979,True,False,0.0,0.0,True
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,UP,3,n/a,940,ANALYZABLE,-0.05121890903231029,-0.0242871992214428,0.4776595744680851,0.6989326802930271,0.5346789375167968,0.6786171828980543,0.7662350629643964,0.00021633239448827347,0.6989326802930271,-62.71706642245347,0.022802437223586172,0.6551136380132383,0.7432204138905963,0.7548373917368069,0.6505787538846298,0.707361163760608,True,False,2.5110166047763933e-206,5.963664436343934e-206,True
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,DOWN,3,n/a,2876,STRONG_SAMPLE,-0.024147643733216612,0.04539736624575799,0.5159944367176634,0.7481969721258142,0.5287319006642,0.7235298863201549,0.815513028526915,0.00035929465829480844,0.7481969721258142,-60.08917768304494,0.015111873264260197,0.7194274335607094,0.7776644890933541,0.8025292442745993,0.7361476418231668,0.7030358555553652,True,False,0.0,0.0,True
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,DOWN,3,n/a,934,ANALYZABLE,0.07985138586891248,0.13717513422610567,0.5299785867237687,1.4309496021384056,1.0639730734174844,1.3725871978047908,1.4925640062733108,0.0004253595987717729,1.4309496021384056,-23.669331147921334,0.04819277349599677,1.3382514040340219,1.531128459826858,1.4294201439723346,1.3853279624048573,1.4904485542874788,True,False,9.681809500640997e-194,2.1726895336084126e-193,True
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,DOWN,3,n/a,934,ANALYZABLE,0.07985138586891248,0.13717513422610567,0.5299785867237687,1.4309496021384056,1.0639730734174844,1.3725871978047908,1.4925640062733108,0.0004253595987717729,1.4309496021384056,-23.669331147921334,0.04819277349599677,1.3382514040340219,1.531128459826858,1.4294201439723346,1.3853279624048573,1.4904485542874788,True,False,9.681809500640997e-194,2.1726895336084126e-193,True
COMPRESSION,ATR_24,ENTER_LOW,1-3,n/a,NEUTRAL,3,n/a,187,WEAK_SAMPLE,0.14372589670893673,0.16832935100216026,0.5561497326203209,0.7920000498293355,0.5972866048102712,0.8492999926880707,0.7286295180686485,0.00022655332807305405,0.7920000498293355,,0.0648189679778675,0.6756433700078373,0.9320512084301389,0.8353302711720276,0.6496526185959456,0.8994583327728611,True,False,2.4716579953236873e-34,3.957429936332871e-34,True
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,UP,3,n/a,935,ANALYZABLE,-0.07542474219342209,-0.03850471127352756,0.4823529411764706,1.4029882687333555,0.9381805453804505,1.3796919565340846,1.4511113919871261,0.00045221395263534683,1.4029882687333555,-25.16086325891529,0.06507241294433387,1.2759852304578227,1.5277122844219648,1.3987253496937584,1.419826775202948,1.3825174499493034,True,False,4.227934126060655e-103,7.046556876767759e-103,True
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,UP,3,n/a,935,ANALYZABLE,-0.07542474219342209,-0.03850471127352756,0.4823529411764706,1.4029882687333555,0.9381805453804505,1.3796919565340846,1.4511113919871261,0.00045221395263534683,1.4029882687333555,-25.16086325891529,0.06507241294433387,1.2759852304578227,1.5277122844219648,1.3987253496937584,1.419826775202948,1.3825174499493034,True,False,4.227934126060655e-103,7.046556876767759e-103,True
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,UP,3,n/a,880,ANALYZABLE,-0.04375752188374855,0.03263116717483604,0.5079545454545454,1.371411970622033,1.0436392139820232,1.2909061279668301,1.421811813705451,0.0011943724616255646,1.371411970622033,-26.845227230300463,0.04972471193956683,1.284286032345608,1.4754390077862929,1.2459214953334863,1.4186810961649015,1.4396079403350224,True,False,1.9287377049593295e-167,4.012337561411744e-167,True
REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,DOWN,3,n/a,925,ANALYZABLE,0.04353390357109069,0.0773966336551265,0.5491891891891892,0.6293990101302599,0.43657867602972045,0.6205886933384838,0.6188043305725575,0.0006985920362350692,0.6293990101302599,-66.4261778707758,0.023858177499426887,0.5836069818761266,0.675520258926357,0.6531893841170998,0.6037628223377073,0.6370533099486259,True,False,2.2728288742395772e-153,4.289776352041586e-153,True
REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,NEUTRAL,3,n/a,133,WEAK_SAMPLE,0.24198071783083047,0.19457405065713376,0.6015037593984962,0.7480115948932157,0.46093523365617406,0.878151074597654,0.6626002949543986,0.00022274213006789515,0.7480115948932157,,0.08538253491835021,0.6041082466766123,0.9242228398511416,0.7910622059511416,0.5485451856018497,0.968797087994867,True,False,1.940250322952092e-18,2.972964204523367e-18,True
COMPRESSION_EXPANSION,RV_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,n/a,25,INSUFFICIENT,-1.0234954987500882,-0.1068878509656347,0.44,1.6088073110242365,0.5723166013212926,0.6729729891007951,1.8245849057157697,0.0005240965649092706,1.6088073110242365,,1.0430798482880526,0.4421998961703199,3.7757100547646507,2.4571570373004326,0.397992860524071,0.6864054180510888,True,False,0.12298551295419853,0.13276845148464614,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,n/a,72,INSUFFICIENT,-0.40619325885982593,-0.30631854417275395,0.3611111111111111,1.0440886771493634,0.5197868465802147,0.6966312114016399,1.260730690294806,0.0007334121470626555,1.0440886771493634,,0.25057827438428665,0.6418847599820141,1.6180500781658922,1.1758558950773976,0.5475335187811781,1.2952799656991236,True,False,3.090181548314089e-05,4.039916244355575e-05,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,90-95,NEUTRAL,3,n/a,35,INSUFFICIENT,-0.4380049848690202,-0.26391868668047963,0.34285714285714286,1.0406643531795148,0.5971796275239141,0.6040355515111199,1.1471941992508974,0.00832705060899786,1.0406643531795148,,0.19013749130411944,0.6987366040265128,1.412955207949547,1.1977589715532928,0.9321424873373502,1.0117770127899144,True,False,4.4193047787427784e-08,6.114086708454815e-08,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,80-90,NEUTRAL,3,n/a,106,WEAK_SAMPLE,0.1063287412544564,0.049248634089195505,0.5188679245283019,1.0117159015568027,0.7339735394281576,1.0833228449164387,0.9531601219464508,0.0011931599930486165,1.0117159015568027,,0.0894606757544749,0.8489617575251438,1.2099000629587282,0.9801793591604436,1.1596987812310777,0.820062825010693,True,False,1.1835436978423559e-29,1.873944188250397e-29,True
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,DOWN,3,n/a,58,INSUFFICIENT,-0.012186320065480481,-0.08063910513701956,0.4827586206896552,1.6906411662148695,0.984630759847609,1.469730487834659,1.6203226187744837,0.0011385353217546234,1.6906411662148695,,0.32749489465996745,1.156372503250411,2.414424803816771,2.5771147134373655,1.0081551666852386,1.0381717753448563,True,False,2.4387714233969726e-07,3.341585844558352e-07,True
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,95-99,NEUTRAL,3,n/a,23,INSUFFICIENT,0.18920093511270467,-0.02367740171814049,0.43478260869565216,1.40942459854104,0.9018698869024577,1.355867431922754,1.0732598590020455,0.00915778870097552,1.40942459854104,,0.27694659405080957,0.9040183554952413,1.9520061498614771,0.7138789268168025,2.2433187154306227,1.4170314903360683,True,False,3.5965943819184656e-07,4.857959236240582e-07,True
REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,NEUTRAL,3,n/a,5,INSUFFICIENT,-0.6141731631223019,-0.8644053568459575,0.4,1.320939605695425,1.4218315014086198,1.0861521340698856,2.121897612718065,0.0014157710521336775,1.320939605695425,,0.32632099345550836,,,1.7993713637550695,1.3304353479713993,0.3450846050241878,True,False,5.1662404461985735e-05,6.723189621765267e-05,True
COMPRESSION_EXPANSION,ATR_RATIO,LOW->NORMAL,0,n/a,NEUTRAL,3,n/a,25,INSUFFICIENT,-0.09141756481966568,-0.18596304668181313,0.44,0.8473450719358984,0.7013685348317997,0.7697599962796224,1.0557478665325595,0.00015504157272522735,0.8473450719358984,,0.14165202759350431,0.5865525695361489,1.1350600302219838,0.9425460323339762,0.28311131239674764,0.8923310510664435,True,False,2.2058018821179344e-09,3.159062997003072e-09,True
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,UP,3,n/a,10,INSUFFICIENT,-0.9937646993245487,0.3646411886099318,0.6,3.3050893611765395,1.1188119589406926,0.4386424950114942,2.7930718184582224,0.0029624900517089127,3.3050893611765395,,1.7372645793303276,1.0170141355411633,6.805159986697777,1.8162545219387685,9.86462771603993,1.4134551899972319,True,False,0.05711006678925034,0.06433347444638873,False
COMPRESSION_EXPANSION,RV_RATIO,LOW->HIGH,0,n/a,UP,3,n/a,52,INSUFFICIENT,-0.39196876070435394,-0.1302176864390452,0.46153846153846156,1.4815659981240434,0.6532959986476063,0.9111937122438826,1.3935963162718872,0.0010196412474786564,1.4815659981240434,,0.4093802028826696,0.8160931559543619,2.3919113215217127,1.6797788853876245,2.04429016789098,0.7304111996370419,True,False,0.00029569048642712496,0.000379602651494282,True
REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,NEUTRAL,3,n/a,13,INSUFFICIENT,-1.2633753087468542,-0.19247845483646728,0.38461538461538464,2.2285803205488373,1.0117770127899144,0.28004870468180315,4.529718960331016,0.0021230528993481466,2.2285803205488373,,1.309583518992528,0.6136079231547242,4.967932678236971,3.1552451807274617,0.6794514271313192,1.0117770127899144,True,False,0.08880273468130515,0.09809604412469755,False
COMPRESSION_EXPANSION,ATR_24,LOW->NORMAL,0,n/a,NEUTRAL,3,n/a,13,INSUFFICIENT,-1.2633753087468542,-0.19247845483646728,0.38461538461538464,2.2285803205488373,1.0117770127899144,0.28004870468180315,4.529718960331016,0.0021230528993481466,2.2285803205488373,,1.309583518992528,0.6136079231547242,4.967932678236971,3.1552451807274617,0.6794514271313192,1.0117770127899144,True,False,0.08880273468130515,0.09809604412469755,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,DOWN,3,n/a,9,INSUFFICIENT,2.53409556650464,0.691634273582815,0.6666666666666666,3.2732986835190707,1.0470298629054022,3.9758914879809097,2.392359768117547,0.0036654113891508916,3.2732986835190707,,1.666018102237011,,,5.40871205699596,0.5246840989323539,0.6833798344135631,True,False,0.04944390147143601,0.056141481750435304,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,DOWN,3,n/a,5,INSUFFICIENT,1.8292037432960844,0.49286451779610946,0.6,5.178274367341056,1.5530687830336252,4.58855553608238,2.4821406642603923,0.003256194790504181,5.178274367341056,,2.81519136800828,,,7.9484795119585145,,1.0229666504148673,False,False,0.06585578078655284,0.07389329733924237,False
COMPRESSION_EXPANSION,RANGE_RATIO,LOW->HIGH,0,n/a,UP,3,n/a,4,INSUFFICIENT,-0.9995987026016337,-0.13150860251413118,0.5,4.44042162863804,3.5723315285505377,4.075833467130707,4.261232856905817,0.0017362313577638996,4.44042162863804,,2.590561511401311,,,4.44042162863804,,,False,False,0.0865146047708196,0.09631508734251401,False
REGIME_TRANSITION,ATR_24,LOW->HIGH,n/a,n/a,DOWN,3,n/a,1,INSUFFICIENT,15.472761975763115,15.472761975763115,1.0,15.472761975763115,15.472761975763115,16.87367420870383,2.5718239500254905,0.011941974048191525,15.472761975763115,,,,,15.472761975763115,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_24,LOW->HIGH,0,n/a,DOWN,3,n/a,1,INSUFFICIENT,15.472761975763115,15.472761975763115,1.0,15.472761975763115,15.472761975763115,16.87367420870383,2.5718239500254905,0.011941974048191525,15.472761975763115,,,,,15.472761975763115,,,False,False,1.0,1.0,False
COMPRESSION_EXPANSION,ATR_RATIO,LOW->HIGH,0,n/a,NEUTRAL,3,n/a,1,INSUFFICIENT,-17.74988797330358,-17.74988797330358,0.0,17.74988797330358,17.74988797330358,-9.70518068217728,42.742875393777815,0.02352661850040119,17.74988797330358,,,,,17.74988797330358,,,False,False,1.0,1.0,False
VOLATILITY_SHOCK,SHOCK_SCORE,SHOCK_ONSET,n/a,99+,NEUTRAL,3,n/a,2,INSUFFICIENT,-8.084590558036608,-8.084590558036608,0.5,9.665297415266972,9.665297415266972,-3.492447231378792,22.474256434491487,0.011927395419465015,9.665297415266972,,8.084590558036606,,,17.74988797330358,1.580706857230364,,False,False,0.231883554481068,0.24751615365956697,False
