event_id,timestamp,bar_index,era,event_family,vol_measure,transition,compression_duration,shock_percentile_bin,compression_percentile,transition_direction,time_bucket,close,atr,body_atr,range_atr,bar_return_atr,close_location,signed_return_atr_1,abs_return_atr_1,mfe_atr_1,mae_atr_1,future_rv_1,cumulative_tr_atr_1,continuation_atr_1,reversal_atr_1,signed_return_atr_3,abs_return_atr_3,mfe_atr_3,mae_atr_3,future_rv_3,cumulative_tr_atr_3,continuation_atr_3,reversal_atr_3,signed_return_atr_6,abs_return_atr_6,mfe_atr_6,mae_atr_6,future_rv_6,cumulative_tr_atr_6,continuation_atr_6,reversal_atr_6,signed_return_atr_12,abs_return_atr_12,mfe_atr_12,mae_atr_12,future_rv_12,cumulative_tr_atr_12,continuation_atr_12,reversal_atr_12,signed_return_atr_24,abs_return_atr_24,mfe_atr_24,mae_atr_24,future_rv_24,cumulative_tr_atr_24,continuation_atr_24,reversal_atr_24
162,2018-01-03 11:15:00-06:00,17876,era1,REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,0.8019642857142857,UP,RTH_MID_MORNING,6555.0,3.6750475116862926,0.0680263314161312,0.4761843199129183,0.0680263314161312,1.0,-0.20407899424839357,0.20407899424839357,0.0,0.4761843199129183,,0.4761843199129183,-0.20407899424839357,0.20407899424839357,0.9523686398258366,0.9523686398258366,1.3605266283226238,0.4761843199129183,0.0003359066103395765,2.3809215995645916,0.9523686398258366,-0.9523686398258366,3.197237576558166,3.197237576558166,3.605395565054953,0.4761843199129183,0.0002672784019880338,5.374080181874364,3.197237576558166,-3.197237576558166,2.789079588061379,2.789079588061379,4.081579884967871,0.4761843199129183,0.0002679177297499865,10.067897049587415,2.789079588061379,-2.789079588061379,1.7006582854032797,1.7006582854032797,4.081579884967871,1.0203949712419678,0.00034856596716953436,23.265005344316865,1.7006582854032797,-1.7006582854032797
168,2018-01-03 13:35:00-06:00,17904,era1,REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,0.7965476190476191,UP,MIDDAY,6561.5,3.7982956573121323,0.19745698272754741,1.5138368675778635,0.19745698272754741,0.13043478260869565,0.2632759769700632,0.2632759769700632,0.658189942425158,0.19745698272754741,,0.8556469251527054,0.2632759769700632,-0.2632759769700632,-0.329094971212579,0.329094971212579,0.658189942425158,0.7240089366676739,0.00015345200232313346,2.4353027869730846,-0.329094971212579,0.329094971212579,-0.19745698272754741,0.19745698272754741,0.658189942425158,0.7240089366676739,0.00018372787606081646,4.738967585461138,-0.19745698272754741,0.19745698272754741,1.7112938503054107,1.7112938503054107,1.974569827275474,0.9214659193952212,0.00023270964522882078,9.41211617667976,1.7112938503054107,-1.7112938503054107,0.0658189942425158,0.0658189942425158,2.8302167524281794,0.9214659193952212,0.0002909336305558731,21.45699212306015,0.0658189942425158,-0.0658189942425158
172,2018-01-03 14:55:00-06:00,17920,era1,REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,0.78,DOWN,RTH_AFTERNOON,6564.75,3.7668789980103226,1.1946229232149252,1.9910382053582087,-1.1946229232149252,0.4,0.3318397008930348,0.3318397008930348,0.9955191026791044,0.39820764107164175,,1.3937267437507461,-0.3318397008930348,0.3318397008930348,-0.19910382053582087,0.19910382053582087,1.2609908633935323,0.39820764107164175,0.0003502950899064589,3.6502367098233828,0.19910382053582087,-0.19910382053582087,-1.1282549830363182,1.1282549830363182,1.2609908633935323,1.2609908633935323,0.0002775492771888939,5.7076428553601986,1.1282549830363182,-1.1282549830363182,-0.06636794017860696,0.06636794017860696,1.2609908633935323,1.2609908633935323,0.0002821877750990962,9.888823086612437,0.06636794017860696,-0.06636794017860696,1.0618870428577114,1.0618870428577114,2.3892458464298505,1.2609908633935323,0.0003089948749793708,17.388400326795022,-1.0618870428577114,1.0618870428577114
175,2018-01-03 15:40:00-06:00,17926,era1,REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,0.8060119047619048,DOWN,RTH_AFTERNOON,6560.5,3.709746225908525,0.13478010881392538,0.4717303808487388,-0.13478010881392538,0.2857142857142857,0.26956021762785076,0.26956021762785076,0.4717303808487388,0.06739005440696269,,0.5391204352557015,-0.26956021762785076,0.26956021762785076,1.1456309249183656,1.1456309249183656,1.1456309249183656,0.06739005440696269,0.0001768846779343627,1.75214141458103,-1.1456309249183656,1.1456309249183656,1.078240870511403,1.078240870511403,1.75214141458103,0.06739005440696269,0.00024551678436649264,4.245573427638649,-1.078240870511403,1.078240870511403,0.5391204352557015,0.5391204352557015,1.75214141458103,0.06739005440696269,0.00019566041155014128,6.53683527747538,-0.5391204352557015,0.5391204352557015,1.9543115778019178,1.9543115778019178,3.5716728835690223,0.06739005440696269,0.0002844113129189828,15.634492622415342,-1.9543115778019178,1.9543115778019178
207,2018-01-04 01:00:00-06:00,18026,era1,REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,0.20017857142857143,UP,OVERNIGHT,6579.0,1.4854913788883832,0.6731779222766785,0.8414724028458481,0.6731779222766785,0.8,0.0,0.0,0.33658896113833925,0.33658896113833925,,0.6731779222766785,0.0,-0.0,0.0,0.0,0.33658896113833925,0.5048834417075089,0.0,1.5146503251225265,0.0,-0.0,-0.5048834417075089,0.5048834417075089,0.33658896113833925,1.8512392862608658,9.751428363961067e-05,5.0488344170750885,-0.5048834417075089,0.5048834417075089,0.16829448056916962,0.16829448056916962,0.5048834417075089,1.8512392862608658,0.00011450285245780882,10.265963314719347,0.16829448056916962,-0.16829448056916962,0.16829448056916962,0.16829448056916962,2.5244172085375443,1.8512392862608658,0.00015179160237530274,25.580761046513782,0.16829448056916962,-0.16829448056916962
213,2018-01-04 02:30:00-06:00,18044,era1,REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,0.19607142857142856,DOWN,OVERNIGHT,6579.75,1.5487793038563724,1.1299221235992756,1.9370093547416152,-1.1299221235992756,0.0,-0.32283489245693586,0.32283489245693586,0.16141744622846793,0.4842523386854038,,0.6456697849138717,0.32283489245693586,-0.32283489245693586,-0.16141744622846793,0.16141744622846793,0.16141744622846793,1.4527570160562115,8.956546209116851e-05,3.0669314783408907,0.16141744622846793,-0.16141744622846793,-0.32283489245693586,0.32283489245693586,0.16141744622846793,1.9370093547416152,0.00017642556899189827,6.9409501878241215,0.32283489245693586,-0.32283489245693586,-0.9685046773708076,0.9685046773708076,0.16141744622846793,1.9370093547416152,0.00014511025725783648,11.299221235992755,0.9685046773708076,-0.9685046773708076,-0.16141744622846793,0.16141744622846793,2.098426800970083,1.9370093547416152,0.00015017615532290817,22.921277364442446,0.16141744622846793,-0.16141744622846793
216,2018-01-04 03:30:00-06:00,18056,era1,REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,0.20327380952380952,NEUTRAL,OVERNIGHT,6578.25,1.4956198730050363,0.0,0.8357738637749371,0.0,0.4,0.16715477275498744,0.16715477275498744,0.16715477275498744,0.5014643182649623,,0.6686190910199498,0.16715477275498744,-0.16715477275498744,2.1730120458148368,2.1730120458148368,2.340166818569824,0.5014643182649623,0.00010894994197317355,3.3430954550997485,2.1730120458148368,-2.1730120458148368,2.674476364079799,2.674476364079799,3.1759406823447613,0.5014643182649623,0.0001665502974396914,7.187655228464459,2.674476364079799,-2.674476364079799,0.8357738637749371,0.8357738637749371,3.1759406823447613,0.5014643182649623,0.00015310796057750522,12.035143638359095,0.8357738637749371,-0.8357738637749371,-0.3343095455099749,0.3343095455099749,3.1759406823447613,3.0087859095897738,0.000176164669472487,29.753549550387763,-0.3343095455099749,0.3343095455099749
219,2018-01-04 04:25:00-06:00,18067,era1,REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,0.20589285714285716,DOWN,PREMARKET,6580.0,1.4911998888082811,0.5029506812794734,0.6706009083726312,-0.5029506812794734,0.25,-0.3353004541863156,0.3353004541863156,0.3353004541863156,0.5029506812794734,,0.838251135465789,0.3353004541863156,-0.3353004541863156,-0.6706009083726312,0.6706009083726312,1.0059013625589468,0.6706009083726312,0.00024880393272594436,4.023605450235787,0.6706009083726312,-0.6706009083726312,-2.8500538605836825,2.8500538605836825,1.0059013625589468,3.5206547689563137,0.00018795815395298787,8.214861127564733,2.8500538605836825,-2.8500538605836825,-1.0059013625589468,1.0059013625589468,1.0059013625589468,4.191255677328945,0.00019347482220344098,17.43562361768841,1.0059013625589468,-1.0059013625589468,4.191255677328945,4.191255677328945,4.191255677328945,4.191255677328945,0.00022059834712255313,37.218350414681034,-4.191255677328945,4.191255677328945
234,2018-01-04 08:35:00-06:00,18117,era1,REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,0.72625,DOWN,PREMARKET,6583.0,3.729629634069517,2.413108239431221,3.753723928004121,-2.413108239431221,0.017857142857142856,-2.5471698082885106,2.5471698082885106,0.13406156885729004,3.150446868146316,,3.284508437003606,2.5471698082885106,-2.5471698082885106,0.46921549100051513,0.46921549100051513,0.6703078442864502,4.155908634575991,0.001241300514442178,9.384309820010303,-0.46921549100051513,0.46921549100051513,-0.8043694131437402,0.8043694131437402,0.7373386287150953,4.155908634575991,0.0010333439834250245,15.75223434073158,0.8043694131437402,-0.8043694131437402,1.6757696107161255,1.6757696107161255,2.0779543172879955,4.155908634575991,0.0008160511638408964,26.544190633743426,-1.6757696107161255,1.6757696107161255,-0.8714001975723853,0.8714001975723853,3.0834160837176707,4.155908634575991,0.0006668467635875331,44.84359478276352,0.8714001975723853,-0.8714001975723853
243,2018-01-04 14:40:00-06:00,18190,era1,REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,0.8073809523809524,DOWN,RTH_AFTERNOON,6581.0,3.7544430937490114,0.4661144026696465,0.532702174479596,-0.4661144026696465,0.125,-0.6658777180994949,0.6658777180994949,0.266351087239798,0.7324654899094445,,0.9988165771492424,0.6658777180994949,-0.6658777180994949,-1.065404348959192,1.065404348959192,0.266351087239798,1.464930979818889,0.0002507566211938462,3.462564134117374,1.065404348959192,-1.065404348959192,1.065404348959192,1.065404348959192,1.065404348959192,1.6646942952487374,0.00037338691075388314,6.791952724614848,-1.065404348959192,1.065404348959192,1.7978698388686365,1.7978698388686365,2.130808697918384,1.6646942952487374,0.00030396304090467437,9.788402456062576,-1.7978698388686365,1.7978698388686365,1.2651676643890404,1.2651676643890404,2.59692310058803,1.6646942952487374,0.00024220937746918222,14.982248657238637,-1.2651676643890404,1.2651676643890404
246,2018-01-04 15:35:00-06:00,18198,era1,REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,0.81125,UP,RTH_AFTERNOON,6588.5,3.7577055331936173,0.19958988094593624,0.33264980157656043,0.19958988094593624,1.0,0.0,0.0,0.13305992063062416,0.19958988094593624,,0.33264980157656043,0.0,-0.0,-0.2661198412612483,0.2661198412612483,0.13305992063062416,0.4657097222071846,0.00015899710919222706,1.1310093253603055,-0.2661198412612483,0.2661198412612483,-0.6652996031531209,0.6652996031531209,0.2661198412612483,0.731829563468433,0.00013799058414147185,2.7277283729277957,-0.6652996031531209,0.6652996031531209,0.2661198412612483,0.2661198412612483,0.5987696428378088,0.798359523783745,0.00013885748468179444,5.122806944279031,0.2661198412612483,-0.2661198412612483,0.0,0.0,0.5987696428378088,1.0644793650449933,0.0001714841655715923,10.910913491711183,0.0,-0.0
273,2018-01-04 22:25:00-06:00,18268,era1,REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,0.20726190476190476,DOWN,OVERNIGHT,6590.25,1.4927801993510255,0.16747274656288016,0.5024182396886404,-0.16747274656288016,0.6666666666666666,0.8373637328144008,0.8373637328144008,1.3397819725030413,0.16747274656288016,,1.5072547190659213,-0.8373637328144008,0.8373637328144008,0.5024182396886404,0.5024182396886404,1.3397819725030413,0.16747274656288016,0.00010729284423088059,2.344618451880322,-0.5024182396886404,0.5024182396886404,1.0048364793772808,1.0048364793772808,1.3397819725030413,0.16747274656288016,8.760216378088768e-05,3.8518731709462437,-1.0048364793772808,1.0048364793772808,0.6698909862515207,0.6698909862515207,2.177145705317442,0.16747274656288016,0.00013615709889553738,9.713419300647049,-0.6698909862515207,0.6698909862515207,0.16747274656288016,0.16747274656288016,2.177145705317442,0.5024182396886404,0.00011867158942950186,17.417165642539537,-0.16747274656288016,0.16747274656288016
295,2018-01-05 03:00:00-06:00,18323,era1,REGIME_TRANSITION,ATR_24,LOW->NORMAL,n/a,n/a,0.19297619047619047,DOWN,OVERNIGHT,6596.5,1.5629393667725078,1.1196851504315073,2.079415279372799,-1.1196851504315073,0.46153846153846156,0.0,0.0,0.6398200859608613,0.7997751074510766,,1.4395951934119378,-0.0,0.0,0.0,0.0,0.959730128941292,0.7997751074510766,9.283821001038916e-05,3.6789654942749523,-0.0,0.0,2.3993253223532296,2.3993253223532296,2.8791903868238755,0.7997751074510766,0.00012896583638875457,7.997751074510766,-2.3993253223532296,2.3993253223532296,2.7192353653336605,2.7192353653336605,2.8791903868238755,0.7997751074510766,0.00016255387033716352,16.155457170511745,-2.7192353653336605,2.7192353653336605,7.677841031530336,7.677841031530336,10.077166353883564,0.7997751074510766,0.0003077377084674574,38.869070222122325,-7.677841031530336,7.677841031530336
312,2018-01-05 08:30:00-06:00,18389,era1,REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,0.7405952380952381,DOWN,PREMARKET,6600.75,3.8346571353610948,1.629871923193848,3.716107984881974,-1.629871923193848,0.15789473684210525,-0.19558463078326177,0.19558463078326177,1.1083129077718168,1.4342872924105863,,2.5426002001824033,0.19558463078326177,-0.19558463078326177,0.32597438463876965,0.32597438463876965,1.1083129077718168,1.4342872924105863,0.0001249821264686065,5.671954292714592,-0.32597438463876965,0.32597438463876965,1.1083129077718168,1.1083129077718168,2.2166258155436336,1.4342872924105863,0.0002960568379770197,10.431180308440629,-1.1083129077718168,1.1083129077718168,2.8685745848211726,2.8685745848211726,3.7813028618097277,1.4342872924105863,0.00033472146035414755,18.2545655397711,-2.8685745848211726,2.8685745848211726,7.497410846691701,7.497410846691701,7.692995477474963,1.4342872924105863,0.00038092903319622123,31.74990506381616,-7.497410846691701,7.497410846691701
317,2018-01-05 11:45:00-06:00,18428,era1,REGIME_TRANSITION,ATR_24,HIGH->NORMAL,n/a,n/a,0.8011309523809523,DOWN,RTH_MID_MORNING,6629.75,3.7494172312305754,0.6667702861064329,0.7334473147170761,-0.6667702861064329,0.0,0.26670811444257314,0.26670811444257314,0.3333851430532164,0.4000621716638597,,0.7334473147170761,-0.26670811444257314,0.26670811444257314,0.8001243433277194,0.8001243433277194,0.933478400549006,0.4000621716638597,3.0775773116430666e-05,2.133664915540585,-0.8001243433277194,0.8001243433277194,0.3333851430532164,0.3333851430532164,0.933478400549006,0.4000621716638597,0.00013313490382607293,3.533882516364094,-0.3333851430532164,0.3333851430532164,1.7336027438767254,1.7336027438767254,2.133664915540585,0.4000621716638597,0.00015906124993604875,7.734535318834621,-1.7336027438767254,1.7336027438767254,0.5334162288851463,0.5334162288851463,2.133664915540585,0.4000621716638597,0.00023553563071958535,16.135840923775675,-0.5334162288851463,0.5334162288851463
331,2018-01-07 17:00:00-06:00,18476,era1,REGIME_TRANSITION,ATR_24,NORMAL->HIGH,n/a,n/a,0.7254761904761905,UP,OTHER,6659.25,3.8222115378998733,2.7471007022728156,3.989836734253375,2.7471007022728156,0.8032786885245902,-0.39244295746754504,0.39244295746754504,0.2616286383116967,1.111921712824711,,1.3735503511364078,-0.39244295746754504,0.39244295746754504,-1.438957510714332,1.438957510714332,0.2616286383116967,1.6351789894481044,4.689102037520085e-05,2.943322181006588,-1.438957510714332,1.438957510714332,-1.111921712824711,1.111921712824711,0.2616286383116967,1.6351789894481044,0.0001845336611856756,3.989836734253375,-1.111921712824711,1.111921712824711,-1.1773288724026352,1.1773288724026352,0.2616286383116967,1.6351789894481044,0.00018239698131359392,6.606123117370342,-1.1773288724026352,1.1773288724026352,-0.7848859149350901,0.7848859149350901,0.2616286383116967,1.7005861490260286,0.00015218822873897697,10.0072954154224,-0.7848859149350901,0.7848859149350901
362,2018-01-07 22:00:00-06:00,18536,era1,REGIME_TRANSITION,ATR_24,NORMAL->LOW,n/a,n/a,0.2113095238095238,NEUTRAL,OVERNIGHT,6651.25,1.5033684333508308,0.0,0.3325864697621454,0.0,0.0,-0.1662932348810727,0.1662932348810727,0.1662932348810727,0.1662932348810727,,0.3325864697621454,-0.1662932348810727,0.1662932348810727,0.3325864697621454,0.3325864697621454,0.6651729395242908,0.1662932348810727,4.6880006400381356e-05,1.3303458790485816,0.3325864697621454,-0.3325864697621454,-0.9977594092864362,0.9977594092864362,0.6651729395242908,0.9977594092864362,7.824454452915215e-05,3.1595714627403813,-0.9977594092864362,0.9977594092864362,0.8314661744053635,0.8314661744053635,0.9977594092864362,1.4966391139296542,0.00010571805733068117,6.984315865005054,0.8314661744053635,-0.8314661744053635,0.0,0.0,0.9977594092864362,1.4966391139296542,0.00011935941484536716,17.460789662512635,0.0,-0.0
