signal_id,marker_bar_timestamp,actionable_timestamp,first_eligible_1m,signal_type,direction,confidence,quality_score,phase44_entry,stop,target,phase44_net_R,lookahead_ok,A_MFE_R,A_MAE_R,A_wrong_direction,A_exit_type,A_filled,A_sim_net_R,A_sim_MFE_R,A_sim_MAE_R,B1_w5_filled,B1_w5_delay_min,B1_w5_net_R,B1_w5_gross_R,B1_w5_MFE_R,B1_w5_MAE_R,B1_w5_entry_price,B1_w5_entry_time,B1_w5_wrong_direction,B1_w5_exit_type,B1_w5_rel_volume_1m,B1_w5_volume_expansion,B1_w5_directional_volume_response,B1_w5_breakout_volume,B1_w5_pullback_volume_ratio,B1_w5_lookahead_ok,B1_w10_filled,B1_w10_delay_min,B1_w10_net_R,B1_w10_gross_R,B1_w10_MFE_R,B1_w10_MAE_R,B1_w10_entry_price,B1_w10_entry_time,B1_w10_wrong_direction,B1_w10_exit_type,B1_w10_rel_volume_1m,B1_w10_volume_expansion,B1_w10_directional_volume_response,B1_w10_breakout_volume,B1_w10_pullback_volume_ratio,B1_w10_lookahead_ok,B1_w15_filled,B1_w15_delay_min,B1_w15_net_R,B1_w15_gross_R,B1_w15_MFE_R,B1_w15_MAE_R,B1_w15_entry_price,B1_w15_entry_time,B1_w15_wrong_direction,B1_w15_exit_type,B1_w15_rel_volume_1m,B1_w15_volume_expansion,B1_w15_directional_volume_response,B1_w15_breakout_volume,B1_w15_pullback_volume_ratio,B1_w15_lookahead_ok,B2_w5_filled,B2_w5_delay_min,B2_w10_filled,B2_w10_delay_min,B2_w15_filled,B2_w15_delay_min,B3_w5_filled,B3_w5_delay_min,B3_w5_net_R,B3_w5_gross_R,B3_w5_MFE_R,B3_w5_MAE_R,B3_w5_entry_price,B3_w5_entry_time,B3_w5_wrong_direction,B3_w5_exit_type,B3_w5_rel_volume_1m,B3_w5_volume_expansion,B3_w5_directional_volume_response,B3_w5_breakout_volume,B3_w5_pullback_volume_ratio,B3_w5_lookahead_ok,B3_w10_filled,B3_w10_delay_min,B3_w10_net_R,B3_w10_gross_R,B3_w10_MFE_R,B3_w10_MAE_R,B3_w10_entry_price,B3_w10_entry_time,B3_w10_wrong_direction,B3_w10_exit_type,B3_w10_rel_volume_1m,B3_w10_volume_expansion,B3_w10_directional_volume_response,B3_w10_breakout_volume,B3_w10_pullback_volume_ratio,B3_w10_lookahead_ok,B3_w15_filled,B3_w15_delay_min,B3_w15_net_R,B3_w15_gross_R,B3_w15_MFE_R,B3_w15_MAE_R,B3_w15_entry_price,B3_w15_entry_time,B3_w15_wrong_direction,B3_w15_exit_type,B3_w15_rel_volume_1m,B3_w15_volume_expansion,B3_w15_directional_volume_response,B3_w15_breakout_volume,B3_w15_pullback_volume_ratio,B3_w15_lookahead_ok,B4_w5_filled,B4_w5_delay_min,B4_w10_filled,B4_w10_delay_min,B4_w15_filled,B4_w15_delay_min,B2_w10_net_R,B2_w10_gross_R,B2_w10_MFE_R,B2_w10_MAE_R,B2_w10_entry_price,B2_w10_entry_time,B2_w10_wrong_direction,B2_w10_exit_type,B2_w10_rel_volume_1m,B2_w10_volume_expansion,B2_w10_directional_volume_response,B2_w10_breakout_volume,B2_w10_pullback_volume_ratio,B2_w10_lookahead_ok,B2_w15_net_R,B2_w15_gross_R,B2_w15_MFE_R,B2_w15_MAE_R,B2_w15_entry_price,B2_w15_entry_time,B2_w15_wrong_direction,B2_w15_exit_type,B2_w15_rel_volume_1m,B2_w15_volume_expansion,B2_w15_directional_volume_response,B2_w15_breakout_volume,B2_w15_pullback_volume_ratio,B2_w15_lookahead_ok,B4_w10_net_R,B4_w10_gross_R,B4_w10_MFE_R,B4_w10_MAE_R,B4_w10_entry_price,B4_w10_entry_time,B4_w10_wrong_direction,B4_w10_exit_type,B4_w10_rel_volume_1m,B4_w10_volume_expansion,B4_w10_directional_volume_response,B4_w10_breakout_volume,B4_w10_pullback_volume_ratio,B4_w10_lookahead_ok,B4_w15_net_R,B4_w15_gross_R,B4_w15_MFE_R,B4_w15_MAE_R,B4_w15_entry_price,B4_w15_entry_time,B4_w15_wrong_direction,B4_w15_exit_type,B4_w15_rel_volume_1m,B4_w15_volume_expansion,B4_w15_directional_volume_response,B4_w15_breakout_volume,B4_w15_pullback_volume_ratio,B4_w15_lookahead_ok,B2_w5_net_R,B2_w5_gross_R,B2_w5_MFE_R,B2_w5_MAE_R,B2_w5_entry_price,B2_w5_entry_time,B2_w5_wrong_direction,B2_w5_exit_type,B2_w5_rel_volume_1m,B2_w5_volume_expansion,B2_w5_directional_volume_response,B2_w5_breakout_volume,B2_w5_pullback_volume_ratio,B2_w5_lookahead_ok,B4_w5_net_R,B4_w5_gross_R,B4_w5_MFE_R,B4_w5_MAE_R,B4_w5_entry_price,B4_w5_entry_time,B4_w5_wrong_direction,B4_w5_exit_type,B4_w5_rel_volume_1m,B4_w5_volume_expansion,B4_w5_directional_volume_response,B4_w5_breakout_volume,B4_w5_pullback_volume_ratio,B4_w5_lookahead_ok
718,2018-10-17 15:30:00+00:00,2018-10-17 10:45:00-05:00,2018-10-17 10:45:00-05:00,RL,Long,A+,68.61368665105991,7151.6321425240485,7134.768350946338,7193.791621468325,2.457008481950272,True,2.5716552102832932,0.0,0,TARGET,True,2.457008481950272,8.2643251865231,0.0,True,0.0,2.495213941724762,2.5,0.0495109476748773,0.0,7286.25,2018-10-17 10:45:00-05:00,0.0,TARGET,1.3276657921827781,0.82637453493179,-0.0002732666033102032,1.3489894388770793,,True,True,0.0,2.495213941724762,2.5,0.0495109476748773,0.0,7286.25,2018-10-17 10:45:00-05:00,0.0,TARGET,1.3276657921827781,0.82637453493179,-0.0002732666033102032,1.3489894388770793,,True,True,0.0,2.495213941724762,2.5,0.0495109476748773,0.0,7286.25,2018-10-17 10:45:00-05:00,0.0,TARGET,1.3276657921827781,0.82637453493179,-0.0002732666033102032,1.3489894388770793,,True,False,,False,,True,13.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,13.0,2.495213941724762,2.5,0.01980437906995092,0.006601459689983639,7286.25,2018-10-17 10:58:00-05:00,0.0,TARGET,0.9229237770193401,1.3732543377063056,0.0012366531747322333,0.9320360463863856,,True,False,,False,,True,13.0,,,,,,,,,,,,,,,2.495213941724762,2.5,0.01980437906995092,0.006601459689983639,7286.25,2018-10-17 10:58:00-05:00,0.0,TARGET,0.9229237770193401,1.3732543377063056,0.0012366531747322333,0.9320360463863856,,True,,,,,,,,,,,,,,,2.495213941724762,2.5,0.01980437906995092,0.006601459689983639,7286.25,2018-10-17 10:58:00-05:00,0.0,TARGET,0.9229237770193401,1.3732543377063056,0.0012366531747322333,0.9320360463863856,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,2018-10-17 18:45:00+00:00,2018-10-17 14:00:00-05:00,2018-10-17 14:00:00-05:00,L,Long,A,59.90811437941159,7191.982488581003,7173.126764534734,7248.54966071981,0.2806846030420272,True,0.7434088123373233,0.9669471475220806,0,TIME,True,2.961550137336494,5.7949252519220735,0.0,False,,,,,,,,,,,,,,,,True,8.0,2.9944283586447287,3.0,0.011527533838492672,0.024976323316734123,7303.25,2018-10-17 14:08:00-05:00,0.0,TARGET,0.9159968200688986,0.9713375796178345,0.00087880455583098,0.9346973725719951,,True,True,8.0,2.9944283586447287,3.0,0.011527533838492672,0.024976323316734123,7303.25,2018-10-17 14:08:00-05:00,0.0,TARGET,0.9159968200688986,0.9713375796178345,0.00087880455583098,0.9346973725719951,,True,False,,True,8.0,True,8.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,True,13.0,2.9944283586447287,3.0,0.011527533838492672,0.024976323316734123,7303.25,2018-10-17 14:08:00-05:00,0.0,TARGET,0.9159968200688986,0.9713375796178345,0.00087880455583098,0.9346973725719951,,True,2.9944283586447287,3.0,0.011527533838492672,0.024976323316734123,7303.25,2018-10-17 14:08:00-05:00,0.0,TARGET,0.9159968200688986,0.9713375796178345,0.00087880455583098,0.9346973725719951,,True,,,,,,,,,,,,,,,2.9943960588340186,3.0,0.003864787011021617,0.06763377269287829,7302.5,2018-10-17 14:13:00-05:00,0.0,TARGET,0.6837606837606838,1.0107357947106572,0.0003513070819116101,0.6519994932646426,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,2018-10-18 15:15:00+00:00,2018-10-18 10:30:00-05:00,2018-10-18 10:30:00-05:00,S,Short,A+,97.07863048861392,7111.445178536986,7126.130542297262,7067.389087256156,2.9506311173604622,True,3.6393499956435753,0.0,0,TARGET,True,-1.049368882639538,0.0,5.059787600495686,True,0.0,0.9871384251410887,1.0,0.06652538720126526,0.0887005162683537,7182.5,2018-10-18 10:30:00-05:00,0.0,STOP,1.2636862572051077,1.1064425770308124,0.0005275984651889027,1.3105282727454737,,True,True,0.0,0.9871384251410887,1.0,0.06652538720126526,0.0887005162683537,7182.5,2018-10-18 10:30:00-05:00,0.0,STOP,1.2636862572051077,1.1064425770308124,0.0005275984651889027,1.3105282727454737,,True,True,0.0,0.9871384251410887,1.0,0.06652538720126526,0.0887005162683537,7182.5,2018-10-18 10:30:00-05:00,0.0,STOP,1.2636862572051077,1.1064425770308124,0.0005275984651889027,1.3105282727454737,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9877366940061356,1.0,0.139547964757767,0.0676596192764931,7185.25,2018-10-18 10:31:00-05:00,0.0,STOP,1.2170330414983872,1.081302379346884,-0.00046597157871488436,1.2383132463664193,,True,0.9877366940061356,1.0,0.139547964757767,0.0676596192764931,7185.25,2018-10-18 10:31:00-05:00,0.0,STOP,1.2170330414983872,1.081302379346884,-0.00046597157871488436,1.2383132463664193,,True,,,,,,,,,,,,,,,0.9877366940061356,1.0,0.139547964757767,0.0676596192764931,7185.25,2018-10-18 10:31:00-05:00,0.0,STOP,1.2170330414983872,1.081302379346884,-0.00046597157871488436,1.2383132463664193,,True
722,2018-10-18 17:00:00+00:00,2018-10-18 12:15:00-05:00,2018-10-18 12:15:00-05:00,S,Short,A+,81.3794393863162,7053.149590561909,7071.647977720047,6997.654429087495,2.960807393974288,True,3.102951088179417,0.0,0,TARGET,True,-1.0391926060257124,0.0,4.370673440171933,True,3.0,0.9846078795578899,1.0,0.06899916060256286,0.021230510954634726,7118.75,2018-10-18 12:18:00-05:00,0.0,STOP,1.2567614224882036,1.0968260345520289,0.0016749178990128112,1.3150816908193168,,True,True,3.0,0.9846078795578899,1.0,0.06899916060256286,0.021230510954634726,7118.75,2018-10-18 12:18:00-05:00,0.0,STOP,1.2567614224882036,1.0968260345520289,0.0016749178990128112,1.3150816908193168,,True,True,3.0,0.9846078795578899,1.0,0.06899916060256286,0.021230510954634726,7118.75,2018-10-18 12:18:00-05:00,0.0,STOP,1.2567614224882036,1.0968260345520289,0.0016749178990128112,1.3150816908193168,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,5.0,True,5.0,True,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9846891438825216,1.0,0.15310856117478436,0.02111842223100474,7119.0,2018-10-18 12:20:00-05:00,0.0,STOP,0.984822934232715,0.8542452216876869,-0.0,0.9813659957429328,,True,0.9846891438825216,1.0,0.15310856117478436,0.02111842223100474,7119.0,2018-10-18 12:20:00-05:00,0.0,STOP,0.984822934232715,0.8542452216876869,-0.0,0.9813659957429328,,True,,,,,,,,,,,,,,,0.9846891438825216,1.0,0.15310856117478436,0.02111842223100474,7119.0,2018-10-18 12:20:00-05:00,0.0,STOP,0.984822934232715,0.8542452216876869,-0.0,0.9813659957429328,,True
723,2018-10-19 15:30:00+00:00,2018-10-19 10:45:00-05:00,2018-10-19 10:45:00-05:00,S,Short,A+,67.66547449740553,7083.064262771886,7097.871182753392,7038.643502827371,2.951036407240293,True,4.647439363340834,0.3333399001466056,0,TARGET,True,-1.048963592759707,0.0,6.867446933941992,False,,,,,,,,,,,,,,,,True,8.0,0.9886503847245467,1.0,0.05479124615736105,0.06653222747679556,7161.75,2018-10-19 10:53:00-05:00,0.0,STOP,1.839981245185706,1.6650503091283793,0.003973626291459657,1.9043327556325824,,True,True,8.0,0.9886503847245467,1.0,0.05479124615736105,0.06653222747679556,7161.75,2018-10-19 10:53:00-05:00,0.0,STOP,1.839981245185706,1.6650503091283793,0.003973626291459657,1.9043327556325824,,True,False,,True,8.0,True,8.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,0.9886503847245467,1.0,0.05479124615736105,0.06653222747679556,7161.75,2018-10-19 10:53:00-05:00,0.0,STOP,1.839981245185706,1.6650503091283793,0.003973626291459657,1.9043327556325824,,True,0.9886503847245467,1.0,0.05479124615736105,0.06653222747679556,7161.75,2018-10-19 10:53:00-05:00,0.0,STOP,1.839981245185706,1.6650503091283793,0.003973626291459657,1.9043327556325824,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2018-10-19 19:30:00+00:00,2018-10-19 14:45:00-05:00,2018-10-19 14:45:00-05:00,L,Long,B,43.64819522750324,7043.5,7025.312488431418,7098.062534705745,-1.0398625175998466,True,0.3711337845502969,1.402060963856677,1,STOP,True,2.960137482400153,5.773192204115729,0.0,True,0.0,2.9939802808065563,3.0,0.006227295717355651,0.06642448765179361,7145.75,2018-10-19 14:45:00-05:00,0.0,TARGET,1.5042840285259864,1.7481516813737181,0.0007371618327334332,1.5590768903541423,,True,True,0.0,2.9939802808065563,3.0,0.006227295717355651,0.06642448765179361,7145.75,2018-10-19 14:45:00-05:00,0.0,TARGET,1.5042840285259864,1.7481516813737181,0.0007371618327334332,1.5590768903541423,,True,True,0.0,2.9939802808065563,3.0,0.006227295717355651,0.06642448765179361,7145.75,2018-10-19 14:45:00-05:00,0.0,TARGET,1.5042840285259864,1.7481516813737181,0.0007371618327334332,1.5590768903541423,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,4.0,True,4.0,True,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9937600866890755,3.0,0.053792356128660464,0.03227541367719628,7141.5,2018-10-19 14:49:00-05:00,0.0,TARGET,1.003674920175914,0.9607843137254902,0.00038663716063509675,0.9686046511627907,,True,2.9937600866890755,3.0,0.053792356128660464,0.03227541367719628,7141.5,2018-10-19 14:49:00-05:00,0.0,TARGET,1.003674920175914,0.9607843137254902,0.00038663716063509675,0.9686046511627907,,True,,,,,,,,,,,,,,,2.9937600866890755,3.0,0.053792356128660464,0.03227541367719628,7141.5,2018-10-19 14:49:00-05:00,0.0,TARGET,1.003674920175914,0.9607843137254902,0.00038663716063509675,0.9686046511627907,,True
725,2018-10-22 14:45:00+00:00,2018-10-22 10:00:00-05:00,2018-10-22 10:00:00-05:00,L,Long,A+,100.0,7077.920457498022,7060.407449922513,7130.459480224552,-1.0413978008559677,True,1.8032049815440605,1.5086190869333513,0,STOP,True,2.9586021991440323,6.671015358056119,0.0,True,5.0,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,True,5.0,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,True,5.0,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,True,5.0,True,5.0,True,5.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9948976916833105,3.0,0.005278249982782362,0.056301333149678535,7202.5,2018-10-22 10:05:00-05:00,0.0,TARGET,1.2741332002993264,1.620969789286621,0.0015497710516237492,1.3098107595261295,,True,,,,,,,,,,,,,,
726,2018-10-22 20:00:00+00:00,2018-10-22 15:15:00-05:00,2018-10-22 15:15:00-05:00,S,Short,A,47.58414824025278,7056.0,7073.174195901909,7004.477412294273,-0.1732249950444139,True,0.2911344454527965,0.26202100090751684,0,TIME,True,-1.0422144945906555,0.0,5.73534857542009,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,2018-10-23 16:15:00+00:00,2018-10-23 11:30:00-05:00,2018-10-23 11:30:00-05:00,L,Long,A+,87.82289321905529,6945.882978390787,6924.104200312095,7011.219312626864,1.4873204314848556,True,2.4274558204409664,0.0,0,TIME,True,2.9667107127231658,5.159473190057015,0.0,True,0.0,2.9945752129756937,3.0,0.01496492972222453,0.01496492972222453,7057.75,2018-10-23 11:30:00-05:00,0.0,TARGET,0.9469104751546462,0.7649643053267435,0.0006041324408174361,0.9405171831746675,,True,True,0.0,2.9945752129756937,3.0,0.01496492972222453,0.01496492972222453,7057.75,2018-10-23 11:30:00-05:00,0.0,TARGET,0.9469104751546462,0.7649643053267435,0.0006041324408174361,0.9405171831746675,,True,True,0.0,2.9945752129756937,3.0,0.01496492972222453,0.01496492972222453,7057.75,2018-10-23 11:30:00-05:00,0.0,TARGET,0.9469104751546462,0.7649643053267435,0.0006041324408174361,0.9405171831746675,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.994554841371644,3.0,0.01877640906329766,0.015021127250638129,7057.25,2018-10-23 11:31:00-05:00,0.0,TARGET,0.9529805493886477,0.9661381349099704,-6.751305652567894e-05,0.9774998300591394,,True,2.994554841371644,3.0,0.01877640906329766,0.015021127250638129,7057.25,2018-10-23 11:31:00-05:00,0.0,TARGET,0.9529805493886477,0.9661381349099704,-6.751305652567894e-05,0.9774998300591394,,True,,,,,,,,,,,,,,,2.994554841371644,3.0,0.01877640906329766,0.015021127250638129,7057.25,2018-10-23 11:31:00-05:00,0.0,TARGET,0.9529805493886477,0.9661381349099704,-6.751305652567894e-05,0.9774998300591394,,True
729,2018-10-24 15:15:00+00:00,2018-10-24 10:30:00-05:00,2018-10-24 10:30:00-05:00,S,Short,A+,100.0,6901.162327052366,6919.036299366248,6847.540410110718,-1.040561772574578,True,0.9182249342312571,3.515596412713982,0,STOP,True,-1.040561772574578,0.0,5.501724587055383,True,0.0,0.9898193747334009,1.0,0.059679527424891604,0.06670064829840826,6990.25,2018-10-24 10:30:00-05:00,0.0,STOP,1.2984710835364501,1.1964066966108615,0.001252633959392689,1.3135700075653562,,True,True,0.0,0.9898193747334009,1.0,0.059679527424891604,0.06670064829840826,6990.25,2018-10-24 10:30:00-05:00,0.0,STOP,1.2984710835364501,1.1964066966108615,0.001252633959392689,1.3135700075653562,,True,True,0.0,0.9898193747334009,1.0,0.059679527424891604,0.06670064829840826,6990.25,2018-10-24 10:30:00-05:00,0.0,STOP,1.2984710835364501,1.1964066966108615,0.001252633959392689,1.3135700075653562,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,True,9.0,True,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9915906637266401,1.0,0.03769702467368237,0.04639633805991676,7005.25,2018-10-24 10:39:00-05:00,0.0,STOP,0.5839010148755734,0.7146746528723115,0.000520485109173805,0.5741312846870985,,True,0.9915906637266401,1.0,0.03769702467368237,0.04639633805991676,7005.25,2018-10-24 10:39:00-05:00,0.0,STOP,0.5839010148755734,0.7146746528723115,0.000520485109173805,0.5741312846870985,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,2018-10-24 16:00:00+00:00,2018-10-24 11:15:00-05:00,2018-10-24 11:15:00-05:00,RL,Long,A,62.53087438579003,6937.17237334765,6917.275487533656,6986.914587882636,-1.0364378630293027,True,0.9085656329009631,1.8682508255390098,0,STOP,True,2.463562136970697,5.821394751679377,0.0,True,0.0,2.4945682513717156,2.5,0.02434921798886132,0.04682541920934869,7050.75,2018-10-24 11:15:00-05:00,0.0,TARGET,1.45355354607279,1.7672178811557333,0.0015478155106729108,1.4065155295223633,,True,True,0.0,2.4945682513717156,2.5,0.02434921798886132,0.04682541920934869,7050.75,2018-10-24 11:15:00-05:00,0.0,TARGET,1.45355354607279,1.7672178811557333,0.0015478155106729108,1.4065155295223633,,True,True,0.0,2.4945682513717156,2.5,0.02434921798886132,0.04682541920934869,7050.75,2018-10-24 11:15:00-05:00,0.0,TARGET,1.45355354607279,1.7672178811557333,0.0015478155106729108,1.4065155295223633,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.494367817083871,2.5,0.0019421320400445426,0.07962741364182624,7046.0,2018-10-24 11:16:00-05:00,0.0,TARGET,1.0650796104498377,1.2443561495394617,-0.0007175304967041978,1.0298183992227787,,True,2.494367817083871,2.5,0.0019421320400445426,0.07962741364182624,7046.0,2018-10-24 11:16:00-05:00,0.0,TARGET,1.0650796104498377,1.2443561495394617,-0.0007175304967041978,1.0298183992227787,,True,,,,,,,,,,,,,,,2.494367817083871,2.5,0.0019421320400445426,0.07962741364182624,7046.0,2018-10-24 11:16:00-05:00,0.0,TARGET,1.0650796104498377,1.2443561495394617,-0.0007175304967041978,1.0298183992227787,,True
731,2018-10-24 18:00:00+00:00,2018-10-24 13:15:00-05:00,2018-10-24 13:15:00-05:00,S,Short,A+,66.22495139888223,6841.443236448787,6864.432304037593,6772.476033682368,-1.0315367292387714,True,0.3672718093576657,1.437934071206484,1,STOP,True,-1.0315367292387714,0.0,4.569857526643081,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,2018-10-25 18:15:00+00:00,2018-10-25 13:30:00-05:00,2018-10-25 13:30:00-05:00,L,Long,A,61.0235056809588,6933.257428030044,6912.754804249382,6994.765299372032,1.500665100189527,True,2.1335109319624217,0.0,0,TIME,True,2.9646386722130753,5.242869064950632,0.0,True,2.0,2.994619474216047,3.0,0.009276768593022471,0.029685659497671907,7047.5,2018-10-25 13:32:00-05:00,0.0,TARGET,1.660853991893675,1.2099986265622853,0.0015332411514426872,1.7464565368222817,,True,True,2.0,2.994619474216047,3.0,0.009276768593022471,0.029685659497671907,7047.5,2018-10-25 13:32:00-05:00,0.0,TARGET,1.660853991893675,1.2099986265622853,0.0015332411514426872,1.7464565368222817,,True,True,2.0,2.994619474216047,3.0,0.009276768593022471,0.029685659497671907,7047.5,2018-10-25 13:32:00-05:00,0.0,TARGET,1.660853991893675,1.2099986265622853,0.0015332411514426872,1.7464565368222817,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,2018-10-25 19:45:00+00:00,2018-10-25 15:00:00-05:00,2018-10-25 15:00:00-05:00,RS,Short,A+,64.36386134301657,6950.138387138693,6970.0406909942185,6900.38262749988,2.4635720565185357,True,7.179489780477134,0.0,0,TARGET,True,-1.0364279434814643,0.0,4.037804539849653,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,False,,False,,False,,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,True,0.0,0.9869860170061567,1.0,0.6372364086640495,0.058338544455159465,7025.75,2018-10-25 15:00:00-05:00,0.0,STOP,1.8208257595429758,1.0020578484051674,0.0012302001789103296,1.9544736597602899,,True,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9641254433888565,1.0,1.4473528012082018,0.0,6990.25,2018-10-25 15:01:00-05:00,0.0,STOP,1.937046004842615,1.0492028115892336,0.009787586118480308,2.118930148013503,,True,0.9641254433888565,1.0,1.4473528012082018,0.0,6990.25,2018-10-25 15:01:00-05:00,0.0,STOP,1.937046004842615,1.0492028115892336,0.009787586118480308,2.118930148013503,,True,,,,,,,,,,,,,,,0.9641254433888565,1.0,1.4473528012082018,0.0,6990.25,2018-10-25 15:01:00-05:00,0.0,STOP,1.937046004842615,1.0492028115892336,0.009787586118480308,2.118930148013503,,True
737,2018-10-26 14:45:00+00:00,2018-10-26 10:00:00-05:00,2018-10-26 10:00:00-05:00,S,Short,A+,88.55227221698689,6670.824750775713,6697.063093587708,6592.109722339729,-1.0276313182274823,True,0.6793398082886842,1.1214598968817182,0,STOP,True,-1.0276313182274823,0.0,3.922703882702344,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
