signal_id,marker_bar_timestamp,actionable_timestamp,first_eligible_1m,signal_type,direction,confidence,quality_score,phase44_entry,stop,target,phase44_net_R,lookahead_ok,A_MFE_R,A_MAE_R,A_wrong_direction,A_exit_type,A_filled,A_sim_net_R,A_sim_MFE_R,A_sim_MAE_R,B1_w5_filled,B1_w5_delay_min,B1_w5_net_R,B1_w5_gross_R,B1_w5_MFE_R,B1_w5_MAE_R,B1_w5_entry_price,B1_w5_entry_time,B1_w5_wrong_direction,B1_w5_exit_type,B1_w5_rel_volume_1m,B1_w5_volume_expansion,B1_w5_directional_volume_response,B1_w5_breakout_volume,B1_w5_pullback_volume_ratio,B1_w5_lookahead_ok,B1_w10_filled,B1_w10_delay_min,B1_w10_net_R,B1_w10_gross_R,B1_w10_MFE_R,B1_w10_MAE_R,B1_w10_entry_price,B1_w10_entry_time,B1_w10_wrong_direction,B1_w10_exit_type,B1_w10_rel_volume_1m,B1_w10_volume_expansion,B1_w10_directional_volume_response,B1_w10_breakout_volume,B1_w10_pullback_volume_ratio,B1_w10_lookahead_ok,B1_w15_filled,B1_w15_delay_min,B1_w15_net_R,B1_w15_gross_R,B1_w15_MFE_R,B1_w15_MAE_R,B1_w15_entry_price,B1_w15_entry_time,B1_w15_wrong_direction,B1_w15_exit_type,B1_w15_rel_volume_1m,B1_w15_volume_expansion,B1_w15_directional_volume_response,B1_w15_breakout_volume,B1_w15_pullback_volume_ratio,B1_w15_lookahead_ok,B2_w5_filled,B2_w5_delay_min,B2_w10_filled,B2_w10_delay_min,B2_w15_filled,B2_w15_delay_min,B3_w5_filled,B3_w5_delay_min,B3_w5_net_R,B3_w5_gross_R,B3_w5_MFE_R,B3_w5_MAE_R,B3_w5_entry_price,B3_w5_entry_time,B3_w5_wrong_direction,B3_w5_exit_type,B3_w5_rel_volume_1m,B3_w5_volume_expansion,B3_w5_directional_volume_response,B3_w5_breakout_volume,B3_w5_pullback_volume_ratio,B3_w5_lookahead_ok,B3_w10_filled,B3_w10_delay_min,B3_w10_net_R,B3_w10_gross_R,B3_w10_MFE_R,B3_w10_MAE_R,B3_w10_entry_price,B3_w10_entry_time,B3_w10_wrong_direction,B3_w10_exit_type,B3_w10_rel_volume_1m,B3_w10_volume_expansion,B3_w10_directional_volume_response,B3_w10_breakout_volume,B3_w10_pullback_volume_ratio,B3_w10_lookahead_ok,B3_w15_filled,B3_w15_delay_min,B3_w15_net_R,B3_w15_gross_R,B3_w15_MFE_R,B3_w15_MAE_R,B3_w15_entry_price,B3_w15_entry_time,B3_w15_wrong_direction,B3_w15_exit_type,B3_w15_rel_volume_1m,B3_w15_volume_expansion,B3_w15_directional_volume_response,B3_w15_breakout_volume,B3_w15_pullback_volume_ratio,B3_w15_lookahead_ok,B4_w5_filled,B4_w5_delay_min,B4_w10_filled,B4_w10_delay_min,B4_w15_filled,B4_w15_delay_min,B2_w10_net_R,B2_w10_gross_R,B2_w10_MFE_R,B2_w10_MAE_R,B2_w10_entry_price,B2_w10_entry_time,B2_w10_wrong_direction,B2_w10_exit_type,B2_w10_rel_volume_1m,B2_w10_volume_expansion,B2_w10_directional_volume_response,B2_w10_breakout_volume,B2_w10_pullback_volume_ratio,B2_w10_lookahead_ok,B2_w15_net_R,B2_w15_gross_R,B2_w15_MFE_R,B2_w15_MAE_R,B2_w15_entry_price,B2_w15_entry_time,B2_w15_wrong_direction,B2_w15_exit_type,B2_w15_rel_volume_1m,B2_w15_volume_expansion,B2_w15_directional_volume_response,B2_w15_breakout_volume,B2_w15_pullback_volume_ratio,B2_w15_lookahead_ok,B4_w10_net_R,B4_w10_gross_R,B4_w10_MFE_R,B4_w10_MAE_R,B4_w10_entry_price,B4_w10_entry_time,B4_w10_wrong_direction,B4_w10_exit_type,B4_w10_rel_volume_1m,B4_w10_volume_expansion,B4_w10_directional_volume_response,B4_w10_breakout_volume,B4_w10_pullback_volume_ratio,B4_w10_lookahead_ok,B4_w15_net_R,B4_w15_gross_R,B4_w15_MFE_R,B4_w15_MAE_R,B4_w15_entry_price,B4_w15_entry_time,B4_w15_wrong_direction,B4_w15_exit_type,B4_w15_rel_volume_1m,B4_w15_volume_expansion,B4_w15_directional_volume_response,B4_w15_breakout_volume,B4_w15_pullback_volume_ratio,B4_w15_lookahead_ok,B2_w5_net_R,B2_w5_gross_R,B2_w5_MFE_R,B2_w5_MAE_R,B2_w5_entry_price,B2_w5_entry_time,B2_w5_wrong_direction,B2_w5_exit_type,B2_w5_rel_volume_1m,B2_w5_volume_expansion,B2_w5_directional_volume_response,B2_w5_breakout_volume,B2_w5_pullback_volume_ratio,B2_w5_lookahead_ok,B4_w5_net_R,B4_w5_gross_R,B4_w5_MFE_R,B4_w5_MAE_R,B4_w5_entry_price,B4_w5_entry_time,B4_w5_wrong_direction,B4_w5_exit_type,B4_w5_rel_volume_1m,B4_w5_volume_expansion,B4_w5_directional_volume_response,B4_w5_breakout_volume,B4_w5_pullback_volume_ratio,B4_w5_lookahead_ok,B_filled,B_net_R,B_gross_R,B_MFE_R,B_MAE_R,B_delay_min,B_entry_price,B_wrong_direction,B_exit_type,B_rule,B_window,fold,train_start,train_end,test_start,test_end,selected_rule,selected_window,atr_15m,entry_improvement_atr,AvgR_delta,MAE_delta,MFE_delta,win_delta,stop_hit_delta,target_hit_delta
1533,2020-01-07 16:00:00+00:00,2020-01-07 10:15:00-06:00,2020-01-07 10:15:00-06:00,L,Long,B,40.35432950800989,8655.786232655877,8644.51157665959,8689.610200644736,-1.064303514026393,True,0.6619951284173046,1.4223256710588839,0,STOP,True,2.9356964859736068,20.196959217124984,0.0,True,0.0,2.996953633332984,3.0,0.004201885057953581,0.011555183909372347,8882.5,2020-01-07 10:15:00-06:00,0.0,TARGET,0.6106287567980155,0.9009009009009009,0.0,0.6055445169836313,,True,True,0.0,2.996953633332984,3.0,0.004201885057953581,0.011555183909372347,8882.5,2020-01-07 10:15:00-06:00,0.0,TARGET,0.6106287567980155,0.9009009009009009,0.0,0.6055445169836313,,True,True,0.0,2.996953633332984,3.0,0.004201885057953581,0.011555183909372347,8882.5,2020-01-07 10:15:00-06:00,0.0,TARGET,0.6106287567980155,0.9009009009009009,0.0,0.6055445169836313,,True,False,,True,9.0,True,9.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,2.9969790209464744,3.0,0.010417169150088092,0.004166867660035237,8884.5,2020-01-07 10:24:00-06:00,0.0,TARGET,1.0552423900789176,1.0601026880096647,0.0003267280178700759,1.0232490343269443,,True,2.9969790209464744,3.0,0.010417169150088092,0.004166867660035237,8884.5,2020-01-07 10:24:00-06:00,0.0,TARGET,1.0552423900789176,1.0601026880096647,0.0003267280178700759,1.0232490343269443,,True,2.996921292394268,3.0,0.004246493249285767,0.005308116561607209,8880.0,2020-01-07 10:16:00-06:00,0.0,TARGET,0.6554307116104868,0.9676949941792782,-0.0001844724772334962,0.634481442610438,,True,2.996921292394268,3.0,0.004246493249285767,0.005308116561607209,8880.0,2020-01-07 10:16:00-06:00,0.0,TARGET,0.6554307116104868,0.9676949941792782,-0.0001844724772334962,0.634481442610438,,True,,,,,,,,,,,,,,,2.996921292394268,3.0,0.004246493249285767,0.005308116561607209,8880.0,2020-01-07 10:16:00-06:00,0.0,TARGET,0.6554307116104868,0.9676949941792782,-0.0001844724772334962,0.634481442610438,,True,True,2.996953633332984,3.0,0.004201885057953581,0.011555183909372347,0.0,8882.5,0.0,TARGET,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,15.032874661715002,-15.081198536265763,0.06125714735937704,1.4107704871495115,-0.657793243359351,1,-1,1
1539,2020-01-10 16:30:00+00:00,2020-01-10 10:45:00-06:00,2020-01-10 10:45:00-06:00,S,Short,B,38.838076448471,8796.524898021848,8805.820251083982,8768.638838835446,2.9220040384530024,True,3.47215407592454,0.05111177326742228,0,TARGET,True,-1.0779959615469976,0.0,24.095384057066006,True,4.0,0.9964665128803879,1.0,0.003655331503047027,0.019495101349584147,9011.0,2020-01-10 10:49:00-06:00,0.0,STOP,1.4976051595769906,1.4151281591683098,0.0004984263899190952,1.5321172132738212,,True,True,4.0,0.9964665128803879,1.0,0.003655331503047027,0.019495101349584147,9011.0,2020-01-10 10:49:00-06:00,0.0,STOP,1.4976051595769906,1.4151281591683098,0.0004984263899190952,1.5321172132738212,,True,True,4.0,0.9964665128803879,1.0,0.003655331503047027,0.019495101349584147,9011.0,2020-01-10 10:49:00-06:00,0.0,STOP,1.4976051595769906,1.4151281591683098,0.0004984263899190952,1.5321172132738212,,True,False,,False,,True,15.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,False,,,,,,,,,,,,,,,,0.9965423461075853,1.0,0.01907671113056368,0.0,9015.5,2020-01-10 11:00:00-06:00,0.0,STOP,1.1368521614521137,1.690340909090909,0.00015760281718087214,1.1610464052686138,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9964665128803879,1.0,0.003655331503047027,0.019495101349584147,4.0,9011.0,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,12.39380408284505,17.305026006907703,2.0744624744273854,0.03161667191783813,-3.468498744421493,0,1,-1
1548,2020-01-15 20:00:00+00:00,2020-01-15 14:15:00-06:00,2020-01-15 14:15:00-06:00,S,Short,B,40.197931777181395,8834.17823336114,8844.307501024625,8803.790430370691,2.928425230324041,True,3.546972451983121,0.0,0,TARGET,True,-1.071574769675959,0.0,21.627601709905885,True,3.0,0.9963830025882432,1.0,0.0,0.01995584778900311,9044.75,2020-01-15 14:18:00-06:00,0.0,STOP,0.9742150685656801,0.961136648558295,0.0004575548725168108,0.9866480776449139,,True,True,3.0,0.9963830025882432,1.0,0.0,0.01995584778900311,9044.75,2020-01-15 14:18:00-06:00,0.0,STOP,0.9742150685656801,0.961136648558295,0.0004575548725168108,0.9866480776449139,,True,True,3.0,0.9963830025882432,1.0,0.0,0.01995584778900311,9044.75,2020-01-15 14:18:00-06:00,0.0,STOP,0.9742150685656801,0.961136648558295,0.0004575548725168108,0.9866480776449139,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,True,8.0,True,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9963419402664171,1.0,0.0050455996325282065,0.011352599173188463,9042.5,2020-01-15 14:23:00-06:00,0.0,STOP,2.124143490528013,1.9693572496263076,0.0007044862607465561,2.2449414270500534,,True,0.9963419402664171,1.0,0.0050455996325282065,0.011352599173188463,9042.5,2020-01-15 14:23:00-06:00,0.0,STOP,2.124143490528013,1.9693572496263076,0.0007044862607465561,2.2449414270500534,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9963830025882432,1.0,0.0,0.01995584778900311,3.0,9044.75,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,13.505690217977998,15.59133692838283,2.067957772264202,-0.01995584778900311,-3.546972451983121,0,1,-1
1549,2020-01-16 16:00:00+00:00,2020-01-16 10:15:00-06:00,2020-01-16 10:15:00-06:00,S,Short,B,39.24007673877649,8863.975826042999,8872.166501814974,8839.403798727071,-1.0885152849634965,True,1.4926516911864691,1.223851881831183,0,STOP,True,-1.0885152849634965,0.0,27.381644714147228,True,0.0,0.9965571851249095,1.0,0.02967943857836638,0.005935887715673277,9082.75,2020-01-16 10:15:00-06:00,0.0,STOP,1.5116956630317158,0.9986801583809942,0.0005407231900564936,1.5452688904016336,,True,True,0.0,0.9965571851249095,1.0,0.02967943857836638,0.005935887715673277,9082.75,2020-01-16 10:15:00-06:00,0.0,STOP,1.5116956630317158,0.9986801583809942,0.0005407231900564936,1.5452688904016336,,True,True,0.0,0.9965571851249095,1.0,0.02967943857836638,0.005935887715673277,9082.75,2020-01-16 10:15:00-06:00,0.0,STOP,1.5116956630317158,0.9986801583809942,0.0005407231900564936,1.5452688904016336,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966679458412628,1.0,0.010340857734011957,0.001148984192667995,9089.75,2020-01-16 10:28:00-06:00,0.0,STOP,1.2602185350060704,1.4834222560975612,-0.0001386569698809904,1.2993949509701648,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9965571851249095,1.0,0.02967943857836638,0.005935887715673277,0.0,9082.75,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,10.920901029301309,20.032612086678498,2.085072470088406,1.2179159941155098,-1.4629722526081028,1,0,0
1559,2020-01-22 16:00:00+00:00,2020-01-22 10:15:00-06:00,2020-01-22 10:15:00-06:00,S,Short,A,51.06795580599083,9011.204654504563,9019.556167776342,8986.150114689235,1.4643638950907052,True,2.0899990141363025,0.663992897451972,0,TIME,True,-1.086810614604413,0.0,25.479854796437618,True,0.0,0.9964054428833696,1.0,0.011155522086094207,0.006197512270052338,9221.25,2020-01-22 10:15:00-06:00,0.0,STOP,1.4795899755590411,0.9676495848840537,-0.0002808484687053548,1.5340393343419063,,True,True,0.0,0.9964054428833696,1.0,0.011155522086094207,0.006197512270052338,9221.25,2020-01-22 10:15:00-06:00,0.0,STOP,1.4795899755590411,0.9676495848840537,-0.0002808484687053548,1.5340393343419063,,True,True,0.0,0.9964054428833696,1.0,0.011155522086094207,0.006197512270052338,9221.25,2020-01-22 10:15:00-06:00,0.0,STOP,1.4795899755590411,0.9676495848840537,-0.0002808484687053548,1.5340393343419063,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,True,9.0,True,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965260113714189,1.0,0.007187562679822956,0.010781344019734435,9228.25,2020-01-22 10:24:00-06:00,0.0,STOP,0.9452194129613484,1.2524066230265691,0.00012801606438073016,0.9584499778989244,,True,0.9965260113714189,1.0,0.007187562679822956,0.010781344019734435,9228.25,2020-01-22 10:24:00-06:00,0.0,STOP,0.9452194129613484,1.2524066230265691,0.00012801606438073016,0.9584499778989244,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.9964054428833696,1.0,0.011155522086094207,0.006197512270052338,0.0,9221.25,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,11.135351029035638,18.86292986612991,2.0832160574877827,0.6577953851819196,-2.078843492050208,0,1,0
1562,2020-01-23 21:30:00+00:00,2020-01-23 15:45:00-06:00,2020-01-23 15:45:00-06:00,L,Long,B,39.72846743092007,9024.75,9014.797949504207,9054.606151487376,1.0826914518324828,True,2.3110815213129565,0.12560225659309546,0,TIME,True,2.9271506911760046,22.683767540713042,0.0,True,5.0,2.996930593961914,3.0,0.007408911126413661,0.0010584158752019515,9251.0,2020-01-23 15:50:00-06:00,0.0,TARGET,2.6706231454005933,2.4523160762942777,0.0001443502051457034,2.2684310018903595,,True,True,5.0,2.996930593961914,3.0,0.007408911126413661,0.0010584158752019515,9251.0,2020-01-23 15:50:00-06:00,0.0,TARGET,2.6706231454005933,2.4523160762942777,0.0001443502051457034,2.2684310018903595,,True,True,5.0,2.996930593961914,3.0,0.007408911126413661,0.0010584158752019515,9251.0,2020-01-23 15:50:00-06:00,0.0,TARGET,2.6706231454005933,2.4523160762942777,0.0001443502051457034,2.2684310018903595,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,True,6.0,True,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.996937077653187,3.0,0.0021123602391813134,0.0010561801195906567,9251.5,2020-01-23 15:51:00-06:00,0.0,TARGET,1.6141429669485012,1.206896551724138,8.724153966873678e-05,1.5578635014836795,,True,2.996937077653187,3.0,0.0021123602391813134,0.0010561801195906567,9251.5,2020-01-23 15:51:00-06:00,0.0,TARGET,1.6141429669485012,1.206896551724138,8.724153966873678e-05,1.5578635014836795,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.996930593961914,3.0,0.007408911126413661,0.0010584158752019515,5.0,9251.0,0.0,TARGET,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,13.269400661055814,-17.050506332514182,0.06977990278590962,0.12454384071789351,-2.303672610186543,0,0,1
1565,2020-01-24 18:15:00+00:00,2020-01-24 12:30:00-06:00,2020-01-24 12:30:00-06:00,S,Short,A,48.634997539093334,8946.309208074317,8959.035258985325,8908.131055341293,2.943030245197832,True,3.344258825611455,0.0,0,TARGET,True,-1.0569697548021681,0.0,17.243431875309987,True,0.0,0.9964541563674885,1.0,0.008558932906062246,0.020785979914722596,9163.5,2020-01-24 12:30:00-06:00,0.0,STOP,1.5613317500109953,1.4000631014355578,0.00038327430243300265,1.6101233671988389,,True,True,0.0,0.9964541563674885,1.0,0.008558932906062246,0.020785979914722596,9163.5,2020-01-24 12:30:00-06:00,0.0,STOP,1.5613317500109953,1.4000631014355578,0.00038327430243300265,1.6101233671988389,,True,True,0.0,0.9964541563674885,1.0,0.008558932906062246,0.020785979914722596,9163.5,2020-01-24 12:30:00-06:00,0.0,STOP,1.5613317500109953,1.4000631014355578,0.00038327430243300265,1.6101233671988389,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9964411019232635,1.0,0.022089712200433376,0.014726474800288917,9162.75,2020-01-24 12:31:00-06:00,0.0,STOP,1.19626820123812,1.0702028081123245,9.7910312754822e-05,1.2068434709944145,,True,0.9964411019232635,1.0,0.022089712200433376,0.014726474800288917,9162.75,2020-01-24 12:31:00-06:00,0.0,STOP,1.19626820123812,1.0702028081123245,9.7910312754822e-05,1.2068434709944145,,True,,,,,,,,,,,,,,,0.9964411019232635,1.0,0.022089712200433376,0.014726474800288917,9162.75,2020-01-24 12:31:00-06:00,0.0,STOP,1.19626820123812,1.0702028081123245,9.7910312754822e-05,1.2068434709944145,,True,True,0.9964541563674885,1.0,0.008558932906062246,0.020785979914722596,0.0,9163.5,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,16.968067881344403,12.799971890993783,2.0534239111696566,-0.020785979914722596,-3.3356998927053927,0,1,-1
1576,2020-01-31 16:45:00+00:00,2020-01-31 11:00:00-06:00,2020-01-31 11:00:00-06:00,L,Long,A,61.12925690944402,8828.246817619289,8809.532373484959,8884.39015002228,-1.0387401300725816,True,1.0287872961929516,2.0303471129867714,0,STOP,True,2.961259869927418,13.038227618693261,0.0,True,0.0,2.997181375126492,3.0,0.01360715456176303,0.0,9066.75,2020-01-31 11:00:00-06:00,0.0,TARGET,1.0317830947998792,1.1943525820401932,-0.0005970966983795767,0.9886812319031324,,True,True,0.0,2.997181375126492,3.0,0.01360715456176303,0.0,9066.75,2020-01-31 11:00:00-06:00,0.0,TARGET,1.0317830947998792,1.1943525820401932,-0.0005970966983795767,0.9886812319031324,,True,True,0.0,2.997181375126492,3.0,0.01360715456176303,0.0,9066.75,2020-01-31 11:00:00-06:00,0.0,TARGET,1.0317830947998792,1.1943525820401932,-0.0005970966983795767,0.9886812319031324,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,2.0,True,2.0,True,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.997195006547724,3.0,0.006770673850321297,0.007737912971795768,9068.0,2020-01-31 11:02:00-06:00,0.0,TARGET,0.6139699583071563,0.7501744591765527,-8.462248233140357e-05,0.6017352364959417,,True,2.997195006547724,3.0,0.006770673850321297,0.007737912971795768,9068.0,2020-01-31 11:02:00-06:00,0.0,TARGET,0.6139699583071563,0.7501744591765527,-8.462248233140357e-05,0.6017352364959417,,True,,,,,,,,,,,,,,,2.997195006547724,3.0,0.006770673850321297,0.007737912971795768,9068.0,2020-01-31 11:02:00-06:00,0.0,TARGET,0.6139699583071563,0.7501744591765527,-8.462248233140357e-05,0.6017352364959417,,True,True,2.997181375126492,3.0,0.01360715456176303,0.0,0.0,9066.75,0.0,TARGET,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,24.952592179107192,-9.558252732572209,0.03592150519907378,2.0303471129867714,-1.0151801416311885,1,-1,1
1579,2020-02-03 18:15:00+00:00,2020-02-03 12:30:00-06:00,2020-02-03 12:30:00-06:00,S,Short,B,45.08133498233999,8888.25,8903.159463309721,8843.521610070835,-1.0486268341749962,True,0.43596472018962223,1.1066796743275025,1,STOP,True,-1.0486268341749962,0.0,15.376140323610906,True,0.0,0.9966056548607708,1.0,0.019897885298929677,0.004681855364454041,9116.75,2020-02-03 12:30:00-06:00,0.0,STOP,0.9818102125794433,1.2170605813637598,-0.00040401495634499464,1.0009495615260013,,True,True,0.0,0.9966056548607708,1.0,0.019897885298929677,0.004681855364454041,9116.75,2020-02-03 12:30:00-06:00,0.0,STOP,0.9818102125794433,1.2170605813637598,-0.00040401495634499464,1.0009495615260013,,True,True,0.0,0.9966056548607708,1.0,0.019897885298929677,0.004681855364454041,9116.75,2020-02-03 12:30:00-06:00,0.0,STOP,0.9818102125794433,1.2170605813637598,-0.00040401495634499464,1.0009495615260013,,True,False,,False,,False,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,1.0,True,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965408743569785,1.0,0.029820048646737797,0.0,9112.75,2020-02-03 12:31:00-06:00,0.0,STOP,0.7036995135196289,0.8692006707657909,0.00030875016360861217,0.6815691431076046,,True,0.9965408743569785,1.0,0.029820048646737797,0.0,9112.75,2020-02-03 12:31:00-06:00,0.0,STOP,0.7036995135196289,0.8692006707657909,0.00030875016360861217,0.6815691431076046,,True,,,,,,,,,,,,,,,0.9965408743569785,1.0,0.029820048646737797,0.0,9112.75,2020-02-03 12:31:00-06:00,0.0,STOP,0.7036995135196289,0.8692006707657909,0.00030875016360861217,0.6815691431076046,,True,True,0.9966056548607708,1.0,0.019897885298929677,0.004681855364454041,0.0,9116.75,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,19.879284412962534,11.49437752653731,2.045232489035767,1.1019978189630484,-0.41606683489069257,1,0,0
1595,2020-02-11 19:00:00+00:00,2020-02-11 13:15:00-06:00,2020-02-11 13:15:00-06:00,S,Short,A,54.867115739381454,9321.703159006667,9333.82848021022,9285.327195396012,2.8434841789232568,True,2.9651304409264214,0.3337512405153283,0,TIME,True,-1.0597922304761318,0.0,18.29203839386385,True,3.0,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,True,3.0,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,True,3.0,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,True,3.0,True,3.0,True,3.0,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,4.0,True,4.0,True,4.0,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,0.996457738718388,1.0,0.0024429388149047626,0.0195435105192381,9538.5,2020-02-11 13:19:00-06:00,0.0,STOP,0.5575685238074939,0.7279608192341941,-2.922879659293078e-05,0.5255333681546064,,True,0.996457738718388,1.0,0.0024429388149047626,0.0195435105192381,9538.5,2020-02-11 13:19:00-06:00,0.0,STOP,0.5575685238074939,0.7279608192341941,-2.922879659293078e-05,0.5255333681546064,,True,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,9538.0,2020-02-11 13:18:00-06:00,0.0,STOP,0.7537466350596649,1.0142733564013842,0.00035544771891734547,0.7587155221224622,,True,0.996457738718388,1.0,0.0024429388149047626,0.0195435105192381,9538.5,2020-02-11 13:19:00-06:00,0.0,STOP,0.5575685238074939,0.7279608192341941,-2.922879659293078e-05,0.5255333681546064,,True,True,0.996449063999002,1.0,0.004897842759997223,0.01102014620999375,3.0,9538.0,0.0,STOP,B1,5,1,2018-01-01,2019-12-31,2020-01-01,2020-12-31,B1,5,16.167094938069557,13.378831622000723,2.056241294475134,0.32273109430533453,-2.9602325981664244,0,1,0
