N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD,cost_multiplier,model
1135,0.866079295154185,1.6483731365801972,1870.9035100185238,17.77573512839063,8.38599731970504,223.09851037304276,1.0,B
1135,0.8651982378854626,1.644145187065208,1866.104787319011,17.42100270365496,8.449384940331186,220.8568789914626,1.5,B
1135,0.8643171806167401,1.6399172375502187,1861.306064619498,17.078274987780887,8.51277256095733,218.64863078289255,2.0,B
