trade_id,candidate_id,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirmation_timestamp,entry_timestamp,session,HTF_regime,setup_score,setup_score_band,setup_liquidity_component,setup_structure_component,setup_bias_component,setup_displacement_component,setup_session_component,setup_component_sum,setup_structure_level,setup_structure_distance_points,setup_structure_distance_atr,setup_body_atr,setup_range_atr,setup_upper_wick_ratio,setup_lower_wick_ratio,setup_candle_direction,bos_level,bos_displacement_points,bos_displacement_atr,bos_body_atr,bos_range_atr,bos_body_pct_range,bos_close_beyond_structure_atr,bos_upper_wick_ratio,bos_lower_wick_ratio,bos_candle_direction,setup_to_bos_bars,same_bar_setup_bos,bos_relative_volume_20,bos_to_retest_bars,retest_distance_points,retest_distance_atr,retest_penetration_atr,retest_max_penetration_atr,retest_body_atr,retest_range_atr,retest_wick_toward_atr,retest_wick_away_atr,retest_close_distance_bos_atr,retest_candle_direction,retest_touch_count_through_accept,confirm_body_atr,confirm_range_atr,confirm_body_pct_range,confirm_close_location,confirm_directional_close_location,confirm_displacement_away_atr,confirm_close_distance_bos_atr,confirm_rejection_wick_atr,retest_to_confirm_bars,bos_to_entry_bars,entry_atr,entry_atr_percentile_100,session_high_distance_atr,session_low_distance_atr,nearest_structure_distance_atr,directional_room_to_structure_atr,phase3_bias,phase3_bias_alignment,phase3_alignment,htf_alignment,HTF_alignment,entry_hour,minutes_since_midnight,outcome,is_winner,gross_R,net_R,MFE_R,MAE_R,exit_timestamp,exit_reason
T022,164,Short,2026-08-03 19:10:00-05:00,2026-08-03 19:10:00-05:00,2026-08-03 19:15:00-05:00,2026-08-03 19:25:00-05:00,2026-08-03 19:25:00-05:00,Overnight,Bull,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,28616.25,3.25,0.1646315303253454,1.557667556155191,1.7476270142228971,0.007246376811594203,0.10144927536231885,With,28616.25,30.5,1.5450035922840104,1.557667556155191,1.7476270142228971,0.8913043478260869,0.1646315303253454,0.007246376811594203,0.10144927536231885,With,0,True,2.121699196326062,1,1.25,0.06116021825059271,0.0,0.0,0.880707142808535,1.443381150713988,0.024464087300237084,0.5382099206052159,0.9663314483593648,With,1,0.33664229051182015,0.9738580546949084,0.345679012345679,0.16049382716049382,0.8395061728395061,0.4087799241929245,1.3585921009941315,0.48091755787402884,2,3,20.793584755371715,0.31,3.390468783011903,0.25248171788386514,1.3585921009941315,-1.3585921009941315,Bear,1,Aligned,0,Opposed,19:00,1165,Winner,1,2.0,1.9767556513694224,2.3725266188451712,0.0801529263123368,2026-08-03 20:00:00-05:00,TARGET
T023,170,Long,2026-08-04 14:00:00-05:00,2026-08-04 14:00:00-05:00,2026-08-04 14:25:00-05:00,2026-08-04 14:30:00-05:00,2026-08-04 14:30:00-05:00,Afternoon,Bull,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29581.0,14.75,0.5239009844366088,1.127719068194056,1.6871387634399266,0.2578947368421053,0.07368421052631578,With,29581.0,32.0,1.1365987458963716,1.127719068194056,1.6871387634399266,0.6684210526315789,0.5239009844366088,0.2578947368421053,0.07368421052631578,With,0,True,1.550179331837782,5,10.0,0.3589287006464723,0.3589287006464723,0.3589287006464723,0.7806699239060774,1.3818754974889185,0.421741223259605,0.17946435032323615,0.06281252261313265,Against,1,0.43111309947239673,0.9879675196242426,0.43636363636363634,0.8727272727272727,0.8727272727272727,0.4490761452837466,0.5119468056234712,0.43111309947239673,1,6,27.834923166764813,0.49,1.1586164548320663,38.845086567044085,0.5119468056234712,-0.5119468056234712,Bull,1,Aligned,1,Aligned,14:00,870,Loser,0,-1.0,-1.0173642776176384,1.041856657058297,1.0119182473727135,2026-08-04 14:50:00-05:00,STOP
T024,171,Short,2026-08-04 15:15:00-05:00,2026-08-04 15:15:00-05:00,2026-08-04 15:20:00-05:00,2026-08-04 15:25:00-05:00,2026-08-04 15:25:00-05:00,Afternoon,Bull,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29522.0,59.5,1.3388674421834064,3.004013504730836,3.4315510072767976,0.0,0.12459016393442623,With,29522.0,135.5,3.049017452367253,3.004013504730836,3.4315510072767976,0.8754098360655738,1.3388674421834064,0.0,0.12459016393442623,With,0,True,1.2384988568560755,1,3.75,0.08235589997893551,0.0,0.0,0.4557026465501098,1.3122040063310392,0.7576742798062066,0.0988270799747226,0.8400301797851422,Against,1,0.18727092216283084,0.9583864840097814,0.19540229885057472,0.14367816091954022,0.8563218390804598,0.2148107636573648,1.0575299133901037,0.6334163543742808,1,2,45.38878701419169,0.95,3.6297511089795744,21.15059826780207,1.0575299133901037,-1.0575299133901037,Bear,1,Aligned,0,Opposed,15:00,925,Loser,0,-0.6058765128797468,-0.6165252515909666,0.4002456963872273,0.7711155618469517,2026-08-04 17:25:00-05:00,TIME
T025,173,Short,2026-08-05 09:30:00-05:00,2026-08-05 09:30:00-05:00,2026-08-05 09:35:00-05:00,2026-08-05 09:50:00-05:00,2026-08-05 09:50:00-05:00,Opening,Bull,85.0,85-89,25.0,30.0,20.0,0.0,10.0,85.0,29577.0,9.5,0.16284104408751937,0.5099495854319686,1.122746146077107,0.05725190839694656,0.48854961832061067,With,29577.0,29.75,0.5099495854319686,0.5099495854319686,1.122746146077107,0.4541984732824427,0.16284104408751937,0.05725190839694656,0.48854961832061067,With,0,True,1.6467677980283022,1,19.25,0.32395397285911437,0.32395397285911437,0.32395397285911437,0.7362590292252599,1.2369151690984366,0.496448945420461,0.004207194452715771,0.9087540017866065,With,1,1.0806973778056048,1.8537509765278624,0.5829787234042553,0.28936170212765955,0.7106382978723405,0.29581132604168014,1.147747945041719,0.23664906083334414,3,4,63.38499695362612,1.0,3.9757042220001813,0.5364045378889134,1.147747945041719,-1.147747945041719,Bear,1,Aligned,0,Opposed,09:00,590,Winner,1,0.4627803856296507,0.4551550270027986,0.6152875581666911,0.723094352546325,2026-08-05 10:50:00-05:00,TIME
T026,174,Short,2026-08-05 10:55:00-05:00,2026-08-05 10:55:00-05:00,2026-08-05 11:00:00-05:00,2026-08-05 11:05:00-05:00,2026-08-05 11:05:00-05:00,Morning,Neutral,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29445.75,25.25,0.46341192201255355,0.7157649488510728,1.1745886340120169,0.0,0.390625,With,29445.75,39.75,0.7295296594059011,0.7157649488510728,1.1745886340120169,0.609375,0.46341192201255355,0.0,0.390625,With,0,True,1.1047915743744374,1,2.5,0.04585154282727724,0.04585154282727724,0.04585154282727724,0.34388657120457927,1.0087339422000994,0.16506555417819807,0.4997818168173219,0.11921401135092083,Against,1,0.6648803802675436,1.0884000745475542,0.6108786610878661,0.29707112970711297,0.7029288702928871,0.6557724298529196,0.7741757852430301,0.10018745456086273,1,2,54.89709289558618,0.81,6.430212992724462,0.3233322397191479,0.7741757852430301,-0.7741757852430301,Bear,1,Aligned,0,Opposed,11:00,665,Loser,0,-1.0,-1.0088043520674697,0.2307347438371342,1.3874444464943465,2026-08-05 11:25:00-05:00,STOP
T027,184,Short,2026-08-07 13:10:00-05:00,2026-08-07 13:10:00-05:00,2026-08-07 13:15:00-05:00,2026-08-07 13:20:00-05:00,2026-08-07 13:20:00-05:00,Midday,Bull,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29408.5,4.75,0.15666949108205303,0.7256271165905613,1.1461610137055458,0.1079136690647482,0.2589928057553957,With,29408.5,21.75,0.7173813539020323,0.7256271165905613,1.1461610137055458,0.6330935251798561,0.15666949108205303,0.1079136690647482,0.2589928057553957,With,0,True,0.8910718774776168,1,8.0,0.27158636935593955,0.27158636935593955,0.27158636935593955,0.18671562893220847,0.6195564050932372,0.22915099914407402,0.20368977701695468,-0.04243537021186556,Against,1,0.30420779890686334,0.6866404603897772,0.4430379746835443,0.3291139240506329,0.6708860759493671,0.3215911017015412,0.27813284471484645,0.15644972515210115,1,2,28.763233656211792,0.3,5.197607535608693,9.20445882978195,0.27813284471484645,-0.27813284471484645,Bear,1,Aligned,0,Opposed,13:00,800,Loser,0,-1.0,-1.0168038593681887,0.9676705222370758,1.2400089326870312,2026-08-07 14:00:00-05:00,STOP
T028,185,Long,2026-08-07 14:05:00-05:00,2026-08-07 14:05:00-05:00,2026-08-07 14:30:00-05:00,2026-08-07 14:35:00-05:00,2026-08-07 14:35:00-05:00,Afternoon,Bull,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29463.0,11.75,0.3913465769634794,1.5653863078539176,1.6403250140809669,0.025380710659898477,0.02030456852791878,With,29463.0,46.5,1.5487332620256844,1.5653863078539176,1.6403250140809669,0.9543147208121827,0.3913465769634794,0.025380710659898477,0.02030456852791878,With,0,True,1.7793257867894017,5,4.25,0.1490238299764339,0.1490238299764339,0.1490238299764339,1.1220617786460905,1.2447872856855067,0.0964271841023984,0.026298322937017747,-0.052596645874035494,Against,1,0.5698240118527083,0.9993836515570576,0.5701754385964912,0.7719298245614035,0.7719298245614035,0.5522909653341633,0.4996918257785288,0.20163003496326598,1,6,28.517576764035006,0.23,2.5510582684482785,11.975070772166145,0.4996918257785288,-0.4996918257785288,Bull,1,Aligned,1,Aligned,14:00,875,Winner,1,0.5844348839514956,0.567486272316902,1.5253750471134278,0.5318357443958694,2026-08-07 15:35:00-05:00,TIME
T029,189,Long,2026-08-10 00:05:00-05:00,2026-08-10 00:05:00-05:00,2026-08-10 00:40:00-05:00,2026-08-10 00:50:00-05:00,2026-08-10 00:50:00-05:00,Overnight,Bull,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29586.25,5.0,0.3275389074709236,0.6714547603153934,1.0645014492805018,0.2923076923076923,0.07692307692307693,With,29586.25,10.25,0.6714547603153934,0.6714547603153934,1.0645014492805018,0.6307692307692307,0.3275389074709236,0.2923076923076923,0.07692307692307693,With,0,True,2.03403902034039,7,0.5,0.037185917945454824,0.037185917945454824,0.037185917945454824,0.13015071280909188,0.4834169332909127,0.1487436717818193,0.20452254870000153,0.11155775383636446,Against,1,1.447818572230808,1.6980588192830464,0.8526315789473684,0.9157894736842105,0.9157894736842105,1.3584470554264372,1.465692875591682,0.10724582016524503,2,9,13.986559081638712,0.03,0.14299442688699338,9.72362102831555,1.465692875591682,-1.465692875591682,Bull,1,Aligned,1,Aligned,00:00,50,Loser,0,-0.4766480896233112,-0.5112050761210023,1.823178942809218,0.8341341568408187,2026-08-10 01:50:00-05:00,TIME
T030,202,Long,2026-08-11 19:15:00-05:00,2026-08-11 19:15:00-05:00,2026-08-11 19:20:00-05:00,2026-08-11 19:30:00-05:00,2026-08-11 19:30:00-05:00,Overnight,Bear,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29348.25,1.75,0.10209241420161796,1.0792626644171042,1.7647403026279675,0.03305785123966942,0.35537190082644626,With,29348.25,17.25,1.0063395114159484,1.0792626644171042,1.7647403026279675,0.6115702479338843,0.10209241420161796,0.03305785123966942,0.35537190082644626,With,0,True,2.7719228474845896,1,7.25,0.42276285098384214,0.42276285098384214,0.42276285098384214,0.3207166455739492,1.0058840247546588,0.5248090563937351,0.1603583227869746,0.42276285098384214,With,1,0.08826981425178591,0.9709679567696451,0.09090909090909091,0.6363636363636364,0.6363636363636364,-0.3383676212985127,0.08826981425178591,0.5296188855107156,2,3,16.9933517218164,0.18,0.5001956140934536,2.53040134188453,0.08826981425178591,-0.08826981425178591,Bull,1,Aligned,0,Opposed,19:00,1170,Loser,0,-1.0,-1.028442495703354,0.529618885510728,1.0984687995778062,2026-08-11 20:20:00-05:00,STOP
T031,203,Long,2026-08-11 23:45:00-05:00,2026-08-11 23:45:00-05:00,2026-08-11 23:50:00-05:00,2026-08-11 23:55:00-05:00,2026-08-11 23:55:00-05:00,Overnight,Bear,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29392.25,2.25,0.19839651834800648,1.3887756284360453,1.7855686651320584,0.012345679012345678,0.20987654320987653,With,29392.25,15.75,1.3887756284360453,1.3887756284360453,1.7855686651320584,0.7777777777777778,0.19839651834800648,0.012345679012345678,0.20987654320987653,With,0,True,1.9113814074717637,1,0.75,0.06877037527516762,0.06877037527516762,0.06877037527516762,0.045846916850111746,0.4813926269261733,0.22923458425055873,0.20631112582550284,0.1604642089753911,Against,1,0.14331911403201145,0.4538438611013696,0.3157894736842105,0.47368421052631576,0.47368421052631576,0.11943259502667622,0.2866382280640229,0.07165955701600572,1,2,10.46615456794523,0.0,0.23886519005335244,8.455827727888677,0.2866382280640229,-0.2866382280640229,Bull,1,Aligned,0,Opposed,23:00,1435,Loser,0,-1.0,-1.0461806034103125,0.0955460760213355,1.5605859083484803,2026-08-12 00:05:00-05:00,STOP
T032,208,Long,2026-08-12 07:30:00-05:00,2026-08-12 08:15:00-05:00,2026-08-12 08:20:00-05:00,2026-08-12 08:25:00-05:00,2026-08-12 08:25:00-05:00,Premarket,Bull,75.0,75-79,25.0,30.0,20.0,0.0,0.0,75.0,29527.5,52.75,1.490830540160325,0.20490087992724845,5.927994422722809,0.26102502979737785,0.7044100119189511,Against,29642.25,22.5,0.7789468400594947,0.7529819453908448,0.9433911729609435,0.7981651376146789,0.051929789337299644,0.05504587155963303,0.14678899082568808,With,9,False,1.3923718980424449,1,0.75,0.026481246728106374,0.0,0.0,0.30012079625187227,0.7414749083869785,0.026481246728106374,0.41487286540699986,0.353083289708085,With,1,0.7502771499981997,1.151588183718167,0.6515151515151515,0.9545454545454546,0.9545454545454546,0.7415529970912439,1.0905191133694763,0.34896611627823243,1,2,28.65607729097386,0.9,0.05234491744173486,12.798332314504174,1.0905191133694763,-1.0905191133694763,Bull,1,Aligned,1,Aligned,08:00,505,Loser,0,-1.0,-1.016866695620114,0.2442762813947539,2.640510279838531,2026-08-12 08:30:00-05:00,STOP
T033,210,Short,2026-08-12 10:30:00-05:00,2026-08-12 10:30:00-05:00,2026-08-12 10:35:00-05:00,2026-08-12 10:40:00-05:00,2026-08-12 10:40:00-05:00,Morning,Bull,75.0,75-79,0.0,30.0,20.0,15.0,10.0,75.0,29521.25,6.75,0.1485009847051051,0.9240061270539873,1.3200087529342674,0.07916666666666666,0.22083333333333333,With,29521.25,42.25,0.9295061635245467,0.9240061270539873,1.3200087529342674,0.7,0.1485009847051051,0.07916666666666666,0.22083333333333333,With,0,True,0.8151033329776259,1,19.25,0.43527052978290465,0.43527052978290465,0.43527052978290465,0.022611456092618422,0.6387736346164704,0.5765921303617698,0.03957004816208224,0.14132160057886514,Against,1,0.09350010586644084,0.5610006351986451,0.16666666666666666,0.40625,0.59375,0.10518761909974594,0.2512815345160598,0.23959402128275464,1,2,42.780700224166104,0.77,4.055567091956871,4.76266164257183,0.2512815345160598,-0.2512815345160598,Bear,1,Aligned,0,Opposed,10:00,640,Loser,0,-1.0,-1.0112979294588618,0.1441459965440982,1.036292840019733,2026-08-12 11:40:00-05:00,STOP
T034,211,Short,2026-08-12 13:55:00-05:00,2026-08-12 13:55:00-05:00,2026-08-12 14:00:00-05:00,2026-08-12 14:10:00-05:00,2026-08-12 14:10:00-05:00,Afternoon,Bull,100.0,95+,25.0,30.0,20.0,15.0,10.0,100.0,29572.5,0.5,0.026605905892553627,1.0110244239170378,1.2903864357888508,0.020618556701030927,0.1958762886597938,With,29572.5,19.25,1.0243273768633145,1.0110244239170378,1.2903864357888508,0.7835051546391752,0.026605905892553627,0.020618556701030927,0.1958762886597938,With,0,True,1.5787385957953193,1,12.5,0.679462142911506,0.679462142911506,0.679462142911506,0.04076772857469036,0.7202298714861963,0.6386944143368156,0.04076772857469036,-0.04076772857469036,Against,1,0.4047767851330533,0.8235113904431085,0.4915254237288136,0.3559322033898305,0.6440677966101696,0.37686114477904964,0.33498768424804415,0.12562038159301656,2,3,17.91110623504969,0.19,6.560175483190864,14.50217516390491,0.33498768424804415,-0.33498768424804415,Bear,1,Aligned,0,Opposed,14:00,850,Winner,1,2.0,1.9730148809911292,2.177419947612325,0.5303971667260793,2026-08-12 14:55:00-05:00,TARGET
T035,213,Long,2026-08-12 20:50:00-05:00,2026-08-12 20:50:00-05:00,2026-08-12 20:55:00-05:00,2026-08-12 21:00:00-05:00,2026-08-12 21:00:00-05:00,Overnight,Bull,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29535.25,3.25,0.18003847015327026,1.3987604219600227,1.440307761226162,0.0,0.028846153846153848,With,29535.25,26.5,1.4680059874035882,1.3987604219600227,1.440307761226162,0.9711538461538461,0.18003847015327026,0.0,0.028846153846153848,With,0,True,1.2972620599739244,1,0.25,0.014145868381781453,0.0,0.0,0.1273128154360331,0.7214392874708542,0.09902107867247018,0.4951053933623509,0.24047976249028472,With,1,0.15698327078615595,0.8848147989765154,0.1774193548387097,0.45161290322580644,0.45161290322580644,0.19979689009147122,0.4424073994882577,0.24261050939678647,1,2,17.5177901838093,0.23,0.48522101879357293,3.9245817696538987,0.4424073994882577,-0.4424073994882577,Bull,1,Aligned,1,Aligned,21:00,1260,Loser,0,-1.0,-1.0275909991078715,0.3995937801829686,1.0370410009510378,2026-08-12 21:30:00-05:00,STOP
T036,217,Short,2026-08-13 07:00:00-05:00,2026-08-13 07:00:00-05:00,2026-08-13 07:25:00-05:00,2026-08-13 07:30:00-05:00,2026-08-13 07:30:00-05:00,Premarket,Bull,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29537.75,15.0,1.0432108213431095,2.016874254596678,2.2255164188653,0.078125,0.015625,With,29537.75,28.5,1.982100560551908,2.016874254596678,2.2255164188653,0.90625,1.0432108213431095,0.078125,0.015625,With,0,True,3.430785487847834,5,4.5,0.2577225896240589,0.2577225896240589,0.2577225896240589,1.116797888370922,2.333821228262311,0.887711142038425,0.3293121978529642,0.6299885524143662,Against,1,0.12941687546067274,3.3177780799917924,0.03900709219858156,0.3829787234042553,0.6170212765957447,-0.11765170496424796,0.400015796878443,1.9177227909172416,1,6,21.249160823973618,1.0,3.6236725128988367,2.588337509213455,0.400015796878443,-0.400015796878443,Bear,1,Aligned,0,Opposed,07:00,450,Loser,0,-1.0,-1.0227459962930892,0.3137378799046779,1.0745522386735218,2026-08-13 07:55:00-05:00,STOP
T037,222,Long,2026-08-14 00:40:00-05:00,2026-08-14 00:40:00-05:00,2026-08-14 00:45:00-05:00,2026-08-14 00:50:00-05:00,2026-08-14 00:50:00-05:00,Overnight,Bull,75.0,75-79,25.0,30.0,20.0,0.0,0.0,75.0,29847.25,1.5,0.1296023675447155,0.45360828640650425,1.2528228862655832,0.034482758620689655,0.603448275862069,With,29847.25,4.75,0.4104074972249324,0.45360828640650425,1.2528228862655832,0.3620689655172414,0.1296023675447155,0.034482758620689655,0.603448275862069,With,0,True,0.9502183406113537,1,0.5,0.04348900769434632,0.04348900769434632,0.04348900769434632,0.5001235884849827,0.9132691615812728,0.2174450384717316,0.19570053462455844,0.674079619262368,With,1,0.4459648130328892,0.6689472195493338,0.6666666666666666,1.0,1.0,0.46826305368453364,1.159508513885512,0.2229824065164446,1,2,11.21164686961807,0.21,4.816419980755203,4.7941217401035585,1.159508513885512,-1.159508513885512,Bull,1,Aligned,1,Aligned,00:00,50,Loser,0,-1.0,-1.0431099319265107,0.2378479002841971,1.6946662895249045,2026-08-14 01:00:00-05:00,STOP
T038,230,Short,2026-08-14 09:20:00-05:00,2026-08-14 09:20:00-05:00,2026-08-14 09:25:00-05:00,2026-08-14 09:30:00-05:00,2026-08-14 09:30:00-05:00,Opening,Bull,75.0,75-79,25.0,30.0,20.0,0.0,0.0,75.0,29852.0,9.75,0.27763127044769836,0.3701750272635978,1.2742563438496926,0.4581005586592179,0.25139664804469275,With,29852.0,12.5,0.3559375262149979,0.3701750272635978,1.2742563438496926,0.2905027932960894,0.27763127044769836,0.4581005586592179,0.25139664804469275,With,0,True,1.3478475802302237,1,0.25,0.007116847365482339,0.0,0.0,0.0,1.0034754785330098,0.26332335252284655,0.7401521260101632,0.2704401998883289,Doji,1,0.5988842688651027,0.9767517242204652,0.6131386861313869,0.2846715328467153,0.7153284671532847,0.6131434181237957,0.8840672540389611,0.09981404481085046,1,2,35.06520556934215,0.98,4.113764561132908,0.4135153285020947,0.8840672540389611,-0.8840672540389611,Bear,1,Aligned,0,Opposed,09:00,570,Winner,1,2.0,1.986216155716597,2.001033945969878,0.7177105126875334,2026-08-14 10:25:00-05:00,TARGET
T039,236,Long,2026-08-16 22:35:00-05:00,2026-08-16 22:35:00-05:00,2026-08-16 22:40:00-05:00,2026-08-16 22:45:00-05:00,2026-08-16 22:45:00-05:00,Overnight,Bull,75.0,75-79,25.0,30.0,20.0,0.0,0.0,75.0,29921.25,0.5,0.05178409546794581,0.4660568592115123,0.6473011933493226,0.08,0.2,With,29921.25,4.0,0.4142727637435665,0.4660568592115123,0.6473011933493226,0.72,0.05178409546794581,0.08,0.2,With,0,True,0.8736232966212432,1,1.0,0.10387978751363512,0.10387978751363512,0.10387978751363512,0.23372952190567903,0.9608880345011248,0.1298497343920439,0.5973087782034019,0.2596994687840878,With,1,0.1861070645392139,0.6912548111456517,0.2692307692307692,0.6538461538461539,0.6538461538461539,0.15952034103361193,0.4253875760896318,0.2658672350560199,1,2,9.403189526055117,0.0,0.4519742995952338,6.141533129794059,0.4253875760896318,-0.4253875760896318,Bull,1,Aligned,1,Aligned,22:00,1365,Loser,0,-0.2126937880448159,-0.2640947868223086,0.8507751521791892,0.6912548111455913,2026-08-16 23:45:00-05:00,TIME
T040,237,Long,2026-08-17 00:30:00-05:00,2026-08-17 00:30:00-05:00,2026-08-17 00:35:00-05:00,2026-08-17 00:40:00-05:00,2026-08-17 00:40:00-05:00,Overnight,Bull,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29937.25,2.25,0.2430182494383016,1.3771034134837092,2.295172355806182,0.058823529411764705,0.3411764705882353,With,29937.25,13.5,1.4581094966298098,1.3771034134837092,2.295172355806182,0.6,0.2430182494383016,0.058823529411764705,0.3411764705882353,With,0,True,3.475496688741722,1,5.25,0.5692761381691491,0.5692761381691491,0.5692761381691491,0.2710838753186425,0.9487935636152486,0.6777096882966062,0.0,0.37951742544609945,With,1,0.4754709217270161,0.5873464327216081,0.8095238095238095,1.0,1.0,0.5034397994756641,0.8950040879567361,0.11187551099459202,1,2,8.938506658962561,0.19,0.0,8.69832097982953,0.8950040879567361,-0.8950040879567361,Bull,1,Aligned,1,Aligned,00:00,40,Winner,1,2.0,1.9459268363526143,2.162926545895418,0.130521429493689,2026-08-17 01:00:00-05:00,TARGET
T041,247,Short,2026-08-18 09:50:00-05:00,2026-08-18 09:50:00-05:00,2026-08-18 09:55:00-05:00,2026-08-18 10:05:00-05:00,2026-08-18 10:05:00-05:00,Opening,Bear,100.0,95+,25.0,30.0,20.0,15.0,10.0,100.0,29250.75,10.0,0.21301166518694903,0.9851789514896393,1.341973490677779,0.24206349206349206,0.023809523809523808,With,29250.75,46.25,0.9851789514896393,0.9851789514896393,1.341973490677779,0.7341269841269841,0.21301166518694903,0.24206349206349206,0.023809523809523808,With,0,True,1.204569176137192,1,1.5,0.03275899969150707,0.0,0.0,0.21839333127671381,0.671559493675895,0.20201383143096027,0.25115233096822087,0.4531661623991811,With,1,0.6706807644321449,0.9675394634430943,0.6931818181818182,0.08522727272727272,0.9147727272727273,0.3738220654211955,0.8301048805676547,0.21439794928568567,2,3,45.476181243730586,0.91,12.984819390071527,0.10445028298533404,0.8301048805676547,-0.8301048805676547,Bear,1,Aligned,1,Aligned,10:00,605,Loser,0,-1.0,-1.010628274409034,0.245549788070785,1.0151834521732457,2026-08-18 10:25:00-05:00,STOP
T042,256,Short,2026-08-18 23:30:00-05:00,2026-08-18 23:30:00-05:00,2026-08-18 23:35:00-05:00,2026-08-18 23:40:00-05:00,2026-08-18 23:40:00-05:00,Overnight,Bear,90.0,90-94,25.0,30.0,20.0,15.0,0.0,90.0,29196.25,4.25,0.20732598201986221,1.170782016112163,1.9513033601869383,0.16875,0.23125,With,29196.25,24.0,1.170782016112163,1.170782016112163,1.9513033601869383,0.6,0.20732598201986221,0.16875,0.23125,With,0,True,1.388325445120577,1,7.5,0.37005898768962964,0.37005898768962964,0.37005898768962964,0.2343706922034321,0.8511356716861481,0.6044296798930617,0.012335299589654321,0.4687413844068642,With,1,0.25364937195489573,0.6341234298872394,0.4,0.06,0.94,0.2916967777481301,0.7736305844624319,0.3424266521391092,1,2,19.712250661078343,0.34,5.61833358880094,2.8789203716880665,0.7736305844624319,-0.7736305844624319,Bear,1,Aligned,1,Aligned,23:00,1420,Loser,0,-0.2451943928897325,-0.2697138321787059,1.183697069122853,0.28746928821555,2026-08-18 23:55:00-05:00,WINDOW_END
