timestamp,direction,label,is_major_reversal,event_id,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,bar_index,in_rth,dist_ema8_atr,dist_ema20_atr,ret_3_atr,ret_6_atr,range_expansion,body_contract,failed_new_low,failed_new_high,reclaim_prior_mid,reclaim_prior_close,engulfing_bull,engulfing_bear,outside_bar,micro_higher_low,micro_lower_high,dist_session_high_atr,dist_session_low_atr
2018-01-02 11:30:00-06:00,Long,TRUE_MAJOR,1,MR00001,0.2974814702252445,0.6,0.0,0.4,0.4,0.49580245037540754,0.5894966566429396,-0.000308546744831828,-0.0006169031462059937,-0.000308546744831828,-0.0002314279102059169,0.0006949270326614965,-9.517172883111158e-08,0,2,-1.2890863709760596,-1.619621337892998,0.0,0.0,-1.2890863709760596,-9.618567537282907,0.0,0.0,-1.2890863709760596,-13.386666160136004,0.0,0.0,0.2644279735335507,1.2890863709760596,1.619621337892998,0.0,0.0,0.0,0.0,0.07638332688926287,0.2673416441125403,3.029530960218689,True,,0.8521641733974386,3.0,120.0,74,True,0.2673416441125403,2.8380008190346193,-0.2644279735335507,-0.6280164371421829,0.625,1.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2890863709760596,13.386666160136004
2018-01-03 11:45:00-06:00,Short,TRUE_MAJOR,1,MR00002,0.4371071145691296,0.4583333333333333,0.5416666666666666,0.0,0.4583333333333333,0.95368824996901,0.9665592009608698,0.0003808508207334693,0.0012579095829838849,0.0018307334375833317,0.00213650757315631,0.002365960694523883,-0.000495874040134181,4,0,0.31789608332300334,-3.218697843645409,1.0,0.0,0.31789608332300334,-10.41109672882836,1.0,0.0,0.31789608332300334,-10.41109672882836,1.0,0.0,1.90737649993802,-0.31789608332300334,3.218697843645409,0.0,0.0,0.0,1.0,0.4433137638908828,1.5515981736180897,3.9605614846259134,True,0.76,0.9495097878451251,3.0,135.0,166,True,1.5515981736180897,3.8116853934340424,1.90737649993802,1.629217427030392,1.1009174311926606,0.4782608695652174,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5165811353998804,10.609781780905235
2018-01-03 15:30:00-06:00,Long,TRUE_MAJOR,1,MR00003,0.6205863989627738,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.07692307692307693,1.0084528983145074,0.20682463356700076,-0.0005332114564290391,-0.0006473970829049547,-0.0008376484922326677,-0.000571276231100315,-0.0006093381064817827,-0.00041896491238702094,0,3,-1.8229725469531481,-0.5042264491572537,0.0,0.0,-1.8229725469531481,-1.4351060476014144,0.0,0.0,-1.8229725469531481,-9.192436034636087,0.0,0.0,0.853306298573814,1.8229725469531481,0.5042264491572537,0.0,0.0,0.0,0.0,-0.09323857591385146,-0.32633501569826845,0.543892279901324,False,0.88,1.0155018858134035,5.0,360.0,180,True,-0.32633501569826845,0.45187649399966284,-0.853306298573814,-0.27150654954621356,1.056910569105691,5.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8229725469531481,9.386369284311954
2018-01-04 09:30:00-06:00,Short,TRUE_MAJOR,1,MR00004,0.49793831470523814,0.2962962962962963,0.4074074074074074,0.2962962962962963,0.5925925925925926,1.6805418121301787,2.0094619517280092,0.000607441154138133,0.0006834231908270372,0.0014438787141879406,0.00235795238457448,-0.0010612492419648234,0.0005315052440462154,4,0,-1.0892400634177084,-2.676418441540655,0.0,0.0,-1.1826034974249406,-2.676418441540655,0.0,0.0,-1.1826034974249406,-2.676418441540655,0.0,0.0,1.1826034974249406,1.0892400634177084,2.676418441540655,0.0,0.0,0.0,0.0,0.11031475930505032,0.3861016575676761,0.5433236815858565,True,1.0,1.7228860869075189,2.0,0.0,248,True,0.3861016575676761,0.5243686354894437,1.1826034974249406,-0.8091497613960119,0.9183673469387755,5.333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1826034974249406,2.676418441540655
2018-01-05 14:00:00-06:00,Long,TRUE_MAJOR,1,MR00005,0.3303943718137713,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.9911831154413138,0.8237746491433413,-0.0002639019792648467,-0.00022621022470215024,-0.0007912882927012532,-0.0005276647067692375,-0.00022621022470215024,-0.00030160368338194576,0,1,-1.5575734671220645,-0.0471991959733959,0.0,0.0,-1.5575734671220645,-1.6991710550422523,0.0,0.0,-1.5575734671220645,-6.466289848355237,0.0,0.0,0.9911831154413138,1.5575734671220645,0.0471991959733959,0.0,0.0,0.0,0.0,-0.11635445740386541,-0.4072406009131855,0.36365500249430127,False,0.56,0.9287003457306763,5.0,270.0,357,True,-0.4072406009131855,0.2874371192917698,-0.9911831154413138,-1.2743782912816892,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5575734671220645,7.5518713557433435
2018-01-08 13:00:00-06:00,Short,TRUE_MAJOR,1,MR00006,0.18966031908129055,0.2222222222222222,0.5,0.2777777777777778,0.5,0.8534714358658075,0.40574114221511876,0.00011248172172018123,0.00037503750375034173,0.00026249671879097214,0.0007128118551866791,0.0006752701080432466,-0.00015004453090505798,2,0,0.09483015954064528,-1.706942871731615,1.0,0.0,-0.6163960370141943,-5.263073854505813,0.0,0.0,-0.6163960370141943,-6.495865928534202,0.0,0.0,0.3319055583922585,-0.09483015954064528,1.706942871731615,0.0,0.0,0.0,0.0,0.14788602828308142,0.517601098990785,1.4702361170002696,True,0.62,0.8981810128464707,4.0,210.0,444,True,0.517601098990785,1.40670944161383,0.3319055583922585,0.8534714358658075,1.2,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6163960370141943,6.495865928534202
2018-01-08 13:45:00-06:00,Long,TRUE_MAJOR,1,MR00007,0.5736138679715175,0.375,0.09375,0.53125,0.53125,1.52963698125738,0.7754501237306937,-0.0004500281267578732,-0.0005999475045933567,-0.0007872834970382714,-0.0006748903303213094,0.00015009944087962523,-0.00030004125060956177,0,3,-1.4340346699287938,-0.5258127123072244,0.0,0.0,-1.6252392925859662,-2.0076485379003115,0.0,0.0,-1.6252392925859662,-5.544934057058002,0.0,0.0,1.0038242689501558,1.4340346699287938,0.5258127123072244,0.0,0.0,0.0,0.0,-0.12249912423858232,-0.428746934835212,0.2545483305015896,False,0.63,0.9489421255289945,4.0,255.0,447,True,-0.428746934835212,0.1978199101377224,-1.0038242689501558,-0.6692161793001038,2.2857142857142856,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6252392925859662,5.544934057058002
2018-01-09 12:15:00-06:00,Short,TRUE_MAJOR,1,MR00008,0.3849801254108854,0.5238095238095238,0.38095238095238093,0.09523809523809523,0.6190476190476191,0.7349620576025995,0.4185048033059625,0.00041146106082146083,0.0008981699786685393,0.001010554682236764,0.0017229109704484102,0.001197918616403948,-7.504767762389619e-05,5,0,0.17499096609585701,-2.8348536507528834,1.0,0.0,-0.0349981932191714,-5.319725369314053,0.0,0.0,-0.0699963864383428,-5.319725369314053,0.0,0.0,0.9449512169176278,-0.17499096609585701,2.8348536507528834,0.0,0.0,0.0,0.0,0.27426115112378746,0.959914028933447,1.4641026768097274,True,0.89,0.8718348457062407,4.0,165.0,532,True,0.959914028933447,1.4466982399758168,0.9449512169176278,1.6099168880818844,0.9375000000000001,0.8461538461538461,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2799855457533712,5.319725369314053
2018-01-09 14:30:00-06:00,Short,TRUE_MAJOR,1,MR00009,1.0636799384769404,0.6304347826086957,0.3695652173913043,0.0,0.6304347826086957,1.6872164541358363,1.2192816635160681,0.0010869972637654879,-0.0003742795119394682,-0.0003368641688812346,0.00011233851338698919,-0.0008230452674896638,0.0025466873603295914,1,0,-1.3937875055904736,-1.137037175613281,0.0,0.0,-1.650537835567666,-1.6138592169994956,0.0,0.0,-1.650537835567666,-4.2180411353395915,0.0,0.0,0.33010756711353323,1.3937875055904736,1.137037175613281,0.0,0.0,1.0,0.0,-0.00030768551540140984,-0.0010768993035713444,0.03011282132615451,False,0.86,1.0394701090556295,5.0,300.0,541,True,-0.0010768993035713444,0.020550701266107117,-0.33010756711353323,-0.29342894854536283,1.9327731092436975,0.7435897435897436,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.650537835567666,4.2180411353395915
2018-01-10 12:45:00-06:00,Short,TRUE_MAJOR,1,MR00010,0.7140508486505321,0.6190476190476191,0.35714285714285715,0.023809523809523808,0.6428571428571429,1.153466755512398,0.6300131541208004,0.0010158395725949898,0.001505683956937398,0.0015810871856647424,0.001204184541280906,0.0019582737064096634,0.0005264922865904076,3,0,0.43941590686186593,-2.11468905177273,1.0,0.0,0.43941590686186593,-4.641330516228459,1.0,0.0,0.16478096507319973,-4.641330516228459,1.0,0.0,1.153466755512398,-0.43941590686186593,2.11468905177273,0.0,0.0,0.0,0.0,0.25882457970978107,0.9058860289840339,1.3138874378668164,True,0.87,0.9194920710608023,4.0,195.0,625,True,0.9058860289840339,1.3054956845648986,1.153466755512398,1.3182477205855978,1.6535433070866143,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2083937438701313,4.641330516228459
